sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
gRNA_4800	Gata3	1086/983.08/869.72	2692.1/1387.7/11896/3034.7/1536.8/1517.2/3885.5/575.74/5173.9/295.7	983.08	2114.4	1.1041	11720	95298	3.6648	0.99988	0.00012386	0.00024772	0.0020748	True
gRNA_5947	Kdm6a	275.82/363.73/176.36	147.79/833.21/1147.1/3696.9/515.18/883.49/2873.1/666.35/320.3/281.69	275.82	749.78	1.4394	8810	16758	3.6613	0.99987	0.0001276	0.0002552	0.0021321	True
gRNA_8880	Pik3cb	545.42/372.63/272.94	2262.7/619.87/509.68/1688/116.11/482.49/2113.9/1113.8/2010.2/794.94	372.63	954.39	1.3545	19897	25280	3.6589	0.99987	0.00012787	0.00025574	0.0021353	True
gRNA_11266	Smad3	646.34/1085.5/943.21	336.35/4583.6/8961.7/8455.8/5264/2575.4/1361.8/1504.2/278.05/875.31	943.21	2039.8	1.112	54182	90048	3.6543	0.99987	0.00012903	0.00025807	0.0021533	True
gRNA_7597	Ncor1	424.44/513.8/563.72	58422/1040.5/59669/1070.8/11663/1403.5/1917.1/826.67/552.17/293.49	513.8	1237.2	1.2661	5238.2	39223	3.6524	0.99987	0.0001305	0.00026101	0.0021765	True
gRNA_1529	Bmpr1a	577.91/288.06/135.94	394.96/219.37/2524.6/160.04/180.51/2332/1110.7/1764.9/439.18/1144.5	288.06	774.95	1.4246	53575	17782	3.6513	0.99987	0.00013251	0.00026501	0.0022057	True
gRNA_1002	Atm	785.29/694.39/422	1797.7/1877.7/777.14/57.474/217.59/8121.9/4413.2/393.12/9236.6/1367.9	694.39	1582.8	1.1875	41228	59221	3.6507	0.99987	0.00013105	0.0002621	0.0021842	True
gRNA_5348	Ikzf1	2048.9/948.11/1737.3	363.1/1151.2/335.82/32.716/47.81/5.361/200.83/32.063/11.79/2465.9	1737.3	124.32	-3.794	3.6e+05	2.078e+05	3.6482	0.00013207	0.99987	0.00026413	0.0021998	False
gRNA_4864	Gnas	330.43/380.9/565.29	2558.3/1240.8/5700/696.77/290.77/215.51/203.91/1803.9/376.3/3180.5	380.9	968.76	1.3444	18275	26050	3.6423	0.99986	0.00013637	0.00027274	0.0022686	True
gRNA_14214	Pik3cg	288.26/293.78/534.33	848.52/737.61/1370/1592.5/665.44/61.116/834.07/126.86/32.423/4509.3	293.78	785.84	1.4164	28947	18267	3.6407	0.99986	0.00013799	0.00027597	0.0022876	True
gRNA_2509	Cul3	342.87/551.95/2987.1	792.46/1501.4/3179.9/5583/356.14/4961.1/1116.9/3366.6/998.23/595.83	551.95	1309.1	1.2445	2.9868e+06	43260	3.6404	0.99986	0.00013663	0.00027327	0.0022716	True
gRNA_2701	Dnmt3a	1722/1240.6/1614	1161.9/764.78/6215.7/5800.5/3666.8/23.588/5180.6/3708.1/2714.7/2625.2	1614	3190.7	0.9828	75537	1.8787e+05	3.6377	0.99986	0.00013754	0.00027509	0.0022852	True
gRNA_470	Araf	1194.5/1150.3/705.44	2348.1/17810/2300.2/1482/7250.6/2453.2/560.49/1270/8439.8/4211.4	1150.3	2400.6	1.0607	99937	1.1816e+05	3.6373	0.99986	0.00013779	0.00027558	0.0022876	True
gRNA_8208	Notch3	529.52/931.57/799.92	7023.8/3439.5/1912.4/1637.6/2487.1/589.71/203.91/231.41/3116.5/980.03	799.92	1775	1.1489	45225	71869	3.6372	0.99986	0.00013801	0.00027602	0.0022876	True
gRNA_6422	Kmt2c	1276.1/1953.4/3265.8	2874.3/933.83/6807.1/17558/796.19/1582.6/6009.6/4625.4/7585/1522.8	1953.4	3749.8	0.94046	1.0905e+06	2.4399e+05	3.6368	0.99986	0.00013803	0.00027606	0.0022876	True
gRNA_12808	Tsc1	491.5/314.76/218.35	666.33/993.2/615.18/1370.5/57.568/306.65/343.26/3864.3/1259.6/2681.2	314.76	829.77	1.3956	20265	20073	3.635	0.99986	0.00014083	0.00028165	0.0023296	True
gRNA_1969	Cd79a	590.35/649.88/1610.9	10933/10017/457.67/3345.9/1705.6/4243.8/1283.9/58.55/1241.9/436.55	649.88	1494.7	1.2004	4.6351e+05	54090	3.6326	0.99986	0.00014063	0.00028126	0.0023278	True
gRNA_7330	Msi1	2335.1/1751.9/1703.2	4010.7/1957.2/2631.6/9148.2/6587.1/615.44/3672.4/1253.2/3161.7/4718	1751.9	3417	0.96345	1.7128e+05	2.1018e+05	3.6321	0.99986	0.00014055	0.0002811	0.0023278	True
gRNA_625	Arid1a	696.81/434.31/511.23	313.42/529.31/2870.8/2721.6/1147.4/7831.4/605.57/2259.7/1066/1308.2	511.23	1227.8	1.2624	20177	38956	3.6306	0.99986	0.00014205	0.00028411	0.0023469	True
gRNA_9375	Pole	1292/815.84/735.88	10705/2378.9/6555.9/1226.4/3989.7/1360.6/2239.9/1240.7/764.39/889.32	815.84	1800.3	1.1409	1.1656e+05	73834	3.6228	0.99985	0.00014589	0.00029178	0.0024088	True
gRNA_10215	Ptprt	136.87/374.54/367.42	1168.3/464.9/4029.9/305.94/162.95/2691.2/1215.2/1074.8/393/800.83	367.42	937.82	1.3495	26600	24798	3.6222	0.99985	0.00014749	0.00029498	0.0024307	True
gRNA_7055	Med12	550.25/889.61/689.69	3278.1/2290.3/2823.3/165.35/153.19/19799/327.89/132.43/1653.6/1480	689.69	1566.8	1.1826	29704	58674	3.6209	0.99985	0.00014709	0.00029417	0.002426	True
gRNA_3612	Erbb4	2137.4/939.2/790.99	4316.5/2911.2/3035.8/197.18/1010.8/3126.5/409.86/623.14/1133.8/4824.2	939.2	2022.5	1.1058	7.2885e+05	89525	3.6205	0.99985	0.00014711	0.00029423	0.002426	True
gRNA_6589	Kmt2d	651.18/527.15/563.2	1550.5/2270.2/879.67/420.89/754.23/2187.3/3761.5/708.17/1102.4/3950.3	563.2	1326.4	1.2344	4520.4	44470	3.6194	0.99985	0.00014821	0.00029643	0.0024402	True
gRNA_5518	Inppl1	1670.8/2017.7/1639.2	3586.5/720.5/2827.7/1930.3/10907/3372.1/4088.4/596.65/3181.4/4455.5	1670.8	3276.7	0.97128	60655	1.9698e+05	3.6184	0.99985	0.00014825	0.0002965	0.0024402	True
gRNA_14116	Kmt2d	573.07/315.4/146.97	1718.7/725.53/845.5/92.843/3265.7/1490.4/233.62/1052.5/811.55/603.21	315.4	828.52	1.3905	47381	20128	3.6168	0.99985	0.00015113	0.00030225	0.0024844	True
gRNA_6725	Ksr2	136.18/193.95/199.98	988.66/780.88/971.8/89.306/192.22/343.1/192.63/36.245/2133/4109.6	193.95	561.99	1.53	1686.6	10359	3.6162	0.99985	0.00015386	0.00030771	0.0025215	True
gRNA_5159	Hoxb13	694.04/842.55/3623.2	140.15/1394.7/2817.3/2299/2835.4/1035.7/3806.6/4957.2/640.6/491.12	842.55	1846.8	1.1313	3.8771e+06	77162	3.6154	0.99985	0.0001501	0.0003002	0.0024691	True
gRNA_8910	Pik3cd	629.06/1385/1078.1	647.22/1072.7/676.1/6052.5/2602.3/3576.9/6276/4278.3/1929.6/1572.9	1078.1	2265.9	1.0709	1.479e+05	1.0813e+05	3.6124	0.99985	0.00015177	0.00030353	0.0024919	True
gRNA_1609	Brd4	2299.9/1293.4/1330	2627.1/574.59/5386.5/1426.3/4168.3/2775.9/2228.6/2367.1/4588.3/3881.8	1330	2701.5	1.0217	4.7096e+05	1.4414e+05	3.6124	0.99985	0.00015173	0.00030346	0.0024919	True
gRNA_7772	Nf1	1034.1/978.63/714.36	1147.9/2006.5/912.36/883.34/2173.9/1794.9/11936/4147.3/6831.4/2553.7	978.63	2090.2	1.094	36460	94708	3.612	0.99985	0.00015201	0.00030403	0.0024944	True
gRNA_2311	Crebbp	300.01/324.3/361.12	484.14/1749.9/11509/456.26/90.742/1090.4/949.85/105.95/4844.8/742.58	324.3	846.22	1.3809	972.63	20909	3.6094	0.99984	0.00015538	0.00031076	0.0025433	True
gRNA_9430	Pparg	1092.2/817.11/314.4	679.07/1777.1/1046.1/2578.4/1410.9/3510.4/2614.9/421/1820.6/1892.2	817.11	1798.8	1.1375	1.642e+05	73992	3.6091	0.99985	0.00015383	0.00030765	0.0025215	True
gRNA_7889	Notch1	1281.6/648.6/615.68	2861.5/1998.5/1245.2/2902.9/191.24/617.59/1365.9/1027.4/3456.5/1607.6	648.6	1486.7	1.1955	2.009e+05	53945	3.6085	0.99985	0.00015439	0.00030878	0.0025287	True
gRNA_11513	Smarca4	1354.9/672.77/335.4	498.15/806.04/2436.9/124.68/1444.1/1619/5500.3/2627.8/4742.6/1435.8	672.77	1531.5	1.1856	2.8956e+05	56713	3.6061	0.99984	0.00015577	0.00031154	0.0025481	True
gRNA_12292	Tcf7l2	729.99/629.53/477.64	2853.9/802.01/261.52/19722/3744.8/236.96/2019.6/942.37/1957.2/898.91	629.53	1449.8	1.2022	16581	51786	3.6044	0.99984	0.00015688	0.00031377	0.00256	True
gRNA_280	Ankrd11	1005.8/1109/1021.4	2554.5/1750.9/8489.1/137.94/2179.8/955.33/2988.9/3716.5/982.51/2147.4	1021.4	2163.6	1.0821	3956.2	1.0042e+05	3.6042	0.99984	0.00015665	0.0003133	0.0025584	True
gRNA_3973	Ezh2	1975.7/2073/3566	3014.4/2220.9/2289.8/3976.3/2574.9/4897.8/6498.3/6473.9/3878/6066	2073	3927.2	0.92144	1.1193e+06	2.6466e+05	3.6041	0.99984	0.0001566	0.00031321	0.0025584	True
gRNA_145	Alk	1751/1088.6/1294.9	3182.6/2726/976.26/3776.5/439.07/999.29/13299/3348.5/2550.6/401.15	1294.9	2638.3	1.0262	1.2529e+05	1.3895e+05	3.6041	0.99984	0.00015669	0.00031337	0.0025584	True
gRNA_3382	Epha7	603.48/488.36/496.54	9053.4/282.77/696.9/2155.7/4704.9/1548.3/183.41/419.61/839.06/1553	496.54	1193.7	1.2637	5752.3	37432	3.6032	0.99984	0.00015797	0.00031594	0.0025762	True
gRNA_2173	Cic	456.24/366.27/1684.3	179.64/930.81/3612.3/1297.2/9976.8/2391/14.345/117.1/4044/43.508	456.24	1114	1.286	7.5816e+05	33341	3.6022	0.99984	0.00015877	0.00031755	0.0025845	True
gRNA_981	Asxl2	642.19/1480.3/1252.4	594.98/620.88/1716.3/35994/4678.6/3412.8/7023/490.7/812.54/13897	1252.4	2564.5	1.0335	2.1214e+05	1.3274e+05	3.6016	0.99984	0.0001582	0.00031641	0.0025784	True
gRNA_5009	Grin2a	184.57/242.91/316.5	62.429/705.41/583.97/1067.3/635.19/272.34/6305.7/10703/350.76/1057.5	242.91	670.3	1.4606	4409.7	14087	3.6009	0.99984	0.00016185	0.0003237	0.0026311	True
gRNA_6738	Lats1	1014.8/1431.4/1607.2	9354.1/1881.8/17023/3200/1664.6/414.94/1668.1/7689.5/2537.8/3445.2	1431.4	2868.9	1.0026	1.0223e+05	1.5938e+05	3.6008	0.99984	0.00015867	0.00031733	0.0025843	True
gRNA_13288	safe_target	650.49/655.6/474.49	1446/128.8/717.71/2371.5/3754.6/1932.1/1530.8/614.77/75.653/1642.2	650.49	1488.4	1.193	15501	54159	3.6007	0.99984	0.00015912	0.00031824	0.0025886	True
gRNA_10662	Rictor	587.58/942.38/538	6450.5/684.27/5243.9/136.17/4617.1/1409.9/67.627/1028.8/1440.4/1326.6	587.58	1368.3	1.2181	64171	47125	3.5963	0.99984	0.00016194	0.00032387	0.0026311	True
gRNA_1431	Bcl6	942.9/1137/1038.2	3308.7/2877/1445.8/1878.1/21046/1140.8/2432.5/1947.5/1168.2/3252.7	1038.2	2190	1.0761	9418.4	1.0269e+05	3.5943	0.99984	0.00016273	0.00032546	0.0026424	True
gRNA_10281	Rad21	770.77/691.84/369.51	2692.1/944.9/1671.7/1575.7/8667.3/810.59/1292.1/1551.6/1536.6/1663.6	691.84	1563.6	1.1752	55063	58924	3.5914	0.99984	0.00016484	0.00032967	0.0026749	True
gRNA_11275	Smad3	862.71/723.64/638.78	1782.4/412.58/1462.2/404.09/305.4/5108/3637.5/1819.2/732.95/1994	723.64	1622.3	1.1636	13271	62660	3.59	0.99983	0.00016568	0.00033136	0.002687	True
gRNA_6995	Mdc1	1133/422.86/304.95	616.64/444.78/2321/1103.5/4822/1145.1/986.74/2389.4/525.64/481.53	422.86	1045.1	1.3034	2.591e+05	30052	3.5895	0.99983	0.00016687	0.00033374	0.002698	True
gRNA_408	Ar	1321/1021.9/645.6	7385.7/873.46/3723.8/2668.6/3781.9/808.44/11771/986.98/1650.6/499.97	1021.9	2159.6	1.0788	1.1554e+05	1.0048e+05	3.5892	0.99983	0.00016596	0.00033193	0.00269	True
gRNA_1605	Brd4	607.63/1320.7/727.48	8918.4/1986.4/1334.4/1578.3/4674.7/1305.9/242.84/754.18/3775.8/1679.8	727.48	1629.1	1.162	1.8316e+05	63116	3.5888	0.99983	0.00016643	0.00033287	0.0026943	True
gRNA_4505	Flt4	2769.9/1851.7/1751	9448.4/1627.2/4350.8/2938.3/6469/309.87/5183.7/946.55/4182.5/1185	1851.7	3560.4	0.94282	4.2665e+05	2.2675e+05	3.5883	0.99983	0.00016642	0.00033284	0.0026943	True
gRNA_4568	Foxa1	2568.8/2027.2/3039	462.48/1949.2/475.5/73.39/226.37/895.29/298.17/341.54/1268.4/414.43	2568.8	438.45	-2.5479	2.5723e+05	3.5502e+05	3.5878	0.00016676	0.99983	0.00033353	0.002698	False
gRNA_7583	Ncor1	132.03/742.08/517.01	3076.8/1238.7/1647.9/1593.4/733.74/1222.3/172.14/600.83/507.96/36383	517.01	1230.5	1.2494	99431	39559	3.5874	0.99983	0.00016775	0.0003355	0.0027089	True
gRNA_5012	Grin2a	1666.7/1330.9/1635.5	1914.9/6958.5/1921.3/3349.4/3356.5/1266.3/1170.2/4897.3/5223/3058.8	1635.5	3204.1	0.96974	46879	1.913e+05	3.5863	0.99983	0.0001677	0.00033541	0.0027089	True
gRNA_14051	Hist1h2bm	1091.5/3267.2/5118.1	2841.1/1137.1/237.75/4964.9/382.48/650.83/355.55/4138.9/851.84/578.87	3267.2	751.33	-2.119	4.0797e+06	4.9356e+05	3.5836	0.00016942	0.99983	0.00033884	0.0027343	False
gRNA_2998	Egfr	366.38/267.07/405.73	4029.8/4129.8/873.73/91.959/718.13/238.03/3640.6/846.18/985.46/1244	366.38	929.59	1.3409	5705	24702	3.5835	0.99983	0.00017119	0.00034238	0.0027595	True
gRNA_9493	Prdm1	1162.7/1164.9/736.41	6188.1/2765.3/1099.6/904.56/2055.8/949.97/2751.2/4079/1394.2/4575.7	1162.7	2403.5	1.047	90877	1.1991e+05	3.5832	0.99983	0.00016975	0.00033951	0.002738	True
gRNA_3871	Esr1	509.47/523.33/641.93	551.66/2533.8/401.2/1832.1/2697.9/798.79/1032.9/1449.8/2719.6/869.41	523.33	1241.3	1.2445	7128.2	40222	3.58	0.99983	0.00017257	0.00034513	0.0027783	True
gRNA_3267	Epha5	956.72/950.65/1503.8	2658.9/652.07/2301.7/161.81/1688/4606.2/1067.7/2781.1/1781.3/2992.4	956.72	2041.5	1.0927	1.4965e+05	91819	3.5799	0.99983	0.00017198	0.00034396	0.0027705	True
gRNA_5478	Inpp4a	467.3/567.21/522.78	400.05/2564/3224.5/857.7/94.645/928.53/6404.1/1551.6/839.06/5305	522.78	1240	1.2445	2526	40164	3.579	0.99983	0.00017324	0.00034647	0.0027874	True
gRNA_14219	Pik3cg	916.63/473.74/584.19	240.8/370.31/956.94/2934.7/2438.3/1696.2/3280.9/1203.1/1512.1/685.06	584.19	1357.6	1.2151	61358	46753	3.5767	0.99983	0.00017456	0.00034911	0.0028069	True
gRNA_2295	Crebbp	143.79/443.21/240.39	150.34/3671.9/734.05/2009/108.31/7022.9/464.17/3475.3/589.51/454.25	240.39	661.78	1.4571	25234	13889	3.5756	0.99982	0.0001784	0.00035681	0.0028601	True
gRNA_6095	Keap1	627.68/392.34/278.19	4688.5/82.515/2575.1/3927.7/1448.9/1161.2/801.28/383.36/169.97/578.13	392.34	981.24	1.3203	34207	27126	3.5756	0.99982	0.00017626	0.00035251	0.0028291	True
gRNA_1842	Carm1	979.54/1325.8/1643.4	170.72/1657.4/512.65/9952.8/6629.1/5247.4/1529.8/1154.3/3947.7/3703.3	1325.8	2680.3	1.015	1.1038e+05	1.4351e+05	3.5755	0.99983	0.00017484	0.00034967	0.0028097	True
gRNA_13527	safe_target	951.89/1065.7/540.1	721.11/3415.3/1480/2582.8/3031.6/2790.9/3069.9/282.99/525.64/609.11	951.89	2031.4	1.0928	91266	91184	3.575	0.99982	0.00017529	0.00035058	0.0028152	True
gRNA_11008	Sdha	755.56/1006/477.64	3269.2/331.07/3003.1/367.84/2412/1411/1942.7/773.69/430.34/2630.4	755.56	1676.9	1.1491	69973	66473	3.5734	0.99982	0.00017646	0.00035292	0.0028306	True
gRNA_5576	Insr	264.07/191.4/313.88	643.4/527.29/841.04/24.758/782.53/294.86/1151.7/1053.9/1103.4/172.56	264.07	712.96	1.4295	3880.7	15790	3.5723	0.99982	0.0001801	0.00036021	0.0028803	True
gRNA_3883	Etv1	517.76/909.95/459.79	2252.5/506.16/690.96/305.06/1084/4281.3/1771.6/1373.1/303.6/3368.5	517.76	1228.6	1.245	78586	39638	3.5703	0.99982	0.00017915	0.0003583	0.0028685	True
gRNA_101	Akt2	604.17/1121.7/511.76	2441.1/5072.7/270.44/898.37/1410.9/57.899/1436.6/1377.3/1625.1/196.89	604.17	1394.1	1.2049	1.3819e+05	48954	3.5702	0.99982	0.00017893	0.00035785	0.0028667	True
gRNA_7160	Mga	538.5/343.38/229.37	424.26/443.77/1068.4/1270.6/691.79/1228.7/195.71/2075.7/1294/148.96	343.38	880.09	1.3553	25536	22607	3.5695	0.99982	0.00018083	0.00036166	0.0028902	True
gRNA_10009	Ptprs	1871.3/2366.8/4276.2	4521.6/4232.4/1931.7/5983.5/5829.9/7999.7/2539.1/5096.6/2380.6/2279.4	2366.8	4377	0.88675	1.9457e+06	3.1734e+05	3.5685	0.99982	0.00017952	0.00035903	0.0028727	True
gRNA_10028	Ptprt	806.03/1987.8/1020.4	2409.2/6486.5/588.43/3674.8/1890/733.39/1544.2/1257.4/2893.5/3055.9	1020.4	2149.6	1.0742	4.9092e+05	1.0028e+05	3.566	0.99982	0.00018136	0.00036272	0.0028969	True
gRNA_378	Apc	899.35/1088.6/519.11	6483.7/4631.9/2127.9/37.137/5946/3071.9/452.9/614.77/693.65/1741.8	899.35	1934.8	1.1044	90208	84367	3.5649	0.99982	0.00018216	0.00036432	0.002908	True
gRNA_10242	Rab35	183.88/338.93/873.92	691.81/1048.6/485.9/18.569/1979.7/271.27/1642.5/1356.4/2162.5/562.65	338.93	870.18	1.3577	1.5513e+05	22208	3.5649	0.99982	0.00018411	0.00036821	0.0029297	True
gRNA_7083	Men1	390.57/452.75/679.19	651.04/592.7/1145.7/1462.5/1306.5/2447.8/1114.8/798.78/1085.7/961.59	452.75	1100.2	1.2792	27571	32993	3.5647	0.99982	0.00018328	0.00036657	0.0029206	True
gRNA_13355	safe_target	143.79/95.383/102.35	214.04/408.55/163.45/265.27/1083.1/145.82/844.31/8951.1/489.29/18.435	102.35	336.91	1.7091	882.66	4330.1	3.5645	0.99981	0.00019389	0.00038777	0.0030638	True
gRNA_2059	Cdk12	2470.6/2434.2/1679.1	393.68/37.233/582.49/659.63/349.31/398.86/61.479/153.34/783.06/422.54	2434.2	396.27	-2.6158	2.8574e+05	3.2979e+05	3.5644	0.00018235	0.99982	0.0003647	0.0029093	False
gRNA_6780	Lats2	241.25/378.35/342.22	392.41/1085.8/809.83/1244.1/656.66/472.84/252.06/3295.5/1574/943.89	342.22	876.86	1.3549	5749.8	22503	3.564	0.99982	0.00018469	0.00036938	0.002936	True
gRNA_6352	Kmt2b	2230.7/1803.4/1468.1	4287.2/2421.1/6242.4/2545.7/19375/4306/2178.4/8629.1/2652.8/1800.8	1803.4	3470	0.94384	1.4753e+05	2.1869e+05	3.5639	0.99982	0.00018273	0.00036547	0.0029136	True
gRNA_7202	Mga	893.13/1035.9/832.46	3624.7/1011.3/1436.9/809.06/278.08/1723/5518.8/2123.1/12592/2759.4	893.13	1923.1	1.1056	12027	83570	3.5628	0.99982	0.00018364	0.00036729	0.0029246	True
gRNA_1622	Brd4	742.43/1048.6/934.28	1602.8/1428.9/4040.3/2047.9/1944.6/704.44/3688.8/1536.2/2432.7/4883.9	934.28	1996.2	1.0945	24936	88884	3.562	0.99982	0.00018419	0.00036838	0.0029297	True
gRNA_3621	Erbb4	516.38/280.43/101.83	1099.5/617.86/771.2/5309.8/898.64/595.07/85.046/20527/722.14/590.67	280.43	746.67	1.4096	43787	17142	3.5611	0.99981	0.00018764	0.00037528	0.0029793	True
gRNA_12570	Trp53	1366.7/1203.7/651.9	3789/119.75/1227.4/4936.6/3804.3/2439.3/2490.9/1830.4/15369/1109.1	1203.7	2465.1	1.0335	1.6553e+05	1.2574e+05	3.5572	0.99981	0.00018746	0.00037493	0.0029783	True
gRNA_9161	Pim1	1914.8/1203.1/739.03	3095.9/1459.1/2399.8/827.63/1253.8/2527.2/3587.3/5231.8/2619.4/1637.1	1203.1	2463.5	1.0333	3.6096e+05	1.2564e+05	3.5558	0.99981	0.00018852	0.00037703	0.0029914	True
gRNA_9570	Prex2	1486.2/1185.9/836.13	3290.9/2684.8/2948.1/12471/2181.7/1934.3/3998.2/790.42/2174.3/1479.3	1185.9	2433.2	1.0362	1.0627e+05	1.232e+05	3.5537	0.99981	0.00019002	0.00038004	0.0030134	True
gRNA_2927	Dusp4	643.58/633.98/528.55	1773.5/1085.8/1587/7787.3/1966.1/1020.7/262.31/552.04/5412.6/1306	633.98	1446.5	1.1888	5603.4	52288	3.5532	0.99981	0.00019082	0.00038164	0.0030225	True
gRNA_1386	Bcl2	1894.8/1555.4/2214.5	1846.1/903.65/13910/4335.3/85.864/6496.5/4287.1/1962.8/2939.7/8921.3	1894.8	3613.4	0.93096	1.087e+05	2.3401e+05	3.5527	0.99981	0.00019062	0.00038125	0.0030212	True
gRNA_3334	Epha7	45.624/103.01/75.583	93.006/87.547/378.91/1381.2/185.39/335.6/312.52/218.86/58.951/469.73	75.583	265.69	1.8001	824.99	2864.2	3.5522	0.99979	0.00020737	0.00041474	0.0032632	True
gRNA_11846	Spen	922.85/805.67/553.22	6788.2/5961.2/9884.4/1627/60.495/1253.4/148.57/2691.9/1898.2/534.63	805.67	1762.6	1.1285	38730	72577	3.552	0.99981	0.00019141	0.00038282	0.0030283	True
gRNA_7554	Ncoa3	2248/1462.5/778.4	5421.1/4125.8/1407.2/3815.4/1027.4/2116.5/1130.2/3632.9/17601/2170.2	1462.5	2901.5	0.98786	5.4252e+05	1.6415e+05	3.5517	0.99981	0.0001914	0.0003828	0.0030283	True
gRNA_8218	Nras	886.21/640.97/336.45	2864.1/2843.8/482.93/2077/2051.9/866.34/672.17/543.68/805.66/3227.7	640.97	1459.1	1.1855	76440	53078	3.5513	0.99981	0.00019221	0.00038442	0.0030391	True
gRNA_7720	Nf1	754.87/642.88/896.49	1797.7/2136.3/2309.1/1746.3/186.36/633.67/3145.7/65.52/1351/1590.6	754.87	1668.5	1.1432	16299	66390	3.5457	0.9998	0.00019609	0.00039219	0.0030968	True
gRNA_13074	Xrcc2	1010/640.34/478.69	1686.8/1214.6/2358.2/1015.1/6816.4/1456.1/2571.9/954.92/1456.1/1373.8	640.34	1456.1	1.1839	81373	53006	3.5431	0.9998	0.00019828	0.00039656	0.0031295	True
gRNA_3919	Etv6	1635.6/2234.5/6315.3	4832.5/3472.7/18243/23321/10521/14193/1846.4/2987.4/1024.8/1306.7	2234.5	4152.6	0.89376	8.506e+06	2.9331e+05	3.5416	0.9998	0.00019882	0.00039764	0.0031361	True
gRNA_4822	Gli1	1033.5/752.25/596.26	2261.4/393.46/482.93/233.43/1675.3/1711.2/1178.4/5054.8/1647.7/1695.3	752.25	1661.5	1.1421	51704	66075	3.5372	0.9998	0.00020255	0.00040509	0.003193	True
gRNA_3355	Epha7	969.17/389.8/157.46	258.63/833.21/772.69/1106.2/1185.5/1657.6/409.86/1152.9/1657.5/63.418	389.8	969.68	1.3126	1.9482e+05	26886	3.5365	0.9998	0.00020448	0.00040897	0.0032197	True
gRNA_14073	Idh1	584.82/789.14/831.93	998.86/1353.5/5949.7/1249.4/1321.1/5163.7/1659.9/1796.9/4524.5/2826.5	789.14	1728.4	1.1301	21788	70547	3.5364	0.9998	0.00020311	0.00040623	0.0032	True
gRNA_2518	Cul3	593.81/500.44/338.02	947.89/1094.8/3759.4/3845.5/1042.1/1414.2/1038/1558.5/482.41/1279.4	500.44	1187.1	1.2445	17549	37836	3.5303	0.99979	0.00020862	0.00041724	0.0032808	True
gRNA_13537	safe_target	239.18/267.71/198.4	922.41/38.239/343.25/171.54/1834.4/713.01/2921.3/368.03/594.42/809.68	239.18	653.72	1.4467	1238.3	13793	3.5297	0.99979	0.00021247	0.00042494	0.0033316	True
gRNA_10199	Ptprt	1059/635.25/286.58	1095.7/370.31/471.04/4017/4547.8/2544.3/1803.4/1042.7/471.6/1791.2	635.25	1443.4	1.1828	1.5058e+05	52431	3.5295	0.99979	0.00020874	0.00041747	0.0032808	True
gRNA_6252	Kmt2b	277.89/133.54/40.941	72.621/399.5/130.76/506.66/251.74/333.46/776.69/5510.6/424.44/1272.8	133.54	411.97	1.618	14706	6223.9	3.5293	0.99978	0.00021819	0.00043638	0.0034032	True
gRNA_8736	Pik3c2g	345.64/319.22/173.21	1144.1/1578.9/740/2535.1/536.65/439.6/907.84/80.854/1713.5/165.92	319.22	823.92	1.3652	11008	20462	3.5283	0.99979	0.00021182	0.00042365	0.0033234	True
gRNA_13977	Epha5	11.06/408.88/3261.6	1.2741/0/967.34/6.1896/1.9514/2.1444/84.022/0/0.98251/0.73742	408.88	1.6127	-7.2935	4.1481e+06	28701	3.5266	0.00021043	0.99979	0.00042086	0.0033055	False
gRNA_3168	Epha3	1887.9/1046.7/1915.3	7.6443/320/167.91/1631.4/19.514/255.18/30.74/310.87/263.31/87.015	1887.9	211.55	-3.1517	3.5419e+05	2.3284e+05	3.5263	0.00021071	0.99979	0.00042141	0.0033079	False
gRNA_5564	Insr	318.68/677.86/680.77	5533.2/317.99/1740/847.08/4372.2/503.94/1302.3/775.09/3485.9/4860.3	677.86	1521.2	1.165	64508	57300	3.523	0.99979	0.00021381	0.00042763	0.0033507	True
gRNA_3323	Epha7	894.51/364.36/238.82	815.39/1088.8/1260.1/833.82/2498.8/2718/148.57/998.13/530.56/127.57	364.36	915.98	1.3276	1.4841e+05	24517	3.5229	0.99978	0.00021556	0.00043112	0.003374	True
gRNA_8032	Notch2	740.36/918.22/629.85	947.89/1038.5/4187.4/1554.5/2993.5/1824.9/33.814/4603.1/1717.4/81.853	740.36	1635.9	1.1428	21923	64649	3.5223	0.99979	0.00021429	0.00042857	0.0033561	True
gRNA_7006	Mdm2	443.11/283.61/156.41	4041.3/703.39/227.35/704.72/32.199/2847.8/1251.1/791.81/1195.7/349.54	283.61	748.27	1.3965	20809	17408	3.5218	0.99978	0.00021772	0.00043545	0.0033979	True
gRNA_2187	Cic	440.34/479.46/1228.2	551.66/1071.7/4946.7/1217.6/3309.6/393.5/652.7/2275.1/124.78/2929.8	479.46	1144.6	1.2537	2.8108e+05	35683	3.5213	0.99978	0.0002159	0.0004318	0.0033774	True
gRNA_10790	Rps6ka4	844.74/419.05/257.19	1949.3/29.182/2340.3/2764.1/1269.4/781.64/11255/756.96/149.34/137.16	419.05	1025.5	1.2891	1.037e+05	29682	3.5202	0.99978	0.00021723	0.00043446	0.0033942	True
