sgRNA	Gene	d5_rep2	d5_rep3	S1	S2	S3_5
gRNA_2777	Dnmt3a	1266.9621044004152	1393.7866524315864	493.027945140072	757.4601747097531	732.4745415971023
gRNA_2778	Dnmt3a	553.918249141676	641.3438581840995	151.6476404293199	178.07838544500817	676.3734709893415
gRNA_2784	Dnmt3a	243.72402962233744	272.6973885192234	107.33052176504377	67.09291282611224	44.24873174696627
gRNA_2785	Dnmt3a	611.3243222345407	616.0940999878752	306.0651007751571	341.7349298152446	255.220363469109
gRNA_2794	Dnmt3a	1924.614134744987	2880.997410189203	449.4032814549252	617.0039833728453	646.3475458753287
gRNA_2802	Dnmt3a	1463.3513018233732	1641.2342827545856	1580.182262373096	2410.328569192294	1845.8042385877359
gRNA_2803	Dnmt3a	936.6254030941067	674.1685438391912	1384.2175032795	1954.4729839158117	2924.3670749200387
gRNA_2810	Dnmt3a	1209.5560313075507	2047.7553897137982	438.32400178885615	423.87672028459696	805.9590425340284
gRNA_2842	Dot1l	1435.1518273216152	2052.805341353043	502.02985986875314	404.4385866620784	844.676682812624
gRNA_2891	Drosha	537.8042637121	643.868834003722	403.7012528323904	464.0070606665706	168.30321182328242
gRNA_2892	Drosha	597.2245849836615	381.27134876298834	9.00191472868109	243.91722513418375	969.5213188129931
gRNA_2914	Drosha	297.10160635780807	126.24879098112196	832.3308849134362	430.14708596928034	372.16344022894845
gRNA_2917	Dtx1	621.3955631280256	830.7170446557825	826.7912450804017	884.1215615403576	295.51831559581046
gRNA_2918	Dtx1	3024.393640313551	3843.0131974653523	4836.105574239134	2692.495025003046	4790.715367533152
gRNA_2947	Eed	634.4881762895561	623.6690274467425	249.28379248655327	553.0462533890746	613.951152989157
gRNA_2949	Eed	562.9823659458125	835.7669962950274	936.8915867619627	462.1259509611656	363.4717250643658
gRNA_2950	Eed	336.3794458423996	63.12439549056098	191.11757423969084	201.27873847833672	291.5675359755456
gRNA_2951	Eed	234.65991281820092	113.62391188300977	313.68210554557953	322.92383276119443	466.19199519125175
gRNA_2952	Eed	101.71953302419868	68.17434712980585	213.27613357182892	198.77059220446336	148.54931372195819
gRNA_2956	Eed	319.2583363234751	467.12052663015123	285.98390638040695	148.60766672699626	90.86793126609145
gRNA_2957	Eed	1060.5016660839724	1461.9609995613923	409.93334764455426	168.04580034951476	237.83693313994368
gRNA_2963	Egfr	515.6475337464329	800.4173348203133	312.2971955873209	650.8639580701355	1241.3349566872143
gRNA_2971	Egfr	2055.540266360292	1737.1833639002382	2365.4262087057386	1990.8411048869752	1870.2990722333777
gRNA_2975	Egfr	431.0491102411588	255.02255778186637	574.7376326773311	991.3448147484435	433.00544638102707
gRNA_2981	Egfr	2259.986456498038	2128.5546159417163	3598.6885265350484	2927.006701610205	2784.509476362663
gRNA_3011	Egfr	948.7108921662888	409.04608277883517	473.6392057244512	541.1325585881763	569.7024212421907
gRNA_3012	Egfr	144.01874477683577	113.62391188300977	707.6889886701596	823.926050967397	304.2100307603931
gRNA_3021	Egfr	713.0438552587393	590.8443417916508	667.5265998806593	629.544714742212	2496.1025640833295
gRNA_3025	Eif1ad19	1070.5729069774575	484.79535736750836	874.5706386403244	1908.0722778491545	1103.057669977945
gRNA_3026	Eif1ad19	1397.8882360157206	1214.5133692383934	5861.631398329649	2732.62536538502	3292.5797355287223
gRNA_3030	Eif1ad19	902.3831840562576	600.9442450701405	2015.736444245435	1121.7684209898578	1308.4982102317167
gRNA_3031	Eif1ad19	179.26808790403334	350.97163892751905	695.9172540249613	226.98723778553858	80.59590425340285
gRNA_3032	Eif1ad19	142.00449659813876	131.29874262036685	912.6556624924367	613.8688005305036	983.7441254459465
gRNA_3033	Eif1ad19	70.49868625439512	63.12439549056098	101.09842695287993	349.88640520533295	62.42231800018456
gRNA_3034	Eif1ad19	119.84776663247172	30.299709835469272	314.37456052470884	735.5138948133613	3247.540847857703
gRNA_3046	Elf3	337.3865699317481	313.09700163318246	1836.3906046509424	2840.475655161574	3423.745618921515
gRNA_3047	Elf3	150.06148931292677	106.04898442414245	33.2378389982071	349.88640520533295	440.11684969750377
gRNA_3048	Elf3	73.52005852244064	68.17434712980585	56.7813082886038	80.88771733241569	0.7901559240529691
gRNA_3056	Ep300	1488.5294040570857	886.2665126874762	929.9670369706696	612.6147273935669	1196.2960690161951
gRNA_3060	Ep300	196.38919742295786	40.39961311395903	870.4159087655485	756.2061015728165	689.015965774189
gRNA_3061	Ep300	296.09448226845956	123.72381516149952	460.48256112099426	1212.0616868492987	840.725903192359
gRNA_3084	Ep300	124.88338707921423	53.02449221207122	234.74223792483767	80.26068076394735	33.1865488102247
gRNA_3085	Ep300	358.5361758080667	446.92072007317176	2.077364937387944	282.1664558107524	423.52357529239146
gRNA_3086	Ep300	351.4863071826271	179.27328319319318	65.09076803815557	221.97094523779188	7.111403316476721
gRNA_3089	Ep300	1305.2328197956583	1093.3145298965162	3431.114421585754	2478.0485185868743	3579.40633595995
gRNA_3106	Ep300	486.4409351553264	434.29584097505955	335.1482098985883	922.9978287853945	351.61938620357125
gRNA_3107	Ep300	281.9947450175805	93.42410532603026	1109.312876565162	559.9436556422264	361.8914132162598
gRNA_3114	Ep300	3004.251158526581	3343.0679851801096	2088.444217054013	2175.189856016667	1584.262627726203
gRNA_3115	Ep300	1034.3164397609114	378.7463729433659	1085.0769522956361	1011.4099849394303	1286.3738443582336
gRNA_3142	Epha3	1044.3876806543965	921.6161741621903	5320.824059629654	1934.4078137248248	1938.2524817019332
gRNA_3143	Epha3	751.3145706539824	926.6661258014352	709.0738986284182	755.5790650043481	601.3086582043095
gRNA_3220	Epha3	276.959124570838	85.84917786716294	397.4691580202266	312.26421109723265	714.3009553438841
gRNA_3221	Epha3	571.0393586606006	409.04608277883517	673.7586946928232	685.3509693358942	1950.8949764867807
gRNA_3224	Epha5	1399.9024841944176	792.8424073614459	2144.5330703634872	7139.438368580504	4588.435450975591
gRNA_3225	Epha5	186.31795652947284	366.12149384525367	641.9057656528747	448.33114645486216	163.5622762789646
gRNA_3249	Epha5	412.9208766328858	595.8942934308957	153.72500536670785	1698.0150274122611	160.40165258275272
gRNA_3250	Epha5	751.3145706539824	878.6915852286088	797.0156809778412	945.5711452502547	866.801048686107
gRNA_3251	Epha5	2055.540266360292	1663.9590651311873	1062.918392963498	1000.1233267070002	1024.8322334967008
gRNA_3283	Epha5	244.73115371168595	179.27328319319318	1062.918392963498	784.4227471538917	661.3605084323351
gRNA_3313	Epha7	828.863125533817	616.0940999878752	2342.5751943944715	909.8300608475594	2054.4054025377195
gRNA_3314	Epha7	920.5114176645307	825.6670930165376	454.94292128795973	1237.1431495880322	512.021038786324
gRNA_3340	Epha7	2755.491508457501	1901.3067921756967	1863.3963488369857	2518.178858968848	4443.0467609498455
gRNA_3341	Epha7	1082.6583960496396	603.4692208897629	683.4530644006336	517.3051689863794	311.3214340768698
gRNA_3383	Epha7	1489.5365281464342	2423.9767868375416	83.78705247464707	518.559242123316	426.6841989886033
gRNA_3415	Ephb1	1104.8151260153065	593.3693176112732	428.62963208104577	312.26421109723265	928.4332107622387
gRNA_3416	Ephb1	551.904000962979	679.2184954784361	348.99730948117457	166.16469064410975	431.4251345329211
gRNA_3469	Erbb2	2684.992822203106	3633.4402044366902	270.05744186043273	623.2743490575286	740.3761008376321
gRNA_3470	Erbb2	615.3528185919346	954.440859817282	97.63615205723336	250.18759081886714	738.0056330654731
gRNA_3471	Erbb2	1641.612265638058	1916.4566470934315	416.1654424567181	150.48877643240127	655.8294169639644
gRNA_3502	Erbb2	1679.8829810333011	2224.503697087369	2679.8007692304477	1534.9855196104932	1838.6928352712591
gRNA_3503	Erbb2	336.3794458423996	401.47115531996786	289.4461812760535	416.35228146297686	365.8421928365247
gRNA_3510	Erbb2	55.3918249141676	7.574927458867318	135.02872093021637	107.22325320808591	182.52601845623585
gRNA_3511	Erbb2	388.7498984885217	136.3486942596117	2109.910321407022	1471.654826195191	848.6274624328888
gRNA_3515	Erbb2	2303.292792340024	2403.776980280562	932.7368568871868	605.7173251404151	722.9926705084667
gRNA_3516	Erbb3	2096.832354023581	1398.8366040708313	1383.5250483003706	1217.7050159655137	1415.9594159029207
gRNA_3517	Erbb3	823.8275050870745	962.0157872761494	421.0126273106233	1111.1087993258961	1543.9646755995016
gRNA_3518	Erbb3	1021.2238265993809	1348.3370876783824	1690.9750590337865	554.9273630944797	941.8658614711392
gRNA_3522	Erbb3	779.5140451557404	1073.1147233395366	160.649555158001	543.0136682935813	64.0026298482905
gRNA_3523	Erbb3	291.058861821717	598.4192692505181	1600.9559117469755	1010.1559118024936	240.2074009121026
gRNA_3524	Erbb3	461.26283292161384	833.242020475405	135.02872093021637	302.23162600173924	384.80593501379593
gRNA_3525	Erbb3	556.9396214097216	530.2449221207122	1419.5327072150951	489.08852340530416	1072.241588939879
gRNA_3543	Erbb3	1877.2793025456074	2148.754422498696	930.6594919497988	853.3967696854089	586.2956956473031
gRNA_3544	Erbb3	1768.5099008959692	2560.3254810971534	834.4082498508242	2276.142743540069	2107.3458494492684
gRNA_3545	Erbb3	283.001869106929	257.5475336014888	906.4235676802729	1307.3712452564862	708.7698638755132
gRNA_3569	Erbb3	1466.3726740914187	1557.910080707045	1443.0761765054917	2531.9736634751516	1803.9259746129285
gRNA_3570	Erbb3	1383.7884987648415	1146.3390221085874	2085.674397137496	2239.7746225689057	2053.615246613667
gRNA_3571	Erbb3	704.9868625439512	717.0931327727727	578.892362552107	389.3897090188383	184.89648622839476
gRNA_3572	Erbb3	1024.2451988674263	641.3438581840995	900.8839278472384	544.8947779989863	455.9199681785632
gRNA_3577	Erbb3	1561.0423384901778	2391.1521011824498	999.9049898627303	336.71863726749785	863.6404249898952
gRNA_3578	Erbb3	2231.7869819962802	4072.7859970509944	1330.2060149074134	1073.4866052177958	662.940820280441
gRNA_3579	Erbb3	513.6332855677359	1116.0393122731182	178.65338461536317	685.3509693358942	1432.5526903080329
gRNA_3580	Erbb3	1248.8338707921423	1739.7083397198605	1813.539590339675	1960.1163130320267	726.1532942046786
gRNA_3626	Erbb4	128.91188343660824	60.599419670938545	3980.2312200353003	1152.4932128448065	2098.654134284686
gRNA_3666	Ercc2	8.056992714788015	15.149854917734636	0.0	45.773669498188724	0.0
gRNA_3676	Ercc2	688.8728771143752	429.2458893358147	1181.3281943946108	1212.0616868492987	643.1869221791168
gRNA_3677	Ercc2	342.4221903784906	565.5945835954263	1330.8984698865427	411.9630254836985	462.2412155709869
gRNA_3679	Ercc2	1440.1874477683577	2956.7466847778765	262.4404370900102	321.0427230557894	95.60886681040925
gRNA_3680	Ercc2	3076.7640929596732	6367.989017087792	818.4817853308499	1582.0132622456185	568.9122653181378
gRNA_3681	Ercc2	1279.0475934725973	2444.176593394521	902.9612927846263	633.3069341530221	790.1559240529691
gRNA_3682	Ercc2	488.4551833340234	560.5446319561815	417.5503524149767	1124.9036038321995	1018.5109861042771
gRNA_3685	Ercc2	790.592410138574	1151.3889737478323	594.126372092952	298.4694065909292	433.00544638102707
gRNA_3686	Ercc2	78.55567896918315	50.49951639244878	0.0	15.675914211708466	15.012962557006412
gRNA_3692	Ercc2	919.5042935751821	999.890424570486	438.32400178885615	642.7124826800472	578.3941364067733
gRNA_3693	Ercc2	3163.3767646436445	5039.851735966388	2050.359193201901	3557.8054894893535	3377.1264194023897
gRNA_3694	Ercc2	1292.140206634128	1189.2636110421688	531.1129689921843	889.1378540881042	180.9457066081299
gRNA_3698	Ercc2	466.2984533683564	772.6426008044664	364.92377400114884	218.20872582698186	417.20232789996766
gRNA_3699	Ercc2	708.0082348119968	1388.7367007923415	342.0727596898814	803.2338442079418	397.4484297986435
gRNA_3703	Ercc2	107.7622775602897	95.94908114565268	117.02489147285418	10.032585095493419	210.18147579808976
gRNA_3704	Ercc2	719.0865997948304	356.0215905667639	327.5312051281658	1016.426277487177	993.2259965345821
gRNA_3705	Ercc2	469.31982563640184	772.6426008044664	882.1876434107469	1399.5456208213318	3373.175639782125
gRNA_3711	Ercc2	1300.1971993489158	1323.087329482158	970.1294257601699	961.8740960304315	3458.5124795798456
gRNA_3712	Ercc2	1233.7270094519147	2110.879785204359	480.56375551574433	659.6424700286923	489.8966729128408
gRNA_3754	Ercc4	388.7498984885217	143.92362171847904	1830.1585098387786	1491.7199963861776	2153.174893044341
gRNA_3755	Ercc4	245.73827780103446	189.37318647168294	888.4197382229107	1111.1087993258961	914.2104041292853
gRNA_3804	Erg	77.54855487983464	98.47405696527512	477.1014806200978	495.98592565845587	230.72552982346699
gRNA_3805	Erg	32.22797085915206	0.0	763.0853870005047	379.9841604918132	237.04677721589073
gRNA_3806	Erg	90.64116804136516	42.92458893358147	853.1045342873157	1013.9181312133036	1159.1587405857056
gRNA_3838	Esr1	922.5256658432277	1651.3341860330752	312.2971955873209	331.7023447197511	1.5803118481059382
gRNA_3842	Esr1	1908.500149315411	1939.1814294700334	497.8751299939772	1143.7147008862498	749.8579719262676
gRNA_3843	Esr1	1888.357667528441	3350.6429126389767	859.3366290994795	484.07223085755743	220.45350281077836
gRNA_3861	Esr1	1465.3655500020702	1335.7122085802703	387.0823333332869	67.09291282611224	559.4303942295021
gRNA_3868	Esr1	2249.915215604553	1934.1314778307885	623.9019361955125	972.5337176943933	677.1636269133945
gRNA_3905	Etv6	254.80239460517097	171.69835573432587	34.622748956465735	89.66622929097242	3.9507796202648455
gRNA_3906	Etv6	134.95462797269926	242.39767868375418	224.35541323789795	352.3945514792063	48.19951136723111
gRNA_3907	Etv6	215.5245551205794	257.5475336014888	493.027945140072	165.5376540756414	293.14784782365155
gRNA_3908	Etv6	310.19421951933856	224.72284794639708	2469.294455575136	4307.741225377486	6451.6231198924925
gRNA_3909	Etv6	540.8256359801455	310.57202581356	2530.2304937385156	2077.372151335606	1781.8016087394453
gRNA_3923	Etv6	2086.761113130096	1924.0315745522987	997.8276249253424	937.4196698601663	759.3398430149033
gRNA_3924	Etv6	2789.73372749535	3623.3403011582004	4151.2675998802415	1388.8859991573702	1591.3740310426797
gRNA_3925	Etv6	626.4311835747682	403.99613113959026	1994.9627948715554	1863.5526814879024	848.6274624328888
gRNA_3926	Etv6	316.23696405542955	136.3486942596117	1118.3147912938432	1276.0194168330693	588.666163419462
gRNA_3964	Ezh2	969.8604980426072	823.1421171969151	603.1282868216331	734.8868582448929	516.7619743306418
gRNA_3975	Ezh2	598.23170907301	765.0676733455991	423.08999224801124	178.70542201347652	1049.327067142343
gRNA_3976	Ezh2	149.05436522357826	85.84917786716294	0.0	0.0	0.0
gRNA_3985	Ezh2	142.00449659813876	45.44956475320391	2547.5418682167488	1553.169580096075	726.1532942046786
gRNA_3995	Fas	5272.294607739407	7655.726685095236	1834.3132397135546	2240.401659137374	1636.412918713699
gRNA_3996	Fas	2278.114690106311	2999.6712737114576	1117.6223363147137	874.7160130133325	2253.5246953990677
gRNA_4012	Fat1	634.4881762895561	701.9432778550381	110.10034168156103	521.0673883971895	835.9849676480413
gRNA_4021	Fat1	0.0	0.0	0.0	0.0	0.0
gRNA_4032	Fat1	234.65991281820092	255.02255778186637	964.5897859271353	425.1307934215336	950.5575766357218
gRNA_4033	Fat1	1573.12782756236	2931.496926581652	538.0375187834775	685.3509693358942	455.9199681785632
gRNA_4104	Fbxw7	419.9707452583253	260.07250942111125	907.1160226594022	599.4469594557318	689.806121698242
gRNA_4105	Fbxw7	273.9377523027925	184.32323483243806	2168.076539653884	3155.8750491011483	2157.9158285886588
gRNA_4106	Fbxw7	395.7997671139612	201.99806556979513	1092.0015020869291	647.7287752277938	357.940633595995
gRNA_4111	Fbxw7	1152.1499582146862	1608.4095970994938	784.5514913535135	937.4196698601663	417.99248382402067
gRNA_4116	Fbxw7	902.3831840562576	979.6906180135064	1752.6035521762954	2341.9815832292447	982.9539695218936
gRNA_4117	Fbxw7	2276.100441927614	2244.7035036443485	1020.6786392366098	1035.2373745412272	579.1842923308263
gRNA_4118	Fbxw7	394.79264302461274	350.97163892751905	632.2113959450643	1193.877626363717	660.5703525082821
gRNA_4119	Fbxw7	816.777636461635	1083.2146266180264	2188.8501890277635	1380.7345237672816	3841.738102745536
gRNA_4141	Fbxw7	919.5042935751821	436.820816794682	2051.7441031601593	607.5984348458202	1653.7963490428642
gRNA_4142	Fbxw7	464.28420518965936	459.5455991712839	723.6154531901338	1610.2299078266938	338.18673549467076
gRNA_4143	Fbxw7	229.6242923714584	75.74927458867317	794.9383160404532	1149.9850665709332	249.68927200073824
gRNA_4144	Fbxw7	312.2084676980356	411.57105859845757	672.3737847345645	791.3201494070433	117.7332326838924
gRNA_4191	Fgf4	1503.6362653973133	1646.2842343938303	114.25507155633692	161.77543466483138	264.70223455774465
gRNA_4192	Fgf4	1843.0370835077583	2403.776980280562	1092.6939570660586	901.678585457471	779.8838970402804
gRNA_4193	Fgf4	987.9887316508803	2227.0286729069912	209.81385867618235	447.7041098863938	802.7984188378166
gRNA_4194	Fgf4	1608.3771706895575	3173.894605265406	547.0394335121586	1485.4496307014942	918.1611837495501
gRNA_4195	Fgf4	2245.886719247159	2244.7035036443485	2546.15695825849	5379.346720889877	3756.401262947815
gRNA_4213	Fgfr1	751.3145706539824	464.59555081052883	1940.2588515203397	1116.1250918736428	734.8450093692612
gRNA_4225	Fgfr1	1213.5845276649447	1075.6396991591591	2069.7479326175217	1909.9533875545596	2800.3125948437223
gRNA_4226	Fgfr1	1106.8293741940035	1035.2400860452	1690.9750590337865	2098.0643580950614	1284.7935325101278
gRNA_4246	Fgfr2	132.94037979400224	267.64743687997856	193.1949391770788	200.65170190986836	263.9120786336917
gRNA_4247	Fgfr2	1500.6148931292678	1368.536894235362	2087.0593070957543	4374.834138203599	1507.617503093065
gRNA_4248	Fgfr2	415.94224890093125	391.3712520414781	632.9038509241935	791.3201494070433	1307.7080543076638
gRNA_4261	Fgfr2	654.6306580765262	633.7689307252323	943.8161365532559	890.391927225041	417.99248382402067
gRNA_4262	Fgfr2	45.32058402068258	85.84917786716294	175.88356469884593	111.61250918736428	420.3629515961795
gRNA_4263	Fgfr2	246.74540189038294	249.9726061426215	765.855206917022	654.6261774809456	461.45105964693397
gRNA_4302	Fgfr3	763.4000597261644	1158.9639012066996	66.4756779964142	6.897402253151725	171.4638355194943
gRNA_4303	Fgfr3	1464.3584259127217	1454.386072102525	2143.1481604052287	1353.7719513231432	2038.6022840566602
gRNA_4304	Fgfr3	1074.6014033348515	1896.2568405364518	487.48830530703754	1038.9995939520372	845.4668387366769
gRNA_4329	Fgfr3	1269.9834766684608	1908.881719634564	1042.837198568748	943.6900355448497	2028.3302570439716
gRNA_4330	Fgfr3	1053.4517974585328	1105.9394089946284	1826.696234943132	1087.9084462925675	1887.682502562543
gRNA_4331	Fgfr3	621.3955631280256	727.1930360512625	529.7280590339257	895.4082197727876	406.9303008872791
gRNA_4357	Fgfr4	386.7356503098247	530.2449221207122	558.1187131782276	501.0022182062026	259.9612990134268
gRNA_4419	Flt1	1716.1394482498472	1388.7367007923415	938.9689516993507	1771.3783059230568	607.6299055967332
gRNA_4421	Flt1	460.2557088322653	464.59555081052883	616.28493142509	2118.7565648545165	658.9900406601762
gRNA_4422	Flt1	653.6235339871777	1037.7650618648224	24.928379248655325	225.73316464860193	93.23839903825035
gRNA_4440	Flt3	1335.4465424761133	1901.3067921756967	290.83109123431217	161.77543466483138	538.886340204125
gRNA_4447	Flt3	41.29208766328858	75.74927458867317	1583.6445372687426	1395.783401410522	330.28517625414105
gRNA_4459	Flt3	403.85675982874926	416.6210102377025	1202.1018437684902	727.9894559917412	799.6377951416047
gRNA_4460	Flt3	150.06148931292677	108.57396024376489	142.64572570063882	1441.5570709087106	111.41198529146864
gRNA_4461	Flt3	1060.5016660839724	1416.5114348081884	572.6602677399432	905.440804868281	1797.6047272205046
gRNA_4547	Foxa1	897.3475636095152	2166.429253236053	483.3335754322616	711.6865052115644	200.69960470945415
gRNA_4548	Foxa1	2166.3239161886277	1820.5075659477786	2000.50243470459	2331.3219615652833	4701.427748115166
gRNA_4549	Foxa1	877.2050818225451	979.6906180135064	200.11948896837194	262.7283221882339	345.2981388111475
gRNA_4550	Foxa1	747.2860742965884	1110.9893606338733	581.6621824686243	580.0088258332132	1306.1277424595578
gRNA_4562	Foxa1	776.4926728876949	661.543664741079	619.7472063207366	561.1977287791631	1261.0888547885386
gRNA_4567	Foxa1	286.02324137497453	469.6455024497737	299.14055098386393	126.66138683060441	448.8085648620864
gRNA_4577	Foxa1	53.3775767354706	244.9226545033766	179.3458395944925	741.7842604980447	119.31354453199833
gRNA_4578	Foxa1	59.42032127156161	27.774734015846832	126.02680620153527	50.78996204593543	70.32387724071425
gRNA_4586	Foxa1	2663.8432163267876	3863.213004022332	5866.478583183553	1371.3289752402566	3597.579922213168
gRNA_4587	Foxa1	634.4881762895561	1333.187232760648	524.1884192008912	479.6829748782791	550.7386790649194
gRNA_4589	Foxa1	1482.4866595209946	2416.4018593786745	1297.6606308883356	1509.2770203032912	1765.9984902583858
gRNA_4590	Foxa1	3312.4311298672224	3595.5655671423533	1325.3588300535082	412.59006205216684	900.7777534203848
gRNA_4591	Foxa1	1947.7779888000025	2317.927802413399	844.7950745377639	1267.2409048745124	2364.9366806905364
gRNA_4621	Foxo1	83.59129941592565	262.5974852407337	7.6170047704224615	110.3584360504276	4.740935544317814
gRNA_4622	Foxo1	590.1747163582221	540.344825399202	286.67636135953626	353.02158804767464	229.935373899414
gRNA_4627	Foxo1	307.17284725129304	257.5475336014888	50.54921347643997	29.470718718011916	156.4508729624879
gRNA_4628	Foxo1	220.5601755673219	68.17434712980585	10.38682468693972	58.3144008675555	107.4612056712038
gRNA_4665	Foxp1	166.17547474250281	305.52207417431515	245.12906261177739	195.00837279365334	254.43020754505605
gRNA_4704	Fyn	523.704526461221	1522.5604192323308	311.6047406081916	85.27697331169406	49.77982321533705
gRNA_4734	Gata2	337.3865699317481	315.6219774528049	38.77747883124162	406.31969636748346	164.35243220301757
gRNA_4735	Gata2	901.3760599669091	464.59555081052883	56.7813082886038	2005.262945961747	443.27747339371564
gRNA_4770	Gata3	491.4765556020689	302.9970983546927	1652.1975802025447	409.45487920982515	875.4927638506897
gRNA_4782	Gata3	238.68840917559493	277.7473401584683	238.89696779961355	800.7256979340684	380.06499946947815
gRNA_4783	Gata3	951.7322644343342	1307.9374745644236	1369.6759487177844	1180.0828218574134	1040.6353519777604
gRNA_4826	Gli1	248.75965006907995	255.02255778186637	581.6621824686243	830.8234532205487	337.3965795706178
gRNA_4827	Gli1	59.42032127156161	159.07347663621368	71.32286285031941	47.0277426351254	30.816081038065793
gRNA_4828	Gli1	295.08735817911105	633.7689307252323	319.91420035774337	193.75429965671665	1138.6146865603284
gRNA_4829	Gli1	833.8987459805595	1055.4398926021795	439.70891174711477	241.4090788603104	214.9224113424076
gRNA_4858	Gna13	1196.46341814602	1492.2607093968616	1040.0673786522307	1877.9745225626743	843.096370964518
gRNA_4884	Gnas	1938.713871995866	2421.451811017919	1028.2956440070323	1457.8600216888874	584.7153837991971
gRNA_4885	Gnas	918.4971694858336	570.6445352346713	940.3538616576093	1013.2910946448353	775.1429614959627
gRNA_4888	Gnas	74.52718261178913	47.97454057282634	36.00765891472436	3.135182842341693	0.0
gRNA_4889	Gnas	290.0517377323685	431.7708651554371	1389.064688133405	1368.8208289663833	696.1273690906658
gRNA_4893	Gnb1	564.9966141245095	525.1949704814674	638.4434907572281	1205.7913211646153	2071.788832866885
gRNA_4894	Gnb1	596.217460894313	595.8942934308957	1180.6357394154816	2207.168721008552	1974.5996542083697
gRNA_4961	Grin2a	418.9636211689768	406.5211069592127	96.25124209897473	53.925144888277124	35.55701658238361
gRNA_4969	Grin2a	174.23246745729082	148.97357335772392	382.927603458511	402.55747695667344	133.53635116495178
gRNA_5176	Hras	332.35094948500563	282.79729179771317	399.54652295761457	175.57023917113483	308.9509663047109
gRNA_5194	Idh2	1705.0610832670136	1290.2626438270665	827.483700059531	783.168674016955	937.9150818508743
gRNA_5227	Igf1r	533.775767354706	376.22139712374343	581.6621824686243	1125.5306404006678	1280.05259696581
gRNA_5228	Igf1r	177.25383972533632	32.82468565509171	476.4090256409685	353.02158804767464	224.4042824310432
gRNA_5229	Igf1r	1981.013083748503	2729.4988610118567	830.2535199760482	1432.1515223816855	2695.2218569446777
gRNA_5236	Igf1r	1445.2230682151	1444.2861688240353	1818.3867751935802	605.0902885719468	596.5677226599917
gRNA_5237	Igf1r	675.7802639528447	573.1695110542937	256.90079725697575	138.57508163150285	117.7332326838924
gRNA_5319	Ikzf1	1343.5035351909014	2201.778914710767	254.8234323195878	403.18451352514177	523.0832217230655
gRNA_5372	Inha	316.23696405542955	507.5201397441103	49.16430351818134	40.130340381973674	84.54668387366769
gRNA_5373	Inha	790.592410138574	504.9951639244878	1119.0072462729725	1358.7882438708898	111.41198529146864
gRNA_5374	Inha	180.27521199338182	361.0715422060088	140.56836076325087	178.70542201347652	221.24365873483134
gRNA_5454	Inpp4a	2292.2144273571903	3938.9622786110053	889.8046481811693	775.6442351953349	1449.1459647131453
gRNA_5455	Inpp4a	1551.9782216860413	1626.0844278368509	1481.8536553367333	2974.661480813799	1093.5757988893092
gRNA_5456	Inpp4a	1942.74236835326	1661.434089311565	1369.6759487177844	831.4504897890171	1750.9855277013794
gRNA_5477	Inpp4a	2635.6437418250293	2555.2755294579083	3203.989188431339	4076.991768181138	6099.213577764868
gRNA_5501	Inppl1	750.3074465646339	1189.2636110421688	145.41554561715608	1249.0568443889306	162.77212035491164
gRNA_5509	Inppl1	1121.936235534231	1547.8101774285553	1505.39712462713	548.6569974097963	301.0494070641812
gRNA_5561	Insr	100.71240893485019	100.99903278489757	265.9027119856568	263.98239532517056	105.09073789904488
gRNA_5614	Irf4	515.6475337464329	363.59651802563127	734.0022778770735	891.6460003619776	1054.0680026866607
gRNA_5615	Irf4	584.131971822131	469.6455024497737	577.5074525938484	274.014980420664	365.8421928365247
gRNA_5618	Irf8	519.676030103827	396.42120368072295	623.2094812163832	527.9647906503411	357.940633595995
gRNA_5620	Irf8	217.5388032992764	333.296808190162	646.7529505067798	1244.040551841184	2566.4264413240435
gRNA_5621	Irf8	256.81664278386796	525.1949704814674	132.2589010136991	307.8749551179543	225.1944383550962
gRNA_5623	Irs1	968.8533739532588	1472.0609028398821	1381.4476833629826	854.6508428223456	1246.8660481555853
gRNA_5624	Irs1	2408.033697632268	3848.0631491045974	907.8084776385315	3198.5135357569957	2521.3875536530245
gRNA_5625	Irs1	445.1488474920378	194.42313811092782	206.35158378053578	562.4518019160997	404.55983311512017
gRNA_5626	Irs1	3182.5121223412657	2921.3970233031623	1926.4097519377533	734.8868582448929	1688.5632097011949
gRNA_5627	Irs1	2833.0400633373356	3918.7624720540257	1490.1631150862852	1976.4192638122036	683.4848743058183
gRNA_5628	Irs1	1577.156323919754	1820.5075659477786	1089.231682170412	1274.1383071276641	817.02122547077
gRNA_5740	Jak1	1050.4304251904873	1381.1617733334742	1990.1156100176502	664.658762576439	1054.0680026866607
gRNA_5741	Jak1	672.7588916847992	257.5475336014888	1206.2565736432662	891.6460003619776	892.876194179855
gRNA_5742	Jak1	676.7873880421932	436.820816794682	1200.0244788311022	2440.426324478774	2552.993790615143
gRNA_5769	Jak2	320.2654604128236	123.72381516149952	99.7135169946213	142.96433761078123	43.458575822913296
gRNA_5772	Jak2	618.3741908599801	1295.3125954663112	312.9896505664502	1017.0533140556453	1329.042264257094
gRNA_5773	Jak2	358.5361758080667	497.4202364656205	576.8149976147191	845.2452942953205	2016.477918183177
gRNA_5776	Jak2	98.69816075615319	17.674830737357073	1011.6767245079287	490.9696331107092	182.52601845623585
gRNA_5777	Jak2	664.7018989700113	383.79632458261074	1251.958602265801	1914.9696801023063	1438.0837817764038
