sgRNA	Gene	d5_rep2	d5_rep3	B1	B2	B3	B4
gRNA_2494	Ctnnb1	799.6473209883883	942.2913606225392	686.9072141088556	423.15771029062887	1285.7289938048732	354.2204246642497
gRNA_2521	Cul3	78.83846826646082	86.85468193564274	327.5844634941572	271.5261974364868	295.24632189714754	60.13001035967202
gRNA_2526	Cul3	369.67954027466504	278.59048922753334	124.68612797355463	183.36834112593917	228.47220918426717	20.77218539697761
gRNA_2527	Cul3	145.08928193575562	40.96918959228431	161.5252112384685	162.21045561140772	270.36969167078036	22.95873122823841
gRNA_2568	Daxx	1396.5671521487345	2420.4597211121572	569.5889027882837	647.07866531942	216.68854223493534	627.5386535718499
gRNA_2569	Daxx	373.6545890948227	178.6256666223596	125.25288310070715	315.60512559176067	0.0	392.4849767113137
gRNA_2620	Dicer1	1109.701128960688	1088.1416755710713	1039.4289031977237	2653.551474947485	642.2098487385848	591.4606473560466
gRNA_2645	Dis3	106.66381000756463	65.5507033476549	1.1335102543050422	199.23675526183774	51.06255678043794	24.05200414386881
gRNA_2648	Dis3	243.14048616631194	385.1103821674725	104.8496985232164	15.868414135898583	27.49522288177427	854.9394200229731
gRNA_2649	Dis3	1282.6157526375475	2097.622507124957	567.3218822796736	740.5259930086005	1810.7568212139913	447.1486224928338
gRNA_2657	Dis3	538.6191151313668	693.1986879014505	325.8841981126996	398.4735105236755	163.00739279909033	322.51551011096814
gRNA_2658	Dis3	100.03872864063516	208.1234831288043	29.471266611931096	12.342099883476674	32.732408192588416	417.63025377081294
gRNA_2671	Dnmt1	36.437947518112146	13.11014066953098	35.70557301060883	153.39466998035297	94.92398375850641	4.373091662521602
gRNA_2679	Dnmt3a	287.52853132473945	152.40538528329765	488.5429196054732	63.47365654359433	51.717204944289705	774.0372242663235
gRNA_2683	Dnmt3a	472.36830146207194	260.5640458069282	473.8072862995076	444.3155958051603	653.3388675240649	474.4804453835938
gRNA_2684	Dnmt3a	159.66446094300048	140.93401219745803	65.17683962253993	190.420969630783	1357.085643664716	1110.7652822804869
gRNA_2691	Dnmt3a	955.999241247924	889.8507979444153	158.1246804755534	82.86838493191482	80.52172415376751	307.2096892921425
gRNA_2692	Dnmt3a	960.6367982047747	891.4895655281066	2604.8065643929867	1498.6835572793104	2466.7142813934634	874.6183325043203
gRNA_2693	Dnmt3a	1501.9059458829133	1894.4153267472266	1683.2627276429876	1461.6572576288804	841.2228905495224	2001.7827085192632
gRNA_2694	Dnmt3a	834.0977440964216	583.4012597941286	864.8683240347472	1860.130768152556	921.7446147032899	10261.459586106937
gRNA_2696	Dnmt3a	484.29344792254506	383.47161458378116	1837.4201222284732	5409.366063215206	2640.1960448141817	2522.1806163593337
gRNA_2697	Dnmt3a	769.8344548372056	544.0708377855357	1054.7312916308417	682.341807843639	1445.4631457847047	964.2667115860131
gRNA_2698	Dnmt3a	1289.240834004477	1043.8949508114042	740.1821960611925	2956.8145006557693	1197.3514916848844	2969.3292388521677
gRNA_2702	Dnmt3a	545.9067046349892	548.9871405366098	94.0813511073185	132.23678446582153	12.438315113183599	376.08588297685776
gRNA_2703	Dnmt3a	421.35517493671495	265.48034855800233	231.2360918782286	707.0260076105924	432.06778814216716	55.75691869715042
gRNA_2723	Dnmt3a	616.7950752611347	385.1103821674725	1045.6632095964014	352.6314252421907	182.64683771464337	98.39456240673604
gRNA_2724	Dnmt3a	686.3584296138941	1450.3093115668646	797.9912190307497	1029.683761707197	786.2324447859738	391.3917037956833
gRNA_2739	Dnmt3a	1805.3346724882836	1542.0802962535815	494.2104708769984	1928.8938960747832	1387.8541073657489	8349.325256669368
gRNA_2747	Dnmt3a	102.68876118740695	40.96918959228431	70.84439089406513	162.21045561140772	108.67159519939355	361.87333507366253
gRNA_2748	Dnmt3a	112.62638323780116	49.16302751074117	837.6640779314262	825.1575350667263	1036.9626915412011	1696.7595650583814
gRNA_2775	Dnmt3a	1381.9919731414896	2159.895675305229	3010.603235434192	1405.23622959013	1300.131253409612	2833.7633973139978
gRNA_2776	Dnmt3a	873.8482322979985	1120.9170272448987	408.0636915498152	105.78942757265722	1022.5604319364622	5789.9733611786005
gRNA_2777	Dnmt3a	833.4352359597286	904.5997061976376	527.0822682518447	340.28932535871405	320.7776002873665	1086.713278136618
gRNA_2778	Dnmt3a	364.37947518112145	416.2469662576086	17.569408941728152	195.71044100941583	651.3749230325095	48.10400828773762
gRNA_2784	Dnmt3a	160.32696907969344	176.9868990386682	17.00265381457563	202.76306951425966	73.97524251524983	198.97567064473287
gRNA_2785	Dnmt3a	402.14243897261946	399.8592904206949	22.10344995894832	315.60512559176067	2117.7868100604705	214.28149146355847
gRNA_2794	Dnmt3a	1266.0530492202238	1869.833812991856	675.0053564386526	964.4469480373916	92.96003926695111	60.13001035967202
gRNA_2802	Dnmt3a	962.6243226148536	1065.198929399392	1807.3821004893898	488.3945239604341	426.17595466750123	1835.6052253434423
gRNA_2803	Dnmt3a	616.1325671244417	437.55094484559646	3056.5104007335462	2646.4988464426415	1434.3341269992245	567.4086432121778
gRNA_2810	Dnmt3a	795.6722721682306	1329.040510373703	1486.0319433939103	356.1577394946126	115.872725001763	1161.0558363994853
gRNA_2842	Dot1l	944.074094787451	1332.318045541086	316.81611607825926	544.8155519991847	198.35839364708582	361.87333507366253
gRNA_2891	Drosha	353.77934499403426	417.88573384129995	147.35633305965547	294.44724007722925	13.092963277035368	1861.843775318572
gRNA_2892	Drosha	392.8673250589182	247.45390513739724	7.934571780135295	615.3418370476228	135.51216991731604	159.61784568203845
gRNA_2914	Drosha	195.43990032441968	81.93837918456862	785.5226062333942	139.28941297066532	41.24283432266141	204.44203522288487
gRNA_2917	Dtx1	408.7675203395489	539.1545350344616	1040.5624134520287	1354.1046729300124	128.96568827879838	323.60878302659853
gRNA_2918	Dtx1	1989.511934488923	2494.204262378269	788.9231369963094	1674.9992699004058	717.4943875815381	1475.9184361010405
gRNA_2947	Eed	417.3801261165573	404.775593171769	110.51724979474162	474.2892669507465	540.0847351777089	1608.204458892319
gRNA_2949	Eed	370.34204841135795	542.4320702018442	387.0937518451719	631.2102511835213	737.1338324970912	313.76932678592493
gRNA_2950	Eed	221.27771765544466	40.96918959228431	179.66137530734918	125.1841559609777	225.8536165288601	1750.329937924271
gRNA_2951	Eed	154.36439584945688	73.74454126611175	172.2935586543664	132.23678446582153	511.93486413208285	2107.830181335412
gRNA_2952	Eed	66.91332180598775	44.24672475966705	74.24492165698027	158.6841413589858	103.43440988857941	219.7478560417105
gRNA_2956	Eed	210.01507933166454	303.1720029829039	133.75421000799497	51.13155666011765	307.0299888464794	30.61164163765121
gRNA_2957	Eed	697.6210679376743	948.8464309573046	92.38108572586094	37.026299650430026	176.1003560761257	81.99546867228003
gRNA_2963	Egfr	339.2041659867894	519.4893240301651	452.2705914677118	461.94716706726985	258.5860247214485	382.6455204706401
gRNA_2971	Egfr	1352.179106990307	1127.4720975796643	1643.5898687423112	2595.3672897825236	552.5230502908926	2146.094733382476
gRNA_2975	Egfr	283.5534825045818	165.51552595282863	316.81611607825926	842.7891063288358	641.555200574733	725.9332159785858
gRNA_2981	Egfr	1486.6682587389755	1381.481073051827	1457.6941870362841	2951.525029277136	2324.000981673778	14172.09680531688
gRNA_3011	Egfr	624.082664764757	265.48034855800233	266.37490976168493	276.8156688151197	356.78324929921376	318.1424184484465
gRNA_3012	Egfr	94.73866354709158	73.74454126611175	571.8559232968938	347.3419538635579	121.76455847642892	151.96493527262567
gRNA_3021	Egfr	469.05576077860724	383.47161458378116	813.8603625910202	454.894538562426	895.5586881492192	2481.729518481009
gRNA_3025	Eif1ad19	704.2461493046038	314.6433760687435	1164.1150311712784	396.71035339746453	854.9705019904095	873.5250595886899
gRNA_3026	Eif1ad19	919.561293729812	788.2472077555501	15165.23369234716	1680.2887412790387	591.1472919581469	4255.018187633518
gRNA_3030	Eif1ad19	593.6072904768814	390.02668491854666	468.1397350279824	601.2365800379351	876.5738913975179	2783.4728431949993
gRNA_3031	Eif1ad19	117.92644833134476	227.78869413310076	1104.038987693111	1172.499488930284	9.819722457776527	894.2972449856676
gRNA_3032	Eif1ad19	93.41364727370568	85.21591435195137	816.1273830996304	211.57885514531444	1823.1951363271749	693.1350285096738
gRNA_3033	Eif1ad19	46.375569568506364	40.96918959228431	60.642798605319754	345.5787967373469	142.7132997196855	332.35496635164174
gRNA_3034	Eif1ad19	78.83846826646082	19.66521100429647	570.7224130425888	195.71044100941583	7626.651108873101	1380.8036924411956
gRNA_3046	Elf3	221.9402257921376	203.20718037773017	2613.3078913002746	1653.8413843858743	5389.718332991609	2583.403899634636
gRNA_3047	Elf3	98.71371236724926	68.82823851503764	1.1335102543050422	3.526314252421907	1205.8619178149575	39.357824962694416
gRNA_3048	Elf3	48.363093978585205	44.24672475966705	0.0	47.60524240769575	5.237185310814147	5.466364578152002
gRNA_3056	Ep300	979.1870260321772	575.2074218756717	509.5128593101164	867.4733060957891	316.1950631404041	252.5460435106225
gRNA_3060	Ep300	129.18908665512487	26.22028133906196	320.7834019683269	333.2366968538702	638.2819597554742	226.30749353549288
gRNA_3061	Ep300	194.77739218772672	80.29961160087726	282.81080844910804	238.02621203847872	642.2098487385848	830.8874158791043
gRNA_3084	Ep300	82.15100894992555	34.41411925751882	261.84086874446473	135.7630987182434	10.474370621628294	21.86545831260801
gRNA_3085	Ep300	235.85289666268952	290.0618623133729	1.7002653814575632	42.31577102906289	47.78931596117909	3.279818746891201
gRNA_3086	Ep300	231.2153397058389	116.35249844208744	155.29090483979078	283.8682973199635	3.92788898311061	202.25548939162408
gRNA_3089	Ep300	858.6105451540607	709.5863637383643	14262.392774793192	4185.735017624804	4502.670070972463	4485.698772831533
gRNA_3106	Ep300	319.9914300226939	281.86802439491606	312.2820750610391	573.02606601856	364.639027265435	360.78006215803214
gRNA_3107	Ep300	185.50227827402546	60.63440059658078	363.290036504766	188.65781250457204	145.98654053894435	174.92366650086407
gRNA_3114	Ep300	1976.261771755064	2169.728280807377	3826.16386340667	997.9469334353997	2395.3576315336204	1162.1491093151155
gRNA_3115	Ep300	680.3958563836577	245.81513755370585	400.6958748968324	744.0523072610224	1199.9700843402914	1432.1875194758245
gRNA_3142	Epha3	687.0209377505871	598.1501680473509	1339.8091205885598	1172.499488930284	899.4865771323298	1326.1400466596756
gRNA_3143	Epha3	494.2310699729392	601.4277032147337	647.2343552081791	2112.262237200722	1804.2103395754737	4941.59357864941
gRNA_3220	Epha3	182.18973759056072	55.71809784550666	854.6667317460018	54.65787091253956	369.87621257624915	359.68678924240174
gRNA_3221	Epha3	375.64211350490154	265.48034855800233	175.127334290129	282.10514019375256	1013.3953576425374	2550.605712165724
gRNA_3224	Epha5	920.8863100031978	514.573021279091	1593.7154175528892	2588.31466127768	3040.8407210914643	1060.4747281614884
gRNA_3225	Epha5	122.56400528819539	237.62129963524902	138.28825102521515	66.99997079601623	254.6581357383379	659.2435681251314
gRNA_3249	Epha5	271.6283360441087	386.7491497511639	26.070735849015968	2240.972707414122	113.9087805102077	138.84566028506086
gRNA_3250	Epha5	494.2310699729392	570.2911191245976	219.33423420802566	310.3156542131278	1139.087805102077	665.8032056189138
gRNA_3251	Epha5	1352.179106990307	1079.9478376526145	1027.5270455275206	1838.9728826380247	1794.390617117697	395.76479545820496
gRNA_3283	Epha5	160.98947721638638	116.35249844208744	428.4668761273059	299.7367114558621	394.7528428026163	417.63025377081294
gRNA_3313	Epha7	545.2441964982962	399.8592904206949	1681.56246226153	731.7102073775458	341.07169336677134	706.2543034972387
gRNA_3314	Epha7	605.5324369373545	535.8769998670788	312.2820750610391	1972.972824230057	434.6863807975742	517.1180890931794
gRNA_3340	Epha7	1812.6222619919058	1233.9919905196034	1643.0231136151585	3952.9982769649578	2671.6191566790667	790.4363180007795
gRNA_3341	Epha7	712.1962469449192	391.665452502238	641.5668039366539	673.5260222125843	792.7789264244915	423.09661834896497
gRNA_3383	Epha7	979.8495341688702	1573.2168803437175	52.70822682518446	366.73668225187834	199.01304181093758	102.76765406925765
gRNA_3415	Ephb1	726.771425952164	385.1103821674725	489.6764298597782	481.3418954555903	565.6160135679279	1122.7912843524211
gRNA_3416	Ephb1	363.0544589077355	440.8284800129792	271.4757059060576	118.13152745613388	376.4226942147668	10.932729156304005
gRNA_3469	Erbb2	1766.2466924233995	2358.1865529318848	265.8081546345324	458.42085281484793	539.4300870138571	88.55510616606243
gRNA_3470	Erbb2	404.79247151939126	619.4541466353388	239.1706636583639	211.57885514531444	335.1798598921054	237.2402226917969
gRNA_3471	Erbb2	1079.8882628095052	1243.8245960217516	44.20689991789664	342.052482484925	398.68073178572695	2198.5718333327354
gRNA_3502	Erbb2	1105.0635720038374	1443.754241232099	2035.2176616047032	770.4996641541867	1170.5109169669618	2533.113345515638
gRNA_3503	Erbb2	221.27771765544466	260.5640458069282	211.96641755504288	548.3418662516066	127.00174378724307	648.3108389688274
gRNA_3510	Erbb2	36.437947518112146	4.9163027510741175	51.0079614437269	238.02621203847872	28.80451920947781	89.64837908169284
gRNA_3511	Erbb2	255.72814076347794	88.4934495193341	1862.9241029503369	701.7365362319595	375.7680460509151	1141.3769239181381
gRNA_3515	Erbb2	1515.1561086167721	1560.1067396741867	304.91425840805636	481.3418954555903	70.70200169599099	160.71111859766887
gRNA_3516	Erbb3	1379.341940594718	907.8772413650204	1848.1884696443713	818.1049065618824	462.8362518432003	1607.1111859766886
gRNA_3517	Erbb3	541.9316558148315	624.3704493864129	422.7993248557807	585.3681659020366	1770.8232832190336	1894.6419627874839
gRNA_3518	Erbb3	671.7832506066493	875.1018896911929	456.804632484932	784.6049211638743	221.92572754574948	7199.202149426187
gRNA_3522	Erbb3	512.7812978003418	696.4762230688333	80.479228055658	181.6051839997282	46.48001963347556	167.27075609145126
gRNA_3523	Erbb3	191.464851504262	388.3879173348553	378.59242493788406	967.9732622898135	496.2233081996404	159.61784568203845
gRNA_3524	Erbb3	303.42872660537023	540.7933026181529	25.50398072186345	7.052628504843814	155.80626299672087	290.8105955576865
gRNA_3525	Erbb3	366.3669995912003	344.1411925751882	1185.0849708759215	416.10508178578505	281.4987104562604	344.3809684235761
gRNA_3543	Erbb3	1234.915166795655	1394.591213721358	392.7613031166971	825.1575350667263	1313.8788648504992	684.3888451846307
gRNA_3544	Erbb3	1163.3642880328168	1661.7103298630516	625.6976603763833	326.1840683490264	3143.6204828161917	277.6913205701217
gRNA_3545	Erbb3	186.1647864107184	167.15429353652	219.90098933517817	324.42091122281545	543.3579759969678	83.08874158791043
gRNA_3569	Erbb3	964.6118470249323	1011.1195991375768	889.2387945023056	932.7101197655944	1478.195553977293	762.0112221943891
gRNA_3570	Erbb3	910.2861798161106	744.0004829958831	1692.8975648045805	2932.130300888816	1940.3771576566414	207.72185396977608
gRNA_3571	Erbb3	463.75569568506364	465.40999376834975	697.1088063976009	218.63148365015823	32.732408192588416	203.34876230725447
gRNA_3572	Erbb3	673.7707750167282	416.2469662576086	2130.432522966327	1098.446889629424	223.23502387345303	596.9270119341986
gRNA_3577	Erbb3	1026.8876118740695	1551.9129017557298	867.1353445433573	255.65778330058828	344.3449341860302	284.2509580639041
gRNA_3578	Erbb3	1468.118030911573	2643.3321124941835	2392.840146837944	576.5523802709818	388.20636116409867	1057.1949094145973
gRNA_3579	Erbb3	337.87914971340354	724.3352719915866	213.09992780934792	721.13126462028	1083.4427111746768	41.54437079395522
gRNA_3580	Erbb3	821.5100894992556	1129.1108651633556	1575.5792534840086	537.7629234943408	431.41313997831537	3052.417980440078
gRNA_3626	Erbb4	84.80104149669735	39.33042200859294	1453.7269011462165	516.6050379798094	2659.1808415658834	2067.3790834570873
gRNA_3666	Ercc2	5.3000650935435845	9.832605502148235	0.0	229.21042640742397	0.0	0.0
gRNA_3676	Ercc2	453.15556549797645	278.59048922753334	1022.9930045103006	2394.3673773944747	515.8627531151935	317.0491455328161
gRNA_3677	Ercc2	225.25276647560233	367.08393874686743	1199.8206041818871	1401.709915337708	318.1590076319594	10.932729156304005
gRNA_3679	Ercc2	947.3866354709157	1918.996840502597	51.57471657087942	114.60521320371198	453.6711775492755	1848.724500331007
gRNA_3680	Ercc2	2023.9623575969563	4132.971846069641	639.8665385551963	5028.52412395364	818.3102048147105	1414.6951528257382
gRNA_3681	Ercc2	841.3853336000441	1586.3270210132484	376.325404429274	1024.394290328564	1756.4210236142947	610.0462869217635
gRNA_3682	Ercc2	321.3164462960798	363.80640357948465	368.95758777629123	1971.209667103846	636.3180152639188	141.03220611632165
gRNA_3685	Ercc2	520.0688873039642	747.2780181632659	155.29090483979078	334.9998539800812	609.4774405459964	856.0326929386035
gRNA_3686	Ercc2	51.67563466204995	32.77535167382745	0.0	42.31577102906289	0.0	0.0
gRNA_3692	Ercc2	604.8699288006616	648.9519631417835	142.82229204243532	1012.0521904450874	498.18725269119574	233.9604039449057
gRNA_3693	Ercc2	2080.93805735255	3270.9800970479796	1434.4572268230309	1935.946524579627	812.4183713400446	3662.4642673618414
gRNA_3694	Ercc2	849.9979393770524	771.8595319186364	976.5190840837938	599.4734229117242	341.07169336677134	1241.9580321561348
gRNA_3698	Ercc2	306.74126728883493	501.46288060956	223.86827522524584	149.86835572793106	170.86317076531154	633.0050181500019
gRNA_3699	Ercc2	465.7432200951425	901.3221710302548	145.0893125510454	245.07884054332254	93.61468743080287	606.7664681748722
gRNA_3703	Ercc2	70.88837062614544	62.27316818027215	47.04067555365925	24.68419976695335	45.17072330577202	60.13001035967202
gRNA_3704	Ercc2	473.0308095987649	231.0662293004835	457.3713876120845	562.4471232612942	189.19331935316106	916.1627032982756
gRNA_3705	Ercc2	308.72879169891377	501.46288060956	887.538529120848	239.78936916468967	4740.962002614507	254.73258934188328
gRNA_3711	Ercc2	855.298004470596	858.7142138542791	511.213124691574	1246.5520882311441	278.22546963700154	4473.672770759598
gRNA_3712	Ercc2	811.5724674488614	1370.0096999659875	450.00357095910175	149.86835572793106	212.10600508797296	357.50024341114096
gRNA_3754	Ercc4	255.72814076347794	93.40975227040823	1089.870109514298	724.657578872702	2190.452756248017	2441.278420602684
gRNA_3755	Ercc4	161.65198535307934	122.90756877685293	922.1105918771518	449.60506718379315	1124.0308973334863	507.2786328525058
gRNA_3804	Erg	51.013126525357	63.91193576396353	190.9964778503996	225.68411215500205	260.5499692130038	315.9558726171857
gRNA_3805	Erg	21.200260374174338	0.0	241.43768416697398	273.2893545626978	80.52172415376751	178.20348524775525
gRNA_3806	Erg	59.62573230236533	27.85904892275333	773.6207485631912	181.6051839997282	2057.5591789861082	545.5431848995698
gRNA_3838	Esr1	606.8574532107405	1071.7539997341576	366.69056726768116	423.15771029062887	102.77976172472763	1.0932729156304004
gRNA_3842	Esr1	1255.4529190331366	1258.573504274974	494.7772260041509	1481.051986017201	369.22156441239736	1296.6216779376548
gRNA_3843	Esr1	1242.2027562992776	2174.6445835584514	649.5013757167892	105.78942757265722	691.9631091913192	2652.280093319351
gRNA_3861	Esr1	963.9493388882394	866.908051772736	340.61983141866517	486.6313668342232	7.2011298023694525	1235.3983946623525
gRNA_3868	Esr1	1480.0431773720459	1255.2959691075912	385.39348646371434	749.3417786396552	1887.3506563846483	936.9348886952531
gRNA_3905	Etv6	167.61455858331587	111.43619569101332	16.435898687423112	1.7631571262109536	36.66029717569903	8.746183325043203
gRNA_3906	Etv6	88.77609031685503	157.32168803437176	79.91247292850547	273.2893545626978	44.51607514192025	10.932729156304005
gRNA_3907	Etv6	141.7767412522909	167.15429353652	223.86827522524584	195.71044100941583	53.68114943584501	922.7223407920579
gRNA_3908	Etv6	204.052506101428	145.85031494853214	766.2529319102085	1570.9729994539596	783.6138521305668	3154.0923615937054
gRNA_3909	Etv6	355.7668694041131	201.5684127940388	2052.220315419279	1950.0517815893147	1567.2277042611336	1670.5210150832518
gRNA_3923	Etv6	1372.7168592277883	1248.7408987728259	451.7038363405593	269.76304031027587	2100.111309636473	431.8428016740082
gRNA_3924	Etv6	1835.1475386394661	2351.6314825971194	1044.5296993420964	798.710178173562	761.3558145596066	1923.0670585938744
gRNA_3925	Etv6	412.0800610230137	262.2028133906196	896.0398560281358	710.5523218630143	419.6294730289835	517.1180890931794
gRNA_3926	Etv6	208.0275549215857	88.4934495193341	940.2467559460325	548.3418662516066	259.8953210491521	3320.269844769526
gRNA_3964	Ezh2	637.995335635309	534.2382322833874	253.90629696432944	523.6576664846532	582.6368658280738	2315.552035305188
gRNA_3975	Ezh2	393.52983319561116	496.5465778584858	131.4871894993849	290.92092582480734	839.258946057967	357.50024341114096
gRNA_3976	Ezh2	98.05120423055631	55.71809784550666	0.0	386.13141064019885	0.0	0.0
gRNA_3985	Ezh2	93.41364727370568	29.497816506444703	1686.6632584059028	583.6050087758256	409.15510240735523	604.5799223436114
gRNA_3995	Fas	3468.230095587583	4968.743313752241	961.2166956506758	2302.6832068315052	1469.0304796833682	4052.762698241894
gRNA_3996	Fas	1498.5934051994484	1946.8558894253504	345.1538724358853	1957.1044100941585	1407.493552281302	2898.2664993361914
gRNA_4012	Fat1	417.3801261165573	455.5773882662015	19.26967432318572	340.28932535871405	1387.1994592018973	290.8105955576865
gRNA_4021	Fat1	0.0	0.0	0.0	0.0	0.0	0.0
gRNA_4032	Fat1	154.36439584945688	165.51552595282863	748.6835229684804	59.94734229117242	667.7411271288038	5630.3555154965625
gRNA_4033	Fat1	1034.8377095143849	1902.6091646656835	211.96641755504288	504.26293809633273	1249.0686966291742	587.087555693525
gRNA_4104	Fbxw7	276.26589300095935	168.79306112021135	680.6729077101778	405.5261390285193	559.0695319294102	444.96207666157295
gRNA_4105	Fbxw7	180.20221318048186	119.63003360947019	1096.1044159129758	1214.815259959347	1667.388873330454	2138.441822973063
gRNA_4106	Fbxw7	260.36569772032857	131.1014066953098	712.9779499578715	229.21042640742397	651.3749230325095	681.1090264377394
gRNA_4111	Fbxw7	757.9093083767326	1043.8949508114042	533.3165746505223	269.76304031027587	754.1546847572372	260.1989539200353
gRNA_4116	Fbxw7	593.6072904768814	635.8418224722525	913.609264969864	911.5522342510629	857.5890946458165	165.08421026019047
gRNA_4117	Fbxw7	1497.2683889260627	1456.8643819016302	1189.0522567659891	1394.6572868328642	311.61252599344175	165.08421026019047
gRNA_4118	Fbxw7	259.70318958363566	227.78869413310076	1680.9957071343774	1354.1046729300124	666.4318308011002	2452.211149758988
gRNA_4119	Fbxw7	537.2940988579809	703.0312934035987	998.0557789155896	613.5786799214119	2627.7577297009984	1152.309653074442
gRNA_4141	Fbxw7	604.8699288006616	283.50679197860745	527.0822682518447	1364.683615687278	498.8419008550475	2584.4971725502664
gRNA_4142	Fbxw7	305.41625101544906	298.2557002318298	1228.7251156666657	1283.5783878815741	703.746776140651	1773.2886691525096
gRNA_4143	Fbxw7	151.05185516599215	49.16302751074117	276.00974692327776	262.7104118054321	404.5725652603929	406.69752461450895
gRNA_4144	Fbxw7	205.3775223748139	267.1191161416937	1141.4448260851775	195.71044100941583	26.840574717922504	5431.379844851829
gRNA_4191	Fgf4	989.1246480825714	1068.476464566775	117.31831132057187	241.55252629090063	464.8001963347555	13.119274987564804
gRNA_4192	Fgf4	1212.389890148095	1560.1067396741867	539.5508810492	1220.10473133798	462.1816036793485	1143.5634697493988
gRNA_4193	Fgf4	649.9204820957821	1445.3930088157904	697.1088063976009	2202.183250637481	1156.1086573622229	3207.662734459595
gRNA_4194	Fgf4	1058.025494298638	2059.9308527000553	1394.7843679223545	1036.7363902120408	827.4752791086353	162.89766442892966
gRNA_4195	Fgf4	1477.3931448252742	1456.8643819016302	1673.6278904813948	5386.445020574463	4051.6174860785945	739.0524909661507
gRNA_4213	Fgfr1	494.2310699729392	301.5332353992125	1999.5120885940944	149.86835572793106	96.88792825006172	753.2650388693459
gRNA_4225	Fgfr1	798.3223047150024	698.1149906525246	1734.2706890867146	437.26296730031646	1905.026156808646	1592.8986380734934
gRNA_4226	Fgfr1	728.0964422255499	671.8947093134627	249.9390110742618	1863.657082404978	531.5743090476359	686.5753910158915
gRNA_4246	Fgfr2	87.45107404346915	173.7093638712855	57.80902296955715	236.26305491226776	66.77411271288038	450.428441239725
gRNA_4247	Fgfr2	987.1371236724926	888.2120303607238	1592.5819072985842	2401.4200058993188	907.9970032624027	5400.768203214178
gRNA_4248	Fgfr2	273.61586045418755	254.00897547216272	1270.0982399487998	708.7891647368033	790.8149819329362	544.4499119839394
gRNA_4261	Fgfr2	430.63028885041626	411.3306635065345	714.1114602121766	146.34204147550915	1141.706397757484	441.68225791468177
gRNA_4262	Fgfr2	29.812866151182664	55.71809784550666	58.94253322386219	610.05236566899	352.2007121522514	14.212547903195205
gRNA_4263	Fgfr2	162.31449348977227	162.23799078544587	1552.9090483979078	372.0261536305112	258.5860247214485	568.5019161278082
gRNA_4302	Fgfr3	502.1811676132546	752.19432091434	28.904511484778574	223.9209550287911	265.78715452381795	3.279818746891201
gRNA_4303	Fgfr3	963.2868307515465	943.9301282062305	429.03363125445844	590.6576372806694	446.47004774690606	794.8094096633012
gRNA_4304	Fgfr3	706.8961818513756	1230.7144553522207	161.5252112384685	1310.0257447747385	291.3184329140369	12.026002071934405
gRNA_4329	Fgfr3	835.4227603698075	1238.9082932706776	816.6941382267829	1773.7360689682193	566.2706617317797	1018.9303573675331
gRNA_4330	Fgfr3	692.9835109808237	717.7802016568211	3528.050666524444	461.94716706726985	1875.5669894353164	438.4024391677906
gRNA_4331	Fgfr3	408.7675203395489	471.96506410311525	580.9240053313341	969.7364194160244	335.8345080559572	309.3962351234033
gRNA_4357	Fgfr4	254.40312449009207	344.1411925751882	545.7851874478778	830.4470064453591	509.9709196405276	270.0384101607089
gRNA_4419	Flt1	1128.9138649247834	901.3221710302548	672.17158080289	3334.130125664913	111.9448360186524	1260.5436717218518
gRNA_4421	Flt1	302.76621846867727	301.5332353992125	652.3351513525517	1343.5257301727465	577.3996805172598	34.98473330017281
gRNA_4422	Flt1	429.9677807137233	673.5334768971541	146.78957793250297	172.78939836867346	42.552130650364944	47.01073537210722
gRNA_4440	Flt3	878.4857892548491	1233.9919905196034	163.22547661992607	118.13152745613388	1242.5222149906565	342.19442259231533
gRNA_4447	Flt3	27.16283360441087	49.16302751074117	1253.095586134224	33.499985398008114	370.5308607401009	77.62237700975842
gRNA_4459	Flt3	265.66576281387216	270.39665130907645	1660.0257674297343	343.81563961113596	3188.7912061219636	778.4103159288451
gRNA_4460	Flt3	98.71371236724926	70.46700609872902	142.82229204243532	957.3943195325478	12.438315113183599	219.7478560417105
gRNA_4461	Flt3	697.6210679376743	919.3486144508599	852.3997112373917	493.683995339067	1186.877121063256	5534.1474989210865
gRNA_4547	Foxa1	590.2947497934167	1406.0625868071975	477.20781706242275	343.81563961113596	68.08340904058392	487.5997203711586
gRNA_4548	Foxa1	1425.0550020265314	1181.5514278414796	1575.012498356856	765.2101927755539	5600.515041751879	3651.5315382055373
gRNA_4549	Foxa1	577.0445870595578	635.8418224722525	135.45447538945254	267.9998831840649	257.93137655759676	496.3459036962018
gRNA_4550	Foxa1	491.5810374261675	721.0577368242039	236.3368880226013	927.4206483869616	1133.850619791263	540.0768203214178
gRNA_4562	Foxa1	510.79377339026297	429.35710692713957	777.588034453259	802.2364924259839	940.0747632911394	380.45897463937933
gRNA_4567	Foxa1	188.15231082079725	304.8107705665953	70.84439089406513	835.736477823992	350.89141582454783	142.12547903195204
gRNA_4577	Foxa1	35.11293124472625	158.96045561806312	53.27498195233698	363.2103679994564	22.258037570960123	260.1989539200353
gRNA_4578	Foxa1	39.087980064883936	18.026443420605098	32.3050422476937	5.289471378632861	47.78931596117909	6.559637493782402
gRNA_4586	Foxa1	1752.3340215528476	2507.3144030477997	12592.165415074713	678.8154935912171	2094.219476161807	4811.494101689392
