sgRNA	Gene	d5_rep2	d5_rep3	M1	M2	M3_5
gRNA_2810	Dnmt3a	279.0224789105066	480.18498257776594	69.85434737941594	419.45348410074376	2.973971345742906
gRNA_2842	Dot1l	331.0633076165461	481.36916255946204	1293.3033457674721	5017.586179225736	127.88076786694496
gRNA_2891	Drosha	124.06161843314783	150.98294766625193	27.941738951766375	768.2773437309156	0.0
gRNA_2892	Drosha	137.7688009941136	89.40558861805506	21.954223462102153	0.0	2.973971345742906
gRNA_2914	Drosha	68.53591280482885	29.60449954240234	2901.9491739905934	21.6213136134404	1831.96634897763
gRNA_2917	Dtx1	143.3446040697607	194.7976069890074	59.875154896642236	162.88056255458434	312.2669913030051
gRNA_2918	Dtx1	697.6723598403426	901.1609660707272	1005.9026022635895	4923.893820234161	5739.764697283808
gRNA_2947	Eed	146.3648307357362	146.24622773946757	119.75030979328447	4.32426272268808	8.921914037228717
gRNA_2949	Eed	129.86974663694687	195.9817869707035	51.89180091042327	44.68404813444349	2.973971345742906
gRNA_2950	Eed	77.59659280275538	14.80224977120117	155.6754027312698	531.8843148906338	220.07387958497503
gRNA_2951	Eed	54.131754859407195	26.644049588162105	29.937577448321118	13859.262026215296	202.2300515105176
gRNA_2952	Eed	23.464837943348183	15.986429752897264	5.987515489664223	0.0	0.0
gRNA_2956	Eed	73.64706562417201	109.53664830688867	119.75030979328447	10.089946352938853	23.791770765943248
gRNA_2957	Eed	244.6383599440162	342.8201047010191	15.966707972437929	563.5955748570132	8.921914037228717
gRNA_2963	Egfr	118.95046561380465	187.69252709883085	965.9858323324947	46.12546904200619	1486.985672871453
gRNA_2971	Egfr	474.17558655815486	407.35791370345623	375.2176373522913	2692.574255327111	624.5339826060102
gRNA_2975	Egfr	99.43515484903983	59.801089075652726	538.8763940697801	13016.03079529112	74.34928364357265
gRNA_2981	Egfr	521.3375875730032	499.13186228490343	2029.7677509961718	1362.1427576467452	9362.061796398668
gRNA_3011	Egfr	218.8502707191484	95.91857851738358	35.92509293798534	311.3469160335418	121.93282517545914
gRNA_3012	Egfr	33.222493325730596	26.644049588162105	37.92093143454008	7.207104537813467	2.973971345742906
gRNA_3021	Egfr	164.48619073158923	138.54905785844295	137.71285626227714	392.0664868570526	7815.596696612357
gRNA_3025	Eif1ad19	246.96161122553582	113.68127824282499	3592.509293798534	294.04986514278943	0.0
gRNA_3026	Eif1ad19	322.4672778749235	284.7952855979105	1011.8901177532538	455.4890067898111	109385.64006776983
gRNA_3030	Eif1ad19	208.16331482415814	140.91741782183513	500.95546263524	164.32198346214705	5.947942691485812
gRNA_3031	Eif1ad19	41.35387281104927	82.30050872787851	91.80857084151809	0.0	11.895885382971624
gRNA_3032	Eif1ad19	32.75784306942667	30.788679524098434	341.2883829108607	12.972788168064241	29.739713457429062
gRNA_3033	Eif1ad19	16.262758970637353	14.80224977120117	9.979192482773705	149.90777438652012	23.791770765943248
gRNA_3034	Eif1ad19	27.646690250083502	7.105079890176562	53.88763940697801	46.12546904200619	782.1544639303843
gRNA_3046	Elf3	77.82891793090734	73.41915886515781	1337.2117926916765	1525.0233202013296	568.0285270368951
gRNA_3047	Elf3	34.61644409464237	24.867779615617966	13.970869475883188	874.9424908905548	8.921914037228717
gRNA_3048	Elf3	16.959734355093243	15.986429752897264	5.987515489664223	0.0	425.27790244123554
gRNA_3056	Ep300	343.37653940860014	207.82358678766442	1786.2754544164932	455.4890067898111	5.947942691485812
gRNA_3060	Ep300	45.30339998963263	9.473439853568749	45.904285420759045	1065.2100506888305	324.16287668597676
gRNA_3061	Ep300	68.30358767667688	29.012409551554292	285.40490500732795	415.1292213780557	383.64230360083485
gRNA_3084	Ep300	28.808315890843314	12.433889807808983	25.945900455211635	0.0	0.0
gRNA_3085	Ep300	82.70774562209854	104.79992838010429	0.0	18.738471798315015	2.973971345742906
gRNA_3086	Ep300	81.08146972503481	42.038389350211325	15.966707972437929	2.8828418151253867	29.739713457429062
gRNA_3089	Ep300	301.093366084943	256.3749660372043	2450.889673769222	579.4512048402028	1826.0184062861442
gRNA_3106	Ep300	112.21303689739774	101.83947842586406	15.966707972437929	507.38015946206804	380.66833225509197
gRNA_3107	Ep300	65.05103588254941	21.90732966137773	29.937577448321118	59.09825721007043	678.0654668293826
gRNA_3114	Ep300	693.0258572773033	783.927147882814	1061.7860801671222	204.68176887390246	2206.686738541236
gRNA_3115	Ep300	238.5979066120652	88.81349862720703	592.7640334767581	196.0332434285263	199.25608016477472
gRNA_3142	Epha3	240.92115789358482	216.1128466595371	648.6475113802909	134.0521444033305	8101.097945803676
gRNA_3143	Epha3	173.31454560136382	217.29702664123317	1255.382414332932	908.0951717644969	3723.4121248701185
gRNA_3220	Epha3	63.889410241789605	20.13105968883359	33.9292544414306	0.0	145.72459594140238
gRNA_3221	Epha3	131.72834766216258	95.91857851738358	103.78360182084654	96.57520080670045	130.85473921268786
gRNA_3224	Epha5	322.9319281312275	185.9162571262867	806.3187526081155	477.1103204032515	2275.088079493323
gRNA_3225	Epha5	42.980148708113006	85.85304867296679	19.95838496554741	63.422519932758505	499.6271860848082
gRNA_3249	Epha5	95.25330254230451	139.73323784013905	3.991676993109482	159.99772073945897	523.4189568507514
gRNA_3250	Epha5	173.31454560136382	206.0473168151203	7051.2974083279005	1333.3143394954914	47.583541531886496
gRNA_3251	Epha5	474.17558655815486	390.18730396886286	624.697449421634	714.9447701510959	1278.8076786694496
gRNA_3283	Epha5	56.45500614092682	42.038389350211325	99.79192482773705	24.504155428565788	398.51216032954943
gRNA_3313	Epha7	191.2035804690649	144.46995776692341	475.0095621800284	51.891152672256965	65.42736960634393
gRNA_3314	Epha7	212.34516713089346	193.61342700731132	257.4631660555616	194.5918225209636	797.0243206590989
gRNA_3340	Epha7	635.6415506237686	445.84376310857925	1317.2534077261291	1366.4670203694334	196.2821088190318
gRNA_3341	Epha7	249.74951276335938	141.50950781268318	109.77111731051076	4384.802400805714	53.53148422337231
gRNA_3383	Epha7	343.6088645367521	568.4063912141249	233.5131040969047	142.70066984870664	47.583541531886496
gRNA_3415	Ephb1	254.86066558270255	139.141147849291	83.82521685529913	174.4119298150859	1058.7337990844746
gRNA_3416	Ephb1	127.3141702272753	159.2722075381246	11.975030979328446	170.08766709239782	26.765742111686155
gRNA_3469	Erbb2	619.3787916531312	852.0174968303394	25.945900455211635	10026.523833006095	95.16708306377299
gRNA_3470	Erbb2	141.9506533008489	223.8100165405617	41.912608427649566	5302.987518923149	303.3450772657764
gRNA_3471	Erbb2	378.6899588876984	449.3963030536675	9.979192482773705	136.93498621845586	270.6313924626044
gRNA_3502	Erbb2	387.518313757473	521.6312819371292	1431.0162020297494	3459.410178150464	2188.842910466779
gRNA_3503	Erbb2	77.59659280275538	94.14230854483944	1021.8693102360274	3146.6218412093594	2034.1964004881477
gRNA_3510	Erbb2	12.777882048357922	1.7762699725441404	107.77527881395602	0.0	41.63559884040068
gRNA_3511	Erbb2	89.67749946665741	31.972859505794528	870.1855844978671	1784.4790835626143	17.843828074457434
gRNA_3515	Erbb2	531.3275680835376	563.6696712873405	131.72534077261292	194.5918225209636	8.921914037228717
gRNA_3516	Erbb3	483.70091681238534	328.01785492981793	413.1385687868314	83.60241263863621	101.1150257552588
gRNA_3517	Erbb3	190.04195482830508	225.58628651310585	566.8181330215465	139.81782803358126	2325.6455923709523
gRNA_3518	Erbb3	235.5776799460897	316.176055112857	137.71285626227714	74.95388719326006	8.921914037228717
gRNA_3522	Erbb3	179.81964918961876	251.63824611041989	13.970869475883188	7.207104537813467	71.37531229782974
gRNA_3523	Erbb3	67.14196203591708	140.3253278309871	81.82937835874438	590.9825721007043	1320.4432775098503
gRNA_3524	Erbb3	106.4049086935987	195.38969697985544	155.6754027312698	12.972788168064241	0.0
gRNA_3525	Erbb3	128.4757958680351	124.33889807808983	115.75863280017498	252.24865882347135	288.4752205370619
gRNA_3543	Erbb3	433.05403887525756	503.86858221168785	1363.1576931468883	292.6084442352267	38280.95916240269
gRNA_3544	Erbb3	407.9629250348456	600.3792507199195	6095.290768478179	823.0513382182979	38.66162749465778
gRNA_3545	Erbb3	65.28336101070138	60.39317906650078	139.70869475883188	164.32198346214705	11.895885382971624
gRNA_3569	Erbb3	338.265386589257	365.3195243532449	139.70869475883188	24.504155428565788	5.947942691485812
gRNA_3570	Erbb3	319.2147260807961	268.8088558450132	526.9013630904517	8236.27906581323	478.80938666460787
gRNA_3571	Erbb3	162.62758970637356	168.1535574008453	77.8377013656349	9836.25627320782	86.24516902654427
gRNA_3572	Erbb3	236.27465533054556	150.39085767540388	942.0357703738377	118.19651442014086	318.21493399449093
gRNA_3577	Erbb3	360.1039486355414	560.7092213331003	81.82937835874438	125.40361895795432	365.79847552637744
gRNA_3578	Erbb3	514.8324839847483	955.0411552378995	796.3395601253417	585.2168884704535	368.7724468721203
gRNA_3579	Erbb3	118.48581535750073	261.7037759548367	5436.6640646151145	8.64852544537616	68.40134095208684
gRNA_3580	Erbb3	288.0831589084331	407.95000369430426	1610.641666719676	61.98109902519582	660.2216387549252
gRNA_3626	Erbb4	29.737616403451163	14.210159780353123	9973.204967284042	89.36809626888699	57834.8207606623
gRNA_3666	Ercc2	1.8586010252156977	3.552539945088281	3.991676993109482	178.73619253777397	333.08479072320546
gRNA_3676	Ercc2	158.91038765594215	100.65529844416795	185.61298017959092	194.5918225209636	11.895885382971624
gRNA_3677	Ercc2	78.99054357166715	132.62815794996249	514.9263321111232	266.6628678990983	282.52727784557607
gRNA_3679	Ercc2	332.22493325730596	693.3373792830628	516.9221706076779	2975.0927532093992	452.0436445529217
gRNA_3680	Ercc2	709.7532665042446	1493.2509569187741	1139.6237815327572	1079.6242597644573	371.74641821786327
gRNA_3681	Ercc2	295.05291275299203	573.1431111409094	231.51726560034996	167.20482527727242	556.1326416539234
gRNA_3682	Ercc2	112.67768715370167	131.44397796826638	93.80440933807283	279.63565606716253	5.947942691485812
gRNA_3685	Ercc2	182.37522559929033	269.99303582670933	17.96254646899267	0.0	0.0
gRNA_3686	Ercc2	18.12135999585305	11.841799816960936	243.49229657967842	0.0	356.87656148914874
gRNA_3692	Ercc2	212.1128420027415	234.46763637582654	27.941738951766375	43.2426272268808	368.7724468721203
gRNA_3693	Ercc2	729.7332275253133	1181.8116217327015	139.70869475883188	6247.118213376713	276.57933515409024
gRNA_3694	Ercc2	298.0731394189675	278.87438568943	145.6962102484961	366.1209105209241	380.66833225509197
gRNA_3698	Ercc2	107.56653433435851	181.17953719950233	225.52975011068574	49.008310857131576	731.5969510527549
gRNA_3699	Ercc2	163.32456509082942	325.6494949664257	135.7170177657224	11.531367260501547	11.895885382971624
gRNA_3703	Ercc2	24.85878871225996	22.49941965222578	1.995838496554741	0.0	0.0
gRNA_3704	Ercc2	165.88014150050103	83.4846887095746	2105.609613865252	456.9304276973738	651.2997247176964
gRNA_3705	Ercc2	108.26350971881439	181.17953719950233	2279.2475630655144	119.63793532770354	1805.2006068659439
gRNA_3711	Ercc2	299.9317404441832	310.25515520437654	61.870993393196976	28.828418151253867	3881.0326061944925
gRNA_3712	Ercc2	284.5982819861537	494.98723234896715	217.54639612446678	172.9705089075232	407.43407436677813
gRNA_3754	Ercc4	89.67749946665741	33.749129478338666	239.50061958656894	201.79892705877708	86.24516902654427
gRNA_3755	Ercc4	56.68733126907878	44.40674931360351	81.82937835874438	4.32426272268808	2.973971345742906
gRNA_3804	Erg	17.889034867701092	23.091509643073827	19.95838496554741	44.68404813444349	24071.32407244308
gRNA_3805	Erg	7.434404100862791	0.0	75.84186286908016	797.1057618821694	5.947942691485812
gRNA_3806	Erg	20.9092615336766	10.065529844416796	500.95546263524	53.33257357981965	199.25608016477472
gRNA_3838	Esr1	212.8098173871974	387.22685401462263	21.954223462102153	0.0	0.0
gRNA_3842	Esr1	440.25611784796837	454.72511297129995	4528.557548682707	295.49128605035213	2.973971345742906
gRNA_3843	Esr1	435.60961528492913	785.7034178553581	560.8306175318822	328.6439669242941	740.5188650899836
gRNA_3861	Esr1	338.03306146110504	313.21560515861677	85.82105535185387	0.0	844.6078621909853
gRNA_3868	Esr1	519.0143362914836	453.54093298960385	1203.4906134225089	2297.624926654933	3693.672411412689
gRNA_3905	Etv6	58.77825742244644	40.26211937766718	3.991676993109482	7.207104537813467	0.0
gRNA_3906	Etv6	31.131567172362935	56.840639121412494	5.987515489664223	69.18820356300928	14.869856728714531
gRNA_3907	Etv6	49.71757742451992	60.39317906650078	31.933415944875858	21.6213136134404	529.3668995422373
gRNA_3908	Etv6	71.55613947080437	52.696009185476164	447.067823228262	232.06876611759364	395.5381889838065
gRNA_3909	Etv6	124.75859381760371	72.82706887430976	1832.1797398372523	270.9871306217864	347.95464745192
gRNA_3923	Etv6	481.3776655308657	451.1725730262117	39.91676993109482	177.29477163021127	5.947942691485812
gRNA_3924	Etv6	643.5406049809353	849.6491368669472	942.0357703738377	3142.2975784866717	3747.2038956360616
gRNA_3925	Etv6	144.5062297105205	94.73439853568749	123.74198678639395	650.0808293107747	7553.887218186981
gRNA_3926	Etv6	72.95009023971613	31.972859505794528	365.23844486951765	245.04155428565787	374.72038956360615
gRNA_3964	Ezh2	223.72909841033962	193.02133701646326	231.51726560034996	1992.0436942516421	761.3366645101839
gRNA_3975	Ezh2	138.00112612226556	179.40326722695818	71.85018587597068	1.4414209075626934	190.33416612754598
gRNA_3976	Ezh2	34.384118966490405	20.13105968883359	1.995838496554741	0.0	0.0
gRNA_3985	Ezh2	32.75784306942667	10.657619835264843	103.78360182084654	358.91380598311065	371.74641821786327
gRNA_3995	Fas	1216.222045875522	1795.216852251278	3959.7435771646064	5039.207492839176	455.01761589866464
gRNA_3996	Fas	525.5194398797386	703.4029091274796	1023.8651487325822	529.0014730755084	1852.7841483978304
gRNA_4012	Fat1	146.3648307357362	164.60101745575702	13.970869475883188	221.9788197646548	797.0243206590989
gRNA_4021	Fat1	0.0	0.0	0.0	0.0	0.0
gRNA_4032	Fat1	54.131754859407195	59.801089075652726	728.4810512424805	3038.5152731421576	29.739713457429062
gRNA_4033	Fat1	362.89185017336496	687.4164793745823	313.34664395909437	360.35522689067335	389.59024629232067
gRNA_4104	Fbxw7	96.87957843936825	60.98526905734882	167.65043371059826	629.900936604897	1799.2526641744582
gRNA_4105	Fbxw7	63.19243485733372	43.222569331907415	718.5018587597068	258.0143424537221	1834.940320323373
gRNA_4106	Fbxw7	91.30377536372114	47.367199267843745	53.88763940697801	517.470105815007	32.713684803171965
gRNA_4111	Fbxw7	265.77994660584477	377.16132417020583	465.0303696972547	134.0521444033305	823.790062770785
gRNA_4116	Fbxw7	208.16331482415814	229.73091644904216	203.5755266485836	955.6620617140657	4038.6530875188664
gRNA_4117	Fbxw7	525.0547896234345	526.3680018639136	281.4132280142185	116.75509351257816	279.5533064998332
gRNA_4118	Fbxw7	91.07145023556919	82.30050872787851	187.60881867614566	1424.123856671941	4508.540560146245
gRNA_4119	Fbxw7	188.41567893124136	254.0066060738121	157.67124122782454	4991.640602889607	220.07387958497503
gRNA_4141	Fbxw7	212.1128420027415	102.4315684167121	57.87931640008749	89.36809626888699	1240.1460511747919
gRNA_4142	Fbxw7	107.10188407805458	107.76037833434452	211.55888063480256	312.78833694110443	77.32325498931556
gRNA_4143	Fbxw7	52.970129218647386	17.762699725441404	191.60049566925514	4487.143285242664	624.5339826060102
gRNA_4144	Fbxw7	72.02078972710828	96.51066850823163	361.2467678764081	8831.585900636623	53.53148422337231
gRNA_4191	Fgf4	346.8614163308796	386.0426740329265	19.95838496554741	87.9266753613243	0.0
gRNA_4192	Fgf4	425.1549845180908	563.6696712873405	451.0595002213715	530.4428939830711	1293.677535398164
gRNA_4193	Fgf4	227.91095071707494	522.2233719279773	1618.625020705895	1412.5924894114396	2468.396216966612
gRNA_4194	Fgf4	371.02322965868365	744.2571184959949	403.15937630405773	118.19651442014086	398.51216032954943
gRNA_4195	Fgf4	518.0850357788757	526.3680018639136	904.1148389392977	1119.9840451762127	1317.4693061641074
gRNA_4213	Fgfr1	173.31454560136382	108.94455831604061	1073.7611111464507	66.3053617478839	113.01091113823043
gRNA_4225	Fgfr1	279.9517794231145	252.23033610126794	1492.8871954229464	119.63793532770354	6756.8628975278825
gRNA_4226	Fgfr1	255.32531583900646	242.7568962476992	3396.9171211361695	219.09597794952938	52211.040945862456
gRNA_4246	Fgfr2	30.666916916059012	62.76153902989296	11.975030979328446	31.711259966379252	0.0
gRNA_4247	Fgfr2	346.1644409464237	320.91277503964136	157.67124122782454	128.2864607730797	1632.7102688128555
gRNA_4248	Fgfr2	95.95027792676039	91.77394858144726	3716.251280584928	41.801206319318105	734.5709223984978
gRNA_4261	Fgfr2	151.01133329877544	148.61458770285975	85.82105535185387	3600.669427091608	428.2518737869785
gRNA_4262	Fgfr2	10.4546307668383	20.13105968883359	3.991676993109482	102.34088443695123	23.791770765943248
gRNA_4263	Fgfr2	56.91965639723074	58.616909093956636	131.72534077261292	109.54798897476469	208.17799420200342
gRNA_4302	Fgfr3	176.10244713918735	271.76930579925346	3.991676993109482	93.69235899157506	0.0
gRNA_4303	Fgfr3	337.8007363329531	341.04383472847496	1241.411544857049	307.0226533108537	133.82871055843077
gRNA_4304	Fgfr3	247.89091173814367	444.65958312688315	956.006639849721	2620.5032099489767	3426.014990295828
gRNA_4329	Fgfr3	292.96198659962437	447.6200330811234	1367.1493701399977	2267.355087596117	95.16708306377299
gRNA_4330	Fgfr3	243.01208404695248	259.3354159914445	1532.803965354041	221.9788197646548	13992.535181720372
gRNA_4331	Fgfr3	143.3446040697607	170.52191736423748	696.5476352976046	1957.4495924701375	622452.2026639902
gRNA_4357	Fgfr4	89.21284921035348	124.33889807808983	19.95838496554741	5.7656836302507735	5.947942691485812
gRNA_4419	Flt1	395.8820183709436	325.6494949664257	69.85434737941594	168.64624618483512	761.3366645101839
gRNA_4421	Flt1	106.17258356544673	108.94455831604061	5807.8900249742965	6888.550517242112	342.0067047604342
gRNA_4422	Flt1	150.77900817062348	243.34898623854724	7.983353986218964	206.12318978146516	1037.9159996642743
gRNA_4440	Flt3	308.0631199295019	445.84376310857925	13.970869475883188	183.06045526046205	2.973971345742906
gRNA_4447	Flt3	9.52533025423045	17.762699725441404	45.904285420759045	105.22372625207662	243.8656503509183
gRNA_4459	Flt3	93.16237638893685	97.69484848992772	97.79608633118231	151.3491952940828	121.93282517545914
gRNA_4460	Flt3	34.61644409464237	25.459869606466015	159.66707972437928	224.86166157978016	2.973971345742906
gRNA_4461	Flt3	244.6383599440162	332.16248486575427	83.82521685529913	2179.428412234792	17936.021186175465
gRNA_4547	Foxa1	207.00168918339833	508.0132121476242	383.2009913385103	831.699863663674	20.81779942020034
gRNA_4548	Foxa1	499.7313506548707	426.89688340144176	1951.9300496305368	354.58954326042254	4139.768113274125
gRNA_4549	Foxa1	202.3551866203591	229.73091644904216	91.80857084151809	36.035522689067335	0.0
gRNA_4550	Foxa1	172.38524508875597	260.5195959731406	277.421551021109	232.06876611759364	1579.178784589483
gRNA_4562	Foxa1	179.12267380516286	155.12757760218827	253.47148906245212	138.37640712601856	0.0
gRNA_4567	Foxa1	65.98033639515727	110.1287382977367	19.95838496554741	76.39530810082275	77.32325498931556
gRNA_4577	Foxa1	12.313231792053998	57.43272911226054	347.27589840052497	5.7656836302507735	722.6750370155262
gRNA_4578	Foxa1	13.707182560965771	6.512989899328515	4404.815561896314	2.8828418151253867	193.3081374732889
gRNA_4586	Foxa1	614.49996396194	905.8976859975116	616.714095435415	151.3491952940828	333.08479072320546
gRNA_4587	Foxa1	146.3648307357362	312.6235151677687	167.65043371059826	123.96219805039163	32.713684803171965
gRNA_4589	Foxa1	341.9825886396884	566.6301212415808	137.71285626227714	639.9908829578359	226.02182227646085
gRNA_4590	Foxa1	764.1173464918037	843.1361469676186	6125.228345926501	269.5457097142237	966.5406873664444
gRNA_4591	Foxa1	449.31679784589494	543.5386115985069	213.5547191313573	477.1103204032515	2887.726176716362
gRNA_4621	Foxo1	19.282985636612864	61.57735904819687	1.995838496554741	8.64852544537616	0.0
gRNA_4622	Foxo1	136.14252509704986	126.70725804148202	479.0012391731379	454.0475858822484	342.0067047604342
gRNA_4627	Foxo1	70.85916408634847	60.39317906650078	9.979192482773705	0.0	0.0
gRNA_4628	Foxo1	50.879203065279725	15.986429752897264	13.970869475883188	66.3053617478839	107.06296844674462
gRNA_4665	Foxp1	38.333646145073764	71.64288889261367	37.92093143454008	116.75509351257816	514.4970428135227
gRNA_4704	Fyn	120.80906663902034	357.0302644813722	7.983353986218964	33.15268087394195	2.973971345742906
gRNA_4734	Gata2	77.82891793090734	74.01124885600585	21.954223462102153	428.1020095461199	556.1326416539234
gRNA_4735	Gata2	207.93098969600618	108.94455831604061	6664.104739996281	67284.08654411897	469.88747262737917
gRNA_4770	Gata3	113.37466253815757	71.05079890176562	682.5767658217214	83.60241263863621	217.09990823923215
gRNA_4782	Gata3	55.06105537201505	65.12989899328515	17.96254646899267	99.45804262182584	71.37531229782974
gRNA_4783	Gata3	219.5472461036043	306.7026152592882	139.70869475883188	102.34088443695123	654.2736960634393
gRNA_4826	Gli1	57.384306653534665	59.801089075652726	25.945900455211635	44.68404813444349	0.0
gRNA_4827	Gli1	13.707182560965771	37.30166942342695	1.995838496554741	103.78230534451393	2.973971345742906
gRNA_4828	Gli1	68.07126254852493	148.61458770285975	41.912608427649566	5.7656836302507735	279.5533064998332
gRNA_4829	Gli1	192.36520610982473	247.49361617448358	51.89180091042327	2.8828418151253867	14.869856728714531
gRNA_4858	Gna13	276.0022522445311	349.92518459119566	482.99291616624737	85.04383354619891	26.765742111686155
gRNA_4884	Gnas	447.2258716925273	567.8143012232769	61.870993393196976	634.2251993275851	52160.48343298483
gRNA_4885	Gnas	211.88051687458955	133.8123379316586	45.904285420759045	31.711259966379252	220.07387958497503
gRNA_4888	Gnas	17.192059483245203	11.24970982611289	5.987515489664223	0.0	0.0
gRNA_4889	Gnas	66.90963690776512	101.247388435016	259.45900455211637	836.0241263863621	2.973971345742906
gRNA_4893	Gnb1	130.3343968932508	123.15471809639374	562.826456028437	394.94932867217796	211.15196554774633
gRNA_4894	Gnb1	137.53647586596162	139.73323784013905	345.2800599039702	526.118631260383	829.7380054622707
gRNA_4961	Grin2a	96.64725331121628	95.32648852653554	147.69204874505084	73.51246628569736	434.1998164784643
gRNA_4969	Grin2a	40.19224717028946	34.933309460034764	215.55055762791204	357.47238507554795	1272.8597359779637
gRNA_5176	Hras	76.66729229014753	66.31407897498124	21.954223462102153	4.32426272268808	83.27119768080136
gRNA_5194	Idh2	393.32644196127205	302.55798532335194	12477.98228046024	226.30308248734286	1255.0159079035063
gRNA_5227	Igf1r	123.13231792053998	88.22140863635897	289.39658200043743	51.891152672256965	124.90679652120205
gRNA_5228	Igf1r	40.88922255474535	7.6971698810246085	23.950061958656892	7.207104537813467	11.895885382971624
gRNA_5229	Igf1r	456.98352707490966	640.0492801067386	576.7973255043202	15888.782664063569	309.29301995726223
gRNA_5236	Igf1r	333.3865588980658	338.67547476508275	325.3216749384228	8.64852544537616	761.3366645101839
gRNA_5237	Igf1r	155.89016098996663	134.4044279225066	177.62962619337196	4.32426272268808	0.0
gRNA_5319	Ikzf1	309.9217209547176	516.3024720194968	9.979192482773705	1526.4647411088922	472.86144397312205
gRNA_5372	Inha	72.95009023971613	119.01008816045741	3.991676993109482	275.3113933444744	353.9025901434058
gRNA_5373	Inha	182.37522559929033	118.41799816960936	113.76279430362024	89.36809626888699	0.0
gRNA_5374	Inha	41.586197939201234	84.66886869127069	1.995838496554741	5.7656836302507735	0.0
gRNA_5454	Inpp4a	528.771991673866	923.660385722953	570.8098100146559	216.213136134404	5.947942691485812
gRNA_5455	Inpp4a	358.01302248217377	381.30595410614217	211.55888063480256	301.25696968060294	1017.0982002440738
gRNA_5456	Inpp4a	448.1551722051351	389.5952139780148	67.8585088828612	135.4935653108932	808.9202060420704
gRNA_5477	Inpp4a	607.9948603736851	599.1950707382234	640.6641573940719	688.9991938149674	921.9311171803008
gRNA_5501	Inppl1	173.08222047321186	278.87438568943	23.950061958656892	20.179892705877705	193.3081374732889
gRNA_5509	Inppl1	258.8101927612859	362.9511643898527	43.908446924204306	1.4414209075626934	29.739713457429062
gRNA_5561	Insr	23.23251281519622	23.683599633921872	25.945900455211635	1968.9809597306391	14.869856728714531
gRNA_5614	Irf4	118.95046561380465	85.26095868211874	81.82937835874438	41.801206319318105	104.08899710100171
gRNA_5615	Irf4	134.7485743281381	110.1287382977367	71.85018587597068	1007.5532143863227	29.739713457429062
gRNA_5618	Irf8	119.8797661264125	92.95812856314335	385.19682983506505	0.0	118.95885382971625
gRNA_5620	Irf8	50.182227680823836	78.15587879194217	23.950061958656892	73.51246628569736	142.75062459565947
gRNA_5621	Irf8	59.24290767875036	123.15471809639374	145.6962102484961	24.504155428565788	1008.1762862068451
gRNA_5623	Irs1	223.49677328218766	345.1884646644113	77.8377013656349	296.93270695791483	8.921914037228717
gRNA_5624	Irs1	555.4893814113417	902.3451460524234	572.8056485112107	167.20482527727242	11.895885382971624
gRNA_5625	Irs1	102.6877066431673	45.5909292952996	135.7170177657224	72.07104537813467	190.33416612754598
gRNA_5626	Irs1	734.1474049602006	685.0481194111902	67.8585088828612	40.35978541175541	55776.8325894082
gRNA_5627	Irs1	653.5305854914697	918.9236657961686	588.7723564836487	289.7256024201014	23.791770765943248
gRNA_5628	Irs1	363.82115068597284	426.89688340144176	79.83353986218964	20648.354500835583	407.43407436677813
gRNA_5740	Jak1	242.31510866249658	323.8732249938816	331.30919042808705	43.2426272268808	347.95464745192
gRNA_5741	Jak1	155.19318560551076	60.39317906650078	1690.4752065818657	268.104288806661	234.94373631368958
gRNA_5742	Jak1	156.12248611811862	102.4315684167121	1520.8289343747126	387.7422241343645	799.9982920048417
gRNA_5769	Jak2	73.87939075232399	29.012409551554292	277.421551021109	12.972788168064241	2.973971345742906
gRNA_5772	Jak2	142.6476286853048	303.742165305048	43.908446924204306	570.8026793948266	29.739713457429062
gRNA_5773	Jak2	82.70774562209854	116.64172819706522	199.5838496554741	170.08766709239782	32.713684803171965
gRNA_5776	Jak2	22.767862558892297	4.144629935936328	39.91676993109482	118.19651442014086	359.8505328348916
gRNA_5777	Jak2	153.33458458029506	89.99767860890312	297.37993598665645	265.2214469915356	77.32325498931556
gRNA_5792	Jak3	93.62702664524078	72.23497888346171	7881.566222894673	59.09825721007043	17.843828074457434
gRNA_5854	Kdm5c	25.32343896856388	43.222569331907415	0.0	4.32426272268808	86.24516902654427
gRNA_5860	Kdm5c	253.69903994194274	161.04847751066873	1309.27005373991	162.88056255458434	1356.1309336587651
gRNA_5861	Kdm5c	121.27371689532427	140.91741782183513	253.47148906245212	51.891152672256965	0.0
gRNA_5864	Kdm5c	331.76028300100205	243.9410762293953	331.30919042808705	211.88887341171593	505.57512877629404
gRNA_5865	Kdm5c	29.969941531603126	9.473439853568749	417.1302457799409	40.35978541175541	0.0
gRNA_5912	Kdm6a	8.828354869774564	10.657619835264843	75.84186286908016	87.9266753613243	416.35598840400684
gRNA_6000	Kdr	144.9708799668244	323.28113500303357	65.86267038630646	1659.07546460466	309.29301995726223
gRNA_6063	Keap1	366.8413773519483	522.8154619188253	67.8585088828612	1089.714206117396	398.51216032954943
gRNA_6064	Keap1	319.2147260807961	779.7825179468776	2045.7344589686097	3426.257497276522	7440.876307048751
gRNA_6080	Keap1	220.47654661621215	293.67663546063125	21.954223462102153	190.26755979827553	1418.5843319193662
gRNA_6081	Keap1	18.818335380308937	13.02597979865703	17.96254646899267	43.2426272268808	2.973971345742906
gRNA_6086	Keap1	188.41567893124136	150.98294766625193	71.85018587597068	98.01662171426315	579.9244124198667
