sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
gRNA_2775	Dnmt3a	978.1/1595.3	657.75/907.37	1286.7	782.56	-0.71665	1.9045e+05	1.095e+05	1.5238	0.063773	0.93623	0.12755	0.77975	False
gRNA_6890	Map2k4	74.553/12.104	11.607/15.123	43.328	13.365	-1.6257	1950	489.96	1.5189	0.064396	0.9356	0.12879	0.77975	False
gRNA_12598	Trp53	179.11/274.75	67.065/141.61	226.93	104.34	-1.1136	4573.4	6746.6	1.5134	0.065092	0.93491	0.13018	0.77975	False
gRNA_12586	Trp53	190.37/82.305	175.4/262.59	136.34	219	0.67975	5838.8	2993.7	1.5107	0.93415	0.065847	0.13169	0.77975	True
gRNA_1377	Bcl2	104.56/159.77	197.33/228.22	132.17	212.77	0.68286	1523.9	2849.3	1.5101	0.93405	0.065947	0.13189	0.77975	True
gRNA_4665	Foxp1	77.366/146.45	39.981/48.118	111.91	44.05	-1.3256	2386.6	2187.5	1.5095	0.065587	0.93441	0.13117	0.77975	False
gRNA_7902	Notch1	927.46/1037.3	1610.9/1156.2	982.37	1383.5	0.49359	6031.2	70890	1.5067	0.93405	0.065951	0.1319	0.77975	True
gRNA_11298	Smad4	354.95/511.99	634.54/646.16	433.47	640.35	0.56187	12331	19023	1.5	0.93314	0.066863	0.13373	0.78619	True
gRNA_1314	Bap1	177.71/203.34	88.99/83.863	190.53	86.427	-1.1314	328.55	5102.6	1.4836	0.068957	0.93104	0.13791	0.79515	False
gRNA_1989	Cdc73	148.64/55.677	221.83/111.36	102.16	166.6	0.70014	4320.8	1892.9	1.4811	0.93005	0.06995	0.1399	0.79515	True
gRNA_7204	Mga	403.71/524.09	308.24/189.72	463.9	248.98	-0.89509	7245.5	21211	1.4807	0.069344	0.93066	0.13869	0.79515	False
gRNA_6841	Map2k1	52.046/125.88	25.794/42.619	88.963	34.207	-1.3535	2725.6	1520.4	1.4784	0.069647	0.93035	0.13929	0.79515	False
gRNA_283	Ankrd11	612.84/976.77	461.72/464.69	794.8	463.2	-0.77766	66224	50402	1.4784	0.069647	0.93035	0.13929	0.79515	False
gRNA_10970	Runx1	70.333/101.67	134.13/149.85	86.002	141.99	0.71682	491.04	1441.2	1.4749	0.92904	0.070955	0.14191	0.79515	True
gRNA_3031	Eif1ad19	83.462/168.24	29.663/75.615	125.85	52.639	-1.2418	3593.8	2636	1.4734	0.070318	0.92968	0.14064	0.79515	False
gRNA_6257	Kmt2b	298.68/228.76	149.61/108.61	263.72	129.11	-1.0248	2444.5	8578.6	1.4683	0.071013	0.92899	0.14203	0.79515	False
gRNA_2154	Cic	2066.9/3414.5	3553.2/3714.7	2740.7	3634	0.40689	9.0801e+05	3.708e+05	1.467	0.92881	0.07119	0.14238	0.79515	True
gRNA_2298	Crebbp	360.11/292.91	434.63/540.3	326.51	487.47	0.57673	2257.6	12076	1.4647	0.9284	0.071604	0.14321	0.79515	True
gRNA_2316	Crebbp	168.8/400.63	116.07/167.73	284.72	141.9	-0.99957	26873	9697.5	1.4632	0.071712	0.92829	0.14342	0.79515	False
gRNA_11702	Sos1	240.07/113.77	77.383/83.863	176.92	80.623	-1.1242	7975.3	4533.9	1.4586	0.072344	0.92766	0.14469	0.79802	False
gRNA_7956	Notch1	1275.4/1066.3	1652.1/1575.5	1170.9	1613.8	0.46259	21848	94054	1.4444	0.92568	0.074317	0.14863	0.80207	True
gRNA_4246	Fgfr2	61.893/128.3	23.215/53.618	95.096	38.416	-1.2857	2204.9	1689.7	1.4439	0.074389	0.92561	0.14878	0.80207	False
gRNA_10504	Rbm10	54.86/289.28	51.589/107.24	172.07	79.412	-1.1059	27476	4337.2	1.4355	0.075571	0.92443	0.15114	0.80207	False
gRNA_1338	Bap1	227.41/191.24	131.55/507.31	209.32	319.43	0.60738	654.2	5929.8	1.4298	0.92336	0.076635	0.15327	0.80207	True
gRNA_3925	Etv6	291.65/193.66	92.859/148.48	242.65	120.67	-1.0019	4800.9	7509	1.4238	0.077253	0.92275	0.15451	0.80207	False
gRNA_2526	Cul3	261.64/205.76	126.39/104.49	233.7	115.44	-1.0113	1561.1	7071	1.4235	0.07729	0.92271	0.15458	0.80207	False
gRNA_1049	Atm	434.66/397	171.53/283.21	415.83	227.37	-0.86808	709.02	17796	1.4185	0.078027	0.92197	0.15605	0.80207	False
gRNA_8827	Pik3ca	1697.4/2580.5	3170.1/2520	2138.9	2845.1	0.4114	3.8997e+05	2.4853e+05	1.4164	0.92168	0.078324	0.15665	0.80207	True
gRNA_7513	Myd88	458.57/878.73	878.3/1011.9	668.65	945.08	0.49855	88266	38168	1.4149	0.92143	0.07857	0.15714	0.80207	True
gRNA_2952	Eed	47.358/32.68	18.056/9.6237	40.019	13.84	-1.4668	107.72	432.74	1.4114	0.07907	0.92093	0.15814	0.80207	False
gRNA_13268	ST	8.44/2.4207	15.477/8.2489	5.4304	11.863	1.0002	18.116	20.908	1.4068	0.90963	0.090367	0.18073	0.80207	True
gRNA_7309	Msh3	155.67/233.6	125.1/63.241	194.64	94.172	-1.0396	3036.6	5279.4	1.4052	0.079984	0.92002	0.15997	0.80207	False
gRNA_13275	ST	232.57/100.46	39.981/116.86	166.51	78.42	-1.0767	8726.2	4116.1	1.4016	0.080516	0.91948	0.16103	0.80207	False
gRNA_12604	Trp53	77.835/75.043	42.561/19.247	76.439	30.904	-1.2793	3.8985	1196.1	1.3948	0.081544	0.91846	0.16309	0.80207	False
gRNA_4548	Foxa1	1008.6/872.68	1233/1365.2	940.63	1299.1	0.46537	9234.3	66102	1.3942	0.91836	0.081641	0.16328	0.80207	True
gRNA_1461	Bcor	209.59/278.39	397.23/332.7	243.99	364.97	0.579	2366.2	7575.2	1.39	0.91753	0.082473	0.16495	0.80207	True
gRNA_2285	Crebbp	325.88/648.76	153.48/401.44	487.32	277.46	-0.81035	52126	22957	1.389	0.082421	0.91758	0.16484	0.80207	False
gRNA_9084	Pik3r2	405.59/394.58	666.78/492.18	400.08	579.48	0.53335	60.573	16727	1.3871	0.91721	0.082787	0.16557	0.80207	True
gRNA_8216	Npm1	115.35/146.45	183.14/225.47	130.9	204.3	0.63831	483.87	2806	1.3857	0.91652	0.083481	0.16696	0.80207	True
gRNA_1035	Atm	223.66/248.13	95.439/144.36	235.89	119.9	-0.97045	299.31	7177.3	1.3851	0.083013	0.91699	0.16603	0.80207	False
gRNA_3525	Erbb3	259.29/254.18	168.95/595.29	256.74	382.12	0.57191	13.091	8218	1.3831	0.9165	0.083503	0.16701	0.80207	True
gRNA_5615	Irf4	271.95/225.13	487.51/252.97	248.54	370.24	0.57307	1096.3	7802.5	1.3777	0.91565	0.08435	0.1687	0.80207	True
gRNA_6086	Keap1	380.27/308.64	584.24/420.69	344.46	502.47	0.54339	2564.9	13157	1.3775	0.91571	0.084286	0.16857	0.80207	True
gRNA_4889	Gnas	135.04/206.97	81.252/83.863	171.01	82.558	-1.0416	2587.2	4294.5	1.376	0.084407	0.91559	0.16881	0.80207	False
gRNA_1592	Brca2	260.7/117.41	247.63/325.83	189.05	286.73	0.5983	10267	5039.8	1.3758	0.91524	0.084762	0.16952	0.80207	True
gRNA_1972	Cd79a	720.68/1072.4	1396.8/1076.5	896.53	1236.6	0.46353	61850	61185	1.3749	0.9154	0.084596	0.16919	0.80207	True
gRNA_13606	NT	1382.7/1686	2398.9/1718.5	1534.4	2058.7	0.42382	45995	1.4544e+05	1.3748	0.9154	0.084599	0.1692	0.80207	True
gRNA_2202	Cic	631.59/427.26	188.3/427.57	529.43	307.93	-0.77986	20875	26225	1.3709	0.085205	0.91479	0.17041	0.80207	False
gRNA_8869	Pik3ca	31.415/24.207	5.1589/13.748	27.811	9.4535	-1.4627	25.978	245.69	1.3657	0.086023	0.91398	0.17205	0.80207	False
gRNA_12592	Trp53	9.8466/3.6311	11.607/16.498	6.7389	14.053	0.95982	19.316	28.692	1.3654	0.90393	0.096073	0.19215	0.80207	True
gRNA_9513	Prdm1	235.38/182.77	325.01/302.46	209.07	313.73	0.58323	1384.2	5918.4	1.3604	0.91287	0.087133	0.17427	0.80207	True
gRNA_10307	Rad51c	143.01/98.04	33.533/76.989	120.53	55.261	-1.111	1011.2	2460.9	1.3579	0.087253	0.91275	0.17451	0.80207	False
gRNA_12538	Trp53	213.34/134.35	233.44/294.21	173.85	263.82	0.59894	3119.9	4408.8	1.3551	0.91192	0.088084	0.17617	0.80207	True
gRNA_12370	Tet2	589.39/445.42	261.81/343.7	517.4	302.76	-0.77116	10364	25275	1.3534	0.08797	0.91203	0.17594	0.80207	False
gRNA_8858	Pik3ca	164.11/105.3	55.458/71.49	134.71	63.474	-1.0737	1729.2	2936.9	1.3503	0.08846	0.91154	0.17692	0.80207	False
gRNA_3085	Ep300	166.92/214.24	77.383/114.11	190.58	95.746	-0.98567	1119.2	5104.9	1.3487	0.088722	0.91128	0.17744	0.80207	False
gRNA_1011	Atm	87.213/44.784	32.243/21.997	65.998	27.12	-1.2525	900.12	948.76	1.3482	0.088794	0.91121	0.17759	0.80207	False
gRNA_13005	Vhl	97.997/62.939	38.691/30.246	80.468	34.469	-1.1997	614.54	1297.3	1.3459	0.089175	0.91082	0.17835	0.80207	False
gRNA_11306	Smad4	150.98/91.988	157.35/219.97	121.48	188.66	0.63079	1740.1	2492.1	1.3456	0.91011	0.089891	0.17978	0.80207	True
gRNA_10955	Runx1	77.366/21.787	16.766/21.997	49.577	19.382	-1.3112	1544.6	605.06	1.3417	0.089853	0.91015	0.17971	0.80207	False
gRNA_5374	Inha	83.931/173.08	63.196/57.742	128.51	60.469	-1.0751	3974.1	2724.9	1.3412	0.08993	0.91007	0.17986	0.80207	False
gRNA_6830	Map2k1	490.92/390.95	729.98/526.55	440.94	628.27	0.50983	4997.5	19551	1.3397	0.90976	0.090241	0.18048	0.80207	True
gRNA_4578	Foxa1	27.664/13.314	1.2897/12.373	20.489	6.8315	-1.4563	102.97	153.34	1.3379	0.09046	0.90954	0.18092	0.80207	False
gRNA_10636	Rhoa	196.93/254.18	117.36/118.23	225.56	117.8	-0.93134	1638.5	6681.2	1.3342	0.09107	0.90893	0.18214	0.80207	False
gRNA_497	Araf	27.195/22.997	6.4486/10.998	25.096	8.7235	-1.4243	8.8134	209.59	1.3326	0.091329	0.90867	0.18266	0.80207	False
gRNA_6914	Map3k1	639.09/1013.1	1462.5/805.64	826.09	1134.1	0.45669	69933	53633	1.33	0.90822	0.091784	0.18357	0.80207	True
gRNA_3698	Ercc2	217.09/370.37	157.35/163.6	293.73	160.47	-0.86811	11747	10194	1.3298	0.091794	0.90821	0.18359	0.80207	False
gRNA_1550	Braf	226.47/158.56	36.112/160.85	192.52	98.482	-0.95994	2306.2	5187.9	1.3259	0.092445	0.90756	0.18489	0.80207	False
gRNA_11581	Smc1a	256.48/150.09	47.719/162.23	203.28	104.97	-0.94687	5660	5658.8	1.3255	0.092503	0.9075	0.18501	0.80207	False
gRNA_830	Arid2	67.52/183.98	86.411/32.995	125.75	59.703	-1.0621	6781.1	2632.5	1.3253	0.092541	0.90746	0.18508	0.80207	False
gRNA_1017	Atm	388.24/267.49	207.64/158.1	327.87	182.87	-0.83878	7289.9	12156	1.323	0.092914	0.90709	0.18583	0.80207	False
gRNA_6117	Kit	210.06/142.82	130.26/400.07	176.44	265.17	0.58497	2260.5	4514.3	1.3205	0.90626	0.093737	0.18747	0.80207	True
gRNA_8999	Pik3cg	138.79/215.45	148.32/31.621	177.12	89.969	-0.96939	2938	4541.9	1.316	0.094092	0.90591	0.18818	0.80207	False
gRNA_12528	Trp53	111.6/300.17	96.729/118.23	205.88	107.48	-0.93137	17781	5774.9	1.3128	0.094625	0.90537	0.18925	0.80207	False
gRNA_10596	Ret	304.78/532.56	211.51/274.96	418.67	243.24	-0.78097	25943	17991	1.3127	0.094636	0.90536	0.18927	0.80207	False
gRNA_3681	Ercc2	595.49/1171.6	1398.1/1010.5	883.56	1204.3	0.44632	1.6598e+05	59766	1.3118	0.9052	0.094802	0.1896	0.80207	True
gRNA_10637	Rhoa	363.39/543.46	150.9/382.2	453.42	266.55	-0.76424	16212	20448	1.3109	0.094942	0.90506	0.18988	0.80207	False
gRNA_8791	Pik3ca	665.35/846.05	508.15/441.31	755.7	474.73	-0.66958	16326	46472	1.3046	0.096022	0.90398	0.19204	0.80207	False
gRNA_6113	Kit	497.02/508.36	916.99/493.56	502.69	705.27	0.48769	64.244	24131	1.3041	0.90385	0.096153	0.19231	0.80207	True
gRNA_11324	Smad4	147.23/77.464	136.71/210.35	112.35	173.53	0.62271	2433.7	2201.1	1.3041	0.90309	0.096912	0.19382	0.80207	True
gRNA_12483	Tnfrsf10b	798.51/1170.4	1355.5/1308.8	984.47	1332.2	0.43596	69160	71134	1.3036	0.90381	0.096195	0.19239	0.80207	True
gRNA_7170	Mga	582.83/695.96	892.48/877.13	639.39	884.81	0.46803	6399.9	35519	1.3022	0.90354	0.096463	0.19293	0.80207	True
gRNA_10380	Rara	678.48/925.93	1265.2/928	802.21	1096.6	0.45051	30617	51160	1.3016	0.90345	0.09655	0.1931	0.80207	True
gRNA_3025	Eif1ad19	498.43/232.39	229.57/189.72	365.41	209.65	-0.79863	35388	14464	1.3014	0.096557	0.90344	0.19311	0.80207	False
gRNA_7787	Nf2	318.84/282.02	179.27/156.73	300.43	168	-0.8348	678.11	10569	1.2973	0.097272	0.90273	0.19454	0.80207	False
gRNA_3804	Erg	36.104/47.204	19.346/13.748	41.654	16.547	-1.2815	61.607	460.69	1.2962	0.097447	0.90255	0.19489	0.80207	False
gRNA_11224	Smad2	127.54/71.412	63.196/246.09	99.475	154.64	0.63142	1575	1814.7	1.2951	0.90139	0.09861	0.19722	0.80853	True
gRNA_11157	Sf3b1	96.122/95.619	85.121/213.1	95.871	149.11	0.63187	0.1263	1711.6	1.2868	0.8999	0.1001	0.20021	0.81144	True
gRNA_4461	Flt3	493.74/679.02	812.52/812.51	586.38	812.52	0.46988	17164	30905	1.2864	0.9008	0.099201	0.1984	0.81027	True
gRNA_1121	Atrx	366.2/142.82	104.47/175.98	254.51	140.22	-0.85543	24949	8104.4	1.2815	0.10001	0.89999	0.20002	0.81144	False
gRNA_1321	Bap1	231.63/249.34	332.75/368.45	240.48	350.6	0.542	156.75	7401.9	1.2799	0.89945	0.10055	0.2011	0.81153	True
gRNA_3626	Erbb4	60.018/29.049	67.065/79.739	44.533	73.402	0.70842	479.53	511.45	1.2765	0.89659	0.10341	0.20683	0.81663	True
gRNA_1379	Bcl2	64.238/610.03	714.5/247.47	337.13	480.98	0.5114	1.4894e+05	12712	1.2759	0.89886	0.10114	0.20228	0.81153	True
gRNA_1583	Brca1	546.72/578.56	878.3/680.53	562.64	779.41	0.46947	506.72	28919	1.2747	0.89875	0.10125	0.2025	0.81153	True
gRNA_3060	Ep300	91.433/19.366	7.7383/39.87	55.399	23.804	-1.1851	2596.8	720.29	1.27	0.10204	0.89796	0.20407	0.81284	False
gRNA_6743	Lats1	522.81/683.86	428.19/323.08	603.33	375.63	-0.68219	12969	32354	1.2679	0.10242	0.89758	0.20483	0.81284	False
gRNA_12080	Stk11	129.41/36.311	67.065/9.6237	82.862	38.344	-1.0919	4334	1358.8	1.2671	0.10255	0.89745	0.20511	0.81284	False
gRNA_9000	Pik3cg	282.74/443	620.35/406.94	362.87	513.65	0.50017	12841	14303	1.2608	0.89618	0.10382	0.20764	0.81681	True
gRNA_3283	Epha5	113.94/85.936	197.33/109.98	99.938	153.66	0.61559	392.09	1828.1	1.2564	0.89448	0.10552	0.21103	0.81926	True
gRNA_5620	Irf8	101.28/159.77	43.85/87.988	130.52	65.919	-0.97484	1710.5	2793.2	1.2551	0.10472	0.89528	0.20945	0.81799	False
gRNA_11582	Smc1a	456.23/694.75	300.5/416.57	575.49	358.54	-0.68116	28447	29988	1.255	0.10473	0.89527	0.20947	0.81799	False
gRNA_1285	B2m	90.495/68.991	39.981/208.97	79.743	124.48	0.636	231.21	1278.9	1.2509	0.89314	0.10686	0.21373	0.81926	True
gRNA_11748	Sox2	714.12/1053	1501.2/873	883.57	1187.1	0.42563	57429	59767	1.2416	0.8928	0.1072	0.2144	0.81926	True
gRNA_2521	Cul3	55.798/64.15	19.346/34.37	59.974	26.858	-1.1301	34.878	816	1.2415	0.1072	0.8928	0.2144	0.81926	False
gRNA_4106	Fbxw7	184.27/96.83	61.906/83.863	140.55	72.885	-0.93797	3823.1	3142.2	1.2358	0.10827	0.89173	0.21654	0.81926	False
gRNA_1901	Cbl	481.55/501.09	263.1/343.7	491.32	303.4	-0.69362	191.03	23260	1.2352	0.10838	0.89162	0.21676	0.81926	False
gRNA_2388	Csf3r	31.415/10.893	5.1589/10.998	21.154	8.0787	-1.287	210.58	161.06	1.2326	0.10886	0.89114	0.21772	0.81926	False
gRNA_10150	Ptprt	648.47/734.69	477.19/412.44	691.58	444.82	-0.63553	3717.3	40295	1.2307	0.10923	0.89077	0.21845	0.81926	False
gRNA_12197	Tbl1xr1	165.99/153.72	197.33/274.96	159.85	236.14	0.56003	75.264	3856.8	1.2285	0.88981	0.11019	0.22037	0.81926	True
gRNA_12556	Trp53	233.51/504.72	256.65/185.6	369.12	221.13	-0.73659	36780	14700	1.2261	0.11008	0.88992	0.22016	0.81926	False
gRNA_7667	Nf1	109.72/31.47	41.271/24.747	70.595	33.009	-1.0739	3061.5	1055	1.2246	0.11037	0.88963	0.22074	0.81926	False
gRNA_11209	Smad2	303.37/409.11	581.66/419.32	356.24	500.49	0.48934	5590	13886	1.2241	0.88941	0.11059	0.22117	0.81926	True
gRNA_7214	Mitf	286.02/124.67	114.78/112.73	205.34	113.76	-0.84644	13017	5750.7	1.2235	0.11057	0.88943	0.22113	0.81926	False
gRNA_12001	Stat3	601.11/654.81	328.88/474.31	627.96	401.59	-0.64365	1441.7	34503	1.2204	0.11116	0.88884	0.22233	0.81926	False
gRNA_8862	Pik3ca	0.93777/7.2622	0/2.7496	4.1	1.3748	-1.1027	19.999	13.92	1.2167	0.11186	0.88814	0.22373	0.81926	False
gRNA_12164	Syk	158.01/381.27	184.43/127.86	269.64	156.14	-0.7843	24921	8888.8	1.2136	0.11245	0.88755	0.2249	0.81926	False
gRNA_6842	Map2k1	660.19/820.63	928.59/1066.9	740.41	997.72	0.42981	12870	44969	1.2134	0.88748	0.11252	0.22503	0.81926	True
gRNA_2399	Ctcf	344.16/250.55	479.77/361.58	297.35	420.67	0.4991	4382	10396	1.2095	0.88656	0.11344	0.22688	0.81926	True
gRNA_7511	Myd88	59.549/76.253	100.6/111.36	67.901	105.98	0.63473	139.52	992.23	1.2088	0.88484	0.11516	0.23031	0.81926	True
gRNA_4628	Foxo1	102.69/32.68	33.533/30.246	67.683	31.889	-1.0623	2450.4	987.21	1.2083	0.11346	0.88654	0.22693	0.81926	False
gRNA_1083	Atr	402.31/951.35	996.95/833.14	676.83	915.04	0.43449	1.5073e+05	38922	1.2075	0.88634	0.11366	0.22732	0.81926	True
gRNA_12890	Tsc2	788.2/723.8	937.62/1094.3	756	1016	0.42593	2073.5	46502	1.2056	0.88599	0.11401	0.22801	0.81926	True
gRNA_8782	Pik3ca	158.01/59.308	49.009/61.866	108.66	55.438	-0.95832	4871.5	2087.6	1.2038	0.11433	0.88567	0.22866	0.81926	False
gRNA_11112	Setd2	416.84/338.9	481.06/571.92	377.87	526.49	0.47744	3037.1	15263	1.203	0.88538	0.11462	0.22924	0.81926	True
gRNA_9055	Pik3r1	253.2/150.09	76.093/149.85	201.64	112.97	-0.83024	5316.2	5586.1	1.2022	0.11465	0.88535	0.2293	0.81926	False
gRNA_3571	Erbb3	328.22/343.75	389.49/552.67	335.98	471.08	0.48637	120.5	12642	1.2016	0.88507	0.11493	0.22986	0.81926	True
gRNA_12582	Trp53	144.42/252.97	355.96/218.59	198.69	287.28	0.52968	5891.6	5456.2	1.1993	0.88438	0.11562	0.23125	0.81926	True
gRNA_5773	Jak2	166.92/238.44	174.11/411.07	202.68	292.59	0.52747	2557.5	5632.2	1.198	0.88414	0.11586	0.23172	0.81926	True
gRNA_95	Akt1	766.63/825.47	1173.6/955.49	796.05	1064.6	0.41888	1731.2	50530	1.1945	0.88384	0.11616	0.23232	0.81926	True
gRNA_11450	Smarca4	173.49/41.153	76.093/34.37	107.32	55.232	-0.94585	8756.4	2046.8	1.1902	0.11699	0.88301	0.23398	0.81926	False
gRNA_10306	Rad51c	405.59/421.21	279.87/232.34	413.4	256.11	-0.68866	122.02	17629	1.1888	0.11726	0.88274	0.23452	0.81926	False
gRNA_2293	Crebbp	501.24/308.64	225.7/274.96	404.94	250.33	-0.69169	18547	17054	1.1882	0.11737	0.88263	0.23474	0.81926	False
gRNA_1122	Atrx	203.5/41.153	47.719/81.114	122.32	64.417	-0.91473	13178	2519.5	1.1861	0.11779	0.88221	0.23557	0.81926	False
gRNA_3383	Epha7	693.48/1162	1185.2/1273.1	927.72	1229.2	0.40553	1.0973e+05	64648	1.1856	0.88209	0.11791	0.23582	0.81926	True
gRNA_11671	Socs1	431.85/286.86	215.38/224.09	359.35	219.74	-0.70707	10511	14081	1.182	0.11861	0.88139	0.23721	0.82115	False
gRNA_4144	Fbxw7	145.36/197.29	136.71/53.618	171.32	95.164	-0.84155	1348.6	4307.2	1.1802	0.11895	0.88105	0.2379	0.82115	False
gRNA_8198	Notch3	299.15/275.96	94.149/248.84	287.56	171.49	-0.7423	268.78	9852.8	1.1775	0.11949	0.88051	0.23898	0.82222	False
gRNA_2326	Crebbp	76.429/36.311	21.925/31.621	56.37	26.773	-1.0466	804.71	740.22	1.1674	0.12152	0.87848	0.24304	0.83205	False
gRNA_11143	Sf3b1	311.81/303.8	100.6/272.21	307.81	186.41	-0.72054	32.056	10987	1.1654	0.12194	0.87806	0.24387	0.83205	False
gRNA_3924	Etv6	1298.8/1736.9	1889.4/2026.5	1517.8	1958	0.3671	95950	1.4291e+05	1.1642	0.87782	0.12218	0.24436	0.83205	True
gRNA_11590	Smg1	218.97/118.62	180.56/307.96	168.79	244.26	0.53053	5035.5	4206.3	1.1636	0.87714	0.12286	0.24573	0.83205	True
gRNA_11284	Smad4	75.96/43.573	23.215/34.37	59.767	28.793	-1.0283	524.44	811.57	1.1616	0.12271	0.87729	0.24542	0.83205	False
gRNA_3964	Ezh2	451.54/394.58	273.42/261.21	423.06	267.32	-0.66033	1622.1	18295	1.1552	0.124	0.876	0.24801	0.83457	False
gRNA_4262	Fgfr2	21.1/41.153	1.2897/26.121	31.126	13.706	-1.1274	201.05	292.57	1.1547	0.1241	0.8759	0.24819	0.83457	False
gRNA_12606	Trp53	210.53/139.19	116.07/82.489	174.86	99.281	-0.81038	2544.5	4449.9	1.1514	0.12477	0.87523	0.24955	0.83457	False
gRNA_198	Alk	92.371/202.13	306.95/120.98	147.25	213.97	0.53608	6023.8	3384	1.1469	0.87357	0.12643	0.25287	0.83457	True
gRNA_1696	Btk	423.87/315.91	677.1/340.95	369.89	509.03	0.45958	5828.5	14749	1.1457	0.87389	0.12611	0.25223	0.83457	True
gRNA_4440	Flt3	621.74/911.41	1125.9/906	766.58	1016	0.40588	41953	47553	1.1436	0.87358	0.12642	0.25284	0.83457	True
gRNA_2950	Eed	156.61/30.259	76.093/203.47	93.434	139.78	0.57609	7982	1643.2	1.1434	0.87221	0.12779	0.25558	0.83457	True
gRNA_8790	Pik3ca	154.73/179.13	194.75/285.96	166.93	240.35	0.52326	297.73	4132.6	1.1421	0.87269	0.12731	0.25461	0.83457	True
gRNA_1383	Bcl2	651.28/980.4	675.81/433.07	815.84	554.44	-0.55643	54159	52567	1.1409	0.12695	0.87305	0.2539	0.83457	False
gRNA_7510	Myd88	203.97/113.77	223.12/235.09	158.87	229.11	0.5254	4067.2	3819.1	1.1365	0.87148	0.12852	0.25704	0.83457	True
gRNA_11169	Sf3b1	432.78/476.89	513.31/721.78	454.83	617.54	0.44036	972.54	20550	1.135	0.87172	0.12828	0.25656	0.83457	True
gRNA_6105	Kit	475.92/620.92	446.24/273.59	548.42	359.91	-0.60625	10512	27754	1.1336	0.12848	0.87152	0.25697	0.83457	False
gRNA_12826	Tsc1	93.309/114.99	78.673/32.995	104.15	55.834	-0.88758	234.94	1951.7	1.1309	0.12905	0.87095	0.2581	0.83457	False
gRNA_8813	Pik3ca	2.3444/1.2104	0/1.3748	1.7774	0.68741	-0.71893	0.64305	4.3149	1.1306	0.12911	0.87089	0.25821	0.83457	False
gRNA_12599	Trp53	373.23/392.16	648.73/398.7	382.7	523.71	0.45155	179.09	15577	1.1299	0.87059	0.12941	0.25881	0.83457	True
gRNA_3843	Esr1	879.16/1606.2	1006/753.4	1242.7	879.69	-0.49789	2.6426e+05	1.0352e+05	1.1284	0.12958	0.87042	0.25916	0.83457	False
gRNA_6849	Map2k2	672.85/714.12	1110.4/730.02	693.49	920.23	0.40762	851.42	40474	1.1271	0.87011	0.12989	0.25978	0.83457	True
gRNA_8825	Pik3ca	1493.9/2771.7	1996.5/1150.7	2132.8	1573.6	-0.43845	8.1648e+05	2.4738e+05	1.1244	0.13043	0.86957	0.26086	0.83457	False
gRNA_1898	Cbl	203.97/245.71	52.878/215.85	224.84	134.36	-0.73845	871.08	6647.1	1.1215	0.13104	0.86896	0.26207	0.83457	False
gRNA_4247	Fgfr2	698.64/656.02	380.47/532.05	677.33	456.26	-0.56898	908.28	38968	1.1211	0.13112	0.86888	0.26223	0.83457	False
gRNA_1339	Bap1	412.62/251.76	544.26/369.82	332.19	457.04	0.45914	12939	12414	1.1206	0.86857	0.13143	0.26285	0.83457	True
gRNA_13266	ST	18.287/4.8415	2.5794/6.8741	11.564	4.7267	-1.1335	90.386	64.188	1.1165	0.1321	0.8679	0.26419	0.83634	False
gRNA_2698	Dnmt3a	912.45/771.01	999.53/1207.1	841.73	1103.3	0.39	10004	55277	1.1126	0.86703	0.13297	0.26594	0.8394	True
gRNA_197	Alk	123.32/89.567	47.719/68.741	106.44	58.23	-0.85916	569.53	2020.3	1.1078	0.13398	0.86602	0.26796	0.84328	False
gRNA_11113	Setd2	532.19/343.75	355.96/214.47	437.97	285.22	-0.61701	17755	19340	1.1016	0.13531	0.86469	0.27063	0.84846	False
gRNA_6992	Max	590.33/1036.1	1248.4/881.25	813.2	1064.8	0.38854	99346	52293	1.1004	0.8644	0.1356	0.27119	0.84846	True
gRNA_6833	Map2k1	226.94/260.23	183.14/115.48	243.59	149.31	-0.70238	554.05	7555.2	1.0945	0.13686	0.86314	0.27372	0.85176	False
gRNA_3313	Epha7	385.89/295.33	512.02/417.94	340.61	464.98	0.44791	4100.9	12923	1.094	0.86284	0.13716	0.27432	0.85176	True
gRNA_6629	Kmt2d	41.731/84.726	139.29/52.243	63.228	95.766	0.59129	924.28	886.79	1.0926	0.86037	0.13963	0.27926	0.85375	True
gRNA_7558	Ncoa3	113.94/123.46	85.121/48.118	118.7	66.62	-0.82389	45.298	2401.9	1.0925	0.13732	0.86268	0.27463	0.85176	False
gRNA_5628	Irs1	734.28/872.68	1207.2/893.63	803.48	1050.4	0.38619	9577.3	51290	1.0903	0.86218	0.13782	0.27564	0.85241	True
gRNA_6135	Klf4	291.18/180.35	95.439/193.85	235.76	144.64	-0.701	6142.1	7170.9	1.0864	0.13865	0.86135	0.2773	0.8526	False
gRNA_2891	Drosha	250.39/308.64	460.43/309.33	279.52	384.88	0.46007	1697	9415.5	1.0859	0.86096	0.13904	0.27809	0.8526	True
gRNA_12608	Trp53	69.864/45.994	16.766/42.619	57.929	29.693	-0.94109	284.89	772.67	1.0855	0.13886	0.86114	0.27772	0.8526	False
gRNA_828	Arid2	102.22/29.049	19.346/49.493	65.633	34.419	-0.9117	2676.8	940.5	1.0781	0.14048	0.85952	0.28097	0.85413	False
