sgRNA	Gene	input_rep1	input_rep2	input_rep3	spleen1	spleen2	spleen3	spleen4
gRNA_2297	Crebbp	1098.0882864538773	734.6465586931585	774.941820642486	612.0724713646229	591.3316424507028	770.325948629	676.2459022777242
gRNA_2298	Crebbp	439.52931412277013	537.7017724668344	483.42306391686276	1167.9178128138603	528.5353618364688	406.2848148414242	559.8342446086324
gRNA_2316	Crebbp	383.66940129111373	405.2245241779042	297.3784302276459	163.86192146769432	547.7231142463737	360.3137501651774	196.84153024046432
gRNA_2326	Crebbp	273.4195733338972	489.52822763449615	473.16863528832323	435.35863448769766	241.3005227306211	350.37406050544837	519.6193083229462
gRNA_2384	Csf3r	98.48984630844683	299.6677862364571	227.06234820337494	152.61649548461725	496.5557744866275	309.3728406590661	394.7413482779204
gRNA_2385	Csf3r	377.78941046672884	447.02215866478593	419.6991145823672	499.6182115338523	276.76879233680876	337.9494484307871	323.83606587947355
gRNA_2386	Csf3r	354.26944716918933	335.08951037788233	352.31286930910755	880.3562055323184	530.2797029646421	463.4380303848661	1036.0637532549172
gRNA_2387	Csf3r	485.099243011753	570.2897586769456	539.0899621860773	1058.6765318353976	1193.710778713169	849.8434659068322	758.7923504430802
gRNA_2388	Csf3r	161.69974767058434	528.4921241900639	262.2203892155104	298.80703326461906	439.57396429963745	434.8614226131451	263.5136614509442
gRNA_2398	Ctcf	19.109970179250876	13.460255173741572	21.973775632584672	0.0	0.0	14.909534489593547	13.757741360892668
gRNA_2399	Ctcf	774.6887911127086	711.2682207598178	867.2316782993416	600.8270453815458	619.8225475441978	500.71186660884996	498.4535523831113
gRNA_2401	Ctcf	55.85991283165641	30.462682761625665	19.776398069326206	20.884362540000254	44.77142228977789	52.18337071357742	17.99089254885964
gRNA_2415	Ctcf	752.6388255212653	558.9548069516895	669.4676976060797	303.6265015430806	996.6002312296014	354.1014441278468	697.4116582175591
gRNA_2416	Ctcf	2521.0460659550195	1355.235165650928	1488.357069513735	1098.8387674892442	712.2726273373755	802.6299400231193	1186.3406204277446
gRNA_2417	Ctcf	842.3086855931348	663.8031104103081	577.177839949224	822.5225861907793	500.62590378569826	378.9506682771693	1075.2204017436115
gRNA_2440	Ctcf	1305.3579630134445	720.4778690365885	774.941820642486	179.92681572923297	251.1851224569357	91.94212935249354	48.68123866162021
gRNA_2441	Ctcf	639.4490021518562	619.8801724749409	355.24270606011885	755.0500302923169	593.6574306216004	1231.2790565989337	319.6029146915066
gRNA_2445	Ctnnb1	921.6885617223307	726.1453448992164	1037.1622098579965	939.7963143000115	903.5687043936992	1181.5806083002888	1137.6593817661244
gRNA_2446	Ctnnb1	227.8496444449143	439.9378138365009	462.1817474720309	734.1656677523167	804.1412600878289	516.8638623059096	651.9052829469141
gRNA_2457	Ctnnb1	1108.3782703965508	603.5861793698853	659.945728165293	575.1232145630839	441.899752470535	367.76851740997415	225.4153007592414
gRNA_2458	Ctnnb1	254.30960315464628	467.5667586668125	329.60663448877006	44.98170393230824	123.84822010029468	29.819068979187094	58.205828834545905
gRNA_2466	Ctnnb1	1175.998164876977	728.2706483477019	689.2440956754059	1975.981994169255	919.8492215899821	570.2896942269532	616.9817856461866
gRNA_2472	Ctnnb1	177.86972243764276	337.21481382636784	215.3430011993298	142.97755892769405	118.0337496730508	342.9192932606516	343.9435340223167
gRNA_2473	Ctnnb1	536.5491627251207	439.2293793536724	295.18105266438744	266.6772447415417	455.273034453196	262.1593147753532	246.58105669907627
gRNA_2474	Ctnnb1	79.37987612919595	253.61954485260438	53.469520705956036	427.3261873569283	872.1705640865823	715.6576555004903	2005.4553752993543
gRNA_2494	Ctnnb1	499.79922007271523	430.01973107690185	363.2997571253999	102.81532327384741	58.72615131516321	38.51629743145	47.622950864628464
gRNA_2521	Cul3	219.02965820833697	322.33768968696927	301.7731853541628	443.39108161846696	59.889045400611984	426.16419416088223	216.94899838330747
gRNA_2526	Cul3	283.7095572765707	418.6847793516458	563.2611153819204	318.0849063784654	186.64450071452862	147.85288368846935	444.48087473653237
gRNA_2527	Cul3	244.01961921197272	240.8677241616913	354.51024687236605	318.0849063784654	188.38884184270177	475.8626424595274	266.6885248419194
gRNA_2568	Daxx	504.20921319100387	572.4150621254311	521.5109416800095	453.0300181753902	543.6529849473029	393.8602027667629	488.9289622101856
gRNA_2569	Daxx	95.54985089625438	150.18811035964282	70.31608202427094	626.5308762000077	367.4745310018133	382.6780518995677	289.97085637573775
gRNA_2620	Dicer1	1762.5272496093694	1061.2348552770989	1336.005558461148	1081.1673838015518	564.5850784853809	508.1666338536468	678.3624778717077
gRNA_2645	Dis3	49.979922007271526	114.76638621821762	73.24591877528223	28.916809670769585	26.746563965321858	33.546452601585486	26.45719492479359
gRNA_2648	Dis3	543.8991512556019	520.6993448789503	391.13320626000717	106.02830212615514	164.54951309100187	241.03747424842902	221.18214957127444
gRNA_2649	Dis3	1840.437128032469	1119.326482869036	1081.8422203109187	514.0766163692371	635.5216176977563	291.9783837545403	654.0218585408976
gRNA_2657	Dis3	1237.7380685330183	750.9405517982141	558.1339010676506	372.70554686769685	409.3387180779693	428.6491165758145	640.264117180005
gRNA_2658	Dis3	101.42984172063927	391.76426900416266	145.75937836281165	430.53916620923604	402.3613535652766	417.46696570861934	650.8469951499223
gRNA_2671	Dnmt1	114.65982107550526	109.8073448384181	51.272143142697566	64.25957704615463	116.28940854487763	34.788913809051614	39.156648488694515
gRNA_2679	Dnmt3a	465.98927283250214	332.9642069293968	405.7823900150636	451.4235287492363	445.38843472688137	121.76119833168065	341.8269584283332
gRNA_2683	Dnmt3a	423.3593393557117	541.9523793638054	511.98897223922285	481.94682784615975	495.39288040117873	514.3789398909774	462.471767285392
gRNA_2684	Dnmt3a	320.45949992897624	446.3137241819574	348.65057337034347	1153.4594079784756	448.87711698322767	474.6201812520613	437.0728601575901
gRNA_2691	Dnmt3a	1192.1681396440354	662.3862414446511	807.1700249036103	605.6465136600074	390.1509656680645	429.89157778328064	1092.1530064954795
gRNA_2692	Dnmt3a	1780.167222082524	669.4705862729361	1208.557659792157	721.3137523430858	798.326789660585	1164.1861513957629	750.3260480671463
gRNA_2693	Dnmt3a	1837.4971326202765	855.7888552568327	1168.2724044657516	755.0500302923169	823.9104595404581	723.1124227452871	757.7340626460884
gRNA_2694	Dnmt3a	1015.7684149124889	690.7236207577913	1152.8907615229425	1150.2464291261679	733.7861679181779	1151.7615393211015	898.4863396459904
gRNA_2696	Dnmt3a	758.5188163456502	459.0655448728705	610.8709625858538	377.52501514615847	465.1576341795105	766.5985650066016	507.97814255603697
gRNA_2697	Dnmt3a	879.0586282455403	608.5452207496849	951.4644848909163	926.9443988907806	933.8039506153674	1089.6384789477952	1274.1785075780595
gRNA_2698	Dnmt3a	1656.6874147704414	857.2057242224896	1550.616100472725	791.9992870938559	1364.656209274139	1012.6058840848951	852.9799643753454
gRNA_2702	Dnmt3a	192.569699498605	99.88926207881904	77.64067390179918	51.407661636923706	130.24413757026295	58.39567675090806	147.10200378185237
gRNA_2703	Dnmt3a	72.02988759871484	203.32069657178062	111.333796538429	613.6789607907767	484.34538658941534	359.07128895771126	156.62659395477806
gRNA_2723	Dnmt3a	574.7691030836226	351.3835034829379	447.5325637169745	563.877788580007	1475.7125944344973	1320.736263536495	648.7304195559389
gRNA_2724	Dnmt3a	302.81952745582157	305.3352620990852	208.75086850955438	759.8694985707785	581.4470427243882	419.9518881235516	469.8797818643342
gRNA_2739	Dnmt3a	2169.7166141980224	783.5285380083253	1418.0409874894642	872.3237584015492	1289.649540762693	810.0847072679161	844.5136619994115
gRNA_2747	Dnmt3a	111.71982566331282	211.82191036572266	114.99609247719312	228.12149851384893	234.90460526065283	381.4355906921016	258.22222246598545
gRNA_2748	Dnmt3a	26.459958709731982	175.69175174146895	131.1101946077552	192.7787311384639	91.86863275045333	55.9107543359758	31.74863390975231
gRNA_2775	Dnmt3a	355.7394448752855	344.2991586546529	178.72004181168865	1023.3337644600125	813.444412771419	447.2860346878064	574.6502737665169
gRNA_2776	Dnmt3a	690.898921865224	374.7618414162785	509.05913548821155	334.14980064000406	609.3565007751588	311.8577630739984	278.32969060882857
gRNA_2777	Dnmt3a	336.62947469603466	530.6174276385494	502.46700279843617	1553.4752750907883	1121.6113454153449	852.3283883217645	1321.8014584426878
gRNA_2778	Dnmt3a	269.0095802156085	384.6799241758776	276.8695729705669	430.53916620923604	244.20775794424304	278.3113104724129	352.40983639825066
gRNA_2784	Dnmt3a	186.6897086742201	395.30644141830516	94.48723522011409	131.732132944617	222.1127703207163	172.70210783779194	206.36612041339
gRNA_2785	Dnmt3a	210.20967197175963	314.5449103758557	147.95675592607012	282.7421390030804	184.90015958635544	239.79501304096289	321.7194902854901
gRNA_2794	Dnmt3a	2091.806735774923	927.3407380225116	1234.9261905512585	281.13564957692654	743.6707676444925	755.4164141394065	428.6065577816562
gRNA_2802	Dnmt3a	980.4884699661795	672.3043242042502	934.6179235726014	266.6772447415417	291.3049684049185	370.2534398249064	297.37887095468
gRNA_2803	Dnmt3a	1397.9678184975064	716.2272621396174	1147.03108802092	353.42767375385046	859.9601761893701	616.2607589032	806.4153013077087
gRNA_2810	Dnmt3a	160.22974996448812	223.86529657380723	150.1541334893286	922.124930612319	1048.9304650747963	407.5272760488903	489.98725000717735
gRNA_2842	Dot1l	286.64955268876315	397.43174486679067	362.5672979376471	436.96512391385147	346.5424374637354	231.0977845887	697.4116582175591
gRNA_2891	Drosha	668.8489562737807	513.6150000506653	492.94503335764944	224.90851966154122	148.26899589471898	90.69966814502742	276.21311501484513
gRNA_2892	Drosha	286.64955268876315	300.37622071928564	255.628256525735	324.5108640830809	284.3276038922258	89.45720693756128	191.5500912555056
gRNA_2914	Drosha	257.2495985668387	359.88471727687994	455.5896147822555	293.98756498615745	295.3750977039892	239.79501304096289	296.32058315768825
gRNA_2917	Dtx1	261.6595916851274	341.46542072333887	230.72464414213906	236.15394564461826	342.47230816466464	161.51995697059678	214.83242278932397
gRNA_2918	Dtx1	1252.4380455939806	886.9599725012869	699.4985243039454	1113.297172324629	1131.4959451416594	969.1197418235806	648.7304195559389
gRNA_2947	Eed	898.1685984247912	441.3546828021579	481.9581455413571	335.75629006615793	723.3201211491389	372.7383622398387	525.9690351048966
gRNA_2949	Eed	792.3287635858633	728.9790828305305	700.2309834916982	498.0117221076984	697.1550042265415	1185.307991922687	919.6520955858252
gRNA_2950	Eed	239.60962609368406	263.53762761220344	263.68530759101606	242.57990334923375	302.9339092594062	173.94456904525805	88.89617494730646
gRNA_2951	Eed	429.2393301800966	396.72331038396214	402.1200940762995	358.24714203231207	427.94502344514973	243.5223966633613	464.5883428793755
gRNA_2952	Eed	229.31964215101053	349.2582000344524	227.79480739112776	170.28787917230977	124.42966714301907	147.85288368846935	139.69398920291016
gRNA_2956	Eed	573.2991053775263	424.3522552142738	362.5672979376471	162.25543204154044	94.19442092135088	159.0350345556645	141.81056479689366
gRNA_2957	Eed	746.7588346968804	554.7042000547185	539.8224213738301	409.6548036692358	333.7506025237988	1023.7880349520902	888.9617494730647
gRNA_2963	Egfr	926.0985548406194	507.23908970520876	565.4584929451788	416.08076137385126	258.7439340123527	323.03991394119356	497.39526458611954
gRNA_2971	Egfr	1703.7273413655205	932.2997794023111	1122.1274756373239	1522.9519759938648	391.89530679623766	314.3426854889306	930.2349735557427
gRNA_2975	Egfr	144.05977519742967	312.4196069273702	236.58431764416162	160.64894261538657	194.20331226994566	186.36918111991935	140.7522769999019
gRNA_2981	Egfr	1574.367543229053	841.6201656002626	1020.3156485396815	655.4476858707773	408.7572710352449	495.7420217789855	444.48087473653237
gRNA_3011	Egfr	532.1391696068321	614.9211310951414	602.8139115205728	2980.0378855154213	3709.050685538872	3577.0458162949853	3565.3715880651844
gRNA_3012	Egfr	101.42984172063927	416.55947590316026	229.2597257666334	996.0234442153968	1241.9708832592933	1150.5190781136355	451.88888931547456
gRNA_3021	Egfr	486.56924071784925	576.6656690224021	829.8762597239478	364.67309973692755	441.3183054278106	621.2306037330645	625.4480880221205
gRNA_3025	Eif1ad19	662.9689654493958	821.0755655982359	843.7929842912514	271.4967130200033	319.7958734984135	474.6201812520613	482.5792354282351
gRNA_3026	Eif1ad19	1328.877926310984	1198.6711449458285	1297.9176806980013	775.9343928323171	604.7049244333637	769.0834874215338	796.890711134783
gRNA_3030	Eif1ad19	570.3591099653338	682.9308414466777	629.1824422796744	711.6748157861625	943.688550341682	935.5732892219951	1112.2604746383226
gRNA_3031	Eif1ad19	183.74971326202765	498.0294414284382	373.5541857539394	599.220555955392	967.5278790933819	500.71186660884996	706.9362483904848
gRNA_3032	Eif1ad19	313.10951139849516	549.0367241920904	432.883379961918	554.2388520230837	605.8678185188124	841.1462374545694	439.1894357515736
gRNA_3033	Eif1ad19	329.2794861655536	476.0679724607546	534.6952070595603	348.6082054753889	896.0098928382822	1177.8532246778902	1133.4262305781574
gRNA_3034	Eif1ad19	277.8295664521858	446.3137241819574	542.0197989370886	438.57161334000534	255.8366987987308	428.6491165758145	529.1438984958719
gRNA_3046	Elf3	380.7294058789213	360.59315175970846	621.1253912143934	249.0058610538492	566.3294196135541	339.1919096382532	291.0291441727295
gRNA_3047	Elf3	30.869951828020646	88.55431035356298	76.90821471404635	89.96340786461649	56.400363144265654	31.061530186653226	56.089253240562414
gRNA_3048	Elf3	224.90964903272186	338.63168279202483	413.8394410803446	372.70554686769685	442.4811995132594	2298.5532338123385	434.95628456360663
gRNA_3056	Ep300	796.7387567041519	530.6174276385494	530.3004519330434	1021.7272750338586	467.4834223504081	1179.0956858853565	500.5701279770948
gRNA_3060	Ep300	138.1797843730448	306.7521310647422	377.94894088045635	706.8553475077009	317.47008532751596	408.76973725635645	404.2659384508461
gRNA_3061	Ep300	351.3294517569969	558.9548069516895	673.1299935448437	745.4110937353937	385.49938932626935	1033.7277246118192	746.0928968791793
gRNA_3084	Ep300	11.75998164876977	86.42900690507747	21.973775632584672	218.48256195692574	241.3005227306211	362.79867258010967	223.2987251652579
gRNA_3085	Ep300	211.67966967785586	295.4171793394861	196.2990623177564	133.33862237077085	250.02222837148693	326.7672975635919	67.7304190074716
gRNA_3086	Ep300	79.37987612919595	126.10133794347368	93.75477603236126	204.02415712154095	165.13096013372623	231.0977845887	245.52276890208452
gRNA_3089	Ep300	1265.6680249488466	843.7454690487481	1306.707190951035	724.5267311953935	628.5442531850637	1760.5675309795047	716.4608385634104
gRNA_3106	Ep300	385.13939899721	362.718455208194	394.0630430110184	218.48256195692574	116.87085558760202	431.1340389907468	282.56284179679557
gRNA_3107	Ep300	138.1797843730448	375.47027589910704	106.20658222415925	427.3261873569283	142.4545254674751	293.2208449620064	190.49180345851386
gRNA_3114	Ep300	1903.6470293946065	1020.854089755874	1708.0948258395817	1587.2115530400195	801.234024874207	2489.8922597621226	1739.8251382544265
gRNA_3115	Ep300	768.8088002883237	626.2560828203974	933.1530051970957	840.1939698784718	479.69381024762026	340.43437084571934	715.4025507664187
gRNA_3142	Epha3	1052.5183575648944	400.97391728093316	1012.9910566621534	613.6789607907767	395.38398905258396	1338.130720441021	1148.242259736042
gRNA_3143	Epha3	1052.5183575648944	845.1623380144051	732.4591877528223	443.39108161846696	363.40440170274263	680.8687416914387	700.5865216085343
gRNA_3220	Epha3	252.83960544855006	328.7136000324258	491.4801149821438	271.4967130200033	252.92946358510886	239.79501304096289	492.1038256011608
gRNA_3221	Epha3	452.75929347763616	547.6198552264335	723.6696774997885	311.65894867385	260.4882751405259	395.102663974229	480.4626598342516
gRNA_3224	Epha5	585.0590870262961	394.59800693547663	484.8879822923684	377.52501514615847	1140.7990978252496	1449.9522291129724	1021.2477240970327
gRNA_3225	Epha5	338.0994724021309	351.3835034829379	418.9666553946144	597.6140665292381	214.55395876529923	223.6430173439032	351.3515486012589
gRNA_3249	Epha5	695.3089149835126	578.7909724708876	783.7313308955199	353.42767375385046	345.960990421011	921.9062159398677	555.6010934206654
gRNA_3250	Epha5	1065.7483369197605	515.7403034991509	840.1306883524873	796.8187553723175	821.0032243268361	196.30887077964837	479.4043720372599
gRNA_3251	Epha5	921.6885617223307	1001.7263587195044	734.6565653160808	922.124930612319	1128.0072628853131	951.7252849190548	1443.5045550967384
gRNA_3283	Epha5	577.7090984958149	502.98848280823773	650.4237587245062	449.81703932308244	141.29163138202634	515.6214010984435	652.9635707439058
gRNA_3313	Epha7	1043.698371328317	502.2800483254092	675.3273711081022	369.4925680153891	345.3795433782866	236.0676294185645	683.6539168566665
gRNA_3314	Epha7	1098.0882864538773	631.9235586830255	646.7614627857422	385.5574622769278	316.3071912420672	699.5056598034306	408.4990896388131
gRNA_3340	Epha7	1178.9381602891694	697.8079655860763	1050.3464752375473	1755.8929427861754	830.3063770104263	2559.470087380226	714.344262969427
gRNA_3341	Epha7	1494.987667099857	900.4202276750284	1171.202241216763	411.26129309538965	320.37732054113786	593.8964571688097	486.8123866162021
gRNA_3383	Epha7	1101.0282818660696	580.2078414365446	700.2309834916982	265.0707553153879	193.04041818449687	188.85410353485162	112.17850648112483
gRNA_3415	Ephb1	1034.8783850917398	752.3574207638711	732.4591877528223	515.6831057953909	671.5713343466683	849.8434659068322	575.7085615635085
gRNA_3416	Ephb1	558.5991283165641	641.133206959796	464.3791250352894	684.3644955415468	688.4332985856756	820.0243969276452	1025.4808752849997
gRNA_3469	Erbb2	1833.0871395019878	603.5861793698853	865.0343007360832	621.7114079215461	665.7568639194245	489.5297157416548	576.7668493605003
gRNA_3470	Erbb2	718.8288782810522	331.5473379637398	303.23810372966847	533.3544894830834	315.1442971566184	639.8675218450564	241.28961771411755
gRNA_3471	Erbb2	1095.1482910416848	531.3258621213779	717.0775448100131	1098.8387674892442	1590.2576618512016	1138.0944660389741	1033.9471776609337
gRNA_3502	Erbb2	783.508777349286	877.7503242245162	705.358197805968	1318.9278188723238	1048.9304650747963	742.9918020647451	837.1056474204693
gRNA_3503	Erbb2	339.5694701082271	437.1040759051869	199.9613582565205	939.7963143000115	438.41107021418867	726.8398063676855	426.4899821876727
gRNA_3510	Erbb2	98.48984630844683	289.7497034768581	186.04463368921688	139.76458007538633	358.7528253609475	478.34756487445964	277.2714028118368
gRNA_3511	Erbb2	286.64955268876315	440.6462483193294	416.0368186436031	766.295456275394	663.431075748527	638.6250606375903	657.1967219318728
gRNA_3515	Erbb2	1714.017325308194	726.1453448992164	1125.057312388335	811.2771602077022	1328.0250455825026	783.9930219111274	583.1165761424508
gRNA_3516	Erbb3	407.1893645886533	541.243944880977	484.8879822923684	493.1922538292368	515.7435268965323	541.7130864552322	545.018215450748
gRNA_3517	Erbb3	580.6490939080074	625.547648337569	535.4276662473131	555.8453414492376	708.7839450810292	713.172733085558	869.9125691272133
gRNA_3518	Erbb3	970.198486023506	539.1186414324915	728.0644326263055	314.8719275261577	716.3427566364462	331.73714239345645	491.04553780416904
gRNA_3522	Erbb3	246.95961462416517	224.57373105663572	142.09708242404753	551.025873170776	594.2388776643247	289.4934613396081	893.1949006610316
gRNA_3523	Erbb3	47.03992659507908	255.0364138182614	107.6715005996649	337.3627794923118	587.261513151632	657.2619787495822	319.6029146915066
gRNA_3524	Erbb3	196.97969261689366	382.5546207273921	221.20267470135235	737.3786466046244	602.3791362624662	606.3210692434709	1174.6994546608355
gRNA_3525	Erbb3	104.3698371328317	445.60528969912895	194.10168475449794	1563.1142116477115	373.28900142905724	926.8760607697322	262.45537365395245
gRNA_3543	Erbb3	1389.1478322609291	840.9117311174341	655.5509730387761	703.6423686553932	779.7204842934045	643.5949054674549	421.198543202714
gRNA_3544	Erbb3	920.2185640162345	762.2755035234701	536.160125435066	512.4701269430832	500.04445674297386	355.3439053353129	458.238616097425
gRNA_3545	Erbb3	114.65982107550526	397.43174486679067	333.2689304275342	239.366924496926	212.2281705944017	437.3463450280774	310.0783245185809
gRNA_3569	Erbb3	967.2584906113136	573.1234966082596	714.1477080590018	562.2712991538531	447.7142228977789	1217.6119833168063	524.9107473079049
gRNA_3570	Erbb3	342.50946552041955	447.73059314761446	325.2118793622531	245.79288220154146	491.9041981448324	188.85410353485162	442.3642991425489
gRNA_3571	Erbb3	413.0693554130382	383.9714896930491	410.9096043293334	761.4759879969324	476.2051279912739	619.9881425255984	633.9143903980545
gRNA_3572	Erbb3	211.67966967785586	391.76426900416266	427.02370645989544	200.81117826923324	255.8366987987308	94.42705176742581	261.3970858569607
gRNA_3577	Erbb3	548.3091443738905	395.30644141830516	225.5974298278693	367.8860785892353	284.9090509349502	229.85532338123386	213.77413499233222
gRNA_3578	Erbb3	564.479119140949	668.7621517901076	356.7076244356245	1050.6440847046283	916.3605393336358	1041.182491856616	778.8998185859234
gRNA_3579	Erbb3	94.07985319015816	65.17597242022235	34.425581824382654	316.4784169523116	137.22150208295562	146.6104224810032	320.66120248849836
gRNA_3580	Erbb3	251.36960774245384	267.07980002634594	117.19347004045159	293.98756498615745	437.24817612873994	383.92051310703386	534.4353374808305
gRNA_3626	Erbb4	374.84941505453645	646.0922483395955	1138.241577767886	1587.2115530400195	768.6729904816411	708.2028882556936	807.4735891047004
gRNA_3666	Ercc2	0.0	0.0	37.35541857539394	30.523299096923452	100.00889134859477	8.697228452262904	0.0
gRNA_3676	Ercc2	611.519045736028	626.2560828203974	607.9411258348425	612.0724713646229	650.6392408085903	487.0447933267226	600.0491808943186
gRNA_3677	Ercc2	468.9292682446946	608.5452207496849	485.62044148012126	1155.0658974046296	1037.882971263033	1083.4261729104644	901.6612030369656
gRNA_3679	Ercc2	515.9691948397736	467.5667586668125	186.04463368921688	607.2530030861612	726.2273563627608	561.5924657746903	303.72859773663043
gRNA_3680	Ercc2	1827.207148677603	767.9429793860982	1006.3989239723779	1182.3762176492453	468.0648693931325	822.5093193425774	1515.4681252921769
gRNA_3681	Ercc2	1469.9977060962212	848.7045104285476	823.2841270341723	836.9809910261641	537.2570674773347	464.68049159233226	643.4389805709802
gRNA_3682	Ercc2	214.6196650900483	512.9065655678368	226.32988901562211	359.85363145846594	886.1252931119676	277.0688492649468	649.7887073529306
gRNA_3685	Ercc2	858.4786603601932	536.993337984006	733.1916469405752	197.5981994169255	337.82073182286956	212.46086647670805	292.08743196972125
gRNA_3686	Ercc2	195.50969491079744	393.88957245264817	250.50104221146526	372.70554686769685	1070.4440056555986	603.8361468285386	554.5428056236736
gRNA_3692	Ercc2	527.7291764885434	347.1328965859669	270.27744028079144	369.4925680153891	347.7053315491841	140.39811644367256	337.59380724036623
gRNA_3693	Ercc2	1859.54709821172	1141.9963863195483	1262.027180498113	1405.6782478846326	1362.9118681459659	1385.3442463247338	1108.0273234503557
gRNA_3694	Ercc2	292.52954351314804	413.72573797184623	230.72464414213906	345.39522662308116	136.05860799750684	178.91441387512256	125.9362478420175
gRNA_3698	Ercc2	560.0691260226603	643.96694489111	547.1470132513583	1526.1649548461726	1792.6012327192889	1519.5300567310758	1300.635702502853
gRNA_3699	Ercc2	859.9486580662895	592.9596621274577	728.7968918140583	353.42767375385046	384.33649524082057	228.61286217376772	858.2714033603041
gRNA_3703	Ercc2	67.61989448042618	145.22906897984328	71.04854121202376	923.7314200384728	648.3134526376929	1309.5541126693	159.8014573457533
gRNA_3704	Ercc2	680.6089379225505	793.4466207679243	732.4591877528223	1625.7672992677121	1547.230580689597	853.5708495292306	1519.7012764801439
gRNA_3705	Ercc2	424.82933706180796	523.5330828102643	345.7207366193322	128.51915409230926	131.40703165571173	576.5020002642839	184.1420766765634
gRNA_3711	Ercc2	1342.10790566585	894.7527518124003	1278.141282628675	1044.2181270000128	1056.4892766302132	1334.4033368186226	1057.229509194752
gRNA_3712	Ercc2	1787.517210613005	587.2921862648296	1034.2323731069853	395.196398833851	573.3067841262467	149.09534489593548	743.9763212851958
gRNA_3754	Ercc4	515.9691948397736	306.04369658191365	329.60663448877006	787.1798188153942	401.7799065225522	515.6214010984435	475.1712208492929
gRNA_3755	Ercc4	341.03946781432336	468.98362763246956	742.7136163813619	721.3137523430858	410.50161216341803	853.5708495292306	1029.7140264729667
gRNA_3804	Erg	58.79990824384885	238.7424207132058	208.75086850955438	199.20468884307937	94.19442092135088	192.58148715725	180.96721328558817
gRNA_3805	Erg	35.279944946309314	229.53277243643524	235.11939926865597	247.39937162769533	354.1012490191524	270.8565432276161	91.01275054128996
gRNA_3806	Erg	216.08966279614452	525.6583862587498	588.8971869532692	311.65894867385	703.5509216965097	943.0280564667919	709.0528239844683
gRNA_3838	Esr1	363.08943340576667	352.80037244859494	244.64136870944267	284.3486284292342	358.7528253609475	278.3113104724129	245.52276890208452
gRNA_3842	Esr1	1236.268070826922	608.5452207496849	572.7830848227071	718.100773490778	534.9312793064371	884.6323797158839	503.74499136807
gRNA_3843	Esr1	1440.597751974297	626.2560828203974	809.3674024668687	514.0766163692371	497.1372215293519	357.8288277502451	321.7194902854901
gRNA_3861	Esr1	808.4987383529217	485.2776207375251	587.4322685777636	658.660664723085	463.9947400940618	1020.0606513296918	423.31511879669745
gRNA_3868	Esr1	1519.9776281034929	920.964827677055	1047.416638486536	1412.104205589248	1844.3500195217594	2354.4639881483145	2347.2823337276877
gRNA_3905	Etv6	126.41980272427503	238.0339862303773	140.63216404854188	313.26543810000385	770.9987786525387	751.6890305170081	362.9927143681681
gRNA_3906	Etv6	51.44991971336774	128.2266413919592	48.34230639168628	125.30617524000154	138.38439616840438	146.6104224810032	104.77049190218263
gRNA_3907	Etv6	138.1797843730448	110.5157793212466	71.78100039977659	56.227129915385305	40.11984594798278	18.636918111991935	55.03096544357067
gRNA_3908	Etv6	589.4690801445847	586.5837517820012	313.492532358208	253.8253293323108	558.1891610154127	474.6201812520613	277.2714028118368
gRNA_3909	Etv6	261.6595916851274	399.5570483152762	257.82563408899347	681.1515166892391	611.6822889460564	345.4042156755839	450.8306015184828
gRNA_3923	Etv6	1275.95800889152	806.9068759416659	1164.6101085269875	941.4028037261654	1246.6224596010882	1344.3430264783515	1414.9307845779613
gRNA_3924	Etv6	2002.1368757030534	911.046744917456	1056.9386079273227	772.7214139800094	755.8811555417046	616.2607589032	520.6775961199379
gRNA_3925	Etv6	339.5694701082271	751.6489862810425	912.6441479400166	1283.5850514969388	727.3902504482096	926.8760607697322	1381.0655750742255
gRNA_3926	Etv6	464.51927512640594	731.104386279016	951.4644848909163	1635.4062358246354	877.4035874711018	1427.5879273785822	1715.4845189236166
gRNA_3964	Ezh2	723.2388713993408	816.1165242184364	1061.3333630538395	938.1898248738577	733.2047208754535	985.2717375206403	829.697632841527
gRNA_3975	Ezh2	1268.608020361039	647.5091173052525	753.7005041976543	401.6223565384665	268.62853373866733	473.37772004459515	437.0728601575901
gRNA_3976	Ezh2	0.0	7.792779311113542	16.846561318314915	3.2129788523077316	26.746563965321858	0.0	4.233151187966975
gRNA_3985	Ezh2	438.05931641667394	499.44631039409524	551.5417683778752	383.95097285077395	915.7790922909114	270.8565432276161	299.49544654866344
gRNA_3995	Fas	3379.524726315213	982.5986276831349	1496.414120579016	806.4576919292406	896.5913398810065	1884.8136517261178	1236.0801468863567
gRNA_3996	Fas	1121.608249751417	648.9259862709096	698.7660651161925	711.6748157861625	505.27748012749333	962.90743578625	375.692167932069
gRNA_4012	Fat1	980.4884699661795	551.8704621234045	698.7660651161925	642.5957704615463	398.2912242662059	943.0280564667919	1317.5683072547208
gRNA_4021	Fat1	0.0	2.8337379313140154	0.7324591877528224	0.0	0.0	55.9107543359758	0.0
gRNA_4032	Fat1	455.6992888898286	557.5379379860325	464.3791250352894	430.53916620923604	1062.8851941001817	700.7481210108967	799.0072867287665
gRNA_4033	Fat1	380.7294058789213	379.01244831324954	303.97056291742126	820.9160967646254	544.8158790327517	607.563530450937	695.2950826235756
