sgRNA	Gene	input_rep1	input_rep2	input_rep3	meninges1	meninges2	meninges3	meninges4	meninges5
gRNA_2044	Cdk12	151.63770595440906	238.7115407875212	327.5972993660996	45.941712748813096	106.31556699137901	25.38869756261811	100.88292393662611	66.6996050689564
gRNA_2105	Cdk8	23.879953693607728	187.76351409665935	132.5112671593212	648.7526709377848	1172.7935983736497	37.47855354481721	182.98075169194945	123.87069512806187
gRNA_2133	Chek2	656.6987265742125	503.1833197895231	424.52683738078827	384.2397793537095	418.61754502855484	262.3498748137205	242.11901744790268	337.07121847347605
gRNA_2134	Chek2	247.15752072883998	259.3197313591058	216.55776531129806	278.43462272007935	46.51306055872832	753.198027691004	7203.736513378116	368.03889225549153
gRNA_2135	Chek2	255.51550452160268	281.0728214068895	337.4129487853086	360.57283642250275	973.4519102648142	668.5690358156103	96.01271381554761	2479.7960313137
gRNA_2154	Cic	1203.5496661578295	713.2723736720658	947.2101689536663	487.2605897601389	983.4189946702559	1022.8018160940438	386.8338324742353	111.96005136574823
gRNA_2202	Cic	1081.76190232043	654.8825003859095	774.8228260288087	581.9283614849659	930.2612111745664	298.6194427603178	619.9081739829923	509.7755530270239
gRNA_2203	Cic	302.08141422413775	676.0631406955936	757.645439545193	175.41381231365	2304.057678391292	893.4403570845135	125.92971884502984	314.44099532508017
gRNA_2215	Crebbp	271.0374744224477	245.58093764471604	203.6747254485863	20.88259670400595	71.43077157233277	35.06058234837739	224.0296655696111	100.04940760343459
gRNA_2234	Crebbp	631.6247751959244	751.626506124737	691.3898059655323	235.27725619846706	275.7560018838893	141.45131499172948	107.14462266372705	91.71195696981505
gRNA_2240	Crebbp	641.1767566733674	421.3230072412844	456.42769799321746	37.58867406721071	26.578891747844754	1195.686756639491	507.89334119818665	21.439158772164554
gRNA_2265	Crebbp	239.99353462075766	194.6329109538542	226.9868928192076	598.6344388481706	5689.544014773018	183.76581092942632	91.14250369446911	75.03705570257594
gRNA_2268	Crebbp	106.26579393655439	227.2625460255298	306.12556626158	137.82513824643928	171.1016156267506	30.22463995549775	522.5039715614222	372.803149760417
gRNA_2269	Crebbp	31.043939801690044	265.61667847820104	288.33470168926374	623.6935548929778	1735.9338672811105	340.93393869801463	456.4082627753568	1361.3865820324493
gRNA_2270	Crebbp	58.50588654933893	375.5270281933187	472.37812829943203	467.77016616973333	294.0289899605326	1066.3252976299607	258.12113641716064	8202.860359105405
gRNA_2281	Crebbp	1108.0298513833986	762.5030511486289	722.0637104005604	226.92421751686467	867.136343273435	3350.0990926673708	427.18700204888574	328.7337678398565
gRNA_2284	Crebbp	484.76305998023685	511.1976161229171	614.0915667892616	512.319705804946	189.37460370339386	153.5411709739286	1164.6759632407732	415.6814673047461
gRNA_2285	Crebbp	785.6504765196943	442.50364755096854	572.3750567576235	778.2247705026218	669.4558358988397	853.5438323432564	639.3890144673062	717.0207544912812
gRNA_2292	Crebbp	945.646166266866	535.2405051230991	680.3472003689222	1830.7076443845217	2586.4584032121425	1325.0482156490214	610.8634980438464	493.1006517597848
gRNA_2293	Crebbp	714.010615438871	674.3457914812949	876.0467106644012	2692.4628017031673	338.8808697850206	988.9502193438864	2738.4495766521404	534.7879049278826
gRNA_2294	Crebbp	1408.917267922856	668.6212941002992	1053.3418782988633	462.2014737153317	740.8866074711725	793.094552432261	907.9463154296351	809.9237758373276
gRNA_2297	Crebbp	891.9162704562486	593.6303784092554	649.0598178451936	682.1648256641944	704.3406313178859	375.99452104639204	321.43386799118116	1261.3371744290146
gRNA_2298	Crebbp	357.0053077194355	434.48935121757455	404.89553854237033	520.6727444865484	694.3735469124442	35.06058234837739	660.9570878606538	1425.704058348943
gRNA_2316	Crebbp	311.63339570158087	327.4412501929547	249.07210401242781	583.3205345985663	199.34168810883565	401.38321860901016	294.29984017374375	60.744283187799574
gRNA_2326	Crebbp	222.08356935055187	395.5627690268037	396.3068453005625	239.45377553926824	79.73667524353426	290.1565435727784	546.1592778638035	10.719579386082277
gRNA_2384	Csf3r	79.99784487358589	242.14623921611863	190.17820749717393	57.079097657616266	473.43650925848465	93.09189106293307	1324.0014086303413	1110.0719986476315
gRNA_2385	Csf3r	306.8574049628593	361.21578474082946	351.5229448254215	299.3172194240853	230.9041220594013	750.7800564945642	622.691151195037	3814.9791970690594
gRNA_2386	Csf3r	287.7534420079731	270.7687261210972	295.0829606649699	185.15902410885278	149.50626608162673	1493.0972138015889	242.8147617509139	160.79369079123416
gRNA_2387	Csf3r	394.0192359445275	460.8220391701548	451.519873283613	1745.7850844548975	1142.8923451573244	117.27160302733127	272.0360224773849	114.34218011821096
gRNA_2388	Csf3r	131.3397453148425	427.04750462228014	219.62515575480086	236.66942931206745	411.9728220915937	4524.024108538903	76.53187333123361	282.2822571668333
gRNA_2398	Ctcf	15.521969900845022	10.876545023891854	18.404342661016834	2.7843462272007935	0.0	111.22667503623173	0.6957443030112146	0.0
gRNA_2399	Ctcf	629.2367798265636	574.7395370519695	726.3580570214643	2448.832506823098	988.4025368729767	1963.392611509134	553.1167208939156	1294.686976963493
gRNA_2401	Ctcf	45.37191201785468	24.61533873828156	16.56390839491515	2.7843462272007935	13.289445873922377	0.0	10.43616454516822	42.87831754432911
gRNA_2415	Ctcf	611.3268145563578	451.6628433605617	560.7189730723128	867.3238497730472	554.8343652362593	4262.883219323403	467.5401716235362	220.34690960280238
gRNA_2416	Ctcf	2047.7060292268627	1095.0963489844798	1246.5874762395401	1968.532782630961	350.50913492470266	3688.6150601689455	719.3996093135959	870.6680590251273
gRNA_2417	Ctcf	684.1606733218614	536.3854045992982	483.4207338960421	9415.266767279483	485.0647743981668	238.17016284932228	807.7591357960201	252.5056477610492
gRNA_2440	Ctcf	1060.2699439961832	582.1813836472639	649.0598178451936	9.745211795202778	3.322361468480594	42.314495937696854	64.00847587703174	245.35926150366103
gRNA_2441	Ctcf	519.3889928359681	500.8935208371248	297.53687301977214	409.29889539851666	511.6436661460115	360.2777082695332	133.5829061781532	219.15584522657102
gRNA_2445	Ctnnb1	748.6365482946022	586.7609815520605	868.6849735999945	2015.8666684933744	357.1538578616639	4540.949906913982	2312.6540632092774	2242.7742204436586
gRNA_2446	Ctnnb1	185.0696411254599	355.49128735983373	387.104673970054	318.80764301449085	46.51306055872832	217.6174076795838	347.8721515056073	88.13876384112095
gRNA_2457	Ctnnb1	900.2742542490113	487.7271768608347	552.7437579192056	228.31639063046507	28.24007248208505	1472.5444586318504	219.8551997515438	276.3269352856765
gRNA_2458	Ctnnb1	206.56159944970685	377.816827145717	276.0651399152525	136.4329651328389	66.44722936961189	84.62899187539371	87.66378217941303	175.08646330601053
gRNA_2466	Ctnnb1	955.198147744309	588.4783307663592	577.282881467228	97.45211795202778	53.15778349568951	101.55479025047244	765.318733312336	1292.30484821103
gRNA_2472	Ctnnb1	144.47371984632676	272.4860753353959	180.36255807796496	79.35386747522261	71.43077157233277	194.6466813134055	29.221260726471012	79.8013132075014
gRNA_2473	Ctnnb1	435.80915490834104	354.91883762173416	247.2316697463261	33.412154726409526	58.1413256984104	60.4492799109955	59.83401005896445	101.24047197966595
gRNA_2474	Ctnnb1	64.47587497274087	204.9370062396465	44.78390047514096	13.921731136003967	29.901253216325347	19.34376957151856	480.7593133807493	5.955321881156821
gRNA_2494	Ctnnb1	405.95921279133137	347.47699102643975	304.2851319954783	50.11823208961428	21.595349545123863	44.73246713413667	72.35740751316632	1.1910643762313642
gRNA_2521	Cul3	177.90565501737757	260.4646308353049	252.75297254463118	565.222284121761	127.91091653650288	61.65826550921541	553.1167208939156	120.29750199936778
gRNA_2526	Cul3	230.44155314331456	338.3177952168466	471.7646502107315	119.72688776963412	201.00286884307596	81.00203508073398	337.4359869604391	7780.03250554327
gRNA_2527	Cul3	198.20361565694412	194.6329109538542	296.9233949310716	71.00082879362023	244.19356793332366	174.09392614366703	809.8463687050538	176.2775276822419
gRNA_2568	Daxx	409.54120584537253	462.53938838445356	436.7963991547995	1207.014089491544	780.7549450929397	537.9985912078599	720.7910979196183	327.5427034636252
gRNA_2569	Daxx	77.60984950422511	121.3593444771091	58.893896515253864	4942.214553281408	1287.4150690362303	1525.7398249535265	56.35528854390838	192.952428949481
gRNA_2620	Dicer1	1431.6032239317833	857.5297076731576	1118.9840337898233	1559.2338872324444	1882.1177718942565	489.63916727906354	1013.0037051843284	1359.0044532799866
gRNA_2645	Dis3	40.59592127913314	92.73685757213053	61.347808870056106	68.21648256641944	1.661180734240297	2.41797119643982	1.3914886060224292	260.84309839466874
gRNA_2648	Dis3	441.77914333174294	420.75055750318484	327.5972993660996	529.0257831681507	61.46368716689099	39.89652474125703	162.108422601613	1361.3865820324493
gRNA_2649	Dis3	1494.8851012198438	904.4705861973225	906.1071370107287	143.39383070084085	812.3173790435053	1537.8296809357255	2481.0241845379915	962.3800159949423
gRNA_2657	Dis3	1005.3460505008853	606.7967223855455	467.47030358982755	258.9441991296738	1069.8003928507515	818.4832499948791	222.63817696358868	393.0512441563502
gRNA_2658	Dis3	82.38584024294666	316.5647051690629	122.08213965141165	116.94254154243333	124.58855506802229	1951.3027555269348	32.00423793851587	82.18344195996413
gRNA_2671	Dnmt1	93.13181940507013	88.72970940543354	42.94346620903928	52.902578316815074	201.00286884307596	136.61537259884983	52.1808227258411	138.16346764283824
gRNA_2679	Dnmt3a	378.4972660436825	269.05137690679845	339.8668611401108	366.1415288769043	388.71629181222954	1824.3592677138442	2357.181698601995	1001.6851404105773
gRNA_2683	Dnmt3a	343.8713331879513	437.92404964617197	428.8211840016922	1805.6485283397146	1950.2261819981088	2300.699593412489	465.4529387145026	402.5797591662011
gRNA_2684	Dnmt3a	260.2914952603242	360.6433350027299	292.0155702214671	253.37550667527222	270.7724596811684	84.62899187539371	475.8891032596708	259.6520340184374
gRNA_2691	Dnmt3a	968.3321222757934	535.2405051230991	676.0528537480183	285.3954882880813	777.4325836244591	824.5281779859787	963.6058596705323	333.498025344782
gRNA_2692	Dnmt3a	1445.931196147948	540.9650025040949	1012.2388463559258	538.7709949633536	1656.1971920375763	1121.9386351480764	880.1165433091865	1529.3266590810715
gRNA_2693	Dnmt3a	1492.497105850483	691.519283624282	978.497551477395	1247.3871097859555	2227.6433646162386	1649.0563559719574	1099.9717430607302	1485.2572771605112
gRNA_2694	Dnmt3a	825.052400114147	558.138494647082	965.6145116146831	310.4546043328885	348.8479541904624	385.6664058321513	2876.9026929513725	837.318256490649
gRNA_2696	Dnmt3a	616.1028052950794	370.9474302885221	511.64072597626796	2525.4020280711197	3824.0380502211638	1651.4743271683972	289.4296300526653	195.33455770194374
gRNA_2697	Dnmt3a	714.010615438871	491.73432502753167	796.9080372220288	604.2031313025722	307.318435834455	949.0536946026293	2744.01553107623	9217.647207654527
gRNA_2698	Dnmt3a	1345.6353906347954	692.6641831004812	1298.7331137790877	1280.799264512365	2108.038351750937	501.7290232612627	2401.709333994713	238.21287524627283
gRNA_2702	Dnmt3a	156.41369669313062	80.71541307203954	65.02867740225948	25.05911604480714	104.65438625713871	42.314495937696854	75.14038472521118	7.146386257388185
gRNA_2703	Dnmt3a	58.50588654933893	164.29307483457694	93.24866948248528	703.0474223682004	181.0687000321924	125.73450221487064	63.312731574020525	47.64257504925457
gRNA_2723	Dnmt3a	466.8530947100311	283.9350700973873	374.8351121960428	185.15902410885278	960.1624643908917	189.81073892052586	91.83824799748032	328.7337678398565
gRNA_2724	Dnmt3a	245.9635230441596	246.7258371209152	174.84125527965992	698.8709030273992	358.8150385959042	215.19943648314398	418.14232610974	562.1823855812039
gRNA_2739	Dnmt3a	1762.3405825882503	633.1294103381258	1187.6935797242863	1791.7267972037107	496.69303953784885	1033.682686478023	1284.3439833587022	323.96951033493104
gRNA_2747	Dnmt3a	90.74382403570937	171.1624716917718	96.31605992598809	600.026611961771	421.93990649703545	93.09189106293307	1255.8184669352424	320.396317206237
gRNA_2748	Dnmt3a	21.491958324246955	141.96753504869366	109.81257787740043	328.55285480969366	38.207156887526835	915.2020978524719	205.94031369131952	29.776609405784104
gRNA_2775	Dnmt3a	288.9474396926535	278.2105727163916	149.6886536429369	389.8084718081111	843.8798129940709	710.8835317533071	879.4207990061752	403.7708235424325
gRNA_2776	Dnmt3a	561.1789117997816	302.8259114546732	426.36727164688995	299.3172194240853	953.5177414539305	988.9502193438864	75.14038472521118	44.069381920560474
gRNA_2777	Dnmt3a	273.4254697918085	428.7648538365788	420.8459688485849	764.3030393666178	1523.3027332983525	95.5098622593729	458.4954956843904	192.952428949481
gRNA_2778	Dnmt3a	218.5015762965107	310.8402077880672	231.8947175288121	439.92670389772536	357.1538578616639	627.4635254761333	381.2678780501456	104.81366510836006
gRNA_2784	Dnmt3a	151.63770595440906	319.42695385956074	79.13867344237238	37.58867406721071	152.82862755010734	2004.498121848611	86.27229357339061	46.4515106730232
gRNA_2785	Dnmt3a	170.74166890929524	254.16768371620964	123.92257391751333	630.6544204609797	76.41431377505367	43.52348153591676	249.77220478102603	369.22995663172287
gRNA_2794	Dnmt3a	1699.0587053001898	749.3367071723387	1034.324057549146	1510.5078282564305	2614.6984756942275	655.2701942351912	196.19989344916252	2807.3387347773255
gRNA_2802	Dnmt3a	796.3964556818177	543.254801456493	782.7980411819159	277.04244960647895	441.87407530791904	56.822323116335774	104.3616454516822	818.2612264709472
gRNA_2803	Dnmt3a	1135.4917981310475	578.7466852186665	960.7066869050786	499.7901477825424	201.00286884307596	580.3130871455568	1872.2479194031785	1210.121406251066
gRNA_2810	Dnmt3a	130.1457476301621	180.89411723946452	125.76300818361503	399.55368360331386	68.10841010385218	2456.6587355828574	155.84672387451207	116.7243088706737
gRNA_2842	Dot1l	232.82954851267533	321.1443030738595	303.67165390677775	522.0649176001488	89.70375964897605	142.66030058994937	1188.3312695431546	2656.073558995942
gRNA_2891	Drosha	543.2689465295758	415.02606012218916	412.8707536954776	483.08407041933765	99.67084405441783	158.3771133668082	68.87868599811024	283.4733215430647
gRNA_2892	Drosha	232.82954851267533	242.7186889542182	214.1038529564958	51.51040520321468	1141.231164423084	8.46289918753937	51.48507842282988	173.89539892977916
gRNA_2914	Drosha	208.9495948190676	290.8044669545822	381.583371171749	311.8467774464889	599.6862450607473	78.58406388429415	277.60197690147464	207.24520146425738
gRNA_2917	Dtx1	212.53158787310878	275.92077376399334	193.24559794067673	180.98250476805157	239.21002573060278	91.88290546471316	281.0806984165307	210.81839459295145
gRNA_2918	Dtx1	1017.2860273476891	716.7070721006631	585.8715747090358	1010.7176804738881	807.3338368407844	1015.5479025047244	1160.501497422706	2126.049911572985
gRNA_2947	Eed	729.5325853397161	356.6361868360329	403.6685823649692	381.4554331265087	259.14419454148634	322.799154724716	1957.1287243705467	1176.7716037165878
gRNA_2949	Eed	643.5647520427283	589.0507805044588	586.4850527977364	426.00497276172143	702.6794505836457	310.70929874251686	508.58908550119787	1032.6528141925928
gRNA_2950	Eed	194.621622602903	212.9513025730405	220.85211193220198	342.4745859456976	116.2826513968208	33.85159675015748	109.2318555727607	703.9190463527362
gRNA_2951	Eed	348.6473239266728	320.5718533357599	336.799470696608	296.5328731968845	86.38139818049545	183.76581092942632	630.3443385281604	64.31747631649367
gRNA_2952	Eed	186.26363881014026	282.2177208830886	190.7916855858745	54.294751430415474	370.44330373558626	122.10754542021091	326.99982241527084	483.57213674993386
gRNA_2956	Eed	465.65909702535066	342.8973931216432	303.67165390677775	25.05911604480714	2096.410086611255	139.03334379528965	111.31908848179434	90.52089259358368
gRNA_2957	Eed	606.5508238176362	448.22814493196427	452.13335137231354	832.5195219330373	3413.726408863811	1510.0230121766676	658.8698549516203	1525.7534659523776
gRNA_2963	Egfr	752.2185413486434	409.874012479293	473.60508447683316	284.0033151744809	51.49660276144921	171.6759549472272	600.4273334986782	906.3999903120681
gRNA_2971	Egfr	1383.8433165445679	753.3438553390357	939.8484318892596	12415.399827088338	1167.8100561709289	396.5472762161305	2557.556057869225	94.09408572227777
gRNA_2975	Egfr	117.01177309867786	252.4503345019109	198.15342265028124	139.21731136003967	16.611807342402972	19.34376957151856	164.89139981365787	19.057030019701827
gRNA_2981	Egfr	1278.7715202926938	680.0702888622906	854.5749775598816	487.2605897601389	2495.0934628289265	708.4655605568673	880.8122876121977	376.3763428891111
gRNA_3011	Egfr	432.2271618542999	496.8863726704278	504.8924670005618	861.7551573186456	953.5177414539305	1042.1455856655625	1145.8908670594703	1074.3400673606905
gRNA_3012	Egfr	82.38584024294666	336.60044600254787	192.0186417632756	238.06160242566784	943.5506570484888	2859.250939790087	684.6123941630351	543.125355561502
gRNA_3021	Egfr	395.2132336292079	465.974086813051	695.0706744977357	577.7518421441647	222.59821838819983	9223.351128819693	735.4017282828538	1432.8504446063312
gRNA_3025	Eif1ad19	538.4929557908542	663.4692464574031	706.7267581830464	711.4004610498027	2594.764306883344	591.193957529536	1152.8483100895826	412.108274176052
gRNA_3026	Eif1ad19	1079.3739069510693	968.5849568644745	1087.0831731773942	1205.6219163779435	338.8808697850206	1063.907326433521	1200.8546669973564	3136.0725026171817
gRNA_3030	Eif1ad19	463.2711016559899	551.8415475279867	526.977678193782	1271.0540527171622	1742.5785902180717	238.17016284932228	317.25940217311387	893.2982821735231
gRNA_3031	Eif1ad19	149.2497105850483	402.43216588399855	312.87382523728616	393.9849911489123	284.0619055550908	1859.4198500622217	868.2888901579959	52.40683255418003
gRNA_3032	Eif1ad19	254.32150683692228	443.6485470271677	362.5655504220316	989.8350837698821	262.46655600996695	2293.4456798231695	193.41691623711765	777.7650376790808
gRNA_3033	Eif1ad19	267.45548136840654	384.68622400291184	447.8390047514096	881.2455809090511	1832.2823498670477	4664.266437932413	284.5594199315868	550.2717418188903
gRNA_3034	Eif1ad19	225.66556240459303	360.6433350027299	453.9737856384152	704.4395954818008	26.578891747844754	548.8794615918391	125.23397454201863	257.26990526597467
gRNA_3046	Elf3	309.2454003322201	291.37691669268173	520.2294192180758	232.49290997126624	2470.1757518153217	1366.1537259884983	716.616632101551	225.11116710772782
gRNA_3047	Elf3	25.073951378288115	71.55621726244641	64.41519931355892	606.987477529773	36.54597615328654	97.92783345581272	13.219141757213077	1.1910643762313642
gRNA_3048	Elf3	182.6816457560991	273.630974811595	346.61512011581704	43.157366521612296	24.917711013604457	598.4478711188555	102.97015684565976	522.8772611655688
gRNA_3056	Ep300	647.1467450967695	428.7648538365788	444.1581362192062	222.74769817606347	725.9359808630098	1332.3021292383407	350.65512871765213	163.1758195436969
gRNA_3060	Ep300	112.23578235995632	247.87073659711433	316.5546937694895	1098.424586630713	177.7463385637118	386.8753914303712	238.6402959328466	528.8325830467257
gRNA_3061	Ep300	285.36544663861235	451.6628433605617	563.7863635158157	261.7285453568746	209.30877251427742	5515.39229907923	199.67861496421858	1837.8123325249949
gRNA_3084	Ep300	9.551981477443091	69.83886804814769	18.404342661016834	132.25644579203768	8.305903671201486	201.90059490272498	152.368002359456	277.5179996619079
gRNA_3085	Ep300	171.93566659397564	238.7115407875212	164.41212777175036	75.17734813442142	443.53525604215935	113.64464623267155	153.06374666246722	183.4239139396301
gRNA_3086	Ep300	64.47587497274087	101.89605338172368	78.52519535367182	45.941712748813096	182.72988076643267	1647.8473703737375	59.13826575595324	2617.9594989565385
gRNA_3089	Ep300	1028.0320065098126	681.7876380765894	1094.444910241801	1864.1197991109314	240.87120646484308	3892.9336262681104	1081.8823911824386	115.53324449444233
gRNA_3106	Ep300	312.82739338626124	293.09426590698047	330.05121172090185	45.941712748813096	215.95349545123864	771.3328116643027	1012.3079608813173	42.87831754432911
gRNA_3107	Ep300	112.23578235995632	303.39836119277277	88.95432286158136	45.941712748813096	377.08802667254747	95.5098622593729	318.65089077913626	279.90012841437056
gRNA_3114	Ep300	1546.2270016611003	824.9000726014822	1430.6309028497085	4606.700832903713	337.2196890507803	403.80118980544995	1114.5823734239657	936.1765997178522
gRNA_3115	Ep300	624.460789087842	506.04556848002096	781.5710850045148	3324.5093952777474	151.16744681586704	898.2762994773932	804.9761585839752	485.9542655023966
gRNA_3142	Epha3	854.9023422311566	324.0065517643573	848.440196672876	322.984162355292	521.6107505514533	275.6487163941395	164.19565551064665	221.53797397903375
gRNA_3143	Epha3	854.9023422311566	682.9325375527885	613.4780887005611	562.4379378945603	262.46655600996695	3780.4979656336586	440.40614380609884	1179.1537324690505
gRNA_3220	Epha3	205.36760176502645	265.61667847820104	411.6437975180765	68.21648256641944	305.6572551002147	645.598309449432	781.320852281594	439.5027548293734
gRNA_3221	Epha3	367.751286881559	442.50364755096854	606.1163516361544	853.4021186370433	996.7084405441783	1519.6948969624268	1038.0505000927321	532.4057761754198
gRNA_3224	Epha5	475.2110785027938	318.85450412146116	406.12249471977145	15.313904249604365	900.359957958241	1195.686756639491	2414.928475751926	63.1264119402623
gRNA_3225	Epha5	274.61946747648886	283.9350700973873	350.90946673672096	3156.0564485320992	308.97961656869523	105.18174704513217	267.1658123563064	72.65492695011322
gRNA_3249	Epha5	564.7609048538227	467.6914360273497	656.4215549096003	822.7743101378345	363.79858079862504	994.995147334986	488.41250071387265	1528.1355947048403
gRNA_3250	Epha5	865.6483213932801	416.74340933648784	703.6593677395435	245.02246799366984	1596.3946856049256	405.01017540366985	400.0529742314484	297.76609405784103
gRNA_3251	Epha5	748.6365482946022	809.4439296727937	615.3185229666627	2116.103132672603	622.9427753401114	926.082968236451	1116.6696063329994	2062.9234996327227
gRNA_3283	Epha5	469.2410900793918	406.43931405069554	544.7685427660982	221.35552506246307	267.45009821268786	113.64464623267155	1534.1161881397281	450.22233421545565
gRNA_3313	Epha7	847.7383561230744	405.866864312596	565.6267977819173	420.4362803073198	438.55171383943843	6.04492799109955	364.57001477787645	605.060703125533
gRNA_3314	Epha7	891.9162704562486	510.62516638481753	541.7011523225955	295.1407000832841	289.0454477578117	2639.2155609140636	349.95938441464097	776.5739733028495
gRNA_3340	Epha7	957.5861431136699	563.8629920280777	879.7275791966046	1077.5419899267072	526.5942927541741	1190.8508142466114	980.3037229428014	415.6814673047461
gRNA_3341	Epha7	1214.2956453199529	727.5836171245551	980.9514638321972	217.1790057216619	315.62433950565645	402.59220420723005	532.9401361065903	526.450454294263
gRNA_3383	Epha7	894.3042658256094	468.8363355035488	586.4850527977364	114.15819531523253	49.835422027208914	294.99248596565803	1073.5334595463041	63.1264119402623
gRNA_3415	Ephb1	840.574370014992	607.9416218617447	613.4780887005611	474.7310317377353	659.4887514933979	633.5084534672328	164.89139981365787	449.0312698392243
gRNA_3416	Ephb1	453.7191201785468	518.0670129801119	388.9451082361557	842.26473372824	6234.411295603835	389.293362626811	129.4084403600859	45.26044629679184
gRNA_3469	Erbb2	1488.9151127964417	487.7271768608347	724.5176227553626	1581.5086570500507	1011.659067152341	414.68206018942914	656.7826220425866	519.3040680368748
gRNA_3470	Erbb2	583.8648678087089	267.90647743059935	253.9799287220323	456.63278126093013	229.242941325161	384.4574202339314	105.75313405770461	1497.1679209228248
gRNA_3471	Erbb2	889.5282750868878	429.3373035746784	600.5950488378493	604.2031313025722	232.5653027936416	1684.1169383203346	380.5721337471344	2180.8388728796276
gRNA_3502	Erbb2	636.400765934646	709.2652255053688	590.7793994186403	2333.282138394265	318.94670097413706	4276.182060903821	400.0529742314484	3157.5116613893465
gRNA_3503	Erbb2	275.81346516116923	353.2014884074354	167.47951821525317	245.02246799366984	348.8479541904624	183.76581092942632	306.8232376279456	470.47042861138885
gRNA_3510	Erbb2	79.99784487358589	234.13194288272464	155.82343452994252	36.19650095361032	106.31556699137901	2777.0399191111333	61.9212429679981	633.6462481550858
gRNA_3511	Erbb2	232.82954851267533	356.0637370979333	348.4555543819187	157.31556183684484	636.2322212140338	14.50782717863892	741.6634270099547	288.23757904799015
gRNA_3515	Erbb2	1392.2013003373304	586.7609815520605	942.3023442440618	300.7093925376857	1084.751019458914	905.5302130667126	1385.2269072953281	281.09119279060195
gRNA_3516	Erbb3	330.737358656467	437.35159990807244	406.12249471977145	392.5928180353119	455.1635211818414	719.3464309408465	212.89775672143168	48.833639425485934
gRNA_3517	Erbb3	471.6290854487526	505.4731187419214	448.4524828401102	207.43379392645912	637.8934019482741	230.91624926000281	655.3911334365641	338.26228284970745
gRNA_3518	Erbb3	788.038471889055	435.6342506937737	609.7972201683577	531.8101293953515	706.0018120521263	1413.3041643190747	470.32314883558104	707.4922394814304
gRNA_3522	Erbb3	200.59161102630492	181.46656697756407	119.01474920790885	317.41546990089046	895.3764157555202	110.01768943801181	1929.9946965531092	571.7109005910548
gRNA_3523	Erbb3	38.207925909772364	206.08190571584564	90.18127903898248	601.4187850753714	1161.1653332339677	875.3055731112148	466.1486830175138	151.26517578138325
gRNA_3524	Erbb3	159.99568974717178	309.12285857376844	185.27038278756945	285.3954882880813	280.73954408661024	368.74060745707254	775.059153554493	2679.8948465205694
gRNA_3525	Erbb3	84.77383561230744	360.0708852646303	162.57169350564868	93.27559861122658	247.51592940180427	119.68957422377109	263.6870908412503	524.0683255418003
gRNA_3543	Erbb3	1128.3278120229652	679.497839124191	549.0628893870022	1761.0989887045018	478.42005146120556	4383.781779145394	172.54458714678123	3985.3014028701446
gRNA_3544	Erbb3	747.4425506099219	615.9559181951387	449.06596092881074	904.9125238402579	184.39106150067298	1460.4546026496514	205.94031369131952	312.05886657261743
gRNA_3545	Erbb3	93.13181940507013	321.1443030738595	279.1325303587553	966.1681408386753	559.8179074389801	33.85159675015748	111.31908848179434	784.911423936469
gRNA_3569	Erbb3	785.6504765196943	463.11183812255314	598.141136483047	568.0066303489618	275.7560018838893	42.314495937696854	546.8550221668147	252.5056477610492
gRNA_3570	Erbb3	278.20146053053	361.78823447892904	272.3842713830491	352.2197977409004	2435.2909563962758	310.70929874251686	123.8424859359962	526.450454294263
gRNA_3571	Erbb3	335.5133493951886	310.2677580499676	344.1612077610148	58.471270771216666	58.1413256984104	66.49420790209506	1638.4778335914104	229.8754246126533
gRNA_3572	Erbb3	171.93566659397564	316.5647051690629	357.6577257124271	395.3771642625127	598.0250643265069	151.12319977748876	269.9487895683513	65.50854069272503
gRNA_3577	Erbb3	445.3611363857841	319.42695385956074	188.9512513197728	225.53204440326428	262.46655600996695	649.2252662440917	84.18506066435697	122.67963075183052
gRNA_3578	Erbb3	458.49511091726833	540.3925527659952	298.76382919717327	945.2855441346694	347.1867734562221	1528.1577961499663	762.5357561002912	605.060703125533
gRNA_3579	Erbb3	76.41585181954473	52.66537590516055	28.83347016892637	6472.212805128244	129.57209727074317	118.48058862555118	141.23609351127655	145.30985390022644
gRNA_3580	Erbb3	204.17360408034608	215.81355126353836	98.15649419208978	555.4770723265583	187.71342296915358	137.82435819706976	54.26805563487474	278.7090640381392
gRNA_3626	Erbb4	304.46940959349854	522.0741611468089	953.3449498406719	1201.4453970371424	561.4790881732205	2367.1938013145837	342.30619708151755	3331.407060319126
gRNA_3666	Ercc2	0.0	0.0	31.287382523728617	0.0	18.27298807664327	0.0	0.0	0.0
gRNA_3676	Ercc2	496.7030368270407	506.04556848002096	509.1868136214657	988.4429106562817	222.59821838819983	1534.2027241410658	720.7910979196183	3920.9839265536507
gRNA_3677	Ercc2	380.8852614130432	491.73432502753167	406.735972808472	1186.131492787538	3126.342141840239	8275.506419815285	423.7082805338297	2828.77789354949
gRNA_3679	Ercc2	419.0931873228156	377.816827145717	155.82343452994252	176.8059854272504	205.98641104579684	1030.0557296833633	736.7932168888763	52.40683255418003
gRNA_3680	Ercc2	1484.1391220577202	620.5355160999352	842.9188938745709	1439.5069994628102	217.6146761854789	1072.3702256210602	469.62740453256987	758.708007659379
gRNA_3681	Ercc2	1193.9976846803863	685.7947862432864	689.5493716994307	1975.493648198963	1511.6744681586704	1999.6621794557311	1153.5440543925938	756.3258789069163
