sgRNA	Gene	input_rep1	input_rep2	input_rep3	bonemarrow1	bonemarrow2	bonemarrow3	bonemarrow4	bonemarrow5
gRNA_2012	Cdh1	644.586332076925	696.3341111780666	568.7709318751915	874.1849486680987	3554.6583709343154	627.4557889992813	2920.895326564626	734.6559853345748
gRNA_2043	Cdk12	429.72422138461667	854.6334557691382	1420.994918324249	2356.1298454805506	1749.1431766355533	2809.946555728713	5333.406972872751	1511.2615803734664
gRNA_2044	Cdk12	243.6382862314568	381.5654722224097	497.9076682317251	766.0602137075335	544.9295040776816	526.8649791991337	1282.9755421745888	1712.4045807505754
gRNA_2105	Cdk8	38.36823405219792	300.1282371437659	201.4008545656416	243.81067687186263	71.94143206542792	60.18958291320306	33.27602270769827	22.588251379247538
gRNA_2133	Chek2	1055.1264364354427	804.3070745407629	645.228663701037	455.11326349414355	438.6279850556314	855.846398135682	1162.812126841234	1049.8158736259809
gRNA_2134	Chek2	397.11122244024847	414.50637629916446	329.1412113966272	621.89390042678	425.20607608820086	566.4416912516507	358.64157807185916	808.8745255806738
gRNA_2135	Chek2	410.54010435851774	449.27733060240564	512.8262500514022	315.1871358981181	387.087854620698	513.6727418482947	229.23482309747698	400.13473871809924
gRNA_2154	Cic	1933.758996230775	1140.1212911010132	1439.6431455988456	1027.5383309324297	881.5509809808407	1473.4080091218339	2188.8228269952638	1517.7153664818227
gRNA_2202	Cic	1738.0810025645658	1046.7887295502078	1177.6355523907655	786.5544445170524	880.4772282634461	997.6629496572015	763.4998543488548	2057.6821375476447
gRNA_2203	Cic	485.3581607603037	1080.6446587402058	1151.5280342063304	1050.859352198434	1235.3525013623107	3091.10611426847	750.5591788514165	1091.7654833302977
gRNA_2215	Crebbp	435.4794564924464	392.5457735813279	309.56057275830096	178.08779875857792	119.7234279894808	48.64637523121891	175.62345317951863	145.2101874380199
gRNA_2234	Crebbp	1014.8397906806349	1201.4279736883068	1050.8276069235096	344.86843569121436	587.3427364147623	354.54137880379886	578.6330615283088	515.2272576504557
gRNA_2240	Crebbp	1030.187084301514	673.4584833469869	693.7140546149877	202.82221525282483	107.37527173944466	127.79979933625307	227.38615516927152	134.45387725742583
gRNA_2265	Crebbp	385.6007522245891	311.10853850268415	344.99220458003424	1047.3258641278271	425.20607608820086	4524.1128965033595	6755.032609662749	1762.9592385993674
gRNA_2268	Crebbp	170.73864153228072	363.26496995754593	465.2732705011813	212.00928423640227	154.6203913048003	94.81920595915551	214.44547967183328	254.92455128007938
gRNA_2269	Crebbp	49.878704267857294	424.57165254483954	438.23334095301647	319.4273215828461	184.1485910331476	291.87825138731347	120.16341533335486	328.06746050811904
gRNA_2270	Crebbp	94.0021734278849	600.2564742875318	717.9567500719631	1205.6261296910077	269.51193206600607	641.4725411845477	717.2831561437183	443.1599794404755
gRNA_2281	Crebbp	1780.2860600219833	1218.8134508399273	1097.4481751100009	558.9978127699807	1183.2754945686802	873.1612096586581	1981.7720190362525	953.0090820006343
gRNA_2284	Crebbp	778.8751512596177	817.1174261261675	933.343775093552	449.45968258117284	276.49132472907	664.558956548516	210.74814381542237	324.8405674539408
gRNA_2285	Crebbp	1262.3149003173114	707.3144125369848	869.9398023599242	473.4874014612984	957.250547557149	812.9716267454551	896.6039451796478	594.8239529868519
gRNA_2292	Crebbp	1519.3820684670375	855.5484808823815	1034.0442023763728	497.515120341424	1079.1214809814187	682.6982829059197	743.1645071385947	573.3113326256638
gRNA_2293	Crebbp	1147.2101981607177	1077.8995834004763	1331.4834274061861	997.150333525212	3796.789608706763	1471.758979452979	1356.9222593028073	960.5384991270502
gRNA_2294	Crebbp	2263.725809079677	1068.7493322680443	1600.9503115241048	1027.5383309324297	772.028203806607	751.9575289978246	1055.5893870053173	373.2439632666141
gRNA_2297	Crebbp	1433.0535418495922	948.8810424331866	986.4912228261519	1134.9563682788735	1996.6431779949733	401.5387243661629	449.22630655392663	1016.4713120661393
gRNA_2298	Crebbp	573.6050990803589	694.5040609515802	615.3915000616827	523.6629320639136	723.1724551651597	221.79449046098114	399.31227249237924	305.4792091288715
gRNA_2316	Crebbp	500.70545438118285	523.3943647751039	378.55901367430783	375.9631307125534	658.7472921214929	1039.7132062130008	310.5762119385172	618.4878353841589
gRNA_2326	Crebbp	356.82457668544066	632.2823532510433	602.3377409694651	983.0163812427852	407.48915625119247	274.5634398643373	327.21422329236634	305.4792091288715
gRNA_2384	Csf3r	128.53358407486303	387.05562290186884	289.0475227562449	132.15245384069075	517.5488097841233	333.1039931086855	456.62097826674847	352.8069739234854
gRNA_2385	Csf3r	493.03180757074324	577.3808464564521	534.2717114171882	2904.527194038711	985.1681182094047	873.1612096586581	3603.0537920724405	3989.5154459823393
gRNA_2386	Csf3r	462.3372203289849	432.80687856402824	448.4898659540445	279.852255192051	189.51735462011982	276.2124695331921	181.16945696413504	360.33639104990124
gRNA_2387	Csf3r	633.0758618612656	736.5952161607669	686.2547637051492	698.9239403660061	1036.171372285641	503.77856383516536	425.19362348725565	1013.2444190119611
gRNA_2388	Csf3r	211.02528728708856	682.6087344794188	333.8032682152764	1114.4621374693547	912.6898097852795	556.5475132385214	580.4817294565142	390.4540595555646
gRNA_2398	Ctcf	24.939352133928647	17.385477151620584	27.97234091189467	0.0	2.6843817934861165	0.0	7.394671712821838	0.0
gRNA_2399	Ctcf	1011.0029672754151	918.6852136961614	1103.9750546561095	898.9193651623457	435.9436032621453	504.60307866959283	1979.923351108047	641.0760867634064
gRNA_2401	Ctcf	72.89964469917605	39.346079869457114	25.1751068207052	309.5335549851473	11.274403532641688	36.27865271480733	42.519362348725565	357.109497995723
gRNA_2415	Ctcf	982.2267917362667	721.9548143488759	852.2239864490575	814.1156514677847	956.1767948397546	472.44700012692266	1037.1027077232627	1113.278103691486
gRNA_2416	Ctcf	3290.0760699759717	1750.44304163422	1894.6598910989987	2040.2360119683112	799.4088981001655	1252.4380334952803	1528.8483766259149	2369.615132784873
gRNA_2417	Ctcf	1099.2499055954704	857.3785311088678	734.7401546190999	907.3997365318018	1190.254887231744	548.302364894247	815.2625563386076	1244.5050878947334
gRNA_2440	Ctcf	1703.5495919175876	930.580540168323	986.4912228261519	119.43189678650661	330.17896059879234	247.35445032823176	127.5580870461767	626.0172525105746
gRNA_2441	Ctcf	834.5090906353047	800.6469740877901	452.2195114089638	764.6468184792909	424.1323233708064	4806.921484711971	632.2444314462672	502.3196854337429
gRNA_2445	Ctnnb1	1202.8441375364048	937.9007410742684	1320.2944910414283	940.6145243955048	865.9815665786211	3052.35391705038	916.9392923899079	3072.002187577665
gRNA_2446	Ctnnb1	297.35381390453387	568.2305953240202	588.3515705135178	889.7322961787683	536.3394823385261	1026.520968862162	314.2735477949281	218.35309666605954
gRNA_2457	Ctnnb1	1446.4824237678615	779.6013964831968	840.1026387205699	662.1756644316964	455.27115217524533	163.25393721663298	362.3389139282701	186.08416612427735
gRNA_2458	Ctnnb1	331.885224551512	603.9165747405045	419.58511367842	79.15013278159019	141.73535869606695	137.69397734938235	632.2444314462672	72.06727820998024
gRNA_2466	Ctnnb1	1534.7293620879168	940.645816413998	877.3990932697627	2522.2037847990655	1399.636667123661	1143.6020753508583	839.2952394052786	1500.5052701928723
gRNA_2472	Ctnnb1	232.1278160157974	435.5519539037578	274.12894093656774	215.542772307009	245.35249592463103	253.95056900365128	236.6294948102988	100.03368467952481
gRNA_2473	Ctnnb1	700.220271452612	567.315570210777	375.76177958311837	216.24946992113033	259.84815760945605	372.6807051612025	663.6717862257599	254.92455128007938
gRNA_2474	Ctnnb1	103.59423194093438	327.57899054106156	68.06602955227703	122.96538485711332	394.6041236424591	255.59959867250615	436.28563105648846	187.15979714233674
gRNA_2494	Ctnnb1	652.2599788873646	555.4202437386156	462.4760364099918	63.602785270920684	165.894794837442	32.15607854267013	303.18154022569536	104.33620875176244
gRNA_2521	Cul3	285.8433436888745	416.33642652565084	384.15348185668677	3594.26406542114	239.4468559789616	260.54668767907077	194.11013246157324	220.50435870217837
gRNA_2526	Cul3	370.25345860370993	540.7798419267245	717.0243387082334	241.69058402949858	258.7744048920616	475.74505946463245	378.97692528211917	116.16814995041592
gRNA_2527	Cul3	318.45634263324274	311.10853850268415	451.28710004523396	421.1917780163192	522.9175733710955	360.31298264479096	323.5168874359554	242.0169790633665
gRNA_2568	Daxx	658.0152139951942	739.3402915004965	663.8768909756334	324.3742048816955	616.3340597844124	416.3799913858568	1937.4039887593215	770.1518089305351
gRNA_2569	Daxx	124.69676066964324	193.98532400755602	89.51149091806293	1816.2128682918462	1799.0726779943952	643.1215708534025	757.9538505642383	612.0340492758024
gRNA_2620	Dicer1	2300.175631429265	1370.7076196382966	1700.7183274431957	986.5498693133919	1447.9555394064112	1353.0288432954278	561.9950501744597	2205.0435870217834
gRNA_2645	Dis3	65.22599788873646	148.23406834539657	93.24113637298223	36.041578320188385	12.885032608733358	94.81920595915551	36.97335856410919	34.42019257790101
gRNA_2648	Dis3	709.8123299656614	672.5434582337436	497.9076682317251	180.20789160094193	192.73861277230316	694.2414905879039	427.04229141546114	1951.1946667597635
gRNA_2649	Dis3	2401.8514516675896	1445.7396789242382	1377.1715842289475	1121.529113610568	1814.1052160379174	2535.3831158643757	1416.079633005382	1611.2952650529912
gRNA_2657	Dis3	1615.3026535975323	969.92662003778	710.4974591621245	674.8962214858806	1029.7288559812741	569.7397505893605	678.4611296514037	492.63900627120825
gRNA_2658	Dis3	132.3704074800828	506.00888762348336	185.54986138223464	1185.1318988814887	968.5249510897908	165.7274817199153	2793.337239518449	2400.8084323085955
gRNA_2671	Dnmt1	149.63611280357188	141.82889255269424	65.26879546108756	99.64436359110907	69.25705027194181	31.33156370824269	57.308705774369244	33.34456155984161
gRNA_2679	Dnmt3a	608.136509727337	430.06180322429867	516.5558955063216	364.6559688866119	440.23861413172307	433.694802908833	439.98296691289937	699.1601617386143
gRNA_2683	Dnmt3a	552.50257035165	699.9942116310393	651.7555432471457	6361.691922320311	869.7397010895018	520.2688605237141	3127.9461345236373	943.3284028380996
gRNA_2684	Dnmt3a	418.2137511689573	576.4658213432089	443.8278091353954	338.5081571641223	298.5032554356561	422.9761100612763	1312.554229025876	423.7986211154062
gRNA_2691	Dnmt3a	1555.8318908166257	855.5484808823815	1027.5173228302642	1184.4252012673674	668.9479429367402	477.3940891334873	952.0639830258116	514.1516266323964
gRNA_2692	Dnmt3a	2323.196571860584	864.6987320148133	1538.4787501542066	1413.395228242682	2878.731035334511	1343.1346652822986	5211.394889611191	1480.0682808497436
gRNA_2693	Dnmt3a	2398.01462826237	1105.350336797772	1487.1961251490666	790.7946302017805	1618.6822214721283	1034.7661172064363	1434.5663122874366	2129.7494157576252
gRNA_2694	Dnmt3a	1325.622486503438	892.149485412109	1467.6154865107403	598.5728791607758	665.7266847845568	609.3164626418776	1562.1243993336132	644.3029798175846
gRNA_2696	Dnmt3a	989.9004385467063	592.9362733815863	777.6310773506717	550.5174414005246	740.3524986434709	693.4169757534764	563.8437181026651	3437.7167337178635
gRNA_2697	Dnmt3a	1147.2101981607177	786.0065722758991	1211.202361485039	2951.875934184841	1028.6551032638797	775.0439443617929	2747.1205413133125	3543.1285734876856
gRNA_2698	Dnmt3a	2162.049988841353	1107.1803870242584	1973.9148570160337	3858.5689731025213	4306.822149469125	1239.245796144441	1329.1922403797253	4359.532516194775
gRNA_2702	Dnmt3a	251.31193304189637	129.0185409672896	98.83560455536116	84.09701608043957	153.54663858740585	18.139326357403665	171.92611732310772	115.09251893235651
gRNA_2703	Dnmt3a	94.0021734278849	262.61220750079514	141.726527286933	282.6790456485364	576.6052092408178	347.94526012837935	360.4902460000646	1423.059836892595
gRNA_2723	Dnmt3a	750.0989757204693	453.8524561686216	569.7033432389214	655.108688290483	1787.2613981030563	1098.2537594573491	401.1609404205847	1005.7150018855452
gRNA_2724	Dnmt3a	395.1928107376386	394.3758238078143	265.73723866299935	194.34184388336874	233.54121603329213	798.9548745601886	345.7009025744209	297.94979200245564
gRNA_2739	Dnmt3a	2831.575673052206	1012.0177752469667	1805.1484001809358	4908.721627686834	2092.744046201776	1093.3066704507844	5697.594554729226	892.7737449893075
gRNA_2747	Dnmt3a	145.7992893983521	273.5925088597134	146.38858410558208	150.52659180784562	736.5943641325904	372.6807051612025	423.3449555590502	735.7316163526341
gRNA_2748	Dnmt3a	34.531410646978124	226.9262280843108	166.9016341076382	52.29562344497923	135.29284239170028	96.46823562801039	38.82202649231465	94.65552958922778
gRNA_2775	Dnmt3a	464.2556320315948	444.7022050361897	227.50837275007663	366.77606172897595	842.3590067959433	973.7520194588058	691.4018051488418	731.4290922803965
gRNA_2776	Dnmt3a	901.6535002266511	484.0482849056468	648.0258977922265	1235.307429484104	567.478311142965	239.93381681838483	382.6742611385301	565.7819154992479
gRNA_2777	Dnmt3a	439.31627989766616	685.3538098191483	639.6341955186581	691.8569642247927	942.754885872324	724.7485394617191	861.4792545437441	1633.8835164322386
gRNA_2778	Dnmt3a	351.06934157761094	496.85863649105147	352.4514954898728	426.8453589292899	336.08460054446175	657.1383230386691	595.2710728821579	306.55484014693087
gRNA_2784	Dnmt3a	243.6382862314568	510.5840131896993	120.28106592114707	114.48501348765723	90.73210461983074	94.81920595915551	183.0181248923405	161.34465270891098
gRNA_2785	Dnmt3a	274.3328734732151	406.27115027997576	188.3470954734241	291.8661146321138	204.54989266364205	117.90562132312381	195.9588003897787	263.52959942455465
gRNA_2794	Dnmt3a	2729.899852813882	1197.767873235334	1572.0455592484802	1063.579909252618	1096.838400818427	1147.7246495229954	717.2831561437183	505.5465784879211
gRNA_2802	Dnmt3a	1279.5806056408005	868.3588324677861	1189.7569001192533	672.0694310293952	1148.9154076120578	409.7838727104373	345.7009025744209	603.4290011313271
gRNA_2803	Dnmt3a	1824.409529182011	925.0903894888638	1460.1561956009016	1105.9817660998986	515.9381807080316	1379.4133179971059	1258.942859107918	772.303070966654
gRNA_2810	Dnmt3a	209.10687558447864	289.1479357848476	191.14432956461357	1198.5591535497942	973.3568383180658	344.6472007906696	528.7190274667614	1318.7236281408325
gRNA_2842	Dot1l	374.0902820089297	513.3290885294289	461.54362504626204	324.3742048816955	332.3264660335812	267.96732118891777	526.8703595385559	364.6389151221388
gRNA_2891	Drosha	872.8773246875027	663.3932071013118	627.5128477901703	598.5728791607758	331.789589674884	216.8474014544165	327.21422329236634	237.71445499112886
gRNA_2892	Drosha	374.0902820089297	387.97064801511203	325.411565941708	354.0555046747918	317.29392799005893	185.51583774617382	238.47816273850427	187.15979714233674
gRNA_2914	Drosha	335.7220479567318	464.83275752753985	579.9598682399494	460.76684440711426	350.5802622292868	511.1991973450123	336.4575629333936	450.6893965668914
gRNA_2917	Dtx1	341.47728306456145	441.04210458321694	293.709579574894	205.64900570931022	217.97180163107265	241.5828464872397	249.57017030773702	193.61358325069318
gRNA_2918	Dtx1	1634.4867706236314	1145.6114417804722	890.4528523619803	831.0763942066969	925.5748423940129	898.7211695259087	458.46964619495395	673.3450173051885
gRNA_2947	Eed	1172.1495502946464	570.0606455505066	613.526677334223	310.2402525992687	597.0065108713122	942.4204557505631	268.0568495897916	1121.8831518359611
gRNA_2949	Eed	1034.023907706734	941.5608415272411	891.38526372571	498.22181795554536	2745.5856983776	2780.264021689325	1543.6377200515587	545.3449261561192
gRNA_2950	Eed	312.701107525413	340.3893421264662	335.668090942736	452.9931706517795	376.3503274467535	213.54934211670675	262.5108458051752	693.7820066483173
gRNA_2951	Eed	560.1762171620896	512.4140634161856	511.8938386876724	427.55205654341125	338.23210597925066	213.54934211670675	354.9442422154482	1283.227804544872
gRNA_2952	Eed	299.27222560714375	451.107380828892	289.9799341199747	190.1016581986407	430.03796331647584	136.8694625149549	140.49876254361493	247.39513415366352
gRNA_2956	Eed	748.1805640178594	548.10004283267	461.54362504626204	3900.2641323356806	399.97288722943136	251.47702450036897	234.78082688209335	256.0001822981388
gRNA_2957	Eed	974.5531449258272	716.4646636694167	687.187175068879	1987.9403885233319	1030.8026086986688	1069.3957402523886	615.606420092418	1388.639644314694
gRNA_2963	Egfr	1208.5993726442343	655.1579810821231	719.8215727994228	424.01856847280453	402.65726902291743	439.4664067498251	1281.1268742463833	300.10105403857443
gRNA_2971	Egfr	2223.4391633248692	1204.1730490280363	1428.4542092340878	2396.411609485467	639.4197432083929	997.6629496572015	1099.9574172822483	1217.6143124432483
gRNA_2975	Egfr	188.0043468557698	403.5260749402462	301.16887048473257	173.14091545972852	209.3817798919171	169.85005589205247	214.44547967183328	177.47911797980208
gRNA_2981	Egfr	2054.6189334951987	1087.049834532908	1298.8490296756424	903.1595508470737	884.2353627743267	782.4645778716398	872.5712621129769	351.73134290542595
gRNA_3011	Egfr	694.4650363447823	794.2417982950877	767.3745523496437	2368.8504025347347	4087.239718761961	2082.7244717637113	4959.976051375248	2745.0103580876057
gRNA_3012	Egfr	132.3704074800828	538.0347665869949	291.8447568474344	1308.097283738602	560.4989184799011	831.9354679372861	1575.0650748310513	780.9081191111292
gRNA_3021	Egfr	634.9942735638756	744.8304421799556	1056.4220751058886	814.822349081906	753.7744076109014	874.810239327513	1539.9403841951478	593.7483219687924
gRNA_3025	Eif1ad19	865.203677877063	1060.5141062488558	1074.1378910167552	1114.4621374693547	979.2624782637353	314.14015191685434	2100.086766441402	783.059381147248
gRNA_3026	Eif1ad19	1734.244179159346	1548.2224916074754	1652.232936529245	1802.7856136235407	1158.579182068608	1122.1646896557447	1521.4537049130931	1144.4714032152087
gRNA_3030	Eif1ad19	744.3437406126396	882.0842091664339	800.9413614439173	1958.2590887302356	758.6062948391765	902.843743698046	1807.9972337849392	1043.3620875176243
gRNA_3031	Eif1ad19	239.80146282623699	643.2626546099616	475.52979550220937	546.9839533299179	320.51518614224227	700.8376092633233	445.5289706975157	575.4625946617825
gRNA_3032	Eif1ad19	408.62169265590785	709.1444627634712	551.055115964325	857.2242059291865	396.751629077248	501.30501933188305	1408.68496129256	808.8745255806738
gRNA_3033	Eif1ad19	429.72422138461667	614.8968760994228	680.6602955227703	503.1687012543947	607.2071616865595	2198.9810634179803	1624.9791088925988	424.87425213346563
gRNA_3034	Eif1ad19	362.5798117932703	576.4658213432089	689.9844091600685	181.6212868291846	312.46204076178395	801.428419063471	260.6621778769698	349.58008086930715
gRNA_3046	Elf3	496.868630975963	465.74778264078304	790.6848364428893	419.0716851739552	259.31128125075884	391.6445463530336	317.970883651339	320.5380433817032
gRNA_3047	Elf3	40.286645754807815	114.37813915539859	97.90319319163133	114.48501348765723	37.04446875010841	39.57671205251708	55.460037846163786	120.47067402265354
gRNA_3048	Elf3	293.5169904993141	437.3820041302442	526.8124205073495	398.5774543644363	315.6832989139673	469.97345562364035	1412.382297148971	2301.85037864713
gRNA_3056	Ep300	1039.7791428145636	685.3538098191483	675.0658273403914	1364.6330928683094	738.7418695673792	304.2459739037251	844.841243189895	301.17668505663386
gRNA_3060	Ep300	180.33070004533022	396.2058740343007	481.1242636845883	1968.1528553279345	2731.090036692775	357.0149233070812	5115.264157344506	2459.968138301863
gRNA_3061	Ep300	458.5003969237651	721.9548143488759	856.8860432677067	857.2242059291865	279.1757065225561	872.3366948242307	488.0483330462413	752.9417126415847
gRNA_3084	Ep300	15.347293620879167	111.63306381566902	27.97234091189467	366.77606172897595	222.80368885934766	175.62165973304457	310.5762119385172	269.9833855329111
gRNA_3085	Ep300	276.251285175825	381.5654722224097	249.88624547959236	155.473475106695	388.16160733809244	190.46292675273847	184.86679282054595	141.98329438384167
gRNA_3086	Ep300	103.59423194093438	162.8744701572876	119.34865455741725	410.59131380449907	370.44468750108405	555.722998404094	340.1548987898045	356.0338669776636
gRNA_3089	Ep300	1651.7524759471203	1089.7949098726378	1663.421872894003	984.4297764710279	712.4349279912153	1418.1655152151955	1758.083199723392	432.4036692598815
gRNA_3106	Ep300	502.62386608379273	468.4928579805126	501.63731368664435	1786.5315684987497	396.21475271855076	231.68866847411041	133.10409083079307	151.66397354637633
gRNA_3107	Ep300	180.33070004533022	484.96331001889	135.19964774082422	406.35112811977103	227.63557608762267	171.49908556090736	432.5882952000775	254.92455128007938
gRNA_3114	Ep300	2484.3431548798153	1318.551188183435	2174.3833002179454	9375.050548933708	4024.4251847943856	2610.413965797273	1114.746760707892	4558.524254535765
gRNA_3115	Ep300	1003.3293204649756	808.8822001069788	1187.8920773917935	1505.2659180784563	832.6952323393933	645.5951153566849	1429.0203085028202	1188.5722749556444
gRNA_3142	Epha3	1373.5827790686856	517.9042140956448	1289.5249160383441	461.47354202123563	659.2841684801901	549.1268797286746	748.710510923211	500.1684233976241
gRNA_3143	Epha3	1373.5827790686856	1091.624960099124	932.4113637298223	742.032494827408	734.4468586978014	472.44700012692266	425.19362348725565	933.647723675565
gRNA_3220	Epha3	329.9668128489021	424.57165254483954	625.6480250627108	1033.8986094595218	632.9772269040262	330.6304486054031	1477.0856746361621	466.8238618377825
gRNA_3221	Epha3	590.870804403848	707.3144125369848	921.2224273650644	794.3281182723872	660.8947975562819	226.7415794675458	508.38368025650135	775.5299640208322
gRNA_3224	Epha5	763.5278576387386	509.6689880764561	617.2563227891424	1038.8454927583712	2398.2266943004965	1570.7007595842717	567.5410539590761	1058.420921770456
gRNA_3225	Epha5	441.23469160027605	453.8524561686216	533.3393000534584	730.0186353873452	1294.9457771777024	651.366719197677	1123.9901003489194	447.46250351271317
gRNA_3249	Epha5	907.4087353344808	747.5755175196851	997.6801591909098	1047.3258641278271	549.7613913059566	1429.7087228971795	547.2057067488159	435.6305623140597
gRNA_3250	Epha5	1390.8484843921744	666.1382824410414	1069.4758341981062	1005.6307048946682	727.4674660347375	888.8269915127795	606.3630804513907	302.2523160746933
gRNA_3251	Epha5	1202.8441375364048	1293.8455101258687	935.2085978210117	888.3189009505255	1303.535798916858	1558.3330370678602	889.209273466826	1579.026334511209
gRNA_3283	Epha5	753.9357991256891	649.667830402664	827.9812909920821	1161.8108776154845	780.6182255457627	441.11543641867996	6546.133133775532	1178.8915957931097
gRNA_3313	Epha7	1362.072308853026	648.7528052894207	859.6832773588961	2509.483227744882	263.6062921203366	632.4028780058459	469.5616537641867	1915.6988431638033
gRNA_3314	Epha7	1433.0535418495922	816.2024010129243	823.3192341734331	473.4874014612984	570.6995692951483	923.456614558732	488.0483330462413	979.8998574521195
gRNA_3340	Epha7	1538.5661854931366	901.2997365445409	1337.077895588565	1667.8063693263646	3884.8373315331078	2039.8497003734847	547.2057067488159	1816.7407895023377
gRNA_3341	Epha7	1951.024701554264	1162.9969189320927	1490.9257706039857	1917.2706271111979	537.4132350559205	244.056390990522	580.4817294565142	1214.3874193890701
gRNA_3383	Epha7	1436.890365254812	749.4055677461715	891.38526372571	366.77606172897595	544.3926277189844	2497.4554334807135	314.2735477949281	689.4794825760797
gRNA_3415	Ephb1	1350.5618386373667	971.7566702642664	932.4113637298223	1241.667708011196	2416.480490496202	1757.8656269993005	1478.9343425643676	1415.5304197661792
gRNA_3416	Ephb1	728.9964469917604	828.0977274850858	591.1488046047073	799.2750015712365	667.3373138606486	507.07662317287514	944.6693113129897	499.0927923795647
gRNA_3469	Erbb2	2392.2593931545402	779.6013964831968	1101.17782056492	1095.3813018880785	1120.460960601105	315.78918158570923	543.5083708924051	727.1265682081589
gRNA_3470	Erbb2	938.1033225762391	428.2317529978123	386.0183045841464	1457.9171779323262	533.1182241863427	411.43290237929216	247.72150237953156	448.5381345307726
gRNA_3471	Erbb2	1429.2167184443724	686.2688349323915	912.830725091496	1962.4992744149638	901.4154062526379	1418.1655152151955	2018.7453776003617	778.7568570750104
gRNA_3502	Erbb2	1022.5134374910746	1133.7161153083107	897.9121432718189	1289.0164481573258	1845.2440448423565	751.1330141633971	495.4430047590631	1205.7823712445947
gRNA_3503	Erbb2	443.15310330288594	564.5704948710475	254.54830229824148	599.9862743890185	427.8904578816869	300.1233997315879	497.2916726872686	456.0675516571884
gRNA_3510	Erbb2	128.53358407486303	374.2452713164642	236.83248638737484	468.540518162449	206.16052173973372	217.67191628884396	190.41279660516233	210.8236795396437
gRNA_3511	Erbb2	374.0902820089297	569.1456204372633	529.609654598539	564.6513936829514	755.9219130456904	613.4390368140148	406.70694420520107	515.2272576504557
gRNA_3515	Erbb2	2236.8680452431386	937.9007410742684	1432.183854689007	1257.2150555218655	1177.9067309817078	1266.4547856805466	709.8884844308964	1262.7908152017435
gRNA_3516	Erbb3	531.4000416229412	699.0791865177962	617.2563227891424	2293.233757823751	489.63123913186763	1426.4106635594699	1558.4270634772024	271.05901655097045
gRNA_3517	Erbb3	757.7726225309088	807.9671749937356	681.5927068865001	647.3350145351483	566.4045584255706	1324.995338924895	506.53501232829586	513.075995614337
gRNA_3518	Erbb3	1266.1517237225312	696.3341111780666	926.8168955474433	537.7968843463404	1967.1149782666262	430.3967435711233	1482.6316784207784	299.02542302051506
gRNA_3522	Erbb3	322.2931660384625	290.0629608980908	180.88780456358552	382.32340923964546	662.5054266323735	709.0827576075977	863.3279224719496	347.42881883318836
gRNA_3523	Erbb3	61.38917448351667	329.40904076754794	137.06447046828387	596.4527863184118	250.72125951160328	596.948740125466	700.6451447898692	133.37824623936643
gRNA_3524	Erbb3	257.06716814972606	494.1135611513219	281.5882318464063	1086.9009305186223	433.2592214686592	1320.0482499183302	3076.1834325338846	1952.270297777823
gRNA_3525	Erbb3	136.2072308853026	575.5507962299657	247.0890113884029	440.9793112117167	478.8937119579232	814.6206564143099	377.12825735391374	1071.328493987169
gRNA_3543	Erbb3	1812.8990589663517	1086.134809419665	834.5081705381909	801.3950944136006	1952.619316581801	2868.487108973061	458.46964619495395	1046.5889805718027
gRNA_3544	Erbb3	1200.9257258337948	984.567021849671	682.5251182502299	539.9169771887044	520.2331915776093	907.7908327046106	360.4902460000646	382.9246424291488
gRNA_3545	Erbb3	149.63611280357188	513.3290885294289	424.24717049706913	196.46193672573278	216.36117255498098	780.815548202785	168.2287814666968	464.6725998016637
gRNA_3569	Erbb3	1262.3149003173114	740.2553166137396	909.1010796365767	421.89847563044054	1553.7201820697642	817.9187157520197	793.0785412001421	1135.8663550707333
gRNA_3570	Erbb3	446.98992670810577	578.2958715696952	413.99064549604105	607.0532505302318	247.50000135941994	497.18244515974584	382.6742611385301	222.6556207382972
gRNA_3571	Erbb3	539.0736884333808	495.9436113778083	523.0827750524303	567.4781841394367	893.3622608721795	442.76446608753486	1319.948900738698	701.3114237747332
gRNA_3572	Erbb3	276.251285175825	506.00888762348336	543.5958250544863	1810.5592873788755	1010.4013070681742	897.0721398570539	277.30018923081894	352.8069739234854
gRNA_3577	Erbb3	715.5675650734912	510.5840131896993	287.18270002878523	498.22181795554536	241.59436141375048	1685.3083215696859	338.3062308615991	495.86589932538647
gRNA_3578	Erbb3	736.6700938022	863.7837069015701	454.0843341364234	668.5359429587885	1757.733198374709	1197.1955395886419	1401.2902895797383	770.1518089305351
gRNA_3579	Erbb3	122.77834896703334	84.18231041837336	43.82333409530165	22.61432365188291	189.51735462011982	263.84474701678056	916.9392923899079	151.66397354637633
gRNA_3580	Erbb3	328.0484011462922	344.96446769268215	149.18581819677155	706.697614121341	1038.3188777204298	651.366719197677	994.5833453745372	693.7820066483173
gRNA_3626	Erbb4	489.19498416552346	834.502903277788	1448.9672592361437	1870.6285845791895	839.6746250024572	949.84108926041	545.3570388206106	439.9330863862973
gRNA_3666	Ercc2	0.0	0.0	47.55297955022093	0.0	22.011930706586153	0.0	0.0	0.0
gRNA_3676	Ercc2	798.0592682857167	808.8822001069788	773.9014318957525	927.1872697271992	1161.8004402207912	2716.7763794384123	837.4465714770731	920.7401514588521
gRNA_3677	Ercc2	611.9733331325568	786.0065722758991	618.1887341528721	1187.2519917238528	959.398052991938	1051.256413894985	615.606420092418	1082.084804167763
