id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Pten	18	0.22774	0.55237	0.999398	242	5	-0.16629	0.12336	0.39652	0.975609	174	4	-0.16629
Gna13	5	0.22789	0.415	0.986302	243	2	0.20914	0.23096	0.42171	0.975609	251	2	0.20914
Akt2	16	0.22807	0.53734	0.999398	244	3	0.77729	0.0029181	0.020516	0.580495	17	12	0.77729
Erbb2	44	0.23428	0.65251	0.999398	245	18	0.10642	0.11983	0.46688	0.984925	170	21	0.10642
Gata2	36	0.2345	0.63414	0.999398	246	13	0.076085	0.24365	0.65851	0.998313	256	14	0.076085
Ksr2	6	0.2383	0.43259	0.986302	247	3	-0.51787	0.53812	0.71562	0.99908	371	1	-0.51787
Mdm2	6	0.23843	0.43275	0.986302	248	3	0.027923	0.17025	0.37253	0.975609	210	3	0.027923
Stat5b	17	0.23947	0.5632	0.999398	249	5	0.16802	0.17453	0.48424	0.989711	213	8	0.16802
Malt1	16	0.24489	0.55885	0.999398	250	5	0.303	0.11542	0.36901	0.975609	161	9	0.303
Stat3	28	0.24711	0.62608	0.999398	251	9	0.096541	0.096542	0.37434	0.975609	146	12	0.096541
Sesn3	6	0.24772	0.44469	0.986302	252	1	0.18244	0.36441	0.58518	0.998313	311	3	0.18244
Cdkn1b	3	0.24958	0.37465	0.986302	253	1	0.54441	0.16485	0.27406	0.975609	206	2	0.54441
Top1	11	0.25099	0.52482	0.999398	254	5	0.048494	0.071014	0.23795	0.975609	121	5	0.048494
Srcap	3	0.25793	0.38469	0.986302	255	2	-0.38447	0.58563	0.62055	0.998313	386	1	-0.38447
Ankrd11	35	0.25969	0.66477	0.999398	256	10	0.16943	0.080103	0.34982	0.975609	129	17	0.16943
Rbm10	91	0.26089	0.74503	0.999398	257	28	0.03634	0.18195	0.64694	0.998313	217	32	0.03634
Etv1	26	0.26244	0.63619	0.999398	258	9	0.14035	0.19021	0.55004	0.998313	226	12	0.14035
Apc	119	0.26296	0.7458	0.999398	259	39	0.077029	0.013391	0.12111	0.913908	37	47	0.077029
Brca2	13	0.2636	0.56239	0.999398	260	4	0.15824	0.57658	0.83662	0.99908	383	4	0.15824
Map3k1	29	0.26933	0.65528	0.999398	261	5	0.61291	0.0018244	0.016627	0.576406	14	19	0.61291
Mpl	17	0.2719	0.6005	0.999398	262	6	0.031934	0.039682	0.17689	0.934986	84	7	0.031934
Tgfbr1	34	0.27255	0.67418	0.999398	263	13	0.090826	0.091745	0.37478	0.975609	140	13	0.090826
Irf4	21	0.27649	0.63437	0.999398	264	7	-0.095563	0.52032	0.84748	0.99908	364	7	-0.095563
Fgf3	26	0.27984	0.65756	0.999398	265	11	-0.22984	0.1747	0.52697	0.99209	214	9	-0.22984
Sf3b1	35	0.28033	0.68927	0.999398	266	13	0.023621	0.18511	0.57171	0.998313	219	12	0.023621
Hnf1a	34	0.28035	0.68346	0.999398	267	13	-0.07345	0.32803	0.74583	0.99908	293	11	-0.07345
Tes3-ps	6	0.28105	0.48477	0.986302	268	2	0.57594	0.072946	0.1972	0.975609	123	4	0.57594
Eed	9	0.28133	0.53215	0.999398	269	4	0.095805	0.34688	0.6159	0.998313	303	4	0.095805
Bcl2	25	0.28324	0.6574	0.999398	270	6	0.28962	0.16275	0.5015	0.99209	202	12	0.28962
Arid5b	35	0.28849	0.69868	0.999398	271	10	0.12713	0.083672	0.36007	0.975609	133	16	0.12713
Map2k2	17	0.29409	0.62523	0.999398	272	5	0.0062887	0.18574	0.50188	0.99209	222	8	0.0062887
Ppm1d	5	0.29455	0.4776	0.986302	273	1	-0.15332	0.57074	0.71607	0.99908	382	2	-0.15332
Notch2	81	0.29599	0.77323	0.999398	274	23	0.10591	0.032316	0.22363	0.975609	73	34	0.10591
Mapk1	8	0.29629	0.54581	0.999398	275	3	-0.19895	0.12464	0.32271	0.975609	175	2	-0.19895
Trp53	109	0.29639	0.7801	0.999398	276	39	-0.058271	0.35822	0.84366	0.99908	306	38	-0.058271
Ccne1	1	0.29828	0.29914	0.938716	277	1	-0.67284	0.70172	0.70273	0.99908	416	0	-0.67284
Inpp4a	56	0.29853	0.74796	0.999398	278	20	0.061347	0.038736	0.23616	0.975609	83	21	0.061347
Yap1	9	0.30204	0.55503	0.999398	279	3	-0.15956	0.52195	0.76553	0.99908	366	3	-0.15956
Map2k4	30	0.30302	0.69661	0.999398	280	11	0.025474	0.11839	0.43048	0.975609	166	12	0.025474
Ezh1	23	0.30327	0.67129	0.999398	281	6	0.22179	0.060687	0.26315	0.975609	109	10	0.22179
Spred1	13	0.30383	0.61075	0.999398	282	3	0.20639	0.10729	0.33351	0.975609	154	6	0.20639
Foxo1	16	0.31248	0.64216	0.999398	283	5	-0.078492	0.63584	0.88845	0.99908	398	5	-0.078492
Tap2	6	0.31313	0.52328	0.999398	284	2	-0.092182	0.12503	0.29519	0.975609	176	2	-0.092182
Flcn	17	0.31435	0.64652	0.999398	285	7	-0.15252	0.36824	0.71539	0.99908	313	6	-0.15252
B2m	3	0.31494	0.43472	0.986302	286	1	0.23585	0.55215	0.59863	0.998313	378	1	0.23585
Keap1	75	0.31577	0.7899	0.999398	287	28	0.0075383	0.052406	0.31027	0.975609	98	27	0.0075383
Pbrm1	34	0.31807	0.72306	0.999398	288	12	-0.070699	0.24168	0.64842	0.998313	255	13	-0.070699
Rybp	1	0.32131	0.32171	0.981644	289	1	-0.45813	0.67869	0.68034	0.99908	411	0	-0.45813
Kmt2b	139	0.32341	0.8066	0.999398	290	37	0.22445	0.098651	0.47157	0.986197	147	62	0.22445
Cux1	6	0.32677	0.53885	0.999398	291	3	-0.35115	0.70726	0.82322	0.99908	417	1	-0.35115
Xrcc2	6	0.32725	0.5394	0.999398	292	2	0.54315	0.11321	0.27394	0.975609	160	4	0.54315
Pole	61	0.33011	0.78619	0.999398	293	15	0.47567	0.0011295	0.013623	0.576406	9	35	0.47567
Dis3	13	0.33499	0.63952	0.999398	294	4	-0.052669	0.32706	0.64455	0.998313	292	6	-0.052669
Traf7	33	0.33843	0.74119	0.999398	295	9	0.31118	0.16433	0.53031	0.99209	204	16	0.31118
Plcg1	6	0.33942	0.55321	0.999398	296	3	-0.18271	0.48056	0.68279	0.99908	355	2	-0.18271
Sos1	18	0.3407	0.68271	0.999398	297	7	0.12202	0.068932	0.26871	0.975609	119	8	0.12202
Myd88	6	0.34114	0.55505	0.999398	298	1	0.12851	0.17415	0.37656	0.975609	212	3	0.12851
Traf2	10	0.34131	0.61163	0.999398	299	3	0.56221	0.018674	0.083652	0.862689	43	5	0.56221
Msh2	14	0.34324	0.65797	0.999398	300	5	0.1676	0.44327	0.75621	0.99908	342	5	0.1676
Tnfrsf10b	1	0.34488	0.34573	0.986302	301	1	-0.29052	0.65512	0.65804	0.998313	404	0	-0.29052
Grin2a	159	0.3483	0.82795	0.999398	302	47	0.14692	0.053973	0.32669	0.975609	101	69	0.14692
Fgf15	1	0.35099	0.35169	0.986302	303	1	-0.27983	0.64901	0.65207	0.998313	401	0	-0.27983
Rad51	3	0.35108	0.45389	0.986302	304	1	0.11001	0.4485	0.5379	0.996421	345	1	0.11001
Tgfbr2	28	0.35578	0.74184	0.999398	305	10	0.055721	0.0095902	0.068542	0.845356	33	10	0.055721
Egfr	61	0.36323	0.81348	0.999398	306	21	0.11302	0.019238	0.14255	0.9196	48	26	0.11302
Jak2	14	0.364	0.67998	0.999398	307	3	0.10076	0.16326	0.44449	0.975609	203	6	0.10076
Spen	71	0.3685	0.82712	0.999398	308	20	0.18665	0.061163	0.33581	0.975609	110	33	0.18665
safe_target	313	0.36953	0.84345	0.999398	309	89	0.19905	2.5705e-06	6.4658e-05	0.0311	1	147	0.19905
Mre11a	1	0.37244	0.37269	0.986302	310	0	-0.36162	0.62756	0.62973	0.998313	394	0	-0.36162
Idh2	26	0.37304	0.74759	0.999398	311	8	0.22826	0.0047332	0.036452	0.791044	21	12	0.22826
Axin2	23	0.37382	0.73889	0.999398	312	8	0.30428	0.13041	0.43436	0.975609	180	12	0.30428
Ptpn11	37	0.37386	0.78634	0.999398	313	9	0.53219	0.0085095	0.068304	0.845356	30	21	0.53219
Cyld	7	0.38087	0.60083	0.999398	314	3	-0.23272	0.85942	0.91702	0.99908	453	1	-0.23272
Cdkn2c	3	0.3838	0.47216	0.986302	315	1	0.22932	0.64239	0.66137	0.998313	399	1	0.22932
Mgam	2	0.38906	0.40563	0.986302	316	1	-0.43517	0.66319	0.66208	0.998313	408	0	-0.43517
Dicer1	28	0.39367	0.77618	0.999398	317	6	0.1633	0.091144	0.36158	0.975609	138	13	0.1633
Foxp1	39	0.39496	0.80556	0.999398	318	11	0.15852	0.21444	0.62693	0.998313	243	13	0.15852
Pik3cb	26	0.39979	0.77077	0.999398	319	10	0.11023	0.078495	0.31945	0.975609	128	12	0.11023
Ptp4a1	6	0.40373	0.60475	0.999398	320	2	0.87059	0.025234	0.088507	0.868812	62	4	0.87059
Ubr5	1	0.40718	0.40713	0.986302	321	0	-0.19088	0.59282	0.59403	0.998313	388	0	-0.19088
Pgbd5	2	0.40769	0.42122	0.986302	322	1	0.13112	0.37338	0.40544	0.975609	317	1	0.13112
Ccnd1	10	0.40958	0.67381	0.999398	323	3	0.76765	0.009305	0.047842	0.791044	32	7	0.76765
Pparg	20	0.41115	0.75863	0.999398	324	6	0.062053	0.13813	0.43381	0.975609	183	8	0.062053
Mtor	108	0.41996	0.87673	0.999398	325	28	0.096827	0.55136	0.94134	0.99908	377	41	0.096827
Igf1	10	0.42317	0.68619	0.999398	326	4	-0.044211	0.43509	0.71061	0.99908	340	3	-0.044211
Rit1	10	0.43351	0.69567	0.999398	327	3	0.32576	0.19404	0.45622	0.984047	228	5	0.32576
Etnk1	1	0.43679	0.43698	0.986302	328	0	-0.17825	0.56321	0.56423	0.998313	381	0	-0.17825
Nbn	2	0.44126	0.44999	0.986302	329	1	-0.47341	0.7667	0.76574	0.99908	427	0	-0.47341
Nfe2l2	14	0.44405	0.74068	0.999398	330	5	0.078543	0.21797	0.5259	0.99209	244	5	0.078543
Ncor2	5	0.44634	0.60405	0.999398	331	2	0.0719	0.074039	0.19563	0.975609	124	2	0.0719
Shoc2	1	0.44676	0.44676	0.986302	332	0	-0.10033	0.55324	0.55378	0.998313	379	0	-0.10033
Atrx	38	0.44818	0.83952	0.999398	333	9	0.18246	0.013061	0.095848	0.873747	36	14	0.18246
H2-D1	3	0.45063	0.5127	0.999398	334	1	0.20189	0.76771	0.76883	0.99908	428	1	0.20189
Tcf7l2	41	0.45374	0.84896	0.999398	335	14	0.095842	0.090218	0.3877	0.975609	136	16	0.095842
Rac2	11	0.45466	0.72109	0.999398	336	3	0.37506	0.18156	0.44622	0.975609	216	6	0.37506
Ezh2	20	0.45593	0.79017	0.999398	337	7	0.24229	0.18735	0.52026	0.99209	223	10	0.24229
Rheb	2	0.45829	0.46446	0.986302	338	1	-0.060965	0.42534	0.44589	0.975609	336	1	-0.060965
Myc	11	0.4606	0.72554	0.999398	339	4	-0.1743	0.028517	0.1209	0.913908	69	3	-0.1743
Ptch1	61	0.46084	0.87791	0.999398	340	22	-0.069373	0.11614	0.4856	0.989711	162	20	-0.069373
E2f3	18	0.46133	0.78715	0.999398	341	4	0.90213	0.00036653	0.0035462	0.336124	3	12	0.90213
Sdhb	7	0.46219	0.67787	0.999398	342	3	0.32052	0.21002	0.4354	0.975609	240	4	0.32052
Cd79a	7	0.46304	0.67875	0.999398	343	2	0.071416	0.085913	0.24401	0.975609	134	3	0.071416
Nsd1	35	0.46783	0.84947	0.999398	344	9	0.3293	0.03346	0.19148	0.975609	77	19	0.3293
Braf	30	0.47021	0.835	0.999398	345	10	0.2549	0.11654	0.42648	0.975609	164	14	0.2549
Csf1r	27	0.47253	0.83051	0.999398	346	10	0.1097	0.25939	0.65348	0.998313	262	10	0.1097
Erg	32	0.4756	0.84483	0.999398	347	10	0.33158	0.026533	0.1559	0.9196	65	17	0.33158
Shq1	2	0.4756	0.47977	0.986302	348	1	0.37084	0.2044	0.28495	0.975609	236	1	0.37084
Bcl6	42	0.47568	0.86278	0.999398	349	14	0.054609	0.0024774	0.023799	0.635965	16	17	0.054609
Pms1	10	0.48538	0.74099	0.999398	350	4	-0.19217	0.36314	0.65522	0.998313	310	4	-0.19217
Axl	45	0.49846	0.87928	0.999398	351	12	0.21807	0.20346	0.61861	0.998313	235	19	0.21807
Kmt2c	75	0.49912	0.91037	0.999398	352	21	0.08452	0.31976	0.80258	0.99908	287	30	0.08452
Rnf43	47	0.49958	0.88392	0.999398	353	12	0.1716	0.26004	0.70211	0.99908	264	20	0.1716
Smad3	53	0.50272	0.8924	0.999398	354	18	0.37689	0.011079	0.090665	0.872201	34	27	0.37689
Dtx1	3	0.50312	0.54543	0.999398	355	1	0.26869	0.33438	0.47564	0.989711	299	2	0.26869
Ret	24	0.50323	0.83924	0.999398	356	5	-0.14915	0.092787	0.35254	0.975609	141	8	-0.14915
Smarca2	12	0.50751	0.76947	0.999398	357	3	0.40416	0.098782	0.30752	0.975609	148	6	0.40416
Erbb4	80	0.51285	0.9173	0.999398	358	25	0.25365	0.061641	0.34541	0.975609	111	37	0.25365
Gnas	30	0.51718	0.86399	0.999398	359	6	0.63175	0.0067597	0.052627	0.791044	26	17	0.63175
Sdha	31	0.51733	0.86687	0.999398	360	9	0.09456	0.28133	0.69052	0.99908	273	13	0.09456
Card11	112	0.52005	0.92476	0.999398	361	39	0.066739	0.053911	0.32648	0.975609	100	48	0.066739
Cd276	3	0.52317	0.55918	0.999398	362	1	0.16142	0.54896	0.59673	0.998313	376	1	0.16142
Prkci	6	0.52341	0.68437	0.999398	363	2	-0.11689	0.9294	0.931	0.99908	467	1	-0.11689
Il7r	7	0.52768	0.71876	0.999398	364	2	0.32088	0.24583	0.48555	0.989711	258	4	0.32088
Cul3	24	0.52834	0.85295	0.999398	365	7	0.3988	0.023942	0.13424	0.913908	58	12	0.3988
Eif4a2	2	0.53352	0.53352	0.999398	366	1	1.041	0.046645	0.083523	0.862689	93	1	1.041
Atp6v1b2	1	0.53776	0.53751	0.999398	367	0	0.14725	0.46224	0.46222	0.984925	348	0	0.14725
Sgk1	3	0.54213	0.57278	0.999398	368	1	-0.057866	0.81102	0.81139	0.99908	442	0	-0.057866
Ccnd2	19	0.54428	0.84277	0.999398	369	4	0.10912	0.26142	0.61499	0.998313	265	7	0.10912
Mdm4	2	0.55089	0.55022	0.999398	370	1	-0.18537	0.73202	0.73064	0.99908	419	0	-0.18537
Crebbp	117	0.55371	0.93718	0.999398	371	36	0.030979	0.01551	0.13545	0.913908	38	49	0.030979
Ptprd	142	0.57509	0.9444	0.999398	372	47	-0.025748	0.12106	0.52828	0.99209	171	55	-0.025748
Phf6	6	0.57822	0.72359	0.999398	373	2	0.24197	0.3801	0.60044	0.998313	321	3	0.24197
Insr	59	0.58115	0.93204	0.999398	374	20	0.026015	0.037209	0.23179	0.975609	82	26	0.026015
Vtcn1	1	0.58194	0.58302	0.999398	375	0	0.22639	0.41806	0.41823	0.975609	333	0	0.22639
Irs1	34	0.58488	0.90679	0.999398	376	11	0.072313	0.10677	0.41043	0.975609	153	13	0.072313
Rad51b	1	0.58625	0.58739	0.999398	377	0	0.23722	0.41375	0.41404	0.975609	331	0	0.23722
Kmt2a	80	0.58685	0.94506	0.999398	378	23	0.2104	0.044503	0.27861	0.975609	91	38	0.2104
Prkar1a	12	0.59057	0.82324	0.999398	379	2	0.34944	0.14219	0.39508	0.975609	187	6	0.34944
Men1	39	0.59244	0.91776	0.999398	380	11	0.28397	0.067298	0.31809	0.975609	117	19	0.28397
Sufu	10	0.60241	0.80929	0.999398	381	3	-0.22917	0.92326	0.96581	0.99908	465	2	-0.22917
Pot1b	3	0.60764	0.62212	0.999398	382	1	-0.24315	0.77137	0.77255	0.99908	429	1	-0.24315
Fubp1	11	0.61552	0.83354	0.999398	383	3	0.12632	0.041891	0.1606	0.9196	89	5	0.12632
Sh2d1a	1	0.61578	0.61753	0.999398	384	0	0.28377	0.38422	0.38467	0.975609	322	1	0.28377
Rad50	12	0.61616	0.83999	0.999398	385	1	1.2258	0.0010461	0.0074158	0.509569	8	8	1.2258
Prkd1	30	0.62097	0.91318	0.999398	386	8	-0.046999	0.10337	0.39547	0.975609	151	14	-0.046999
Mapk3	7	0.62644	0.77505	0.999398	387	1	0.21847	0.68498	0.82516	0.99908	413	2	0.21847
Pak7	21	0.62883	0.89545	0.999398	388	7	-0.088812	0.79255	0.96144	0.99908	437	5	-0.088812
Pak1	17	0.63416	0.88107	0.999398	389	4	0.062918	0.10441	0.34949	0.975609	152	5	0.062918
Nuf2	3	0.63976	0.64782	0.999398	390	1	-0.3928	0.93067	0.92997	0.99908	468	0	-0.3928
Cdc42	2	0.64128	0.64004	0.999398	391	0	-0.18649	0.80054	0.79951	0.99908	441	0	-0.18649
Rel	3	0.64727	0.65359	0.999398	392	1	0.55172	0.1194	0.21848	0.975609	168	2	0.55172
Fh1	18	0.64905	0.89493	0.999398	393	6	0.12941	0.019097	0.10228	0.894519	45	9	0.12941
Casp8	9	0.65444	0.8323	0.999398	394	3	-0.30441	0.1652	0.3966	0.975609	207	3	-0.30441
Rragc	7	0.65751	0.79356	0.999398	395	2	0.18102	0.32525	0.56806	0.998313	291	3	0.18102
Araf	37	0.66109	0.94015	0.999398	396	12	0.20904	0.066332	0.31207	0.975609	114	17	0.20904
Xiap	3	0.67028	0.6736	0.999398	397	1	-0.33453	0.5262	0.5821	0.998313	367	1	-0.33453
Ltb	1	0.67098	0.67328	0.999398	398	0	0.45854	0.32902	0.32917	0.975609	296	1	0.45854
Crkl	3	0.67673	0.67947	0.999398	399	1	-0.035317	0.6667	0.67948	0.99908	409	1	-0.035317
Mycn	3	0.68288	0.68563	0.999398	400	1	0.65066	0.14397	0.24939	0.975609	190	2	0.65066
Tnfaip3	13	0.69295	0.88488	0.999398	401	4	0.0048138	0.5441	0.81559	0.99908	373	5	0.0048138
Cdk4	8	0.69351	0.83079	0.999398	402	1	0.25072	0.62756	0.81602	0.99908	395	3	0.25072
Yes1	7	0.69701	0.81802	0.999398	403	1	-0.034394	0.78922	0.88326	0.99908	435	1	-0.034394
Bcor	50	0.70028	0.95959	0.999398	404	12	0.22289	0.18216	0.59856	0.998313	218	23	0.22289
H2-K1	2	0.70082	0.69911	0.999398	405	0	0.33809	0.38741	0.41605	0.975609	324	1	0.33809
Il10	3	0.70369	0.70546	0.999398	406	1	0.35124	0.30027	0.43638	0.975609	280	2	0.35124
Msh6	18	0.70384	0.91615	0.999398	407	5	-0.12007	0.12325	0.39625	0.975609	173	6	-0.12007
Setbp1	2	0.70837	0.70686	0.999398	408	0	0.53188	0.24955	0.31528	0.975609	260	1	0.53188
Tmprss2	7	0.71401	0.82941	0.999398	409	2	-0.26864	0.96026	0.96158	0.99908	470	1	-0.26864
Ago2	22	0.71549	0.93337	0.999398	410	6	0.37524	0.017533	0.10593	0.909903	41	12	0.37524
Mga	46	0.72007	0.96415	0.999398	411	11	0.33186	0.05634	0.29176	0.975609	104	23	0.33186
Rictor	31	0.72489	0.9529	0.999398	412	7	-0.0065143	0.066807	0.30078	0.975609	116	11	-0.0065143
Rad51d	2	0.73178	0.7304	0.999398	413	0	0.8003	0.10872	0.18321	0.957848	156	1	0.8003
Parp1	21	0.73517	0.93677	0.999398	414	3	0.59632	0.022752	0.12674	0.913908	55	12	0.59632
Ddr2	37	0.74208	0.96362	0.999398	415	11	0.0014607	0.4967	0.87953	0.99908	360	14	0.0014607
Epas1	5	0.74311	0.78639	0.999398	416	1	1.4558	0.0041294	0.017294	0.576406	19	4	1.4558
Asxl2	28	0.7466	0.9533	0.999398	417	7	0.36592	0.031133	0.17116	0.926697	71	16	0.36592
Gab2	3	0.74664	0.74749	0.999398	418	0	0.21964	0.36508	0.49423	0.99209	312	1	0.21964
Jak3	24	0.75768	0.94996	0.999398	419	5	0.28473	0.0065768	0.04828	0.791044	25	11	0.28473
Bcl2l11	2	0.76238	0.76135	0.999398	420	0	0.54257	0.2693	0.3297	0.975609	269	1	0.54257
Birc3	2	0.76546	0.76466	0.999398	421	0	0.79539	0.19887	0.28117	0.975609	229	1	0.79539
Smc1a	6	0.77038	0.83414	0.999398	422	1	0.086298	0.26577	0.47927	0.989711	267	3	0.086298
Alk	70	0.7712	0.98274	0.999398	423	21	0.29293	0.033441	0.22337	0.975609	76	35	0.29293
Cxcr4	5	0.77615	0.80483	0.999398	424	1	-0.33299	0.28784	0.49612	0.99209	275	2	-0.33299
Pik3c2g	24	0.77651	0.95608	0.999398	425	3	0.33603	0.11656	0.40642	0.975609	165	12	0.33603
Msi2	9	0.77754	0.88776	0.999398	426	1	0.67798	0.040341	0.14577	0.9196	87	6	0.67798
Asxl1	32	0.78906	0.9702	0.999398	427	7	0.24975	0.0062529	0.05015	0.791044	23	16	0.24975
Erbb3	51	0.78954	0.98108	0.999398	428	15	0.32341	0.022478	0.15715	0.9196	54	27	0.32341
Mycs	7	0.79033	0.87438	0.999398	429	1	0.38044	0.067979	0.20238	0.975609	118	4	0.38044
Pdcd1lg2	1	0.79129	0.79319	0.999398	430	0	0.92998	0.20871	0.20839	0.975609	239	1	0.92998
Ikbke	11	0.80138	0.92252	0.999398	431	2	0.16985	0.23716	0.52835	0.99209	254	5	0.16985
Cdc73	11	0.80185	0.92277	0.999398	432	2	0.1965	0.021531	0.096276	0.873747	50	5	0.1965
Flt1	16	0.80296	0.94385	0.999398	433	4	0.18573	0.3786	0.71552	0.99908	320	7	0.18573
Foxf1	2	0.80637	0.80536	0.999398	434	0	0.368	0.45138	0.46682	0.984925	346	1	0.368
Flt3	20	0.80947	0.9577	0.999398	435	5	0.027326	0.21043	0.55654	0.998313	241	7	0.027326
Aplnr	2	0.8108	0.80984	0.999398	436	0	0.72086	0.1891	0.27467	0.975609	225	1	0.72086
Tet2	19	0.81333	0.95529	0.999398	437	3	0.55382	0.0080457	0.052328	0.791044	29	12	0.55382
Cd79b	3	0.8134	0.81372	0.999398	438	0	-0.13526	0.60228	0.63249	0.998313	391	1	-0.13526
Knstrn	2	0.81995	0.81921	0.999398	439	0	1.1931	0.02514	0.04622	0.791044	61	1	1.1931
Aurkb	10	0.82146	0.91749	0.999398	440	2	0.31837	0.023987	0.102	0.894519	59	6	0.31837
Brca1	4	0.82619	0.82774	0.999398	441	0	0.86862	0.05613	0.13771	0.913908	103	2	0.86862
Chek2	14	0.82802	0.94586	0.999398	442	1	0.2561	0.028176	0.13002	0.913908	68	7	0.2561
Nf2	31	0.83287	0.97849	0.999398	443	8	0.35336	0.030143	0.17147	0.926697	70	17	0.35336
Lyn	12	0.84898	0.94658	0.999398	444	3	-0.069415	0.26891	0.57356	0.998313	268	4	-0.069415
Pmaip1	2	0.85405	0.8527	0.999398	445	0	0.7049	0.14595	0.23954	0.975609	191	2	0.7049
Klf4	12	0.85454	0.94924	0.999398	446	2	0.041729	0.74926	0.91795	0.99908	423	4	0.041729
Nfe2	4	0.85714	0.85813	0.999398	447	0	0.30385	0.12138	0.25273	0.975609	172	2	0.30385
Inppl1	38	0.85917	0.98716	0.999398	448	9	0.59613	0.00097158	0.010848	0.576406	7	21	0.59613
Ctla4	1	0.86259	0.8637	0.999398	449	0	1.6547	0.13741	0.13801	0.913908	182	1	1.6547
Erf	23	0.86311	0.97675	0.999398	450	6	0.2231	0.31653	0.69805	0.99908	285	8	0.2231
Tdpoz8	3	0.87266	0.87362	0.999398	451	0	0.060554	0.78564	0.7867	0.99908	433	0	0.060554
Tap1	6	0.87317	0.88399	0.999398	452	1	0.52629	0.11106	0.26988	0.975609	157	4	0.52629
Rras2	5	0.87524	0.87579	0.999398	453	1	1.0739	0.00094368	0.0041928	0.336124	6	4	1.0739
Vegfa	5	0.87835	0.87887	0.999398	454	1	0.18737	0.30467	0.51602	0.99209	282	2	0.18737
Chek1	1	0.88139	0.88236	0.999398	455	0	2.0863	0.11861	0.11917	0.913908	167	1	2.0863
Msh3	3	0.88249	0.88348	0.999398	456	0	0.73467	0.13987	0.24412	0.975609	185	2	0.73467
Fat1	108	0.88782	0.997	0.999398	457	29	0.18407	0.015974	0.1387	0.913908	39	51	0.18407
Palb2	3	0.88832	0.889	0.999398	458	0	1.6927	0.00079278	0.0022332	0.268541	4	2	1.6927
Inha	6	0.89707	0.90024	0.999398	459	1	-0.016461	0.69315	0.81336	0.99908	414	2	-0.016461
Setd1b	1	0.90631	0.90723	0.999398	460	0	1.8159	0.093686	0.094117	0.873747	143	1	1.8159
Elf3	4	0.90642	0.90599	0.999398	461	0	0.49716	0.10764	0.22936	0.975609	155	3	0.49716
Ikzf3	2	0.91144	0.91112	0.999398	462	0	0.69286	0.088565	0.15217	0.9196	135	2	0.69286
Nras	7	0.92108	0.92751	0.999398	463	1	0.98496	0.022259	0.084349	0.862689	53	5	0.98496
Tet3	1	0.9255	0.92619	0.999398	464	0	1.3411	0.074503	0.074968	0.848615	125	1	1.3411
Pax5	39	0.92701	0.99591	0.999398	465	7	0.78155	3.2023e-05	0.0004924	0.118421	2	26	0.78155
Pik3cd	43	0.93616	0.99667	0.999398	466	9	0.22338	0.14737	0.52179	0.99209	195	19	0.22338
Rfwd2	1	0.93683	0.93708	0.999398	467	0	1.6726	0.063175	0.063549	0.845356	113	1	1.6726
Klf5	2	0.93704	0.9367	0.999398	468	0	1.2491	0.062963	0.11076	0.913908	112	2	1.2491
Mutyh	3	0.94799	0.94761	0.999398	469	0	1.4935	0.021989	0.05578	0.813035	52	3	1.4935
Etv6	29	0.95496	0.99582	0.999398	470	3	0.58522	0.0021167	0.018815	0.576406	15	18	0.58522
Gata3	48	0.95519	0.99811	0.999398	471	9	0.19464	0.093637	0.41109	0.975609	142	21	0.19464
Eif1ax	2	0.95911	0.95828	0.999398	472	0	0.78761	0.04089	0.073596	0.848615	88	2	0.78761
Cdkn1a	1	0.96031	0.96066	0.999398	473	0	1.5145	0.039687	0.039576	0.791044	85	1	1.5145
Flt4	86	0.96397	0.9994	0.999398	474	22	0.043604	0.53821	0.93601	0.99908	372	33	0.043604
Nfkbia	2	0.96586	0.96555	0.999398	475	0	1.2545	0.034139	0.061977	0.845356	79	2	1.2545
Ncstn	1	0.96651	0.96706	0.999398	476	0	1.9618	0.033494	0.033468	0.791044	78	1	1.9618
Ylpm1	2	0.97394	0.97351	0.999398	477	0	0.96707	0.02606	0.047742	0.791044	64	2	0.96707
Cenpa	5	0.98167	0.98142	0.999398	478	0	0.49046	0.053651	0.15025	0.9196	99	4	0.49046
Fgfr1	29	0.98443	0.99873	0.999398	479	4	0.35265	0.05176	0.24829	0.975609	97	15	0.35265
Ercc5	8	0.98625	0.98612	0.999398	480	0	0.6763	0.10282	0.28101	0.975609	149	5	0.6763
Dnmt3b	1	0.9986	0.99867	0.999398	481	0	3.2005	0.0013972	0.0012981	0.208134	12	1	3.2005
