sgRNA	Gene	input_rep1	input_rep2	input_rep3	spleen1	spleen2	spleen3	spleen4	spleen5	spleen6	spleen7	spleen8	spleen9
gRNA_1220	Axin2	1333.882451001631	1120.5639427637475	1210.2995502072888	1029.9008368423777	3956.6600817962344	1287.0553248470135	1313.131624222625	1432.218478144234	401.72343125662536	1428.0999188585222	4035.415362870505	550.8150249148288
gRNA_1221	Axin2	691.6054670476381	413.618565165479	450.25328205648333	381.2725445646725	298.34321991632186	208.7813377422058	80.11666159691612	533.8735545770622	334.41338825352057	271.0002342902564	1892.8543366077424	844.8942331320678
gRNA_1222	Axin2	487.24460851682215	458.95930273395436	328.52102555594365	1683.1787942977005	1576.7141679338379	1378.1286655905271	1954.064916997954	1278.2164912470046	4322.800539532729	3825.2039649325334	943.1926256917595	903.2432823815201
gRNA_1223	Axin2	1270.4601155955156	1610.9841654431746	1234.4899345118831	1150.7921314604444	607.7361887184334	756.9397471229765	1487.043401835443	3814.9714420819237	553.4381313588615	3106.696764807709	1332.6315561900033	1364.2007714521924
gRNA_1224	Axin2	480.1976823605871	403.44003224194375	321.4980107578356	689.3128625818622	276.2437221447425	221.6690746398728	867.6048231470916	239.5586462845792	699.8107645560893	425.220762356751	1500.8277720198093	375.76787716647215
gRNA_1225	Axin2	2441.256561267136	1321.3586377098525	3285.9905905370038	1571.5868300348695	1754.3601307899953	1813.7341727316725	1153.8753334872918	1691.4551560879038	1094.055302145703	4164.845705934466	729.7128132923901	1071.2885442199424
gRNA_1226	Axin2	374.49379001706166	414.5438863403459	528.2867798132395	574.2336494358177	39.09911144202509	168.39976212951578	269.6609585457177	332.81540501679035	185.9039282942894	15.154618364915654	482.5937577270594	516.9725763501465
gRNA_1227	Axin2	919.1205115203691	1576.7472819731013	1841.5905470594466	896.2229629858613	809.1816107132148	695.9377924740193	946.7444522855087	1272.2275250898902	2590.902448929033	944.9350274594466	2428.4945931734333	1079.4574111148656
gRNA_1228	Axin2	3736.8842702777765	3087.7967605306567	3134.605604888897	2064.451338862373	2266.0485022704106	3171.2424592859325	4173.88266270763	4236.765772861558	1210.5123606748843	1798.9423447293993	6127.517524384325	2227.766700344085
gRNA_1229	Axin2	498.3183496194772	130.47028565622495	118.61091659026944	616.0806360343794	674.8846627166939	308.44650308416414	1351.2358901040852	237.8475130968322	330.1397347295139	990.3988825541936	599.0372917630791	401.44145883623116
gRNA_1230	Axin2	2506.692304146461	3675.3757065711025	2525.9443223861986	646.303459688896	3563.969006008939	4113.765617735314	984.8487181669689	7729.1886090531725	1305.6011515840323	1568.9487248383264	3357.4552313719014	4622.411681541604
gRNA_1231	Axin2	533.5529804006524	492.27086502916075	367.53777443432176	496.3517577107169	1059.9259123522888	197.6119657642277	871.5129529810876	609.16341483793	1176.3231324828312	261.19430476001685	4009.5390219736114	751.5357543329443
gRNA_1232	Axin2	1456.7003068674414	1522.1533326559577	2350.368952433497	2842.1078398189766	1660.0122749190216	2083.517465122836	3245.7018271336015	2663.3788067281967	2619.749610216078	6950.6211406616085	3920.26564587933	5488.311572403474
gRNA_1233	Axin2	1022.8109963906845	1750.707662848068	856.0274703916156	816.0162386719516	628.9857058064905	1513.0203117861086	841.2249467676193	737.4984039189545	1742.5822244137125	617.7735604050911	195.36637377154415	923.0819591263338
gRNA_1234	Axin2	737.9138389314683	1745.1557357988668	1670.6971869721503	1415.823046584668	943.4785587097358	1073.118892345741	490.47029416648644	440.616795844851	1248.9752423909442	234.45086058663628	831.9243598351185	1500.7375466959106
gRNA_1235	Axl	1812.066725889008	1512.9001209072892	1595.0046941480969	1319.3424941490955	1722.0608648161485	1250.9696615335458	3347.3132028174955	1104.5364726906848	1005.376991522565	1868.475299580189	734.8880814717687	3226.7024234947066
gRNA_1236	Axl	1746.6309830096827	1167.7553226819566	1407.724299531882	652.1155411609185	3078.6300357177147	1643.6160456824678	953.5836794950015	439.7612292509775	1463.7263319722786	740.7934036026417	1418.023481149751	1180.9847568089126
gRNA_1237	Axl	1525.1561609565817	1154.8008262338208	1155.6761017775596	3228.030049561267	1263.921276397637	937.3680636903149	3402.027020493438	1541.7310021600417	542.7539975488448	280.80616382049595	706.4241064851861	982.597989360775
gRNA_1238	Axl	2416.0889678520107	3023.9495994648446	4221.612228640511	1401.8740510518141	1767.1098410428294	2003.6134963573	1270.14219604867	2905.5041527943963	1533.1732017373865	784.4743624191632	1676.7868901186837	3138.0118686355395
gRNA_1239	Axl	220.46811831649597	431.19966748794906	339.4457152418895	276.65507806826844	694.4342184377065	90.21415828366916	997.5501401274555	33.36709716106639	297.01891991846236	169.37514643141026	269.11394532769	742.199906453032
gRNA_1240	Axl	629.1898353781278	511.70260970136445	269.99590223837646	777.6565009566034	1381.2186107237123	924.4803267926478	2452.3514708324324	595.474349335954	227.57205015335424	1161.5569252638293	3600.692835802698	1535.746976245582
gRNA_1241	Axl	2000.3203246341438	1735.9025240501985	1897.774665444311	352.2121372045603	256.69416642372994	213.07725004142813	759.1542202537051	473.98389300591737	453.0072735447052	1946.0312876829923	354.50587028743774	1072.4555252049315
gRNA_1242	Axl	3151.9893993102687	3268.234389629691	1798.6721232932307	1729.67544607388	1666.8121203872	3168.664911906399	2676.091903828698	2246.7178755118034	4660.419167929254	1476.2381183706073	3867.2191470406988	2541.6845853061377
gRNA_1243	Axl	1550.3237543717069	696.7668446747332	670.3077457305359	1267.0337609008934	1708.4611738797919	860.0416423043127	1054.2180227203962	799.0991986778463	1488.2998397353167	914.6257907296153	1601.7455015176931	890.4064915466406
gRNA_1244	Axl	1533.2097908494218	877.2044737737676	809.9877067151294	1758.7358534339924	912.8792541029336	439.0422369805233	560.8166311784128	1115.6588384110403	429.5021791626686	1519.027629048016	2191.7260739668595	2133.2412405599725
gRNA_1245	Axl	770.1283585028284	731.0037281448064	397.1905035818891	247.59467070815623	1593.7137816042834	551.5951392201487	1935.5013002864735	1962.6697663458024	1560.9519496434298	108.75667297174763	1381.7966038941004	1585.9271586001107
gRNA_1246	Axl	1413.4120461934262	628.2930777345867	881.7785246513452	957.8310265892992	1918.406402709796	1681.4200739156245	838.2938493921223	699.8534737885207	844.046570991314	4771.030440531093	861.6821518665457	543.8131390048945
gRNA_1247	Axl	285.90386119582126	689.3642752757984	391.7281587389162	1546.0136715579708	1497.6659643662654	1659.0813299596682	569.6099233049036	858.1332936551175	882.5094527073737	531.3030909111606	962.5998813644295	519.3065383201246
gRNA_1248	Axl	773.1484697126434	1215.8720237750324	1260.2409887716128	1480.9183590713194	984.2776315188055	931.3537864714036	776.7408045066867	228.43628056422372	906.0145470894104	1195.4319545501112	1278.2912403065272	781.8772599426595
gRNA_1249	Axl	717.7797641993682	477.4657262312912	381.58380403053786	767.194754306963	874.6301233444308	994.0741060400499	387.8818860240939	606.5967150563094	251.07714453539086	521.497161380921	115.14971699117504	513.4716333951793
gRNA_1250	Axl	1778.8455025810429	3037.829417087847	3843.1497645202435	514.9504184211888	1985.5548767080566	1748.436305783493	550.0692741349241	889.789257628437	1334.4483128710774	1367.4814453988595	1848.8645570830238	2665.3845697149764
gRNA_1251	Axl	2216.76162800422	3660.570567773233	3113.5365604945728	1901.7130576457446	1733.110613701938	1150.445313731743	5224.19255559403	2724.1240348932147	1906.049471706967	4148.799639430438	3101.279456492658	4756.614494815343
gRNA_1252	Axl	570.8010186550375	1153.8755050589539	463.5189766751319	416.1450333968072	551.6374636059627	835.9845334286676	458.2282230360202	825.6217630879247	440.18631297268524	492.0793727902024	723.2437280681668	960.4253506459833
gRNA_1253	Axl	397.64797595897676	423.79709808901436	429.9645726397267	1922.6365509450254	1301.3204264726176	968.2986322447158	4490.441179261298	2381.0418307499426	1545.9941623094066	1661.6593313060457	835.8058109696525	528.642386200037
gRNA_1254	Axl	533.5529804006524	869.8019043748329	625.0483170316172	576.5584820246268	1221.4222422215228	453.64833879787926	547.1381767594271	559.5405523932671	1065.2081408586582	2043.1991348462752	793.1098484897786	2793.7524780637714
gRNA_1255	Axl	1233.2120773411305	603.309406013182	580.5692233102662	752.0833424797046	3223.976732600025	1494.9774801293747	550.0692741349241	1503.2305054357344	1270.3435100109775	745.2506442982051	1151.4971699117502	308.08298003710763
gRNA_1256	Axl	2276.1571484639153	1811.7788603892795	944.9856578343177	2871.1682471790887	1032.7265304795758	2185.7601778443272	2446.4892760814387	2926.8933176412334	789.5574885602291	2145.715670844234	1508.5906742888774	1690.9554472491247
gRNA_1257	Axl	2648.6375310077665	2998.96592774344	1840.0298771043115	1627.382812166285	1624.3130862110856	1502.710122267975	2146.5403113222524	1887.3799060849346	1768.2241455577525	1290.8169054351686	2583.7526385547926	1673.4507324742892
gRNA_1258	Axl	1831.194096884503	2493.740566266143	1923.5257197040405	1304.231082321837	1008.0770906574294	3631.7642577625675	1726.4163541676924	2902.0818864189023	1293.848604393014	1196.323402689224	4213.962115059068	1212.4932434036168
gRNA_1259	Axl	1586.565088889487	1738.678487574799	1547.4042605164757	1094.9961493290289	442.8399361151102	936.5088812304705	363.45607456161946	1628.9987947351385	1540.6520954043983	1766.8502117213427	922.491552974245	2773.9138013189577
gRNA_1260	Axl	2040.588474098344	746.7341881175427	582.1298932654013	5973.6573369446705	1485.7662347969533	804.1947824144223	1346.3507278115903	2146.6165840286044	1609.0305517885047	1482.478255344396	1016.9401972479054	934.7517689762243
gRNA_1261	Axl	545.6334252399124	989.1683359326557	962.9333623183717	1777.3345141444643	1808.7588945354214	414.1259456450337	1176.3470800327684	551.8404530484056	831.225610419294	441.2668288607793	511.057732713642	428.28202149097916
gRNA_1262	Axl	2280.1839634103353	1374.1019446772625	1094.029638549722	3951.0529846808595	429.2402451787537	144.34265325387068	1336.5804032266005	4253.877104739027	971.1877633305119	1025.1653599795884	575.7485849558751	709.5244388733388
gRNA_1263	Axl	560.7339812889875	534.8356390730355	710.1048295864815	3812.725445646725	1498.5159450497877	1543.091697880665	829.5005572656315	2042.2374595760375	1458.3842650672702	1383.527511902888	2702.7838066805016	939.4196929161805
gRNA_1264	Axl	489.25801599003216	886.4576855224361	465.079646630267	344.07522314372886	1882.7072140018602	1636.7425860037122	486.56216433249057	2748.935466115546	3188.1455289089627	180.96397223987515	1178.6673278534884	783.0442409276485
gRNA_1265	Axl	1470.7941591799115	215.59983374397453	177.91637488540417	746.2712610076821	1243.5217399931023	613.4562763289504	387.8818860240939	676.7531757539361	612.200867313953	762.188158941346	327.3357123456998	484.2971087704533
gRNA_1266	Axl	1522.1360497467667	2400.283127604592	1987.5131878645807	2989.7347092083464	4821.090436938398	2624.8024148248505	1889.5807747370216	1553.7089344742708	5810.031965887044	694.438100368782	2365.0975579760448	2658.3826838050422
gRNA_1267	Axl	1555.3572730547319	1312.1054259611842	1092.4689685945868	1535.5519249083304	1125.3744249835047	2013.9236858754336	846.1101090601142	722.9537718231051	1191.2809198168545	1753.4784896346523	906.9657484361089	7005.386852889231
gRNA_1268	Axl	1565.424310420782	1909.862904925165	1776.0424089437713	4481.114814929307	1797.7091456496316	1175.3616050672326	1345.3736953530913	2084.160222675839	6904.0872680327475	1770.4160042777935	1687.137426477441	4363.341902874035
gRNA_1269	Axl	783.2155070786935	1668.3540782849188	2138.11783853512	232.48325888089786	3555.469199173716	2759.694061020432	1693.197250578727	1060.9025764031364	884.6462794693771	1454.8433630319028	1874.7408979799172	1557.9196149603738
gRNA_1270	Axl	1068.1126645379097	1453.6795657158111	1799.4524582707982	2849.0823375854034	891.6297370148765	1302.520609124214	470.9296449965069	1684.6106233369158	705.1528314610977	521.497161380921	1231.7138266921195	1260.3394637881674
gRNA_1271	Axl	796.3026556545585	781.8963927624827	451.0336170340509	6073.625138263456	351.8920029782258	73.88969154662428	1023.9300165069279	1084.0028744377207	307.703053728479	1177.6029917678575	441.1916122920302	415.4452306560997
gRNA_1272	Axl	561.7406850255925	748.5848304672764	1687.0842215010694	215.04701446483054	451.33974295033306	368.5892752732769	1070.8275745148787	1063.4692761847568	542.7539975488448	280.80616382049595	1031.1721847411966	599.8282262843686
gRNA_1273	Axl	1053.0121084888347	427.4983827884817	337.1047103091868	1225.1867743023317	583.0867488962872	1490.6815678301525	1153.8753334872918	345.6489039248928	638.9112018389945	326.2700189152429	239.3561532962627	913.7461112464215
gRNA_1274	Axl	283.89045372261126	433.9756310125496	677.3307605286439	799.7424105502887	1312.3701753584073	418.42185794425603	684.8997534077829	1511.7861713744694	654.9374025540195	675.7176894474156	376.500760049797	617.3329410592042
gRNA_1275	Axl	2064.749363776864	1337.0890976825888	3456.8839506243003	664.902120399368	1514.665578036711	2750.2430539621428	712.2566622457542	2953.415882051312	1584.4570440254665	1850.6463367979352	4778.066346611342	4241.975880435175
gRNA_1276	Axl	115.77092970957551	568.1472013682419	362.85576456891636	1153.1169640492535	138.54685141413236	1510.4427644065752	680.991623573787	2162.8723493122006	410.27073830463866	3262.7001891524287	765.9396905480406	1352.530961602302
gRNA_1277	Axl	470.1306449945371	1116.8626580642801	1098.7116484151275	598.644391618312	734.3833105632539	385.77292447016623	1456.7553956219747	282.33697597825403	742.5472997961559	199.68438316124156	371.3254918704184	542.6461580199054
gRNA_1278	B2m	812.4099154402386	371.9791122964711	230.19881838243083	726.5101840028059	532.0879078849501	362.5749980543656	285.2934778817013	507.35099016698376	279.92430582243577	73.09874740724021	345.4491509735251	295.24618920222815
gRNA_1279	B2m	1444.6198620281814	2076.420716401197	1200.935530476478	1911.0123880009805	198.04549926069228	862.6191896838461	1737.1637112111812	538.1513875464296	1469.0683988772869	1337.1722086690284	847.4501643732544	818.0536704773199
gRNA_1280	B2m	705.6993193601081	373.8297546462048	225.51680851702545	72.06981025307834	369.74159733219375	137.46919357511493	2002.916539922903	170.25775218082592	401.72343125662536	568.7439127538934	379.08839413948635	176.21412873334563
gRNA_1286	Babam1	2785.549239186047	1699.8149982303914	1641.044457824583	1786.6338444997002	1773.0597058274855	4170.471660085049	1137.2657816928092	950.5344857934552	384.6288171605987	1536.8565918302697	3031.413336071046	1818.1563746129307
gRNA_1287	Babam1	1539.2500132690518	2584.4220414030938	2274.6764596094436	2066.776171451182	1704.2112704621804	5090.6560745784745	761.1082851707031	4350.556129846733	1045.9767000006282	1117.8759664473075	5440.500673571809	1239.3338060583646
gRNA_1288	Babam1	1174.8232606180402	592.2055519147798	443.23026725837525	806.7169083167156	399.4909212554737	1184.8126121255218	595.989799684376	1340.6728525997698	1308.8063917270374	592.8130125099359	935.4297234226916	1589.428101555078
gRNA_1289	Babam1	23.154185941915102	129.54496448135808	65.54813811567521	539.3611606036831	24.64943982214625	191.59768854531643	281.3853480477054	108.65695742193414	424.1601122576603	221.9705866390587	71.15993746645648	2.333961969978088
gRNA_1290	Babam1	772.1417659760384	613.4879389367172	1081.544278908641	1930.773465005857	349.3420609276589	1099.7535486009194	1126.5184246493204	827.3328962756717	6158.334728093587	1327.3662791387887	1930.3750309082377	2274.4459397436467
gRNA_1291	Babam1	925.1607339399991	1619.3120560169762	1842.370882037014	2865.3561657070663	989.3775156199391	985.4822814416051	2505.111223591377	1960.1030665641817	995.76127109355	2161.761737348262	654.6714246913996	945.2545978411257
gRNA_1292	Babam1	1052.0054047522297	2341.987893587981	2678.8899779894405	1070.5854071465346	450.48976226681077	1328.2960829195479	1779.1761069266372	1101.9697729090642	1357.953407253114	1927.310876761626	575.7485849558751	604.4961502243248
gRNA_1293	Babam1	1174.8232606180402	489.49490150456023	207.56910403297152	3209.431388850795	664.6848945144264	664.1480414597739	1285.7747153846537	213.03608187450078	842.9781576103122	1120.5503108646458	306.6346396281852	633.6706748490509
gRNA_1294	Babam1	1264.4198931758856	2734.3240717315225	1819.7411676875547	13781.607586459626	3470.471130821488	4131.808449392048	5284.768568020967	929.1453209466179	7049.391487848973	2241.1006217292916	2494.4792624605107	2813.591154808585
gRNA_1295	Babam1	1405.3584163005862	1293.5990024638472	1146.3120820467486	1586.698241862128	339.9922734089138	125.44063913729237	630.1859357318402	579.2185840523575	416.68121859064865	778.2342254453745	473.5370384131468	738.6989634980648
gRNA_1296	Bap1	1224.1517437116854	1506.4228726832212	1104.9543282356678	4596.194028075351	1983.854915341012	1299.083879284836	1164.6226905307806	1140.4702696333716	5080.305626662908	1985.2550058039506	4044.4720821844176	3155.516583410375
gRNA_1297	Bap1	1342.942784631076	698.6174870244669	486.92902600215876	303.3906528395717	1039.5263759477539	625.4848307667729	644.8414226093248	361.0491026146158	551.3013045968582	987.7245381368556	229.0056169375054	779.5432979726814
gRNA_1298	Bap1	701.6725044136881	685.662990576331	1724.5403004243121	2282.9856022104173	1109.2247919965812	2078.3623703637686	1462.6175903729686	2304.8964038952013	550.2328912158565	1035.8627376489405	1126.9146460597017	1141.307403319285
gRNA_1299	Bap1	1320.7953024257658	1087.252380468541	716.347509407022	568.4215679637953	245.64441753794023	925.3395092524923	1371.7535717325638	1236.2937281472034	328.00290796751057	584.7899792579217	1520.2350276924794	758.5376402428786
gRNA_1300	Bap1	1101.3338878458749	789.2989621614175	409.6758632229701	2366.67957540754	736.0832719302983	1498.4142099687526	650.7036173603187	599.7521823053214	777.8049413692108	1285.4682166004925	448.95451456109816	718.8602867532511
gRNA_1301	Bap1	1936.8979892280286	1661.876830060851	1681.6218766580962	1006.6525109542878	695.2841991212288	2370.484406710888	821.6842975976397	857.277727061244	1456.247438305267	1251.5931873142104	1416.7296641049063	1910.347872427065
gRNA_1302	Bap1	1795.959466103328	1404.6375434478684	1247.7556291305318	520.7624998932113	3417.772328443106	1720.0832846086255	1710.7838348317089	117.2126233606691	1195.554573340861	792.4973956711774	839.6872621041865	1741.1356296036536
gRNA_1303	Bap1	521.4725355613923	476.5404050564244	372.2197842997271	611.4309708567614	4990.2365929593325	4087.1309614801357	4795.275306312979	904.3338897242865	572.6695722168914	598.161701344612	674.0786803640696	709.5244388733388
gRNA_1304	Bap1	1904.6834696566684	1338.9397400323226	1421.7703291280982	2625.8984090597414	1286.8707548527389	1454.5959045166849	3353.175397568489	2034.537360231176	5230.951913384143	1506.5473551004386	3273.357123456998	1618.602626179804
gRNA_1305	Bap1	1027.8445150737095	1130.7424756872829	2018.726586967283	2756.0890340330443	2429.2447935066893	2912.6285388727474	555.931468885918	716.109239072117	821.6098899902789	1441.4716409452124	1027.2907336066626	2986.3043405869635
gRNA_1306	Bap1	1638.9136831929472	676.4097788276626	1205.6175403418833	738.1343469468508	2362.0963195084287	700.2337047732417	498.2865538344783	771.7210676738944	490.4017418797634	2490.706100680843	671.4910462743802	822.721594417276
gRNA_1307	Bap1	2534.880008771401	1540.6597561532944	1485.7577972886381	1117.0820589227142	1069.275699871034	2418.598624462178	1052.2639578033982	1207.2044639555045	945.5458421864719	735.4447147679656	1355.9202629972071	896.2413964715859
gRNA_1308	Bap1	2705.0129402576467	754.1367575164775	5470.928527726178	1608.7841514558133	3240.1263655869484	1265.5757633509018	1930.6161379939786	1433.929611331981	1066.2765542396598	564.2866720583299	860.388334821701	757.3706592578895
gRNA_1309	Bap1	1119.454555104765	2017.2001612097188	2133.4358286697147	1181.0149551149611	182.74584695729118	1387.5796726488163	2348.7860302315407	627.1303133092733	639.9796152199963	145.30604667536772	298.8717373591172	773.7083930477362
gRNA_1310	Bap1	1241.2657072339705	1412.0401128468031	6908.305556405628	2543.3668521570225	2589.0411620088785	645.2460273431957	1260.3718714636805	1810.37891263632	3571.70593268856	1936.225358152753	742.6509837408368	1029.2772287603368
gRNA_1311	Bap1	2283.20407462015	1532.3318655794928	1187.6698358578294	1911.0123880009805	1835.1082957246122	1497.5550275089083	1187.094437076257	121.4904563300366	517.112076404805	1433.4486076931983	1891.5605195628978	1393.3752960769186
gRNA_1312	Bap1	1339.922673421261	1081.70045341934	2040.5759663391748	668.3893692825814	645.1353387934139	1093.7392713820082	608.6912216448627	1230.3047619900888	243.5982508683792	1688.4027754794263	370.0316748255737	914.9130922314105
gRNA_1315	Bap1	676.504910998563	473.7644415318239	348.0293999951327	13.948995532853871	499.7886419111033	267.20574501162963	201.26868645078926	2833.6365589090224	559.8486116448715	384.21414795756743	119.03116812570903	814.5527275223527
gRNA_1316	Bap1	2470.450969628681	1207.5441332012308	2646.8962439091706	1888.9264784072952	1357.4191515850885	1275.026770409191	1187.094437076257	3947.5842641323156	1512.873347498355	1092.0239704130397	605.5063769873025	708.3574578883497
gRNA_1319	Bap1	91.6100400310554	452.4820545098865	495.51271075540194	4911.208843858967	518.4882169485935	426.15450008285626	897.8928293605599	1571.6758329456143	334.41338825352057	207.70741641325571	511.057732713642	965.0932745859394
gRNA_1320	Bap1	530.5328691908373	1127.0411909878153	383.92480896324054	432.41886151847	592.4365364150323	231.97926415800643	255.005471668233	468.8504934426764	36.326054954056545	888.7737946953474	183.72202036794218	449.28767922078197
gRNA_1323	Bap1	1113.414332685135	659.7539976800595	366.7574394567542	269.68058030184153	112.19745022494155	1192.545254264122	413.2847299450673	1033.5244453991845	665.6215363640362	192.55279804834007	381.6760282291757	575.3216255995987
gRNA_1324	Bap1	1124.48807378779	422.87177691414746	319.9373408027005	1176.3652899373433	724.1835423609864	109.97535486009194	789.4422264671734	595.474349335954	176.28820786527442	496.5366134857658	535.6402565656906	610.33105514927
gRNA_1325	Bap1	367.4468638608266	589.4295883901793	514.2407502170234	1196.1263669422196	623.0358410218346	237.13435891707326	606.7371567278648	750.331902827057	1734.0349173656994	843.3099396006005	857.8007007320118	623.1678459841495
gRNA_1326	Bap1	849.6579536946238	1508.273515032955	1244.6342892202615	1177.5277062317477	2071.4029257438074	969.1578147045602	4167.043435498137	1403.9847805464087	2286.404635343559	2931.08148140251	2466.0152874739283	2972.3005687670952
gRNA_1327	Bap1	570.8010186550375	334.0409441269305	198.20508430216077	492.86450882750347	499.7886419111033	227.6833518587841	434.77944403204475	30.800397379445897	1496.8471467833301	468.90172117327256	518.82063498271	241.5650638927321
gRNA_1328	Bap1	1634.8868682465272	1494.3936974099522	1004.2911161294525	1272.8458423729157	2653.639693956572	1728.6751092070701	746.4527982932184	6417.605020645102	3089.85149785681	1308.6458682174223	2935.670874752541	2260.4421679237785
gRNA_1329	Bap1	808.3831004938186	1393.5336893494664	904.4082390008044	1014.7894250151191	3446.6716716828637	1254.4063913729237	408.3995676525724	426.07216374900156	235.0509438203659	54.37833648587382	1107.5073903870318	734.0310395581087
gRNA_1330	Bap1	2105.017513241064	1147.3982568348858	1214.2012250951266	492.86450882750347	1886.1071367359493	527.5380303445036	2892.016077156972	3194.6856615236384	918.8355076614304	336.0759484454824	1584.9258799347126	1589.428101555078
gRNA_1331	Bap1	516.4390168783673	625.5171142099862	856.8078053691831	179.01210933829137	785.3821515745909	242.28945367614006	251.09734183423708	431.20556331224253	214.7510895813343	4275.38527518444	289.81501804520457	1085.2923160398109
gRNA_1332	Bap1	732.8803202484432	503.37471912756286	738.1968887789137	788.1182476062438	446.2398588491994	1133.2616645348537	1063.011314846887	981.3348831729012	1469.0683988772869	665.911759917176	945.7802597814489	1214.8272053735948
gRNA_1333	Bap1	83.55641013821537	8.327890573801591	9.364019730810746	513.7880021267842	393.54105647081775	3462.505313173207	279.4312831307074	1227.7380622084684	713.700138509111	207.70741641325571	2460.8400192945496	247.39996881767732
gRNA_1334	Bap1	2862.0587231680274	2391.0299158559237	3538.819123268894	3532.5831186952432	5496.825080338614	1560.2753470775544	1782.107204302134	1848.8794093606273	1622.9199257415264	2224.1631070861504	578.3362190455645	1521.7432044257134
gRNA_1335	Bap1	1892.6030248174084	1289.8977177643799	579.0085533551311	704.4242744091206	2639.1900223366933	2084.37664758268	2988.742290548371	1596.4872641679456	3179.5982218609497	1959.4030097696827	979.4195029474101	3177.689222125167
gRNA_1336	Bap1	699.6590969404781	628.2930777345867	574.3265434897257	1461.157282066443	1633.6628737298308	3329.3320318973147	1293.5909750526455	2404.142128784527	929.5196414714469	1514.5703883524527	482.5937577270594	1374.7036003170938
gRNA_1344	Bap1	3936.2116101255674	4352.710806573632	4230.976248371322	1067.0981582633212	1478.1164086452527	3227.0893191758228	791.3962913841714	801.6658984594668	3664.657896835705	1772.1989005560188	4621.514484185137	1945.3573019767364
gRNA_1345	Bap1	3221.4519571360142	2382.702025282122	2144.3605183556606	4187.0234924449705	5603.922646462422	1412.495963984306	1360.029182230576	627.9858799031468	5186.078551382073	4149.691087569551	3162.088857600357	2850.9345463282343
gRNA_1346	Bap1	1110.39422147532	1031.7331099765306	711.6654995416167	943.8820310564454	1008.9270713409517	839.4212632680455	1336.5804032266005	1554.5645010681442	836.5676773243023	996.6390195279824	1615.9774890109845	1882.340328787328
gRNA_1347	Bap1	3233.5324019752743	2000.5443800621156	1128.3643775626947	1836.6177451590931	521.8881396826827	1074.8372572654298	1874.9252878595369	2776.313597119498	1332.311486109074	1159.7740289856038	1009.1772949788374	1779.6460021082921
gRNA_1348	Bap1	1120.46125884137	1162.2033956327555	1109.6363381010733	577.7208983190312	1575.8641872503156	1085.1474467835635	1185.1403721592592	550.1293198606586	684.8529772220661	702.4611336207962	749.1200689650601	2748.2402196491985
gRNA_1349	Bap1	790.2624332349285	1074.2978840204053	805.3056968497241	2098.161411400103	705.4839673234961	932.212968931248	3655.078427244673	695.5756408191531	1027.8136725236	1015.3594304493488	2180.0817205632575	589.3253974194672
gRNA_1350	Bap1	2244.94933262916	1300.076250687915	1111.1970080562085	1047.3370812584449	528.687985150861	1110.063738119053	1558.3667713058683	412.3830982470256	1949.8544203280353	3123.63427945085	1176.079693763799	1157.6451371091316
gRNA_1351	Bap1	635.2300577977578	569.9978437179756	301.98963631864655	627.7047989784243	544.8376181377844	919.3252320335811	1337.5574356850996	969.3569508586722	3729.831113076806	620.4479048224291	2517.7679692677148	4222.137203690361
gRNA_1352	Bap1	1911.7303958129035	1350.0435941307246	865.3914901224264	1122.8941403947367	745.4330594490435	1054.2168782291626	1847.5683790215655	1664.0770250839519	985.0771372835335	420.76352166118755	1190.3116812570902	727.0291536481744
gRNA_1353	Bap1	1112.40762894853	720.8251952212711	896.6048892251289	1301.906249733028	897.5796017995324	586.8216200737718	900.8239267360568	573.2296178952431	1081.2343415736832	679.2834820038663	447.6606975162535	956.9244076910161
gRNA_1354	Bap1	1424.4857872960813	806.8800644838875	976.1990569370201	1863.3533199303965	2275.3982897891556	2241.6070377342176	1699.059445329721	1498.0971058724933	2898.6055026575123	1592.1263764552564	1665.1425367150816	3073.827914461142
gRNA_1355	Bap1	3161.049732939714	3119.2576804761293	3796.3296658661898	9851.478095078048	3196.777350727312	2529.4331617821144	2745.4612083821253	6288.414464970204	2900.7423294195155	1789.1364151991597	6403.100554936239	9277.4988306629
gRNA_1356	Bap1	547.6468327131224	927.1718172165772	835.738760974859	690.4752788762667	820.2313595990046	1764.7607725205378	1353.1899550210833	768.2988012984003	971.1877633305119	108.75667297174763	776.290226906798	762.0385831978457
gRNA_1357	Bap1	1480.8611965459615	1864.5221673566896	2553.256046601063	6459.547348005747	1593.7137816042834	618.6113710880171	617.4845137713535	2747.224332927799	648.5269222680096	1291.7083535742813	2685.964185097521	1043.2810005802053
gRNA_1358	Bap1	2116.0912543437194	2023.6774094337868	2728.0510815761972	2457.3480463710903	5966.014417642915	4553.667037175682	3770.368257347552	2933.7378503922214	2888.989782228497	1350.5439307557185	4771.597261387118	2027.0459709259694
gRNA_1359	Bap1	1108.38081400211	1264.914046042975	493.17170582269927	2416.6634760669335	1144.0740000209948	518.0870232862144	1772.3368797171443	2410.131094941641	559.8486116448715	895.0139316691362	555.0475122383606	275.4075124574144
gRNA_1360	Bap1	2892.259835266178	1551.7636102516965	1381.1929102945849	2012.142605614171	3248.6261724221713	1086.0066292434078	1211.5202485387315	2242.440042542436	2018.2328767121417	911.9514463122773	1538.3484663203046	3729.671228024985
