id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Grin2a	159	0.26526	0.74311	0.999082	241	54	0.060948	0.014228	0.12395	0.875625	40	63	0.060948
Mlh1	26	0.2654	0.63209	0.999082	242	10	-0.013277	0.2497	0.6232	0.999886	259	8	-0.013277
Sesn1	1	0.26603	0.26685	0.999082	243	1	-0.54511	0.73397	0.73533	0.999886	410	0	-0.54511
Stat3	28	0.27462	0.65128	0.999082	244	8	-0.042648	0.056551	0.25741	0.925998	105	9	-0.042648
Babam1	10	0.27892	0.53939	0.999082	245	4	0.25071	0.2175	0.47841	0.959182	238	5	0.25071
Rasa1	31	0.28036	0.66922	0.999082	246	9	0.1503	0.11879	0.42708	0.959182	167	12	0.1503
Epha7	82	0.28194	0.75366	0.999082	247	23	0.19472	0.033494	0.22714	0.925998	77	36	0.19472
Flt1	16	0.28744	0.60564	0.999082	248	5	0.20122	0.15071	0.42631	0.959182	193	5	0.20122
Ezh2	20	0.28767	0.63138	0.999082	249	4	0.14649	0.22715	0.56686	0.998747	243	8	0.14649
Cic	67	0.29073	0.75019	0.999082	250	24	-0.013707	0.23812	0.69707	0.999886	252	27	-0.013707
Kmt2d	264	0.29178	0.77069	0.999082	251	92	-0.094195	0.20166	0.66863	0.999886	225	90	-0.094195
Csf3r	3	0.29287	0.40561	0.999082	252	1	0.011336	0.8283	0.8291	0.999886	429	0	0.011336
Rps6kb2	8	0.29961	0.53451	0.999082	253	3	-0.20314	0.055	0.1727	0.889469	104	3	-0.20314
Kras	13	0.30285	0.59602	0.999082	254	5	0.074698	0.22118	0.50929	0.96775	241	6	0.074698
Rad21	17	0.3042	0.63148	0.999082	255	4	0.088314	0.11448	0.3656	0.927132	165	8	0.088314
Met	37	0.30572	0.71621	0.999082	256	14	0.078961	0.20646	0.60163	0.999886	231	14	0.078961
Mycl	4	0.3152	0.45254	0.999082	257	2	-0.0042179	0.20333	0.34718	0.927132	227	2	-0.0042179
Inhba	43	0.31568	0.73733	0.999082	258	15	-0.054088	0.49448	0.87797	0.999886	347	12	-0.054088
Smyd3	13	0.31849	0.61193	0.999082	259	4	-0.15828	0.66238	0.87081	0.999886	395	3	-0.15828
Map2k4	30	0.31852	0.70557	0.999082	260	9	-0.012245	0.4263	0.80851	0.999886	327	11	-0.012245
Irs1	34	0.32007	0.71877	0.999082	261	11	-0.048481	0.12184	0.43711	0.959182	169	12	-0.048481
Alox12b	14	0.32015	0.62942	0.999082	262	4	0.072212	0.28173	0.59384	0.999886	272	5	0.072212
Fgfr1	29	0.32144	0.70478	0.999082	263	11	0.13151	0.10932	0.39899	0.927132	161	13	0.13151
Bcor	50	0.32454	0.75836	0.999082	264	12	0.18295	0.067058	0.3265	0.927132	120	23	0.18295
Ntrk3	78	0.3252	0.79228	0.999082	265	27	-0.096321	0.058687	0.3276	0.927132	111	27	-0.096321
Shoc2	1	0.326	0.32621	0.999082	266	1	-0.34731	0.674	0.67612	0.999886	396	0	-0.34731
Spop	9	0.32608	0.57887	0.999082	267	3	0.2851	0.16692	0.39432	0.927132	203	4	0.2851
Lztr1	6	0.33825	0.54406	0.999082	268	1	0.074584	0.35936	0.57636	0.999886	307	3	0.074584
Ros1	52	0.34295	0.77758	0.999082	269	17	-0.0024315	0.19746	0.61508	0.999886	222	14	-0.0024315
Pms1	10	0.34793	0.60989	0.999082	270	3	0.17431	0.19418	0.44483	0.959182	221	4	0.17431
Ago2	22	0.34804	0.70421	0.999082	271	5	0.33613	0.052038	0.23009	0.925998	99	11	0.33613
Ercc3	21	0.35001	0.7032	0.999082	272	7	0.29675	0.15296	0.45774	0.959182	195	10	0.29675
Id3	7	0.35179	0.56688	0.999082	273	3	-0.035307	0.069472	0.20303	0.910309	125	2	-0.035307
Igf2	6	0.36195	0.56005	0.999082	274	2	-0.147	0.24665	0.44639	0.959182	257	2	-0.147
Pgbd5	2	0.36522	0.38118	0.999082	275	1	-0.29445	0.79722	0.7964	0.999886	422	0	-0.29445
Ubr5	1	0.36617	0.36642	0.999082	276	0	-0.25469	0.63383	0.63631	0.999886	385	0	-0.25469
Sesn3	6	0.36714	0.56336	0.999082	277	2	0.037962	0.28751	0.49422	0.96775	274	3	0.037962
Mapk3	7	0.37098	0.58683	0.999082	278	2	0.10255	0.23304	0.46174	0.959182	247	3	0.10255
Fyn	27	0.37142	0.7484	0.999082	279	7	-0.14398	0.76907	0.96016	0.999886	420	5	-0.14398
Cdk6	4	0.3776	0.51841	0.999082	280	2	-0.043866	0.13933	0.28129	0.927132	182	2	-0.043866
Nf1	137	0.37815	0.84515	0.999082	281	38	0.037454	0.0072433	0.073208	0.875625	23	57	0.037454
Ezh1	23	0.37835	0.73671	0.999082	282	4	0.40034	0.018384	0.10515	0.875625	48	13	0.40034
Dicer1	28	0.38042	0.75587	0.999082	283	10	0.22254	0.0089032	0.063191	0.875625	29	14	0.22254
Gnaq	4	0.38105	0.52222	0.999082	284	1	-0.19189	0.70739	0.73323	0.999886	404	1	-0.19189
Dnmt1	16	0.38114	0.69534	0.999082	285	6	0.12117	0.26708	0.59001	0.999886	265	7	0.12117
Btk	25	0.38205	0.74644	0.999082	286	5	0.46871	0.0047923	0.036223	0.803208	16	14	0.46871
Pms2	9	0.38379	0.63259	0.999082	287	2	-0.0025297	0.14937	0.36484	0.927132	192	4	-0.0025297
Casp8	9	0.38513	0.63356	0.999082	288	3	0.3265	0.18013	0.41537	0.946881	211	5	0.3265
Bap1	56	0.38801	0.81999	0.999082	289	18	-0.098372	0.0021124	0.022765	0.782126	11	23	-0.098372
Gata2	36	0.39292	0.78904	0.999082	290	12	-0.028672	0.12671	0.45936	0.959182	176	16	-0.028672
Akt2	16	0.39402	0.70736	0.999082	291	6	0.45728	0.021333	0.1054	0.875625	56	9	0.45728
Smad3	53	0.3964	0.82387	0.999082	292	19	-0.084808	0.65429	0.95218	0.999886	393	18	-0.084808
Prex2	51	0.39683	0.82131	0.999082	293	15	0.11855	0.010802	0.087035	0.875625	32	22	0.11855
Smad2	18	0.40284	0.73489	0.999082	294	6	0.22678	0.041047	0.17992	0.90149	87	8	0.22678
Eif4a2	2	0.40513	0.41472	0.999082	295	1	0.6614	0.080554	0.13926	0.875625	139	1	0.6614
Ncor2	5	0.41208	0.56831	0.999082	296	2	0.25589	0.22513	0.41157	0.946881	242	2	0.25589
Irs2	55	0.41227	0.83789	0.999082	297	18	-0.082785	0.31466	0.76833	0.999886	285	17	-0.082785
Msh6	18	0.41403	0.74293	0.999082	298	6	-0.064651	0.50252	0.81775	0.999886	349	6	-0.064651
Vegfa	5	0.41479	0.57077	0.999082	299	1	0.15131	0.45402	0.6143	0.999886	339	2	0.15131
Igf1	10	0.41617	0.67612	0.999082	300	4	-0.26606	0.12208	0.33543	0.927132	170	3	-0.26606
Arid1b	74	0.4169	0.85869	0.999082	301	23	0.16347	0.028188	0.19559	0.910309	69	34	0.16347
Myc	11	0.41874	0.68416	0.999082	302	4	0.48003	0.052107	0.18596	0.907279	100	6	0.48003
Pik3c2g	24	0.42038	0.77727	0.999082	303	4	0.34796	0.050496	0.22891	0.925998	97	13	0.34796
H3f3b	2	0.42179	0.42954	0.999082	304	1	-0.048133	0.46891	0.47543	0.959182	345	1	-0.048133
Epas1	5	0.43109	0.58477	0.999082	305	1	1.2387	0.0009618	0.0042326	0.424508	7	4	1.2387
Notch2	81	0.43214	0.87255	0.999082	306	24	0.09499	0.12311	0.51361	0.96775	171	33	0.09499
Asxl2	28	0.43314	0.79927	0.999082	307	9	0.05784	0.1735	0.52384	0.969111	205	9	0.05784
Gnas	30	0.43424	0.80589	0.999082	308	10	0.26922	0.021302	0.12788	0.875625	55	15	0.26922
Mga	46	0.43927	0.84367	0.999082	309	12	0.17404	0.058419	0.29175	0.927132	110	17	0.17404
Cxcr4	5	0.44584	0.59759	0.999082	310	1	0.32307	0.30814	0.49608	0.96775	282	2	0.32307
Nsd1	35	0.45328	0.83319	0.999082	311	11	0.25979	0.060083	0.2831	0.927132	114	15	0.25979
Kmt2c	75	0.45526	0.88412	0.999082	312	22	-0.046213	0.23691	0.7057	0.999886	250	26	-0.046213
Jak1	50	0.45788	0.85899	0.999082	313	14	0.30311	0.0165	0.12036	0.875625	43	25	0.30311
Axl	45	0.45893	0.85212	0.999082	314	14	-0.098743	0.069853	0.32809	0.927132	127	16	-0.098743
Fgfr4	35	0.45946	0.83734	0.999082	315	12	0.025306	0.32616	0.74071	0.999886	297	12	0.025306
Apc	119	0.46303	0.89539	0.999082	316	33	0.079801	0.38619	0.85699	0.999886	316	41	0.079801
Fbxw7	60	0.46431	0.87593	0.999082	317	16	0.20584	0.021669	0.15419	0.875625	57	26	0.20584
B2m	3	0.46524	0.5098	0.999082	318	1	-0.10645	0.88336	0.88442	0.999886	446	0	-0.10645
Arid2	73	0.47552	0.89221	0.999082	319	22	0.063541	0.076607	0.38183	0.927132	135	28	0.063541
Arhgap35	7	0.47663	0.67369	0.999082	320	2	0.35318	0.19197	0.40591	0.938662	219	4	0.35318
Il7r	7	0.47806	0.67449	0.999082	321	2	-0.025136	0.13746	0.32003	0.927132	181	3	-0.025136
Alb	1	0.48082	0.48071	0.999082	322	0	-0.043981	0.51918	0.51891	0.969111	360	0	-0.043981
Actg1	8	0.48212	0.69425	0.999082	323	2	0.54013	0.067251	0.20109	0.910309	121	5	0.54013
Mtor	108	0.48273	0.90513	0.999082	324	36	0.0014547	0.19378	0.65723	0.999886	220	38	0.0014547
Pgr	22	0.48461	0.81485	0.999082	325	6	0.20832	0.027024	0.14292	0.875625	66	10	0.20832
Eif4e	3	0.48601	0.52375	0.999082	326	1	0.1995	0.21269	0.32882	0.927132	235	1	0.1995
Mapkap1	8	0.48627	0.69791	0.999082	327	3	0.44325	0.032862	0.118	0.875625	75	4	0.44325
Rad51b	1	0.48709	0.48699	0.999082	328	0	-0.025337	0.51291	0.51276	0.96775	355	0	-0.025337
Axin2	23	0.48747	0.81906	0.999082	329	7	0.075675	0.048236	0.21707	0.925998	93	9	0.075675
Eif1ad19	8	0.49022	0.70139	0.999082	330	2	0.16577	0.24439	0.48191	0.959182	255	4	0.16577
Ptprt	222	0.49492	0.91089	0.999082	331	59	0.11419	0.0052539	0.05582	0.873206	17	83	0.11419
Pak1	17	0.49636	0.79482	0.999082	332	5	0.20532	0.12376	0.38443	0.927132	172	7	0.20532
Pten	18	0.49745	0.80073	0.999082	333	4	-0.097811	0.76206	0.9394	0.999886	418	5	-0.097811
Sf3b1	35	0.50226	0.86384	0.999082	334	12	-0.061586	0.062199	0.28954	0.927132	119	14	-0.061586
Map3k1	29	0.50266	0.84678	0.999082	335	7	0.18985	0.039983	0.20063	0.910309	85	14	0.18985
Pmaip1	2	0.5027	0.50268	0.999082	336	1	0.42007	0.15405	0.2345	0.925998	196	1	0.42007
Rheb	2	0.50344	0.50332	0.999082	337	1	-0.24316	0.71518	0.71361	0.999886	405	0	-0.24316
Crkl	3	0.50666	0.53784	0.999082	338	1	-0.043162	0.25722	0.38434	0.927132	262	1	-0.043162
Ncor1	36	0.50829	0.86601	0.999082	339	10	0.062308	0.7179	0.95713	0.999886	406	10	0.062308
Atr	40	0.50835	0.876	0.999082	340	9	0.1012	0.0045895	0.040332	0.803208	15	17	0.1012
Egfl7	2	0.50928	0.50874	0.999082	341	1	0.40779	0.17791	0.25128	0.925998	209	1	0.40779
Foxp1	39	0.50939	0.87345	0.999082	342	9	0.22377	0.095146	0.3884	0.927132	152	18	0.22377
Mapk1	8	0.51256	0.72062	0.999082	343	2	0.09224	0.17546	0.39095	0.927132	207	3	0.09224
Pik3cb	26	0.51296	0.84519	0.999082	344	5	0.48907	0.013834	0.086816	0.875625	39	15	0.48907
Erg	32	0.5152	0.86333	0.999082	345	9	0.24542	0.018678	0.11621	0.875625	50	15	0.24542
Tgfbr2	28	0.51938	0.8545	0.999082	346	9	-0.023451	0.00072026	0.0073262	0.424508	5	7	-0.023451
Spred1	13	0.52299	0.78147	0.999082	347	3	0.35496	0.040328	0.16202	0.875625	86	7	0.35496
Braf	30	0.52449	0.86136	0.999082	348	9	0.11454	0.026546	0.14973	0.875625	64	13	0.11454
Ercc5	8	0.53081	0.73665	0.999082	349	2	0.6358	0.0082477	0.037248	0.803208	25	4	0.6358
Spen	71	0.53112	0.91613	0.999082	350	14	0.29156	0.016799	0.13163	0.875625	44	35	0.29156
Xrcc2	6	0.53323	0.68304	0.999082	351	2	0.5512	0.076929	0.20075	0.910309	136	3	0.5512
Mdm2	6	0.53426	0.68387	0.999082	352	2	0.64984	0.054536	0.15447	0.875625	102	4	0.64984
Pole	61	0.53571	0.91109	0.999082	353	16	0.2211	0.015997	0.12142	0.875625	42	28	0.2211
Sgk1	3	0.53578	0.55933	0.999082	354	1	0.36289	0.24824	0.37335	0.927132	258	2	0.36289
Cdc73	11	0.5363	0.78024	0.999082	355	2	0.43726	0.01851	0.082399	0.875625	49	7	0.43726
Notch3	114	0.53667	0.92778	0.999082	356	32	0.19498	0.0052965	0.056277	0.873206	19	51	0.19498
Ddx3x	1	0.54562	0.54592	0.999082	357	0	0.10728	0.45438	0.45435	0.959182	340	0	0.10728
Atp6v1b2	1	0.54962	0.54983	0.999082	358	0	0.13764	0.45038	0.45031	0.959182	335	0	0.13764
Yap1	9	0.56363	0.76594	0.999082	359	2	0.15054	0.68683	0.85482	0.999886	402	2	0.15054
Mre11a	1	0.57122	0.572	0.999082	360	0	0.17452	0.42878	0.42877	0.959182	328	0	0.17452
Rit1	10	0.57277	0.7829	0.999082	361	3	0.25782	0.23647	0.50442	0.96775	248	4	0.25782
Fh1	18	0.57427	0.85112	0.999082	362	4	0.0073863	0.06824	0.26288	0.927132	122	7	0.0073863
Erbb4	80	0.57647	0.93872	0.999082	363	24	0.071862	0.061353	0.33829	0.927132	115	34	0.071862
Prkd1	30	0.57813	0.89104	0.999082	364	6	0.11104	0.088506	0.35271	0.927132	143	13	0.11104
Tcf7l2	41	0.58565	0.91249	0.999082	365	10	0.045917	0.12623	0.4662	0.959182	175	15	0.045917
Rad52	2	0.5864	0.58508	0.999082	366	0	0.66089	0.084749	0.14568	0.875625	140	1	0.66089
Eed	9	0.58789	0.78357	0.999082	367	2	0.32724	0.12743	0.32623	0.927132	177	4	0.32724
Sdhb	7	0.59141	0.74294	0.999082	368	2	0.08395	0.60269	0.76644	0.999886	381	2	0.08395
Pik3ca	64	0.59264	0.93627	0.999082	369	17	0.11023	0.031274	0.20439	0.910309	72	28	0.11023
Foxo1	16	0.59715	0.84807	0.999082	370	4	0.037636	0.32025	0.65159	0.999886	292	7	0.037636
Ccnd3	8	0.59739	0.77089	0.999082	371	2	-0.039119	0.83399	0.91127	0.999886	432	2	-0.039119
Map2k1	9	0.60212	0.79491	0.999082	372	3	-0.20439	0.65267	0.83209	0.999886	392	2	-0.20439
Inha	6	0.60488	0.7391	0.999082	373	2	-0.12702	0.24198	0.44069	0.959182	254	1	-0.12702
Ccne1	1	0.60709	0.60872	0.999082	374	0	0.27516	0.39291	0.39327	0.927132	319	0	0.27516
Cd79b	3	0.60886	0.61744	0.999082	375	1	-0.15761	0.86607	0.86671	0.999886	440	0	-0.15761
Inppl1	38	0.61111	0.91818	0.999082	376	11	0.17221	0.00084138	0.0094351	0.453828	6	18	0.17221
Flcn	17	0.61157	0.86222	0.999082	377	4	-0.21728	0.26293	0.59677	0.999886	264	4	-0.21728
Pik3cd	43	0.61476	0.92796	0.999082	378	13	0.17494	0.20621	0.61412	0.999886	230	18	0.17494
Araf	37	0.61933	0.92296	0.999082	379	11	0.18167	0.048166	0.24679	0.925998	92	17	0.18167
Shq1	2	0.62082	0.61903	0.999082	380	0	0.29168	0.34619	0.37453	0.927132	302	1	0.29168
Ptprd	142	0.62454	0.95616	0.999082	381	41	0.0051524	0.44305	0.8912	0.999886	332	50	0.0051524
Notch4	10	0.62727	0.81649	0.999082	382	3	-0.07097	0.50515	0.75744	0.999886	352	3	-0.07097
Etnk1	1	0.62937	0.63173	0.999082	383	0	0.36989	0.37063	0.37086	0.927132	311	0	0.36989
Srcap	3	0.63468	0.63902	0.999082	384	1	-0.32387	0.91466	0.91472	0.999886	457	0	-0.32387
Bcl2l11	2	0.63765	0.63634	0.999082	385	0	0.61266	0.05782	0.10196	0.875625	109	1	0.61266
Ccnd1	10	0.64703	0.82864	0.999082	386	2	0.17198	0.25637	0.53128	0.976451	261	5	0.17198
Sdhc	3	0.65043	0.6525	0.999082	387	1	0.20567	0.68424	0.6886	0.999886	401	1	0.20567
Pax5	39	0.65555	0.93824	0.999082	388	7	0.3811	0.00029719	0.0037551	0.424508	3	19	0.3811
Flt3	20	0.65642	0.89763	0.999082	389	6	0.13239	0.20781	0.53929	0.981641	233	9	0.13239
Foxf1	2	0.6609	0.65974	0.999082	390	0	-0.027262	0.70543	0.70402	0.999886	403	0	-0.027262
Ikzf3	2	0.66695	0.66559	0.999082	391	0	0.67252	0.10501	0.17747	0.898539	160	1	0.67252
Cul3	24	0.66892	0.91471	0.999082	392	6	0.52399	0.0044783	0.033398	0.803208	14	13	0.52399
Tnfaip3	13	0.67529	0.87317	0.999082	393	3	-0.036954	0.60973	0.84436	0.999886	383	4	-0.036954
Rad51	3	0.68224	0.68303	0.999082	394	1	-0.31268	0.42454	0.50297	0.96775	326	1	-0.31268
Brca1	4	0.68515	0.70347	0.999082	395	1	0.40853	0.23678	0.38116	0.927132	249	2	0.40853
Fgfr2	54	0.687	0.95771	0.999082	396	14	0.14137	0.16025	0.55682	0.988303	199	22	0.14137
Rybp	1	0.69153	0.69286	0.999082	397	0	0.40941	0.30847	0.30866	0.927132	284	1	0.40941
Sufu	10	0.69263	0.85812	0.999082	398	3	-0.159	0.75118	0.89527	0.999886	416	1	-0.159
Alk	70	0.6942	0.96695	0.999082	399	17	0.12258	0.14295	0.5449	0.981641	185	30	0.12258
Cdkn1a	1	0.69568	0.69674	0.999082	400	0	0.36785	0.30432	0.30483	0.927132	280	1	0.36785
Etv6	29	0.69805	0.93674	0.999082	401	5	0.31206	0.075217	0.31301	0.927132	134	14	0.31206
Sos1	18	0.70598	0.91163	0.999082	402	5	0.15467	0.022194	0.11223	0.875625	58	8	0.15467
Ylpm1	2	0.70625	0.70475	0.999082	403	0	0.30568	0.31705	0.35151	0.927132	287	1	0.30568
Arid5b	35	0.70736	0.94884	0.999082	404	7	0.013429	0.061905	0.28858	0.927132	117	14	0.013429
Mgam	2	0.71041	0.70888	0.999082	405	0	0.21653	0.51319	0.51506	0.96775	357	1	0.21653
safe_target	313	0.71163	0.9759	0.999082	406	75	0.20344	1.1e-06	2.4868e-05	0.011962	1	144	0.20344
Ddr2	37	0.71276	0.95311	0.999082	407	11	-0.0584	0.63665	0.93411	0.999886	388	10	-0.0584
Stat6	2	0.718	0.71638	0.999082	408	0	0.034828	0.68271	0.68059	0.999886	400	0	0.034828
Cd276	3	0.7197	0.72108	0.999082	409	0	0.3499	0.23074	0.35141	0.927132	244	2	0.3499
Stag2	44	0.72056	0.96013	0.999082	410	13	0.33314	0.014764	0.10646	0.875625	41	23	0.33314
Sh2d1a	1	0.72657	0.72823	0.999082	411	0	0.44867	0.27343	0.27415	0.927132	268	1	0.44867
Tmprss2	7	0.72901	0.83715	0.999082	412	2	0.19804	0.95659	0.95681	0.999886	469	1	0.19804
Nbn	2	0.7335	0.73203	0.999082	413	0	0.17605	0.58163	0.58066	0.999886	379	1	0.17605
Dusp4	7	0.73793	0.84429	0.999082	414	1	0.33546	0.16009	0.35627	0.927132	197	4	0.33546
Asxl1	32	0.73828	0.95421	0.999082	415	7	0.092989	0.028152	0.15856	0.875625	68	13	0.092989
Mycn	3	0.73931	0.74028	0.999082	416	0	-0.13747	0.90244	0.9023	0.999886	452	0	-0.13747
Phf6	6	0.73968	0.80783	0.999082	417	1	-0.059447	0.83212	0.86542	0.999886	431	1	-0.059447
Msh2	14	0.74161	0.91102	0.999082	418	3	0.17844	0.20727	0.50557	0.96775	232	7	0.17844
Flt4	86	0.74393	0.9805	0.999082	419	25	-0.11096	0.0096957	0.092923	0.875625	30	27	-0.11096
Ctla4	1	0.74409	0.74576	0.999082	420	0	0.88049	0.25591	0.25605	0.925998	260	1	0.88049
Gab2	3	0.74718	0.74811	0.999082	421	0	0.43782	0.14578	0.24516	0.925998	189	2	0.43782
Aurkb	10	0.7481	0.88092	0.999082	422	2	0.33033	0.074814	0.23506	0.925998	133	6	0.33033
Fat1	108	0.75129	0.98291	0.999082	423	26	0.023782	0.0064354	0.066503	0.875625	21	42	0.023782
Jak3	24	0.75255	0.94614	0.999082	424	5	0.44224	0.002393	0.020168	0.746227	12	15	0.44224
Rfwd2	1	0.75346	0.75514	0.999082	425	0	0.64872	0.24654	0.2466	0.925998	256	1	0.64872
Rel	3	0.75922	0.76015	0.999082	426	0	0.94323	0.080524	0.16014	0.875625	138	2	0.94323
Gna13	5	0.77397	0.79432	0.999082	427	1	0.36803	0.1636	0.32394	0.927132	200	3	0.36803
Chek1	1	0.78147	0.78354	0.999082	428	0	1.258	0.21853	0.2183	0.925998	239	1	1.258
Klf5	2	0.79484	0.79391	0.999082	429	0	0.86902	0.090808	0.15537	0.875625	145	1	0.86902
Rictor	31	0.80372	0.97016	0.999082	430	8	0.084031	0.60424	0.91229	0.999886	382	9	0.084031
Rad51d	2	0.8045	0.80343	0.999082	431	0	0.56022	0.23218	0.28905	0.927132	245	1	0.56022
Mpl	17	0.80767	0.94456	0.999082	432	4	0.044085	0.056838	0.22529	0.925998	107	5	0.044085
Tap1	6	0.80886	0.83893	0.999082	433	1	0.24367	0.030721	0.10231	0.875625	71	3	0.24367
Dtx1	3	0.81087	0.81125	0.999082	434	0	0.028241	0.80772	0.80824	0.999886	424	0	0.028241
Ret	24	0.81541	0.96338	0.999082	435	4	0.2961	0.059883	0.25769	0.925998	112	12	0.2961
Setbp1	2	0.81569	0.81451	0.999082	436	0	0.68131	0.16015	0.23898	0.925998	198	1	0.68131
Msh3	3	0.82256	0.82285	0.999082	437	0	-0.050159	0.50255	0.55053	0.985068	350	1	-0.050159
Akt3	16	0.82355	0.94859	0.999082	438	3	0.19112	0.39187	0.71852	0.999886	318	6	0.19112
Cebpa	6	0.82472	0.8475	0.999082	439	1	0.3486	0.013741	0.051741	0.858192	38	3	0.3486
Ikbke	11	0.83021	0.92384	0.999082	440	2	0.1443	0.019055	0.084289	0.875625	52	3	0.1443
Erbb3	51	0.8362	0.98669	0.999082	441	12	0.15696	0.10416	0.43379	0.959182	159	22	0.15696
Ppm1d	5	0.83978	0.84214	0.999082	442	1	0.37968	0.16581	0.32708	0.927132	202	3	0.37968
Atrx	38	0.84963	0.98413	0.999082	443	5	0.55018	0.0006905	0.007943	0.424508	4	22	0.55018
Sdhaf2	4	0.85108	0.85227	0.999082	444	0	-0.22673	0.16575	0.30877	0.927132	201	1	-0.22673
Setd1b	1	0.85292	0.85363	0.999082	445	0	1.2231	0.14708	0.14739	0.875625	190	1	1.2231
Msi2	9	0.85385	0.92401	0.999082	446	1	0.8184	0.008732	0.041754	0.803208	27	7	0.8184
Parp1	21	0.86567	0.97348	0.999082	447	5	0.28041	0.054777	0.2345	0.925998	103	10	0.28041
Smc1a	6	0.86848	0.8752	0.999082	448	1	-0.11625	0.87999	0.89083	0.999886	444	1	-0.11625
Elf3	4	0.87158	0.87173	0.999082	449	0	0.11235	0.83815	0.83965	0.999886	433	0	0.11235
Abl1	20	0.87499	0.97243	0.999082	450	4	0.028589	0.28966	0.6478	0.999886	277	7	0.028589
Xiap	3	0.87523	0.87627	0.999082	451	0	0.045191	0.38282	0.47922	0.959182	313	1	0.045191
Tet2	19	0.87719	0.97021	0.999082	452	4	0.37528	0.033028	0.15641	0.875625	76	10	0.37528
E2f3	18	0.87828	0.96984	0.999082	453	4	0.45789	0.018979	0.099041	0.875625	51	11	0.45789
Nf2	31	0.87944	0.98532	0.999082	454	7	0.29899	0.031763	0.17383	0.889469	74	16	0.29899
Cdkn2c	3	0.88428	0.88529	0.999082	455	0	0.16502	0.54976	0.58238	0.999886	371	1	0.16502
Ltb	1	0.88607	0.88707	0.999082	456	0	0.97393	0.11393	0.11446	0.875625	164	1	0.97393
Cdc42	2	0.889	0.88866	0.999082	457	0	0.44821	0.111	0.18674	0.907279	162	2	0.44821
Mycs	7	0.89918	0.90913	0.999082	458	1	0.35976	0.17121	0.37345	0.927132	204	4	0.35976
H2-K1	2	0.90377	0.90363	0.999082	459	0	0.60637	0.096231	0.164	0.876475	153	2	0.60637
Nfkbia	2	0.90771	0.90759	0.999082	460	0	0.72729	0.092289	0.1576	0.875625	146	2	0.72729
Eif1ax	2	0.91053	0.91019	0.999082	461	0	0.74235	0.089466	0.15339	0.875625	144	2	0.74235
Il10	3	0.92067	0.92035	0.999082	462	0	0.26235	0.29421	0.4282	0.959182	278	2	0.26235
Tet3	1	0.92149	0.92206	0.999082	463	0	1.0659	0.078506	0.079027	0.875625	137	1	1.0659
Pdcd1lg2	1	0.92595	0.92657	0.999082	464	0	1.2922	0.07405	0.074421	0.875625	131	1	1.2922
Nfe2	4	0.93376	0.93354	0.999082	465	0	0.62441	0.073753	0.16682	0.880461	130	3	0.62441
Nras	7	0.93862	0.93843	0.999082	466	1	0.86189	0.0014066	0.0074854	0.424508	9	5	0.86189
Aplnr	2	0.95078	0.94999	0.999082	467	0	0.91394	0.049217	0.08788	0.875625	95	2	0.91394
Birc3	2	0.95152	0.95076	0.999082	468	0	0.80036	0.048482	0.086527	0.875625	94	2	0.80036
Cenpa	5	0.96023	0.96044	0.999082	469	0	0.11458	0.45966	0.61851	0.999886	343	2	0.11458
Chek2	14	0.97227	0.98922	0.999082	470	2	0.64379	0.013213	0.070025	0.875625	36	8	0.64379
Ncstn	1	0.97232	0.97265	0.999082	471	0	1.7284	0.027679	0.027848	0.803208	67	1	1.7284
Knstrn	2	0.98053	0.98031	0.999082	472	0	1.1367	0.019468	0.036741	0.803208	54	2	1.1367
Dnmt3b	1	0.98214	0.98216	0.999082	473	0	1.9657	0.017861	0.01799	0.721093	46	1	1.9657
Mutyh	3	0.98249	0.98223	0.999082	474	0	1.224	0.017512	0.044868	0.803208	45	3	1.224
Erf	23	0.98488	0.9972	0.999915	475	3	0.31957	0.070456	0.28364	0.927132	128	12	0.31957
Palb2	3	0.98826	0.98828	0.999082	476	0	1.8715	0.002571	0.0070179	0.424508	13	3	1.8715
Fubp1	11	0.98941	0.99002	0.999082	477	0	0.4843	0.02478	0.10318	0.875625	61	7	0.4843
Lyn	12	0.99076	0.99077	0.999082	478	1	0.092474	0.24036	0.53187	0.976451	253	5	0.092474
Gata3	48	0.99488	0.99981	0.999915	479	7	0.19386	0.039277	0.22701	0.925998	83	19	0.19386
Rras2	5	0.99822	0.99828	0.999915	480	0	1.0144	0.0017775	0.0075948	0.424508	10	5	1.0144
Rad50	12	0.99993	0.99992	0.999915	481	0	1.2264	0.00018596	0.0015369	0.369617	2	10	1.2264
