id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Asxl1	32	0.26215	0.65363	0.998851	241	12	0.053677	0.36042	0.75525	0.999915	291	11	0.053677
Malt1	16	0.26483	0.5821	0.998851	242	5	-0.08831	0.24589	0.55893	0.999915	242	5	-0.08831
Ptch1	61	0.26523	0.71362	0.998851	243	23	-0.060313	0.45621	0.87446	0.999915	322	17	-0.060313
Cdk12	36	0.26594	0.6673	0.998851	244	12	-0.14468	0.028155	0.16476	0.880163	72	11	-0.14468
Mdm4	2	0.26905	0.3061	0.955683	245	1	-0.39756	0.67371	0.67195	0.999915	387	0	-0.39756
Traf7	33	0.2719	0.66667	0.998851	246	9	0.14995	0.0085496	0.062853	0.72414	34	13	0.14995
Rps6kb2	8	0.27354	0.51555	0.998851	247	2	0.1658	0.53156	0.7382	0.999915	346	3	0.1658
Dusp4	7	0.27674	0.48957	0.998851	248	2	0.085379	0.04273	0.13811	0.849873	96	3	0.085379
Btk	25	0.28111	0.64935	0.998851	249	8	-0.035576	0.34467	0.72116	0.999915	281	6	-0.035576
Prdm1	28	0.28212	0.661	0.998851	250	6	0.27086	0.041477	0.2036	0.912357	94	14	0.27086
Stag2	44	0.28259	0.70625	0.998851	251	13	-0.017501	0.03751	0.21059	0.912357	87	13	-0.017501
Mitf	37	0.28699	0.69685	0.998851	252	11	0.21817	0.08475	0.3546	0.989612	134	17	0.21817
Foxf1	2	0.2874	0.32041	0.955683	253	1	0.29632	0.068347	0.1195	0.849873	121	1	0.29632
Keap1	75	0.28982	0.75945	0.998851	254	17	0.13172	0.016554	0.13119	0.849873	47	31	0.13172
Notch2	81	0.2905	0.76355	0.998851	255	29	0.13447	0.08357	0.40689	0.999915	131	34	0.13447
Shoc2	1	0.29246	0.29287	0.955683	256	1	-0.43207	0.70754	0.70832	0.999915	397	0	-0.43207
Atr	40	0.29262	0.70857	0.998851	257	15	-0.16827	0.44504	0.84192	0.999915	317	12	-0.16827
Gata3	48	0.29339	0.72495	0.998851	258	12	0.0087657	0.064846	0.31622	0.972939	118	18	0.0087657
Arhgap35	7	0.29379	0.50742	0.998851	259	3	-0.39657	0.87317	0.90124	0.999915	435	1	-0.39657
Cdkn2c	3	0.29628	0.41057	0.998851	260	1	0.4385	0.12377	0.21451	0.912357	175	2	0.4385
Prkci	6	0.29691	0.5021	0.998851	261	2	0.13594	0.21431	0.40168	0.999915	223	3	0.13594
Brd4	70	0.29785	0.75685	0.998851	262	19	0.11852	0.039293	0.2422	0.936785	92	27	0.11852
Erbb3	51	0.29838	0.73592	0.998851	263	15	0.037694	0.14825	0.52649	0.999915	192	20	0.037694
Notch1	138	0.30231	0.7826	0.998851	264	32	0.27845	2.7157e-06	6.4658e-05	0.0311	1	67	0.27845
Pax5	38	0.30347	0.71412	0.998851	265	9	0.23291	0.01763	0.11797	0.849873	50	19	0.23291
Irf8	1	0.30538	0.30577	0.955683	266	1	-0.35437	0.69462	0.69556	0.999915	394	0	-0.35437
Max	15	0.30786	0.62178	0.998851	267	5	-0.096824	0.45697	0.76281	0.999915	323	5	-0.096824
Gsk3b	12	0.30808	0.59413	0.998851	268	5	0.099324	0.139	0.37036	0.989612	188	5	0.099324
Idh2	26	0.30856	0.68067	0.998851	269	5	0.31716	0.02884	0.15155	0.874032	74	14	0.31716
Casp8	9	0.30868	0.55894	0.998851	270	4	-0.19454	0.26566	0.51205	0.999915	247	3	-0.19454
Xrcc2	6	0.30993	0.51839	0.998851	271	3	-0.44105	0.56731	0.71391	0.999915	363	1	-0.44105
Eif1ax	2	0.31092	0.33811	0.971194	272	1	-0.24476	0.52959	0.52932	0.999915	345	1	-0.24476
Cenpa	5	0.31152	0.48125	0.998851	273	1	0.38778	0.14323	0.29078	0.972939	190	3	0.38778
Notch3	114	0.31306	0.79301	0.998851	274	27	0.32593	0.00041237	0.0061624	0.445318	5	54	0.32593
Eed	9	0.31789	0.56956	0.998851	275	4	0.27652	0.085253	0.24345	0.936785	137	4	0.27652
Atp6v1b2	1	0.31844	0.31867	0.955683	276	1	-0.52051	0.68156	0.68314	0.999915	393	0	-0.52051
Setbp1	2	0.31954	0.34482	0.971194	277	1	-0.64292	0.81007	0.809	0.999915	419	0	-0.64292
Rybp	1	0.32154	0.32187	0.955683	278	1	-0.39967	0.67846	0.68019	0.999915	392	0	-0.39967
Cdkn2b	4	0.32325	0.46159	0.998851	279	2	-0.12708	0.12603	0.25925	0.937601	180	1	-0.12708
Ar	71	0.32447	0.78595	0.998851	280	21	0.074777	0.13457	0.52325	0.999915	186	29	0.074777
Cebpa	6	0.32557	0.53689	0.998851	281	3	-0.088747	0.5517	0.70206	0.999915	353	2	-0.088747
Ikzf1	74	0.32623	0.78963	0.998851	282	27	-0.08155	0.26892	0.73542	0.999915	249	24	-0.08155
Dnmt3c	16	0.32911	0.64811	0.998851	283	6	-0.021139	0.028983	0.13274	0.849873	75	6	-0.021139
Ezh2	20	0.33484	0.68463	0.998851	284	5	0.32813	0.088913	0.31714	0.972939	141	10	0.32813
Smarca4	188	0.3405	0.81735	0.998851	285	59	-0.037765	0.29167	0.77483	0.999915	260	63	-0.037765
Rab35	10	0.34359	0.60655	0.998851	286	4	0.10352	0.0071516	0.036383	0.633254	31	3	0.10352
Mdm2	6	0.34432	0.55139	0.998851	287	2	0.0049856	0.89536	0.89789	0.999915	442	1	0.0049856
Klf4	12	0.34485	0.63362	0.998851	288	1	0.37356	0.023742	0.10515	0.849873	63	8	0.37356
Cic	67	0.34608	0.80122	0.998851	289	23	0.17706	0.015688	0.12356	0.849873	46	31	0.17706
Cdk6	4	0.34619	0.48605	0.998851	290	1	-0.19831	0.92683	0.92634	0.999915	455	0	-0.19831
Rtel1	12	0.35011	0.63934	0.998851	291	4	0.020619	0.39227	0.68313	0.999915	302	4	0.020619
Fanca	9	0.35647	0.61398	0.998851	292	3	-0.076439	0.84669	0.9207	0.999915	428	2	-0.076439
Hras	15	0.36026	0.67721	0.998851	293	4	-0.19394	0.8928	0.96766	0.999915	440	3	-0.19394
Spen	71	0.36077	0.81663	0.998851	294	17	0.053628	0.13293	0.51998	0.999915	185	27	0.053628
Dtx1	3	0.36608	0.45012	0.998851	295	1	-0.040105	0.7061	0.70761	0.999915	396	1	-0.040105
Smad4	55	0.37446	0.81234	0.998851	296	20	0.17941	0.22553	0.66037	0.999915	230	22	0.17941
Rac2	11	0.37515	0.64931	0.998851	297	3	0.067134	0.48882	0.74582	0.999915	332	4	0.067134
Nthl1	2	0.38136	0.39532	0.998851	298	1	-0.3843	0.87696	0.87657	0.999915	436	0	-0.3843
Erbb2	44	0.38368	0.80024	0.998851	299	15	0.031141	0.33921	0.76633	0.999915	278	15	0.031141
Etnk1	1	0.38604	0.38657	0.998851	300	0	-0.34492	0.61396	0.61569	0.999915	373	0	-0.34492
Ctla4	1	0.39208	0.39257	0.998851	301	0	-0.36431	0.60792	0.60965	0.999915	372	0	-0.36431
Parp1	21	0.39507	0.74616	0.998851	302	6	0.15494	0.13783	0.42621	0.999915	187	10	0.15494
Rel	3	0.39619	0.46775	0.998851	303	1	0.16371	0.066983	0.13799	0.849873	119	1	0.16371
Bcr	4	0.40269	0.54491	0.998851	304	1	0.052721	0.60223	0.66163	0.999915	371	1	0.052721
Dnmt3a	107	0.40385	0.86354	0.998851	305	32	0.0084998	0.068715	0.37068	0.989612	122	42	0.0084998
Lmo1	8	0.40825	0.63184	0.998851	306	3	-0.25344	0.4983	0.71087	0.999915	335	2	-0.25344
Recql4	12	0.41217	0.69417	0.998851	307	3	0.085273	0.16303	0.41114	0.999915	199	5	0.085273
Sdhc	3	0.41904	0.48199	0.998851	308	1	-0.19633	0.89359	0.89395	0.999915	441	0	-0.19633
Aurka	6	0.42067	0.60332	0.998851	309	2	-0.18576	0.46086	0.63903	0.999915	326	1	-0.18576
Ppp2r1a	42	0.42213	0.82424	0.998851	310	7	0.22255	0.018607	0.12029	0.849873	52	20	0.22255
Axin1	40	0.42597	0.82511	0.998851	311	14	-0.11705	0.045535	0.23623	0.934093	100	17	-0.11705
Kdm6a	59	0.42616	0.85317	0.998851	312	20	-0.15544	0.02686	0.17734	0.880163	70	21	-0.15544
Axl	45	0.43086	0.83492	0.998851	313	16	0.078382	0.02268	0.1454	0.852871	61	18	0.078382
Cbfb	15	0.43166	0.73796	0.998851	314	4	-0.0074093	0.23581	0.54784	0.999915	238	4	-0.0074093
Ncstn	1	0.43218	0.43222	0.998851	315	0	-0.1817	0.56782	0.56892	0.999915	364	0	-0.1817
Tes3-ps	6	0.43485	0.6129	0.998851	316	2	0.088131	0.23481	0.42699	0.999915	237	2	0.088131
Cdkn1b	3	0.439	0.49505	0.998851	317	1	0.0049985	0.49998	0.5408	0.999915	337	1	0.0049985
Smarca2	12	0.44103	0.71497	0.998851	318	2	0.21862	0.4276	0.71413	0.999915	308	4	0.21862
Tert	14	0.44306	0.73326	0.998851	319	5	-0.023433	0.23373	0.53017	0.999915	236	4	-0.023433
Hoxb13	10	0.4438	0.70321	0.998851	320	4	-0.0092218	0.73404	0.88489	0.999915	400	2	-0.0092218
Nup93	24	0.44411	0.79572	0.998851	321	8	0.15911	0.1029	0.36506	0.989612	160	10	0.15911
Acvr1	22	0.44477	0.78764	0.998851	322	8	0.057455	0.0084987	0.055959	0.722047	33	6	0.057455
Foxp1	39	0.44762	0.8393	0.998851	323	14	-0.20006	0.0044086	0.038074	0.633254	18	11	-0.20006
Smarcd1	14	0.44777	0.73684	0.998851	324	5	-0.010675	0.30423	0.61377	0.999915	265	6	-0.010675
Inpp4b	13	0.44964	0.73671	0.998851	325	3	0.1533	0.67712	0.87522	0.999915	390	4	0.1533
Sdhaf2	4	0.44986	0.57488	0.998851	326	1	0.57051	0.12185	0.25245	0.937601	171	3	0.57051
Ddx3x	1	0.45423	0.45421	0.998851	327	0	-0.11184	0.54577	0.54616	0.999915	350	0	-0.11184
Rad51d	2	0.45618	0.46048	0.998851	328	1	-0.3272	0.77523	0.77443	0.999915	411	0	-0.3272
Bcl10	1	0.45793	0.45783	0.998851	329	0	-0.1025	0.54207	0.54207	0.999915	349	0	-0.1025
Pik3cb	26	0.45986	0.80964	0.998851	330	8	-0.21957	0.8019	0.96423	0.999915	418	7	-0.21957
Bcl6	42	0.46037	0.85058	0.998851	331	12	0.039219	0.022661	0.13964	0.849873	60	17	0.039219
Erf	23	0.46219	0.80155	0.998851	332	6	0.28094	0.060629	0.25344	0.937601	117	11	0.28094
Kmt2d	264	0.46428	0.89718	0.998851	333	60	0.044315	0.0061369	0.063231	0.72414	28	94	0.044315
Csf1r	27	0.46437	0.81972	0.998851	334	5	0.28714	0.083929	0.3319	0.972939	132	13	0.28714
Foxl2	14	0.46913	0.75331	0.998851	335	5	-0.046394	0.050685	0.19335	0.911297	105	6	-0.046394
Actg1	8	0.47253	0.68716	0.998851	336	1	0.089029	0.64395	0.80423	0.999915	375	2	0.089029
Pik3c2g	24	0.47474	0.81519	0.998851	337	6	0.049033	0.15124	0.4629	0.999915	194	10	0.049033
Vhl	20	0.47494	0.79729	0.998851	338	7	-0.23103	0.090288	0.32038	0.972939	143	3	-0.23103
Park2	1	0.47681	0.47689	0.998851	339	0	-0.057684	0.52319	0.52323	0.999915	342	0	-0.057684
Babam1	10	0.48722	0.73273	0.998851	340	1	0.22217	0.12109	0.32562	0.972939	170	3	0.22217
Rad21	17	0.49419	0.79368	0.998851	341	5	-0.064132	0.093548	0.31638	0.972939	147	7	-0.064132
Rheb	2	0.49457	0.49545	0.998851	342	1	0.49758	0.032731	0.0596	0.72414	85	1	0.49758
Igf2	6	0.49911	0.65906	0.998851	343	2	0.0041937	0.6781	0.79813	0.999915	391	2	0.0041937
E2f3	18	0.50363	0.8061	0.998851	344	4	0.5241	0.0050219	0.033607	0.633254	23	10	0.5241
Traf2	10	0.50515	0.74309	0.998851	345	2	0.5468	0.021588	0.0917	0.849873	58	6	0.5468
Knstrn	2	0.50939	0.50916	0.998851	346	1	-0.05557	0.45517	0.461	0.999915	321	1	-0.05557
Ercc5	8	0.51514	0.72311	0.998851	347	3	-0.19863	0.55569	0.75824	0.999915	355	3	-0.19863
Etv1	26	0.51756	0.84845	0.998851	348	7	0.18209	0.13101	0.42878	0.999915	184	10	0.18209
Tap2	6	0.52259	0.67624	0.998851	349	2	0.15532	0.28968	0.49428	0.999915	257	3	0.15532
Fgf4	13	0.52398	0.78424	0.998851	350	3	0.16308	0.057775	0.20874	0.912357	113	6	0.16308
Vav2	1	0.52492	0.52501	0.998851	351	0	0.030825	0.47508	0.47499	0.999915	330	0	0.030825
Cxcr4	5	0.52618	0.67156	0.998851	352	2	-0.18965	0.91947	0.91998	0.999915	454	0	-0.18965
Alb	1	0.52636	0.52644	0.998851	353	0	0.044912	0.47364	0.47335	0.999915	329	0	0.044912
Rad52	2	0.53496	0.53415	0.998851	354	1	-0.54216	0.88283	0.88233	0.999915	439	0	-0.54216
Raf1	13	0.54094	0.79406	0.998851	355	4	-0.14526	0.86191	0.95063	0.999915	432	1	-0.14526
Aplnr	2	0.54215	0.54138	0.998851	356	1	0.84787	0.004903	0.0096937	0.477751	21	1	0.84787
Fgfr3	43	0.54373	0.89757	0.998851	357	12	0.020862	0.021494	0.14097	0.849873	57	18	0.020862
Tmem127	15	0.54548	0.81475	0.998851	358	5	0.081296	0.25945	0.57599	0.999915	245	5	0.081296
Fh1	18	0.54652	0.83423	0.998851	359	6	-0.14206	0.10254	0.33752	0.972939	159	5	-0.14206
Tgfbr2	28	0.54711	0.87084	0.998851	360	9	-0.021161	0.22392	0.59356	0.999915	229	11	-0.021161
Pak7	21	0.55035	0.84988	0.998851	361	6	-0.020731	0.71361	0.92818	0.999915	398	4	-0.020731
Flt3	20	0.55078	0.84728	0.998851	362	5	0.060198	0.057684	0.23692	0.934093	112	9	0.060198
Mdc1	8	0.55749	0.7543	0.998851	363	2	0.30072	0.087726	0.24557	0.937438	140	4	0.30072
Dicer1	28	0.55798	0.87632	0.998851	364	9	0.11093	0.095369	0.35835	0.989612	150	10	0.11093
Jak2	14	0.56694	0.82131	0.998851	365	3	-0.086356	0.27694	0.58245	0.999915	252	4	-0.086356
Tcf3	13	0.57189	0.81301	0.998851	366	2	0.26064	0.11423	0.3378	0.972939	167	7	0.26064
Idh1	11	0.5753	0.80353	0.998851	367	3	0.20352	0.24532	0.5161	0.999915	240	4	0.20352
Rad54l	17	0.57688	0.84607	0.998851	368	5	-0.084611	0.324	0.65611	0.999915	270	6	-0.084611
Fgfr2	54	0.57953	0.92455	0.998851	369	16	0.047787	0.055947	0.29258	0.972939	110	20	0.047787
Esr1	39	0.58035	0.91033	0.998851	370	13	-0.007389	0.073266	0.32588	0.972939	124	13	-0.007389
Ccnd2	19	0.5812	0.85625	0.998851	371	5	0.024325	0.084764	0.30716	0.972939	135	8	0.024325
Rnf43	47	0.58953	0.92185	0.998851	372	15	-0.18798	0.25922	0.68857	0.999915	244	16	-0.18798
Flt1	16	0.59512	0.84794	0.998851	373	4	-0.081194	0.32625	0.65306	0.999915	271	6	-0.081194
Smc1a	6	0.59683	0.73337	0.998851	374	2	-0.035889	0.44013	0.62457	0.999915	315	2	-0.035889
Ephb1	80	0.60256	0.94784	0.998851	375	21	0.080003	0.02256	0.1663	0.880163	59	30	0.080003
Tek	34	0.60568	0.91237	0.998851	376	10	0.088064	0.18545	0.55304	0.999915	210	14	0.088064
Mgam	2	0.61024	0.60842	0.998851	377	0	0.15562	0.35507	0.3772	0.989612	289	1	0.15562
H2-K1	2	0.61709	0.61523	0.998851	378	0	-0.12505	0.74139	0.73989	0.999915	401	0	-0.12505
Irs1	34	0.61747	0.91743	0.998851	379	9	0.45702	0.00027488	0.0031086	0.373804	3	19	0.45702
Sesn1	1	0.61887	0.62068	0.998851	380	0	0.23504	0.38113	0.38162	0.992202	297	0	0.23504
Bard1	4	0.62168	0.66466	0.998851	381	1	-0.068391	0.22701	0.36488	0.989612	231	2	-0.068391
Erbb4	80	0.62493	0.95459	0.998851	382	22	0.048749	0.43427	0.87724	0.999915	312	29	0.048749
Mtor	108	0.6293	0.95784	0.998851	383	27	0.108	0.039824	0.25798	0.937601	93	42	0.108
B2m	3	0.63434	0.63948	0.998851	384	1	-0.27218	0.23242	0.3526	0.989612	235	1	-0.27218
Tsc1	44	0.63982	0.93743	0.998851	385	14	-0.16342	0.7464	0.96871	0.999915	403	8	-0.16342
Irf1	3	0.64079	0.64526	0.998851	386	1	-0.30559	0.77458	0.77574	0.999915	410	0	-0.30559
Tdpoz8	3	0.64682	0.65001	0.998851	387	1	-0.2748	0.89607	0.89627	0.999915	444	0	-0.2748
Ago2	22	0.65634	0.9077	0.998851	388	5	0.48761	0.0026813	0.020218	0.627172	13	13	0.48761
Mga	46	0.66068	0.94556	0.998851	389	12	0.060798	0.19701	0.60097	0.999915	215	16	0.060798
Nfkbia	2	0.6699	0.66841	0.998851	390	0	-0.097753	0.76061	0.75966	0.999915	406	0	-0.097753
Ubr5	1	0.67189	0.67415	0.998851	391	0	0.30005	0.32811	0.32832	0.972939	272	1	0.30005
Gna11	21	0.68335	0.91366	0.998851	392	5	-0.066873	0.79284	0.9558	0.999915	416	6	-0.066873
Ccne1	1	0.69455	0.69549	0.998851	393	0	0.46694	0.30545	0.30586	0.972939	267	1	0.46694
Gata2	36	0.6993	0.94761	0.998851	394	11	0.17002	0.0012852	0.01422	0.531285	11	17	0.17002
Lats2	21	0.7008	0.92101	0.998851	395	5	0.096768	0.017244	0.097997	0.849873	48	9	0.096768
Ntrk2	45	0.70409	0.95742	0.998851	396	9	0.29576	0.029851	0.17874	0.880163	77	22	0.29576
Chek1	1	0.70927	0.71015	0.998851	397	0	0.92059	0.29073	0.29112	0.972939	258	1	0.92059
Inppl1	38	0.71058	0.95282	0.998851	398	10	0.33758	0.0086551	0.066493	0.726892	35	19	0.33758
Setd1b	1	0.71471	0.7159	0.998851	399	0	0.67554	0.28529	0.28558	0.972939	253	1	0.67554
Msh2	14	0.71849	0.89943	0.998851	400	3	-0.09998	0.56029	0.82213	0.999915	359	5	-0.09998
Flcn	17	0.72167	0.91634	0.998851	401	5	0.041162	0.085196	0.29499	0.972939	136	7	0.041162
Map2k2	17	0.72847	0.91984	0.998851	402	5	0.27056	0.029602	0.13683	0.849873	76	9	0.27056
Stat3	28	0.73333	0.94702	0.998851	403	8	0.20245	0.11888	0.41278	0.999915	169	12	0.20245
Lztr1	6	0.73402	0.80856	0.998851	404	1	-0.15824	0.90681	0.90699	0.999915	450	1	-0.15824
Notch4	10	0.73714	0.87931	0.998851	405	2	0.23954	0.058917	0.19514	0.911297	115	5	0.23954
Rara	38	0.74034	0.96083	0.998851	406	10	0.157	0.0091679	0.069637	0.744338	37	15	0.157
Ezh1	23	0.74814	0.94201	0.998851	407	3	0.3091	0.089298	0.32768	0.972939	142	11	0.3091
Fbxw7	60	0.74815	0.97567	0.998851	408	14	0.25546	0.049259	0.27288	0.972267	103	27	0.25546
Rras	9	0.74878	0.86698	0.998851	409	2	0.15357	0.36533	0.62371	0.999915	293	3	0.15357
Brca1	4	0.75774	0.7616	0.998851	410	1	0.17422	0.64889	0.68882	0.999915	376	1	0.17422
Inhba	43	0.76515	0.9712	0.998851	411	8	0.037133	0.36477	0.78661	0.999915	292	15	0.037133
Pot1b	3	0.76608	0.76713	0.998851	412	0	0.11766	0.55586	0.58052	0.999915	356	1	0.11766
Cdk4	8	0.76839	0.86754	0.998851	413	1	-0.10457	0.025982	0.097062	0.849873	67	2	-0.10457
Msh3	3	0.77858	0.77959	0.998851	414	0	-0.023142	0.70328	0.70478	0.999915	395	1	-0.023142
Stat6	2	0.78717	0.78587	0.998851	415	0	0.30008	0.37146	0.39017	0.999915	296	1	0.30008
Gab2	3	0.78838	0.78944	0.998851	416	0	-0.1608	0.77758	0.77856	0.999915	412	0	-0.1608
Ptpn11	37	0.79049	0.97299	0.998851	417	8	0.25994	0.035982	0.19772	0.912357	86	18	0.25994
Inha	6	0.79776	0.83522	0.998851	418	1	0.29255	0.093058	0.23238	0.934093	145	3	0.29255
Gnas	30	0.80113	0.96809	0.998851	419	7	0.46394	0.00028255	0.0029892	0.373804	4	16	0.46394
Eif4e	3	0.80215	0.8029	0.998851	420	0	-0.026863	0.038355	0.092983	0.849873	89	1	-0.026863
Men1	39	0.80307	0.97754	0.998851	421	8	0.043523	0.239	0.64573	0.999915	239	13	0.043523
Cdc42	2	0.80823	0.80725	0.998851	422	0	0.23816	0.54816	0.54752	0.999915	352	1	0.23816
Ikzf3	2	0.80869	0.80769	0.998851	423	0	0.39835	0.38894	0.40445	0.999915	301	1	0.39835
Dnmt3b	1	0.81357	0.81498	0.998851	424	0	0.82177	0.18643	0.1859	0.890639	212	1	0.82177
Dis3	13	0.82031	0.93234	0.998851	425	2	-0.12617	0.78921	0.9233	0.999915	414	3	-0.12617
Cd276	3	0.82498	0.82574	0.998851	426	0	0.36522	0.07926	0.15479	0.875908	128	2	0.36522
Egfl7	2	0.82906	0.82859	0.998851	427	0	0.46985	0.26659	0.30821	0.972939	248	1	0.46985
Ccnd1	10	0.8298	0.91561	0.998851	428	2	0.51936	0.01235	0.056944	0.722047	42	6	0.51936
Runx1t1	3	0.83568	0.83678	0.998851	429	0	0.08369	0.35023	0.44948	0.999915	285	1	0.08369
Calr	4	0.83598	0.83744	0.998851	430	0	0.060943	0.43168	0.57707	0.999915	311	2	0.060943
Trp63	81	0.83625	0.99139	0.998851	431	18	0.25577	0.023294	0.17148	0.880163	62	35	0.25577
Pdcd1lg2	1	0.8428	0.84374	0.998851	432	0	0.86326	0.1572	0.15676	0.876739	198	1	0.86326
Rras2	5	0.84469	0.84702	0.998851	433	1	-0.29221	0.67066	0.74957	0.999915	386	1	-0.29221
Mapk3	7	0.85074	0.88584	0.998851	434	1	0.16392	0.34595	0.56552	0.999915	282	3	0.16392
Card11	112	0.85471	0.99438	0.998851	435	31	0.19653	0.020882	0.16338	0.880163	54	47	0.19653
Mutyh	3	0.85505	0.85582	0.998851	436	0	0.3383	0.4028	0.47942	0.999915	304	1	0.3383
Cdkn1a	1	0.8576	0.85865	0.998851	437	0	0.70818	0.1424	0.14312	0.849873	189	1	0.70818
Palb2	3	0.86042	0.86123	0.998851	438	0	0.83073	0.12527	0.21649	0.912357	178	2	0.83073
Ddr2	37	0.86557	0.9868	0.998851	439	7	0.046498	0.66077	0.93964	0.999915	381	12	0.046498
Top1	11	0.86738	0.93936	0.998851	440	2	0.023418	0.66879	0.85575	0.999915	385	2	0.023418
Ret	24	0.87113	0.97841	0.998851	441	3	0.35254	0.017839	0.10338	0.849873	51	13	0.35254
Bcl2l11	2	0.8751	0.87476	0.998851	442	0	0.45822	0.38374	0.39992	0.999915	299	1	0.45822
Elf3	4	0.87574	0.87619	0.998851	443	0	-0.020636	0.78943	0.79179	0.999915	415	1	-0.020636
Znrf3	3	0.88227	0.88324	0.998851	444	0	0.36323	0.15655	0.25641	0.937601	196	2	0.36323
Gnaq	4	0.88279	0.88288	0.998851	445	0	0.04466	0.58219	0.6512	0.999915	366	1	0.04466
Sufu	10	0.88698	0.94295	0.998851	446	2	0.013625	0.53933	0.77085	0.999915	347	3	0.013625
Epas1	5	0.89305	0.89268	0.998851	447	0	0.21375	0.076712	0.18702	0.890639	126	2	0.21375
Dnajb1	1	0.89544	0.89667	0.998851	448	0	0.93013	0.10456	0.10526	0.849873	162	1	0.93013
Stat5a	15	0.89614	0.96752	0.998851	449	3	0.054737	0.044518	0.18258	0.887077	99	5	0.054737
Akt2	16	0.89728	0.97048	0.998851	450	3	0.24839	0.028794	0.13212	0.849873	73	8	0.24839
Fgf15	1	0.89952	0.90051	0.998851	451	0	0.80559	0.10048	0.10126	0.849873	156	1	0.80559
Klf5	2	0.90022	0.8999	0.998851	452	0	0.66343	0.099777	0.1694	0.880163	155	2	0.66343
Birc3	2	0.90619	0.90614	0.998851	453	0	0.60438	0.09381	0.15981	0.880163	148	2	0.60438
Sgk1	3	0.91567	0.91569	0.998851	454	0	0.3716	0.22032	0.33748	0.972939	225	2	0.3716
Kit	24	0.92633	0.98842	0.998851	455	2	0.26091	0.16915	0.49544	0.999915	204	11	0.26091
Map3k1	29	0.93003	0.99222	0.998851	456	5	-0.08998	0.30414	0.69395	0.999915	264	11	-0.08998
Mycs	7	0.93794	0.93808	0.998851	457	1	0.077171	0.080843	0.21813	0.912357	129	3	0.077171
Myc	11	0.94009	0.97012	0.998851	458	1	0.12474	0.49013	0.74677	0.999915	333	4	0.12474
Plcg1	6	0.94357	0.94333	0.998851	459	0	0.015436	0.9285	0.92705	0.999915	456	0	0.015436
Sox9	47	0.94405	0.99728	0.998851	460	7	0.17175	0.054441	0.27852	0.972939	109	16	0.17175
Axin2	23	0.94435	0.99132	0.998851	461	4	0.2258	0.018976	0.10616	0.849873	53	11	0.2258
Chek2	14	0.94518	0.97957	0.998851	462	2	0.36254	0.027657	0.12471	0.849873	71	7	0.36254
Tet3	1	0.94589	0.94608	0.998851	463	0	1.14	0.054112	0.054268	0.722047	108	1	1.14
Rad50	12	0.94752	0.97698	0.998851	464	1	0.27689	0.031703	0.13094	0.849873	81	6	0.27689
Gata1	16	0.95077	0.98632	0.998851	465	1	0.26521	0.16844	0.45296	0.999915	203	6	0.26521
Pold1	60	0.95299	0.99862	0.998851	466	12	0.10691	0.031883	0.20219	0.912357	82	25	0.10691
Foxa1	35	0.95863	0.99706	0.998851	467	5	0.29686	0.03796	0.2028	0.912357	88	17	0.29686
Gna13	5	0.96445	0.96462	0.998851	468	0	0.62927	0.024597	0.075227	0.769877	65	4	0.62927
Smad3	53	0.96855	0.99885	0.998851	469	10	0.091636	0.18073	0.58675	0.999915	208	18	0.091636
Csf3r	3	0.9736	0.97344	0.998851	470	0	0.76673	0.026397	0.065797	0.726892	69	3	0.76673
Ltb	1	0.97527	0.97543	0.998851	471	0	1.4765	0.024734	0.024714	0.627172	66	1	1.4765
Tap1	6	0.97699	0.97732	0.998851	472	0	0.060877	0.33697	0.55038	0.999915	276	1	0.060877
Msi2	9	0.97814	0.97744	0.998851	473	0	0.72514	0.001013	0.0064807	0.445318	9	7	0.72514
Map2k1	9	0.97832	0.97764	0.998851	474	0	0.70918	0.0028511	0.015602	0.536056	14	6	0.70918
Rit1	10	0.98091	0.98126	0.998851	475	1	0.22342	0.10883	0.305	0.972939	165	5	0.22342
Tet1	10	0.98156	0.98168	0.998851	476	1	0.31049	0.28694	0.55699	0.999915	255	4	0.31049
Sesn3	6	0.98921	0.9893	0.998851	477	0	0.41931	0.049595	0.14235	0.849873	104	4	0.41931
Nfe2	4	0.99106	0.99099	0.998851	478	0	0.74706	0.0089399	0.030175	0.633254	36	4	0.74706
Myd88	6	0.99282	0.99301	0.998851	479	0	0.50105	0.084396	0.21496	0.912357	133	4	0.50105
Igf1	10	0.99611	0.996	0.998851	480	0	0.2799	0.44689	0.70698	0.999915	319	4	0.2799
Cd79a	7	0.99853	0.99858	0.998851	481	0	0.37651	0.0065896	0.029101	0.633254	30	4	0.37651
