id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Tek	34	0.25568	0.6443	0.999816	241	7	-0.042249	0.016556	0.10759	0.766376	49	11	-0.042249
Notch3	114	0.25606	0.73081	0.999816	242	30	0.063955	0.023122	0.17484	0.832654	65	49	0.063955
Gnaq	4	0.26081	0.39379	0.984691	243	1	-0.15358	0.92751	0.92706	0.999955	452	0	-0.15358
Nfe2l2	14	0.26511	0.56348	0.999816	244	4	-0.21475	0.12575	0.36085	0.91351	180	4	-0.21475
Ccnd3	8	0.27461	0.50951	0.999816	245	3	0.18189	0.15214	0.35091	0.91351	199	4	0.18189
Nf2	31	0.27646	0.66336	0.999816	246	9	0.17365	0.36564	0.75965	0.999955	295	12	0.17365
Ezh1	23	0.28016	0.63584	0.999816	247	6	0.26908	0.0043522	0.030872	0.549973	25	11	0.26908
Gna11	21	0.28203	0.63073	0.999816	248	8	0.067505	0.15263	0.454	0.987624	200	9	0.067505
Msh2	14	0.28771	0.59186	0.999816	249	6	-0.094938	0.92954	0.97644	0.999955	454	2	-0.094938
Foxo1	16	0.28919	0.60445	0.999816	250	3	0.15718	0.099898	0.32079	0.91351	161	8	0.15718
Tsc2	57	0.29713	0.74126	0.999816	251	18	0.012931	0.11287	0.45775	0.987624	167	21	0.012931
Eif4e	3	0.29915	0.406	0.985705	252	1	0.25326	0.18296	0.28973	0.91351	216	1	0.25326
Pak7	21	0.30507	0.65568	0.999816	253	4	-0.066481	0.73289	0.93457	0.999955	396	6	-0.066481
Pparg	20	0.30564	0.65141	0.999816	254	7	-0.15788	0.16583	0.4682	0.987624	207	6	-0.15788
Sf3b1	35	0.30749	0.71064	0.999816	255	11	0.01632	0.77936	0.96898	0.999955	412	9	0.01632
Eif4a2	2	0.30916	0.33428	0.945704	256	1	-0.46592	0.81847	0.8176	0.999955	426	0	-0.46592
Arid1b	74	0.31209	0.77506	0.999816	257	25	0.0042392	0.21871	0.6718	0.999955	232	20	0.0042392
Ctr9	1	0.31248	0.31281	0.91745	258	1	-0.40346	0.68752	0.68882	0.999955	386	0	-0.40346
Mycs	7	0.3136	0.52587	0.999816	259	3	0.19609	0.036681	0.12105	0.766376	86	3	0.19609
Btk	25	0.31601	0.68571	0.999816	260	9	-0.068717	0.2309	0.59071	0.999955	238	8	-0.068717
Stag2	44	0.31638	0.73849	0.999816	261	15	-0.16763	0.96006	0.99801	0.999955	464	9	-0.16763
Fh1	18	0.32312	0.65636	0.999816	262	6	0.012662	0.18854	0.49126	0.99004	221	7	0.012662
Rab35	10	0.3278	0.58777	0.999816	263	3	0.41181	0.058378	0.19329	0.835693	113	5	0.41181
Esr1	39	0.33574	0.74717	0.999816	264	14	-0.12428	0.13227	0.46852	0.987624	187	16	-0.12428
Irs2	55	0.3368	0.77928	0.999816	265	16	0.08972	0.097857	0.42037	0.96285	157	21	0.08972
Pax5	38	0.33905	0.74587	0.999816	266	8	0.20538	0.059862	0.28269	0.906491	116	18	0.20538
Pold1	60	0.34036	0.78757	0.999816	267	20	0.10156	0.0016649	0.019104	0.535215	15	26	0.10156
Nup93	24	0.34118	0.70549	0.999816	268	8	0.049068	0.15577	0.47082	0.987624	202	10	0.049068
Tert	14	0.34372	0.64686	0.999816	269	5	0.13358	0.27375	0.57713	0.999955	256	5	0.13358
Vav2	1	0.34556	0.34626	0.959549	270	0	-0.26138	0.65444	0.65728	0.999955	377	0	-0.26138
Rictor	31	0.34567	0.73543	0.999816	271	7	0.11454	0.058008	0.26273	0.896247	111	11	0.11454
Myod1	36	0.34627	0.74745	0.999816	272	12	0.001437	0.0027895	0.026505	0.535215	19	15	0.001437
Idh1	11	0.34725	0.62073	0.999816	273	4	-0.11162	0.4573	0.71923	0.999955	317	4	-0.11162
Suz12	6	0.35249	0.54989	0.999816	274	2	-0.081646	0.51948	0.67667	0.999955	346	1	-0.081646
Jak3	24	0.35353	0.71767	0.999816	275	4	-0.1019	0.18694	0.52277	0.999955	219	8	-0.1019
Gps2	16	0.35463	0.66928	0.999816	276	3	-0.086185	0.5051	0.79919	0.999955	341	4	-0.086185
Mpeg1	3	0.35667	0.43882	0.999816	277	1	0.41688	0.16824	0.27051	0.902793	208	2	0.41688
Med12	69	0.35966	0.81156	0.999816	278	23	0.027026	0.6956	0.96917	0.999955	390	22	0.027026
Ccne1	1	0.36096	0.36112	0.979067	279	0	-0.36726	0.63904	0.64165	0.999955	375	0	-0.36726
Birc3	2	0.36594	0.38073	0.980749	280	1	-0.44395	0.82668	0.82614	0.999955	429	0	-0.44395
Lats1	28	0.37057	0.74596	0.999816	281	9	0.083379	0.018398	0.10955	0.766376	52	12	0.083379
Flt1	16	0.37658	0.69029	0.999816	282	4	0.27103	0.49026	0.79008	0.999955	331	6	0.27103
Tmprss2	7	0.38866	0.60436	0.999816	283	3	-0.20384	0.76954	0.8619	0.999955	410	1	-0.20384
Ercc5	8	0.39227	0.61422	0.999816	284	3	-0.40426	0.47696	0.692	0.999955	324	3	-0.40426
Bard1	4	0.39236	0.5336	0.999816	285	1	0.050036	0.75815	0.76374	0.999955	405	1	0.050036
Stk40	17	0.39332	0.71228	0.999816	286	4	0.23076	0.089657	0.30589	0.91351	147	9	0.23076
Mgam	2	0.39342	0.40365	0.985705	287	1	-0.044002	0.30627	0.33656	0.91351	266	1	-0.044002
Cxcr4	5	0.39485	0.55118	0.999816	288	1	-0.034142	0.062217	0.16143	0.808837	118	2	-0.034142
Cbl	31	0.39489	0.7779	0.999816	289	8	-7.6387e-05	0.35519	0.75005	0.999955	290	12	-7.6387e-05
Mga	46	0.39501	0.81133	0.999816	290	12	-0.0082586	0.036865	0.20859	0.835693	88	15	-0.0082586
Mapk3	7	0.40226	0.61782	0.999816	291	2	0.25509	0.24159	0.45664	0.987624	244	3	0.25509
Ddx3x	1	0.40371	0.40371	0.985705	292	0	-0.219	0.59629	0.59755	0.999955	368	0	-0.219
Rybp	1	0.40552	0.40542	0.985705	293	0	-0.20242	0.59448	0.59562	0.999955	367	0	-0.20242
Tbx3	58	0.4068	0.83541	0.999816	294	20	-0.077997	0.14285	0.52415	0.999955	193	22	-0.077997
Gata3	48	0.40945	0.82385	0.999816	295	9	0.14927	0.014589	0.10657	0.766376	44	18	0.14927
Aurka	6	0.4109	0.59132	0.999816	296	2	0.4732	0.046101	0.1338	0.766376	100	4	0.4732
Rad52	2	0.42832	0.43448	0.999816	297	1	0.0093257	0.35931	0.37902	0.928363	292	1	0.0093257
Brd4	70	0.42912	0.86154	0.999816	298	20	0.13626	0.031256	0.20497	0.835693	79	30	0.13626
Insr	59	0.43326	0.8554	0.999816	299	14	0.19335	0.00078101	0.0093655	0.409526	9	29	0.19335
Foxl2	14	0.43672	0.72587	0.999816	300	3	-0.020878	0.20484	0.49124	0.99004	228	5	-0.020878
Arid1a	228	0.43824	0.88213	0.999816	301	74	-0.027842	0.16562	0.60494	0.999955	206	75	-0.027842
Alox12b	14	0.43901	0.72784	0.999816	302	5	0.011704	0.1107	0.33029	0.91351	166	6	0.011704
Ephb1	80	0.43904	0.87553	0.999816	303	24	-0.0036895	0.020203	0.15212	0.795325	60	31	-0.0036895
Mdc1	8	0.44137	0.65893	0.999816	304	3	0.16824	0.093224	0.25788	0.886005	151	3	0.16824
Dnmt3b	1	0.44343	0.44354	0.999816	305	0	-0.15666	0.55657	0.55713	0.999955	354	0	-0.15666
Stat3	28	0.45319	0.8135	0.999816	306	10	0.088302	0.069776	0.2929	0.91351	126	10	0.088302
Brip1	10	0.45329	0.70578	0.999816	307	3	0.088241	0.48557	0.73707	0.999955	329	3	0.088241
Tsc1	44	0.45518	0.84826	0.999816	308	14	-0.14491	0.21341	0.62157	0.999955	231	11	-0.14491
Map3k13	33	0.45546	0.82524	0.999816	309	8	0.068485	0.49427	0.85525	0.999955	334	11	0.068485
Sh2b3	15	0.45654	0.75153	0.999816	310	4	0.0035159	0.33582	0.65359	0.999955	280	6	0.0035159
Zfhx3	162	0.46076	0.89359	0.999816	311	52	0.0088911	0.038838	0.25255	0.880261	90	62	0.0088911
Tmem127	15	0.46413	0.75703	0.999816	312	5	0.0011172	0.55688	0.82329	0.999955	355	4	0.0011172
Notch4	10	0.47085	0.71699	0.999816	313	2	0.63389	0.0036703	0.020507	0.535215	22	6	0.63389
Cd79b	3	0.47134	0.51195	0.999816	314	1	0.21751	0.72077	0.72213	0.999955	394	0	0.21751
Fyn	27	0.47293	0.82246	0.999816	315	7	0.28767	0.00090075	0.0088681	0.409526	11	13	0.28767
Stat6	2	0.4756	0.47708	0.999816	316	1	-0.24185	0.78206	0.78106	0.999955	414	0	-0.24185
Chek2	14	0.47668	0.75777	0.999816	317	4	0.30575	0.092182	0.2936	0.91351	150	7	0.30575
Pdpk1	2	0.47801	0.47932	0.999816	318	1	-0.22764	0.4594	0.4641	0.987624	318	1	-0.22764
Foxf1	2	0.47812	0.47944	0.999816	319	1	0.34154	0.11413	0.19151	0.835693	171	1	0.34154
Sox2	18	0.4786	0.78627	0.999816	320	6	0.10294	0.037941	0.16659	0.826099	89	7	0.10294
Trp63	81	0.47888	0.89725	0.999816	321	23	0.33778	0.00084959	0.010997	0.440789	10	41	0.33778
Calr	4	0.48028	0.582	0.999816	322	1	-0.040888	0.59751	0.65576	0.999955	369	1	-0.040888
Dnmt3c	16	0.48212	0.77617	0.999816	323	5	0.15615	0.24531	0.55698	0.999955	245	6	0.15615
Bcl6	42	0.4915	0.86551	0.999816	324	11	-0.01438	0.25499	0.66946	0.999955	250	15	-0.01438
Tcf7l2	41	0.4934	0.86758	0.999816	325	10	0.19146	0.17653	0.55235	0.999955	213	17	0.19146
Gata2	36	0.49484	0.85753	0.999816	326	11	0.093606	0.011518	0.083175	0.766376	37	15	0.093606
Erbb2	44	0.49738	0.8738	0.999816	327	10	0.28774	0.0028399	0.026753	0.535215	20	22	0.28774
Ppm1d	5	0.50356	0.65022	0.999816	328	1	0.63693	0.020134	0.063121	0.709191	59	4	0.63693
Notch1	138	0.5061	0.91499	0.999816	329	33	0.32249	1.472e-05	0.00036308	0.04366	3	71	0.32249
Tap1	6	0.50663	0.66139	0.999816	330	2	-0.2364	0.021159	0.075038	0.766376	62	2	-0.2364
Sh2d1a	1	0.50884	0.50883	0.999816	331	0	-0.0021386	0.49116	0.49106	0.99004	332	0	-0.0021386
Map3k1	29	0.51133	0.85126	0.999816	332	8	0.036891	0.09699	0.36514	0.91476	155	12	0.036891
Smad4	55	0.52192	0.90016	0.999816	333	15	0.13407	0.0025509	0.026385	0.535215	17	23	0.13407
Nthl1	2	0.52346	0.52212	0.999816	334	1	0.14619	0.32464	0.35125	0.91351	277	1	0.14619
Recql4	12	0.52909	0.77477	0.999816	335	2	0.62862	0.0043638	0.025808	0.535215	26	8	0.62862
Max	15	0.53474	0.80573	0.999816	336	4	0.14207	0.22029	0.52549	0.999955	233	7	0.14207
Cdkn2c	3	0.537	0.55857	0.999816	337	1	1.0133	0.032406	0.079236	0.766376	81	2	1.0133
Ntrk1	38	0.53792	0.88485	0.999816	338	10	0.19375	0.27233	0.68014	0.999955	255	15	0.19375
Yap1	9	0.54027	0.74725	0.999816	339	3	-0.042563	0.08359	0.2391	0.86926	139	4	-0.042563
Arid2	73	0.54128	0.92145	0.999816	340	24	0.10743	0.098395	0.4393	0.987401	159	29	0.10743
Parp1	21	0.5418	0.84351	0.999816	341	5	0.17328	0.16539	0.47428	0.987624	205	8	0.17328
Socs1	30	0.54337	0.87178	0.999816	342	9	-0.12608	0.042196	0.2081	0.835693	94	12	-0.12608
Erbb3	51	0.54488	0.90766	0.999816	343	16	0.061702	0.43155	0.848	0.999955	312	16	0.061702
Sesn2	14	0.5457	0.80493	0.999816	344	4	-0.14431	0.27626	0.58027	0.999955	257	4	-0.14431
Mycl	4	0.54906	0.61752	0.999816	345	1	0.023645	0.22302	0.35908	0.91351	235	1	0.023645
Fgf15	1	0.55158	0.55192	0.999816	346	0	0.067574	0.44842	0.4484	0.987624	315	0	0.067574
Tnfaip3	13	0.55494	0.79945	0.999816	347	4	0.16819	0.53795	0.79635	0.999955	349	3	0.16819
Dnmt3a	107	0.55746	0.93527	0.999816	348	29	0.049162	0.23848	0.71362	0.999955	242	35	0.049162
Pik3cd	43	0.56494	0.90598	0.999816	349	12	0.056037	0.17388	0.555	0.999955	210	16	0.056037
Dusp4	7	0.5668	0.72528	0.999816	350	1	0.22272	0.14381	0.32671	0.91351	194	3	0.22272
Rit1	10	0.56751	0.77782	0.999816	351	3	-0.046901	0.5139	0.75316	0.999955	345	3	-0.046901
Myc	11	0.57617	0.79852	0.999816	352	2	0.47917	0.084649	0.25703	0.886005	141	6	0.47917
Dot1l	45	0.57907	0.91304	0.999816	353	12	0.23842	0.03066	0.18211	0.835693	78	20	0.23842
Epas1	5	0.58178	0.69665	0.999816	354	1	0.16146	0.31905	0.49193	0.99004	272	1	0.16146
Bcl2	25	0.58803	0.88059	0.999816	355	6	0.35194	0.026167	0.14035	0.784447	69	12	0.35194
Smarca2	12	0.58901	0.819	0.999816	356	4	0.19608	0.20608	0.47913	0.99004	229	5	0.19608
Pmaip1	2	0.59105	0.58964	0.999816	357	0	0.45171	0.18624	0.24704	0.873716	218	1	0.45171
Etnk1	1	0.59561	0.59687	0.999816	358	0	0.23827	0.40439	0.40429	0.943989	305	0	0.23827
Spen	71	0.6032	0.942	0.999816	359	14	0.21489	0.0024754	0.027818	0.535215	16	33	0.21489
Mtor	108	0.60372	0.94996	0.999816	360	29	0.072047	0.10685	0.48127	0.99004	163	42	0.072047
Ercc2	50	0.60412	0.9277	0.999816	361	16	-0.045509	0.30281	0.74074	0.999955	264	19	-0.045509
Rac2	11	0.60723	0.81546	0.999816	362	3	0.23212	0.29428	0.57726	0.999955	261	5	0.23212
Rad21	17	0.60726	0.85856	0.999816	363	4	0.1266	0.30028	0.62839	0.999955	263	6	0.1266
Flt3	20	0.61057	0.87398	0.999816	364	2	0.3063	0.061173	0.24472	0.87193	117	10	0.3063
Smc1a	6	0.61317	0.74535	0.999816	365	1	-0.061348	0.58264	0.72382	0.999955	365	1	-0.061348
Ezh2	20	0.6276	0.8827	0.999816	366	6	0.19775	0.046017	0.20109	0.835693	99	9	0.19775
Flcn	17	0.62763	0.86912	0.999816	367	4	0.1386	0.20137	0.50893	0.999955	225	7	0.1386
Vtcn1	1	0.63179	0.63424	0.999816	368	0	0.24898	0.36821	0.36858	0.915639	297	0	0.24898
Traf7	33	0.63349	0.91863	0.999816	369	7	0.30317	0.0025812	0.023182	0.535215	18	17	0.30317
Map2k2	17	0.63666	0.87387	0.999816	370	5	0.52582	0.016096	0.083503	0.766376	47	9	0.52582
Sox9	47	0.64053	0.93958	0.999816	371	12	0.19019	0.0015981	0.017164	0.535215	14	20	0.19019
Dnajb1	1	0.65052	0.65338	0.999816	372	0	0.27521	0.34948	0.34997	0.91351	286	0	0.27521
Gab2	3	0.65524	0.65638	0.999816	373	1	-0.32951	0.92823	0.92779	0.999955	453	0	-0.32951
Ccnd1	10	0.65574	0.83376	0.999816	374	3	0.57858	0.0032291	0.018109	0.535215	21	7	0.57858
Klf4	12	0.6617	0.85433	0.999816	375	2	0.049555	0.094846	0.28883	0.91351	152	5	0.049555
Idh2	26	0.6678	0.91982	0.999816	376	3	0.19251	0.023281	0.12828	0.766376	66	9	0.19251
Ncor1	36	0.66961	0.93697	0.999816	377	11	-0.10843	0.2378	0.63668	0.999955	239	12	-0.10843
Runx1t1	3	0.66985	0.67043	0.999816	378	1	-0.32393	0.25425	0.38022	0.928363	249	1	-0.32393
Traf2	10	0.67252	0.84463	0.999816	379	3	0.34723	0.039317	0.14375	0.784447	91	5	0.34723
Prdm1	28	0.67268	0.92465	0.999816	380	6	0.11393	0.17501	0.5177	0.999955	211	10	0.11393
Tet3	1	0.6771	0.67882	0.999816	381	0	0.31488	0.3229	0.32307	0.91351	273	1	0.31488
Map2k1	9	0.67874	0.83053	0.999816	382	1	0.12617	0.22649	0.46412	0.987624	237	4	0.12617
Actg1	8	0.67972	0.81258	0.999816	383	2	-0.18035	0.63127	0.79501	0.999955	374	2	-0.18035
Keap1	75	0.6804	0.96629	0.999816	384	20	0.13566	0.020939	0.15648	0.796903	61	31	0.13566
Fat1	108	0.68141	0.96944	0.999816	385	22	0.017359	0.018964	0.15114	0.795325	56	42	0.017359
Ret	24	0.68617	0.92112	0.999816	386	5	0.12852	0.12875	0.41753	0.96091	184	9	0.12852
Alk	70	0.68714	0.96491	0.999816	387	21	-0.011466	0.024698	0.17324	0.832654	67	29	-0.011466
Pgbd5	2	0.68981	0.6878	0.999816	388	0	0.09192	0.495	0.49632	0.994707	335	1	0.09192
Inhba	43	0.69459	0.95323	0.999816	389	11	-0.089294	0.23913	0.65298	0.999955	243	15	-0.089294
Ptprt	222	0.69591	0.97242	0.999816	390	67	-0.028941	0.72622	0.97912	0.999955	395	67	-0.028941
Axl	45	0.69785	0.95398	0.999816	391	11	0.12179	0.027782	0.16876	0.828313	72	21	0.12179
Tdpoz8	3	0.70177	0.70275	0.999816	392	0	0.21354	0.74254	0.74337	0.999955	400	0	0.21354
Pik3r2	46	0.70471	0.95799	0.999816	393	8	0.18172	0.0059027	0.050936	0.688131	30	21	0.18172
Ddr2	37	0.70541	0.95043	0.999816	394	11	0.044605	0.12337	0.44688	0.987624	178	15	0.044605
Araf	37	0.71894	0.95461	0.999816	395	5	0.05688	0.013302	0.092804	0.766376	39	12	0.05688
Arhgap35	7	0.72287	0.8324	0.999816	396	2	-0.24071	0.12509	0.29511	0.91351	179	2	-0.24071
Card11	112	0.72879	0.97877	0.999816	397	27	0.13816	0.03568	0.23866	0.86926	84	43	0.13816
Kmt2d	264	0.72999	0.97901	0.999816	398	83	0.010525	0.036349	0.24148	0.86926	85	94	0.010525
Stat5a	15	0.73119	0.90726	0.999816	399	4	0.22921	0.030056	0.13384	0.766376	77	7	0.22921
Gnas	30	0.73689	0.94929	0.999816	400	5	0.47088	0.0006207	0.0060032	0.360945	8	16	0.47088
Fbxw7	60	0.73877	0.97357	0.999816	401	13	0.014446	0.0053698	0.050319	0.688131	28	20	0.014446
Inppl1	38	0.74136	0.96054	0.999816	402	11	0.22923	0.01633	0.11046	0.766376	48	16	0.22923
Fgfr2	54	0.7473	0.97203	0.999816	403	13	-0.075233	0.091467	0.39889	0.940531	149	19	-0.075233
Palb2	3	0.75115	0.75179	0.999816	404	0	-0.21964	0.2125	0.3271	0.91351	230	1	-0.21964
Egfr	61	0.75209	0.97583	0.999816	405	14	0.23537	0.0049832	0.046787	0.688131	27	31	0.23537
Pms2	9	0.7571	0.86811	0.999816	406	2	0.076429	0.012432	0.055263	0.695275	38	4	0.076429
Brca1	4	0.76002	0.76238	0.999816	407	1	0.64077	0.062761	0.14515	0.784447	119	3	0.64077
Rad51d	2	0.76113	0.76014	0.999816	408	0	0.2441	0.46869	0.47261	0.987624	321	1	0.2441
Tnfrsf10b	1	0.76169	0.76356	0.999816	409	0	0.42506	0.23831	0.23821	0.86926	240	1	0.42506
Cic	67	0.76302	0.97926	0.999816	410	16	0.23472	0.055119	0.30463	0.91351	107	29	0.23472
Smarca4	188	0.76383	0.98466	0.999816	411	57	0.048203	0.11444	0.49992	0.997766	172	68	0.048203
Bcr	4	0.76679	0.7687	0.999816	412	1	-0.037084	0.90814	0.90803	0.999955	448	0	-0.037084
Axin2	23	0.7775	0.94959	0.999816	413	4	0.029898	0.018512	0.10389	0.766376	54	11	0.029898
Dtx1	3	0.78515	0.78621	0.999816	414	0	0.057697	0.11482	0.20147	0.835693	174	1	0.057697
Cdk4	8	0.79119	0.88122	0.999816	415	2	-0.29667	0.50314	0.71392	0.999955	340	2	-0.29667
Ikzf3	2	0.7934	0.79251	0.999816	416	0	0.35154	0.41349	0.42431	0.967267	307	1	0.35154
Rras	9	0.80819	0.89557	0.999816	417	1	0.54863	0.058438	0.18677	0.835693	114	5	0.54863
Sdhaf2	4	0.80821	0.80969	0.999816	418	0	-0.15845	0.54036	0.62521	0.999955	351	1	-0.15845
Setbp1	2	0.81491	0.81366	0.999816	419	0	0.44973	0.3229	0.34987	0.91351	274	1	0.44973
Men1	39	0.82379	0.98056	0.999816	420	10	0.17289	0.046779	0.24129	0.86926	101	14	0.17289
B2m	3	0.82647	0.82729	0.999816	421	0	-0.083487	0.82534	0.82609	0.999955	428	0	-0.083487
Aurkb	10	0.82728	0.9124	0.999816	422	1	0.39743	0.077171	0.23917	0.86926	133	6	0.39743
Stat5b	17	0.83152	0.95254	0.999816	423	4	0.22462	0.35224	0.68492	0.999955	288	7	0.22462
Dnmt1	16	0.84102	0.95376	0.999816	424	2	0.81315	1.0352e-05	0.00015418	0.037081	2	11	0.81315
Ptpn11	37	0.84135	0.98266	0.999816	425	8	0.069066	0.074664	0.32575	0.91351	131	17	0.069066
Tcf3	13	0.84701	0.94314	0.999816	426	2	0.12379	0.04472	0.17387	0.832654	97	4	0.12379
Srsf2	14	0.85227	0.94852	0.999816	427	3	-0.057519	0.26565	0.56721	0.999955	253	5	-0.057519
Ncstn	1	0.85284	0.85353	0.999816	428	0	0.9107	0.14716	0.14742	0.787852	195	1	0.9107
Knstrn	2	0.85988	0.85894	0.999816	429	0	0.49448	0.3163	0.34435	0.91351	271	1	0.49448
Sdha	31	0.86541	0.98265	0.999816	430	5	0.12348	0.062855	0.27839	0.904775	120	12	0.12348
Tet1	10	0.86582	0.93128	0.999816	431	2	0.14511	0.37032	0.63511	0.999955	299	4	0.14511
Mpl	17	0.86709	0.96523	0.999816	432	3	0.15117	0.34005	0.67238	0.999955	282	7	0.15117
Pdcd1lg2	1	0.86953	0.87038	0.999816	433	0	0.94612	0.13047	0.13098	0.766376	185	1	0.94612
Runx1	57	0.8707	0.99194	0.999816	434	12	0.3195	0.0015113	0.016906	0.535215	13	29	0.3195
Mdm4	2	0.8767	0.87623	0.999816	435	0	0.4582	0.32761	0.35359	0.91351	278	1	0.4582
Igf2	6	0.87685	0.88015	0.999816	436	1	0.13863	0.42738	0.6122	0.999955	311	2	0.13863
Sesn3	6	0.88107	0.88351	0.999816	437	1	-0.057668	0.16146	0.33329	0.91351	204	2	-0.057668
Park2	1	0.88184	0.88276	0.999816	438	0	0.84725	0.11816	0.11878	0.766376	176	1	0.84725
Rheb	2	0.88339	0.88284	0.999816	439	0	0.39697	0.11661	0.19543	0.835693	175	2	0.39697
Ltb	1	0.88524	0.88607	0.999816	440	0	0.89825	0.11476	0.11537	0.766376	173	1	0.89825
Setd1b	1	0.88675	0.88778	0.999816	441	0	1.3031	0.11325	0.11377	0.766376	169	1	1.3031
Hist1h2bm	1	0.8869	0.88792	0.999816	442	0	0.65135	0.1131	0.11364	0.766376	168	1	0.65135
Klf5	2	0.89035	0.88995	0.999816	443	0	0.37945	0.10965	0.18465	0.835693	165	2	0.37945
Rfwd2	1	0.89196	0.8931	0.999816	444	0	1.0552	0.10804	0.10879	0.766376	164	1	1.0552
Mdm2	6	0.89734	0.89715	0.999816	445	1	0.00068648	0.53836	0.69082	0.999955	350	1	0.00068648
Prkar1a	12	0.89773	0.95463	0.999816	446	2	0.26772	0.075864	0.24928	0.875196	132	7	0.26772
Ago2	22	0.89809	0.98208	0.999816	447	1	0.47056	0.00092187	0.0079032	0.409526	12	15	0.47056
Chek1	1	0.90065	0.90176	0.999816	448	0	1.7802	0.099351	0.099966	0.766376	160	1	1.7802
Elf3	4	0.90125	0.90115	0.999816	449	0	0.63923	0.067853	0.15444	0.796903	122	3	0.63923
Bcl2l11	2	0.90132	0.90105	0.999816	450	0	0.88651	0.058847	0.10355	0.766376	115	2	0.88651
Msi1	12	0.90208	0.95618	0.999816	451	2	0.14019	0.056119	0.19773	0.835693	110	5	0.14019
Inha	6	0.90389	0.9031	0.999816	452	1	-0.068859	0.83728	0.85877	0.999955	434	1	-0.068859
Cebpa	6	0.90415	0.90334	0.999816	453	1	0.2221	0.34525	0.55814	0.999955	284	2	0.2221
Rad50	12	0.91179	0.96035	0.999816	454	2	0.26699	0.019447	0.088447	0.766376	58	6	0.26699
Znrf3	3	0.9148	0.91484	0.999816	455	0	0.18668	0.5306	0.55992	0.999955	347	1	0.18668
Fgfr1	29	0.91661	0.98973	0.999816	456	3	0.49941	0.00044094	0.004352	0.299043	7	19	0.49941
Aplnr	2	0.92565	0.92547	0.999816	457	0	0.83129	0.074352	0.12901	0.766376	129	2	0.83129
Srcap	3	0.92658	0.92615	0.999816	458	0	0.38914	0.19625	0.30626	0.91351	223	2	0.38914
Egfl7	2	0.92781	0.92779	0.999816	459	0	0.91797	0.072185	0.12562	0.766376	127	2	0.91797
Sdhb	7	0.92894	0.92948	0.999816	460	1	0.45087	0.14958	0.33598	0.91351	197	4	0.45087
Tap2	6	0.93214	0.93109	0.999816	461	0	0.42625	0.068388	0.18146	0.835693	124	3	0.42625
Notch2	81	0.9322	0.99831	0.999816	462	21	0.049863	0.027853	0.19453	0.835693	74	33	0.049863
Cd79a	7	0.93398	0.934	0.999816	463	1	0.44604	0.0060638	0.026923	0.535215	31	4	0.44604
Gata1	16	0.93464	0.98145	0.999816	464	2	0.077713	0.079638	0.27566	0.902793	134	6	0.077713
Cd276	3	0.94341	0.94288	0.999816	465	0	0.99225	0.022909	0.057819	0.695275	63	2	0.99225
Cdc42	2	0.94482	0.94456	0.999816	466	0	0.73363	0.055185	0.09743	0.766376	108	2	0.73363
Eed	9	0.9567	0.9597	0.999816	467	1	-0.018515	0.80328	0.89655	0.999955	424	2	-0.018515
Daxx	18	0.95796	0.98947	0.999816	468	3	0.26494	0.086998	0.30159	0.91351	145	8	0.26494
Ccnd2	19	0.9648	0.99135	0.999816	469	3	0.10372	0.084614	0.30478	0.91351	140	7	0.10372
Erf	23	0.96859	0.9949	0.999816	470	3	0.14208	0.05051	0.2213	0.858447	105	9	0.14208
Cenpa	5	0.9705	0.97058	0.999816	471	0	0.3944	0.13146	0.27148	0.902793	186	3	0.3944
Mutyh	3	0.97075	0.97028	0.999816	472	0	0.95119	0.029245	0.072422	0.766376	76	3	0.95119
Ctla4	1	0.97119	0.97155	0.999816	473	0	2.0428	0.028812	0.028932	0.535241	75	1	2.0428
Nfkbia	2	0.97216	0.97175	0.999816	474	0	0.97495	0.027845	0.050836	0.688131	73	2	0.97495
Sufu	10	0.97254	0.97429	0.999816	475	1	0.10838	0.2045	0.45616	0.987624	227	3	0.10838
Nfe2	4	0.9836	0.98335	0.999816	476	0	0.60268	0.055506	0.13152	0.766376	109	3	0.60268
Sesn1	1	0.98584	0.98589	0.999816	477	0	1.6094	0.014161	0.013971	0.51693	41	1	1.6094
Igf1	10	0.9959	0.99575	0.999816	478	0	0.55944	0.017942	0.07844	0.766376	51	6	0.55944
Nkx2-1	26	0.99652	0.99935	0.999816	479	3	0.41007	0.01464	0.089531	0.766376	45	14	0.41007
Irs1	34	0.9967	0.99982	0.999816	480	2	0.41292	0.00021386	0.0025416	0.244498	5	22	0.41292
Msi2	9	0.99806	0.99788	0.999816	481	0	0.84493	0.0074108	0.035995	0.613843	33	6	0.84493
