sgRNA	Gene	input_rep1	input_rep2	input_rep3	bonemarrow1	bonemarrow2	bonemarrow3	bonemarrow4	bonemarrow5	bonemarrow6	bonemarrow7	bonemarrow8	bonemarrow9	bonemarrow10
gRNA_4392	Fh1	553.7111735344671	515.7040459616471	579.4662910362553	1909.804232394113	931.8212401197883	2399.783318714329	1759.6019365306458	1892.900492044115	1450.6901136002275	178.28958607420176	323.41709435153075	1295.9298480564726	345.8484150056067
gRNA_4393	Fh1	687.8184989597937	1066.3818558294479	1249.7366294903295	485.4138842842942	833.2051693511713	271.9259116561748	64.54821174207898	788.3832977173428	594.0002386803592	472.3649378172817	348.5097999477702	617.0158791353031	1293.4288271211815
gRNA_4394	Fh1	595.8789408073791	870.5287779549875	629.3297852830345	2241.0578017219777	3275.462350529061	1023.8084870552153	664.0507810726207	4100.959158794544	1862.4159108082742	3489.9674147628234	6453.007455832913	7596.762384512999	533.8896641024717
gRNA_4395	Fh1	846.1204449515453	930.3021199036865	722.7582271348946	3.822156569167671	815.0920134957111	1172.4018814028518	578.2812394427349	483.9580639452995	4.288810387583821	221.32500340245738	22.304627196657293	76.63573021107267	224.1746655899881
gRNA_4396	Fh1	848.1942695715246	1098.8120732696993	1154.2086720912368	561.8570156676476	1553.7062578239234	307.5883262996075	1575.6837441696537	5034.7250200761	1441.0402902281637	1600.5076634936963	2683.5254595978304	2590.8771867512646	2570.6344876536136
gRNA_4397	Fh1	220.51668459112986	156.42810765297804	414.1294416916716	1001.4050211219297	407.54600674785553	138.1918567433019	729.4832148933582	1756.2994256079417	2810.2430064642986	1048.2198077810829	366.6323095450542	1089.6028821035845	1496.9558261436707
gRNA_4398	Fh1	357.3891095097622	327.48160748489306	309.67854321683933	2058.868338591652	693.3313546895616	2010.4686255235215	534.0701355098041	21.465881868541512	5297.753031262915	4110.907007641939	2178.8832692734595	2479.8536288813775	384.9314981512296
gRNA_4399	Fh1	875.1539896312552	1349.98728677753	1465.4618519685007	1607.8538634298668	3204.016013543635	2080.3075208669106	1194.5840282677902	15755.957291509469	1578.282222630846	1480.6232866506987	3504.614548274777	955.9816089150476	8673.49479167579
gRNA_4400	Fh1	994.7445427167269	629.5277503107652	503.358852449066	3494.725156408974	660.1239022878846	208.03075208669105	10.610664943903393	426.3904716614836	470.69694003732434	294.0753517430799	1749.5191957378065	58.95056170082513	370.18316488873035
gRNA_4401	Flcn	1607.2140804839403	1873.9578587533588	1361.5358323804767	4031.10112828217	865.406335316434	5053.661341763117	1235.2582438860866	4709.809626338631	1873.1379367772338	4339.404580599106	584.1024247124628	432.30411913938434	209.4263323274889
gRNA_4402	Flcn	933.9123538640014	330.02515395079513	629.8546641698427	48.413983209457164	20.12572872828916	35.662414643432754	264.3824015189262	69.27625512120214	27.877267519294836	16.394444696478324	631.4997575053596	271.1725838237956	147.4833326249922
gRNA_4403	Flcn	1471.7242053119608	986.8960287700078	565.819439979242	628.1077295332205	182.13784499101692	722.1638965295133	588.0076823079796	765.9416939456858	767.6970593775039	904.7684166868975	1140.3240654291042	4230.685311395884	560.4366639749703
gRNA_4404	Flcn	638.7379829536176	1246.9736549084957	1100.1461467499919	343.99409122509036	1177.355130604916	640.4375296383132	290.90906387868466	319.06106231877607	664.7656100754922	26.640972631777277	667.7447766999277	150.32393233710408	2965.1524024254677
gRNA_4405	Flcn	1175.167284654924	1655.8487493022553	1895.8625391512267	745.3205309876959	610.8158669035761	521.5628141602041	1483.7246479891576	8336.56794021903	1365.986108445447	901.6944583063079	770.9036774844677	12731.356308654867	2078.777573349265
gRNA_4406	Flcn	1220.7914262944682	1481.6158163879627	1377.2821989847228	601.3526335490469	928.8023808105448	2460.70661039686	1684.4430598446636	1367.9621081679636	561.8341607734806	134.22951595241628	3327.57156990131	621.9284259437052	224.1746655899881
gRNA_4407	Flcn	1256.7377197074422	1217.7228705506218	1338.4411613609159	722.3875915726898	3486.7825021760973	873.7291587641025	461.56392505979755	2840.326459969288	317.37196868120276	1509.3135648695356	829.4533238756931	1177.0462152931418	136.42208267811776
gRNA_4408	Flcn	1061.1069305560638	551.3136964842762	787.8432090991116	467.5771536281784	544.4009621002218	2994.156896104875	5260.2371459401065	717.1555987899095	3538.268569756652	194.6840307706801	1447.0126893831418	2656.7053139838526	1350.9473268449283
gRNA_4409	Flcn	774.9191329989235	827.9243746511277	761.0743858718932	141.4197930592038	1256.8517590816582	2689.54043769222	1771.9810456318664	1679.2173952618155	672.2710282537639	763.3663311797719	2715.5883611930253	995.2819833822643	895.9612456968275
gRNA_4410	Flcn	378.127355709555	454.0230441635216	360.06691635042677	3746.98748997404	584.6524195568002	896.018167916248	343.96238859820164	49.76181705889169	685.1374594165154	813.5743180627368	632.8937967051506	283.9452055256411	634.9157469505914
gRNA_4411	Flcn	535.0467519546537	471.8278694248362	558.4711355639272	3271.7660232075264	540.375816354564	2481.5096856055293	4920.695867735199	1244.045426472292	1581.498830421534	277.6809070466016	2683.5254595978304	1512.0819076261648	1196.8272442518116
gRNA_4412	Flcn	1227.7041750277324	932.8456663695886	813.0373956659054	410.24480509066336	1185.4054220962316	737.0232359642769	1386.46021933671	869.3682156759312	4066.864450026358	309.4451436460284	1115.2313598328647	331.1056548863012	808.9460794480821
gRNA_4413	Flcn	305.54349401028026	409.5109810102352	413.0796839180552	2686.9760681248727	107.67264869634703	468.0691921950549	684.3878888817688	13.660106643617326	456.7583062776769	344.2833386260448	12.546352798119727	118.8836327633307	211.6385823168638
gRNA_4414	Flcn	618.6910116271512	382.8037431182633	449.2963271078211	532.5538153040288	645.0296057416676	689.4733497730333	2700.4142282234134	11796.477808666676	131.8809194182025	3914.1736712842	239.7747423640659	3358.216998223672	10764.071031635054
gRNA_4415	Flcn	669.8453522533067	1468.2621974419767	819.860821194412	5393.062919095583	552.4512535915375	6514.334408200383	593.3130147799313	611.777633253433	354.89905957256116	750.0458448638833	807.1486966790358	842.010522960119	4146.4938967516555
gRNA_4416	Flcn	859.9459424180739	1061.9306495141193	1162.0818553933598	491.784145232907	4503.1318029547	904.9337715771061	17.68444157317232	801.0676824578445	3687.30473072519	2790.1295567819047	2028.3270356960227	1050.3025076363679	3062.491401957963
gRNA_4417	Flcn	484.58368620182455	1089.2737740225666	1332.6674936060256	2207.9324447891913	125.78580455180727	111.44504576072735	1682.6746156873462	778.6260786861875	4242.705675917295	821.771540410976	1677.0291573486702	722.1443808351079	915.8714956012014
gRNA_4418	Flt1	626.9863101070683	426.04403303859874	177.93394262798057	138.8716886797587	402.5145745657833	225.86195940840744	8.84222078658616	432.2448030801768	507.1518283317868	482.61146575258067	720.7182662919888	3176.452766312794	850.24141258308
gRNA_4420	Flt1	293.791821163731	258.16996628906134	254.0413812151699	54.78424415806995	479.9986301696965	1219.9517675940954	11.494887022562008	132.69817882371115	22.516254534815058	241.81805927305527	25.092705596239455	37.33535574385592	3.6870833156248044
gRNA_4423	Flt1	909.7177332975765	509.3451797968919	611.4839031315556	359.28271750176106	791.9474254581786	1016.3788173378335	1748.107049508084	495.66672678268577	290.56690375880385	1197.8191156364476	284.3839967573805	1448.2187991169376	794.1977461855829
gRNA_4424	Flt1	734.8251903459907	963.3682239604135	566.3443188660502	1006.50122988082	1854.5859023118464	3001.586565822257	1158.330923042787	2537.852670003476	3924.261504639196	496.9566048619992	1840.1317437242267	1359.7929565656998	1811.095324634904
gRNA_4425	Flt1	1991.562910053433	2036.744832571092	2236.50893668975	1993.8916769158016	6598.220163569602	172.36833744325833	668.4718914659137	1170.8662837386278	3279.867743904727	741.8486225156441	621.741483106822	1950.2810829356315	4832.291393457869
gRNA_4426	Flt1	1874.0461815879405	1167.4878278490555	1110.1188455993479	9384.668429496354	1165.2796933679426	3288.3718169131953	1963.8572367007862	40.98031993085198	1636.1811628632277	1032.8500158781344	259.29129116114103	6401.0484913479295	3614.816482638558
gRNA_4427	Flt1	1198.6706303480225	956.3734711791828	525.9286445818187	505.79871931985514	1328.2980960670848	4436.998755220425	939.9280696141088	8489.756279008167	1576.137817437054	999.0364736916479	886.6089310671274	871.4858038105316	2271.24332242488
gRNA_4428	Flt1	314.53006736352376	717.9159900008626	676.5688850957728	1230.73441527199	2131.3146723258224	62.40922562600732	497.8170302848008	88.79069318351262	86.84841034857237	1133.2659896440641	1355.0061021969304	416.5839693524976	4656.048810971003
gRNA_4429	Flt1	810.8654264118976	1067.0177424459234	555.321862243078	168.1748890433775	731.570239273311	1710.309968941296	19.45288573048955	338.57550038108656	2365.278928752477	1547.2257182301419	388.9369367417115	28.49277148873215	777.2371629337088
gRNA_4430	Flt1	757.6372611657628	508.07340656394086	392.6094073325353	7478.686353671409	2023.6420236294753	303.1305244691784	406.74215618296336	590.3117513848915	478.202358215596	31.764236599426752	147.76815517785457	69.75816467930974	519.8787475030974
gRNA_4431	Flt1	208.76501174458062	174.2329329142926	129.12020615481777	322.33520399980694	378.3637000918363	6716.421424513169	794.0314266354371	98.54791221466785	839.5346333695329	28.690278218837065	110.12909678349538	2075.0597718690447	546.4257473755961
gRNA_4432	Flt1	999.5834668300118	1093.0890937214197	875.4979831960813	383.48970910648967	1138.1099595847522	7130.9969947430745	1374.0811102354894	1814.842739794873	2520.7483053023907	5767.77057477978	1943.2906445087667	569.855429774643	508.81749755622303
gRNA_4433	Flt1	1600.9926066240023	1278.7679857322717	898.067775328834	1243.4749371692155	235.4710261209832	1667.2178845804813	567.6705744988315	2641.2791917337213	699.0760931761628	3036.0462272290797	593.8606991110005	563.9603736045605	1335.4615769193042
gRNA_4434	Flt1	849.5768193181774	1021.8697926761614	1380.431472305572	431.9036923159468	871.4440539349207	766.7419148338042	2234.4291927703225	767.8931377519168	1431.3904668561001	2431.501079046441	5010.176884049144	191.5893255276817	662.2001634862149
gRNA_4435	Flt1	1784.8717229288316	939.2045325343437	1588.8083903684283	7006.01299128434	872.4503403713352	1384.8904353199719	799.3367591073888	6334.386595025977	2466.065972860697	1209.0902963652763	507.4302687239534	1563.1723944335465	6902.957383512759
gRNA_4436	Flt1	101.61740637898461	171.05349983191502	54.58740422805304	514.717084647913	48.30174894789399	7386.577633021009	259.0770690469745	1467.485742285747	61.115548023069444	336.0861162778056	430.758112735444	202.3969285061663	53.093999744997184
gRNA_4437	Flt3	836.4425967249754	782.7764248813658	450.34608488143755	3512.5618870650896	1040.5001752525498	249.63690250402928	478.3641445543113	1786.546804604523	6194.114402267934	38.93680615413602	888.0029702669185	1148.5534438044097	1440.9121597461735
gRNA_4438	Flt3	562.0064720143843	726.1825160150444	419.3782305597536	546.5683893909769	619.8724448313062	2352.2334325230854	59.242879270127276	602.9961361253934	259.47302844882114	2458.1420516782186	246.7449383630213	1940.4559893188273	1183.5537443155622
gRNA_4439	Flt3	922.8519558907785	944.2916254661479	1241.3385673013984	605.1747901182146	1719.743519832309	1291.276596880961	2329.9251772654534	555.1857628727327	484.63557379697176	96.31736259181015	609.1951303087023	812.5352421097065	622.379663677467
gRNA_4441	Flt3	762.4761852790477	495.35567423443047	212.57594915732193	1401.4574086948126	277.73505645039046	172.36833744325833	3043.4923947429565	1043.0467144304944	102.9314493020117	604.5451481826382	1752.3072741373885	251.52239659018724	191.72833241248983
gRNA_4442	Flt3	1316.187358813515	888.9694898327776	1006.1928260113237	839.6003930271651	799.9977169494942	1891.5939100454123	4859.684544307754	1163.0605085137036	270.19505441778074	196.7333363577399	1341.0657101990198	527.607527222385	11590.715110998135
gRNA_4443	Flt3	300.7045698969953	371.35778402170394	268.21311115899135	319.7870996203618	1051.5693260531089	1264.5297858983863	603.9236797238348	325.89111564058476	5231.276470255366	1959.1361412291596	302.50650635466457	3537.033702049508	685.0600800430886
gRNA_4444	Flt3	982.9928698701776	967.8194302757422	1217.1941385082212	2410.5067429550777	717.4822291635087	1530.5119617806556	708.2618850055514	171.7270549483321	12648.774035581584	639.3833431626547	11726.657748642572	532.5200740307871	849.503995919955
gRNA_4445	Flt3	136.1811500453059	323.6662877860399	346.4200652934135	205.12240254533168	1438.989604072675	1485.9339434763647	9.726442865244776	692.7625512120214	357.0434647663531	1289.0132142606083	797.3904222804982	313.42048637605365	993.3002452293223
gRNA_4446	Flt3	1294.7578377403956	629.5277503107652	620.9317230941033	351.6384043634257	515.2186554442026	136.70592279982554	2642.0555710319445	2243.184655262588	2795.2321701077553	69.67638996003288	3387.5152554923266	644.5261412623548	898.9109123493273
gRNA_4448	Flt3	1303.0531362203128	1356.3461529422852	1338.4411613609159	407.6967007112182	15779.577609415119	5150.247048089081	1473.1139830452544	1197.210775122747	5536.854210370712	126.03229360417711	5665.375307950952	1779.3244540032385	9531.11037089012
gRNA_4449	Flt3	2021.2877296064694	1555.378663899123	1450.2403642510628	397.5042831934378	1742.8881078698414	1020.8366191682626	544.6808004537074	13.660106643617326	2136.8997756136387	1458.080925193041	388.9369367417115	83.51329574283561	3127.3840683129592
gRNA_4450	Flt3	242.6374805375755	274.06713170094935	376.33816184148105	270.09906422118206	234.46473968456874	615.176652599215	10.610664943903393	4.878609515577616	426.7366335645902	60.45451481826382	139.40391997910808	41.2653931905776	348.7980816581065
gRNA_4451	Flt3	664.3151532666952	818.3860754039948	462.9431781648344	2331.515507192279	2099.1135063605598	491.8441352906767	596.8499030945658	697.6411607275991	212.29611418539912	233.6208369248161	312.2647807532021	1028.6873016793986	198.3650823806145
gRNA_4452	Flt3	1397.0665189927067	1140.1447033406082	1977.743645493306	247.16612480617604	452.8288963865062	4640.571705476687	3421.055222330185	2047.0645527363677	685.1374594165154	310.46979643955825	1423.3140229866935	280.99767744059983	2616.354320767361
gRNA_4453	Flt3	56.684539612766926	152.6127879541249	96.57771517270922	188.55972407893842	922.7646621920582	151.5652622345892	1.768444157317232	2.9271657093465695	4.288810387583821	5129.411884410655	161.70854717576537	50.107977445701366	11.061249946874414
gRNA_4454	Flt3	517.764880121493	646.6966889556044	262.96432229090937	1382.3466258489743	463.89804718706523	1105.5348539464153	21.221329887806785	825.4607300357326	500.71861275041107	74.79965392768236	260.6853303609321	98.25093616804189	1108.3372446768162
gRNA_4455	Flt3	902.8049845643122	1058.115329815266	841.9057344403565	6400.838201166126	3677.9769250948443	4084.832410616527	4815.4734403748225	78.05775224924186	7064.742910947449	3388.5267882033636	3045.9756515435115	4450.767408412297	3765.24948191605
gRNA_4456	Flt3	1047.2814330895353	1000.8855343324692	861.3262532522599	1812.9762659751987	1585.907423789186	3909.4922052863158	1464.271762258668	69.27625512120214	629.3829243779257	1542.1024542624923	1714.6682157430294	1069.952694869976	1708.5944084605344
gRNA_4457	Flt3	1863.6770584880442	1021.2339060596859	1069.178292428308	7446.835048928346	1625.15259480935	759.3122451164224	685.2721109604274	3883.3731743997823	13.938633759647418	2055.4535038209697	2120.333622882234	4048.9210794850064	923.2456622324511
gRNA_4458	Flt3	1224.2478006611002	1773.4877733502267	1033.4865281253503	476.4955189562363	994.2109991774846	178.31207321716377	701.1881083762825	3592.6080472713566	888.8559528267468	544.0906333643744	326.2051727511129	76.63573021107267	1381.1814100330519
gRNA_4462	Flt4	428.59042146238403	76.30639397706246	86.60501632335337	149.06410619753916	1342.386106176887	328.3914015082766	12.379109101220624	1902.6577110752703	66.47656100754922	90.16944583063078	192.37740957116915	1053.2500357214092	278.00608199811023
gRNA_4463	Flt4	1934.878370440666	1538.209725254284	1104.3451778444576	635.752042671556	984.1481348133401	12715.136754327254	2229.123860298371	2041.2102213176745	1733.7515991807595	1790.068430296727	1605.933158159325	828.2553918965931	2488.781238046743
gRNA_4464	Flt4	875.1539896312552	1156.6777553689717	2343.059350711815	1556.8917758409646	1736.8503892513547	334.3351372821821	22.989774045124015	838.1451147762344	446.0362803087174	326.8642411360366	1325.731279001318	1862.8377497460742	13222.618186493673
gRNA_4465	Flt4	1180.006208768209	913.7690678753229	887.5701975926701	498.1544061815198	1100.8773614374172	1080.273976907317	1989.499676981886	222.4645939103393	1123.6683215469611	638.3586903691247	1345.247827798393	428.3740816926626	668.0994967912146
gRNA_4466	Flt4	1636.2476251636501	1068.2895156788743	988.3469438598448	2734.115999144607	387.4202780195664	3909.4922052863158	719.7567720281135	507.37538962007204	548.9677296107291	196.7333363577399	2905.1776923646125	516.7999242439004	634.9157469505914
gRNA_4467	Flt4	879.9929137445401	1275.5885526498942	638.252726358774	1525.0404710979008	1069.6824819085691	9172.6702330796	3632.3842991295946	199.04726823556675	807.3685554626543	2350.5535083575796	2138.456132479518	935.3489123197588	77.4287496281209
gRNA_4468	Flt4	835.7513218516489	230.19095516413842	365.84058410531696	24.206991604728582	390.43913732880975	10.401537604334553	1.768444157317232	4.878609515577616	944.6104878653365	1932.4951685973824	2440.9626388341826	341.9132578647858	308.9775818493586
gRNA_4469	Flt4	1031.3821110030274	647.3325755720798	403.1069850686994	1179.7723276830877	1241.7574625354414	2564.7219864402055	23.873996123782632	53.664704671353775	4303.821223940364	139.35277992006576	51.57945039226999	359.59842637503334	974.1274119880734
gRNA_4470	Flt4	1426.1000636724166	1185.9285397268457	903.8414430837244	341.4459868456453	839.2428879696581	1436.8981233416448	1607.515739001364	1901.6819891721548	1355.2640824764874	736.7253585479947	104.55293998433106	2808.9942650443177	308.24016518623364
gRNA_4471	Flt4	663.6238783933688	1257.7837273885796	1191.475073054619	479.04362333568145	526.2878062447616	1011.9210155074044	904.5591864677642	2592.493096577945	815.9461762378219	1442.7111332900924	563.1918367155967	488.3071527551682	229.33658223186285
gRNA_4472	Flt4	1465.502731452023	1108.3503725168323	729.5816526634012	2836.040174322412	675.2181988341014	176.8261392736874	5614.810199482212	44.883207543314064	8.577620775167642	1031.8253630846045	678.8970902982563	1052.2675263597287	356.9096649524811
gRNA_4473	Flt4	1420.5698646858052	845.0933132959667	482.88857586354607	2944.334610448829	1669.429198011586	13449.188122404577	1935.5621301837105	12632.67147963668	581.1338075176077	1604.606274667816	322.02305515173964	1919.8232927235385	811.895746100582
gRNA_4474	Flt4	629.0601347270475	861.6263653243302	785.2188146650706	5349.745144645017	137.86124178878077	280.84151531703293	2906.4379725508707	233.19753484461003	2739.4776350691654	300.2232685042593	532.5229743201928	502.0622838186941	1182.8163276524374
gRNA_4475	Flt4	875.8452645045816	525.24234520878	491.8115169392855	326.1573605689746	536.3506706089062	1135.2535328159427	3654.48985109606	12386.789560051568	1177.2784513917588	1864.8680842244094	1547.3835117680997	2756.9212688752555	4493.079728420386
gRNA_4476	Flt4	476.28838772190744	1171.9390341643843	815.6617900999463	498.1544061815198	2509.6783724176585	482.92853162981856	490.7432536555319	14.635828546732847	289.4947011619079	4176.484786427853	645.4401495032704	189.62430680432084	921.0334122430762
gRNA_4477	Flt4	21.429521073119204	94.11121923837703	63.51034530379248	93.00580984974665	26.16344734677591	505.21754078196403	3272.505913115538	1328.9332320433425	152.25276875922563	1485.746550618348	85.03639118725593	8.84258425512377	195.41541572811465
gRNA_4478	Flt4	126.50330181873593	422.8645999562211	299.7058443674835	1164.4837014064171	289.81049368736393	592.8876434470695	12.379109101220624	630.316349412628	1480.7117863133142	149.5993078553647	1463.741159780635	720.1793621117471	150.43299927749203
gRNA_4479	Flt4	891.053311717763	584.3798005410033	1413.4988421744888	582.2418507032086	980.1229890676823	1126.3379291550846	1531.472640236723	883.0283223195485	3615.467156733161	1324.8760620341545	592.4666599112094	766.3573021107268	1513.9164093955446
gRNA_4480	Flt4	707.1741954129337	354.1888453768649	328.0493042551264	2475.4834046309284	486.03634878818326	973.2867329770189	1082.287824278146	3980.9453647113346	224.09034275125464	2292.1482991263756	2643.0983228038895	906.8561408310267	328.1504150906076
gRNA_4481	Flt4	939.4425528506127	1355.0743797093342	1273.3561793966987	3610.6639056737263	545.4072485366363	9541.181851061738	12780.545924931635	4946.910048795703	5384.601441611487	585.0767451055702	1419.1319053873203	232.85471871825928	5306.450307847219
gRNA_4482	Flt4	511.54340626155516	767.5151460859532	803.0646968165495	1958.2182156035701	3893.3222224875385	1364.0873601113028	2041.6687796227443	98.54791221466785	2990.373042742819	1351.5170346659318	434.9402303348172	420.5140067992193	442.44999787497653
gRNA_4483	Flt4	1016.8653386631725	1000.2496477159937	842.9554922139729	1679.2007860543301	54.33946756638074	1759.345789076016	523.4594705659007	334.67261276862445	309.86655050293103	3991.022630798942	1413.555748588156	98.25093616804189	1073.6786615099431
gRNA_4484	Flt4	1197.9793554746961	1273.6808928004675	2128.38388600726	2522.6233356506627	534.3380977360773	1809.8675431542122	617.1870109037139	219.5374282009927	3797.7415982054736	3333.1955373527494	1251.8472014123906	499.1147557336528	1249.9212439968087
gRNA_4485	Flt4	1258.120269454095	1949.6283661139457	1820.8048583376537	4483.389655633678	7310.670960551039	3266.08280776105	863.8849708494679	4903.0025631555045	3971.438418902618	1055.3923773357922	5276.438371209241	1465.903967627185	4284.390812756023
gRNA_4486	Flt4	295.8656457837103	144.34626193994313	273.4619000270734	127.4052189722557	577.608414501899	876.7010266510553	1420.0606583257372	32.198822802812266	18.22744414723124	1259.2982832482412	82.24831278767377	330.1231455246208	36.87083315624805
gRNA_4487	Flt4	1702.610013002987	1399.5864428626205	1660.716797861152	2307.3085155875506	6143.378694310267	802.404329477237	1433.3239895056165	1161.1090647074727	1131.1737397252327	1472.4260643024595	426.57599513607073	758.4972272172834	721.9309131993367
gRNA_4488	Flt4	1023.0868125231103	761.7921665376736	1366.2597423617506	365.65297845037384	206.28871946496392	732.5654341338478	1859.5190314190695	1536.7619974069491	396.7149608515034	448.79792356609414	1990.6879773016635	162.11404467726913	108.40024947936925
gRNA_4489	Flt4	1092.9055747290793	348.4658658285852	239.34477238454025	33.12535693278648	132.82980960670847	420.5193060038112	438.57415101467353	13.660106643617326	5.3610129844797765	2710.206638886573	317.8409375523664	330.1231455246208	42.03274979812277
gRNA_4490	Flt4	1072.858603402613	1124.8834245451958	1598.2562103309758	1044.7227955724968	2547.917257001408	659.7546709035059	27005.910726391452	130.74673501748012	1127.9571319345448	1730.638568271993	762.5394422857212	820.3953170031498	1648.1262420842877
gRNA_4491	Flt4	1738.5563064159612	1798.9232380092474	2090.0677272702615	1057.4633174697224	4745.6468341305845	5862.009407014259	186.57085859696798	1076.221259136422	873.8451164702035	943.7052228410336	2202.5819356699076	1134.7983127408838	1524.2402426792942
gRNA_4492	Flt4	634.590333713659	1223.4458500989015	694.4147672472516	313.416838671749	1072.7013412178123	225.86195940840744	34.48466106768603	164.89700162652343	72.90977658892496	103.48993214651942	1488.8338653768742	2357.039958671325	98.0764161956198
gRNA_4493	Flt4	1321.0262829268	530.3294381405841	525.4037656950105	3441.2149644406263	540.375816354564	2423.558261809951	1886.0456937788279	554.2100409696171	848.1122541447006	70.70104275356277	2082.6945644878747	2265.666588035046	305.2904985337338
gRNA_4494	Flt4	1206.9659288279397	867.9852314890854	922.2122041220114	3387.704772472279	1490.3102123298124	215.4604218040729	2081.458773162382	6085.577509731518	11185.217490818604	1068.7128636516807	139.40391997910808	451.9543063729927	1977.01407383802
gRNA_4495	Flt4	425.13404709575195	270.2518120020962	325.4249098210854	332.52762151758736	71.44633698542653	57.95142379557822	832.0529760177577	2419.7903197264977	583.2782127113996	637.3340375755948	407.0594463389956	36.3528463821755	3352.2961505660724
gRNA_4496	Flt4	3775.743358108938	3607.3847752656275	5700.184710737077	3710.039976472086	4077.4726403513846	4859.003995167713	4112.516887841223	2608.1046470277934	6447.154215135379	809.4757068886172	864.3043038704701	7762.80646663699	2377.431321914874
gRNA_4497	Flt4	844.046620331566	582.4721406915768	738.5045937391405	826.8598711299395	4526.276390992232	1390.8341710938773	1292.7326789988965	1392.3551557458516	1282.3543058875625	252.06458720835423	571.5560719143432	4644.32175266334	1242.547077365559
gRNA_4498	Flt4	295.8656457837103	445.1206315328643	339.07176087809864	408.9707529009408	1278.9900606827764	896.018167916248	2695.1088957514617	30.24737899658122	581.1338075176077	1102.5264058381672	220.25819356699077	4602.073850111082	1410.6780765580502
gRNA_4499	Flt4	1215.9525021811833	1133.785837175853	1378.8568356451474	5702.657601198165	700.3753597444629	878.1869605945316	113.18042606830285	164.89700162652343	1155.8343994538398	523.5975774937765	468.39717112980316	693.6516093463757	126.09824939436831
gRNA_4500	Flt4	1165.489436428354	1254.6042943062018	1985.6168287954292	1415.4719827817607	754.7148273108436	2355.205300410038	1255.5953516952347	1350.3991139118841	257.32862325502924	1226.5093938552845	9008.281309049964	353.70337020495083	1364.9582434443025
gRNA_4501	Flt4	1281.6236151471935	1545.2044780355147	930.6102663109426	1612.950072188757	2643.5144684607817	597.3454452774986	223.70818590062984	526.8898276823825	812.729568447134	773.6128591150709	577.1322287135074	581.645542114808	544.2134973862211
gRNA_4502	Flt4	344.9461617898865	586.2874603904298	381.06207182275483	530.0057109245837	121.76065880614944	297.186788695273	52.16910264085835	383.45870792440064	94.35382852684405	571.7562587896815	1162.6286926257615	351.73835148159	2710.7436536473565
gRNA_4503	Flt4	1402.596717979318	1032.6798651562453	1375.7075623242981	9537.554692263062	3059.110766699953	2508.256496588104	1673.8323949007602	6116.800610631215	8062.963528657583	2103.612185116875	2672.373145999502	1130.8682752941622	2615.6169041042363
gRNA_4504	Flt4	1922.4354227207905	778.9611051825126	507.0330046567234	1661.3640553982143	1605.0268660810607	595.8595113340223	1932.9094639477346	761.0630844301081	190.85206224748003	6.1479167611793715	917.2777934625312	423.4615348842606	96.60158286936988
gRNA_4505	Flt4	2769.9384174189886	1851.7018271767156	1750.9959663921627	9448.371038982483	1627.165167682179	4350.814586498796	2938.269967382581	6469.036217655919	309.86655050293103	5183.71848246774	946.5526166581438	4182.542352673543	1185.0285776418123
gRNA_4506	Flt4	620.0735613738041	654.3273283533106	805.1642123637823	44.5918266402895	998.2361449231424	2386.4099132230417	3438.7396639033577	427.36619356459914	881.3505346484752	475.4388961978714	369.42038794463645	1996.4590229346113	1371.5949934124274
gRNA_4507	Flt4	776.9929576189027	567.2108618961643	291.30778217855226	84.08744452168875	822.1360185506123	196.14328053888016	1895.7721366440728	1134.7645733233535	474.98575042490813	2210.176075643984	40.427136793941344	555.1177893494366	1733.666575006783
gRNA_4508	Flt4	380.8924552028607	161.5152005847822	108.64992956929787	555.4867547190348	411.57115249351335	246.66503461707654	134.40175595610964	4.878609515577616	9.649823372063597	340.1847274519252	25.092705596239455	176.85168510247541	126.09824939436831
gRNA_4509	Flt4	780.4493319855349	1163.036621533727	1379.9065934187638	3413.18581626673	534.3380977360773	99.55757421291644	899.2538539958125	123.91668169567144	915.6610177491458	694.714594013269	1585.0225701624588	1081.7428072101413	1833.2178245286527
gRNA_4510	Flt4	526.7514534747365	148.16158163879626	539.575495638832	7490.152823378912	89.55949284088678	998.5476100161171	369.6048288793015	4658.096365473508	418.15901278942255	5806.707380933916	98.97678318516674	513.852396158859	755.11466303996
gRNA_4511	Flt4	380.2011803295342	425.4081464221232	409.4055317103978	345.2681434148129	380.3762729646652	280.84151531703293	148.54930921464748	872.2953813852778	1170.845235810383	588.1507034861598	15.334431197701889	104.1459923381244	429.17649793872727
gRNA_4512	Flt4	1717.126785342842	2356.5958006582787	2452.759038054729	9607.627562697802	2328.5468138630563	6408.833098213561	3083.282388282594	3265.741209727656	3498.5970736715017	4147.794508209016	1872.1946453194216	1218.3116084837195	2488.781238046743
gRNA_4513	Flt4	1459.9725324654114	1957.8948921281276	1656.5177667666865	3434.8447034920137	1183.3928492234027	98.07164026944008	2643.824015189262	1958.2738595528551	4799.178823706296	257.18785117600373	1752.3072741373885	793.8675642377785	1265.406993922433
gRNA_4514	Flt4	982.9928698701776	1248.8813147579222	808.3134856846315	115.93874926475269	568.5518365741689	526.0206159906331	1036.308276187898	277.10502048480856	181.20223887541644	610.6930649438176	388.9369367417115	742.7770774303967	613.5306637199675
