sgRNA	Gene	input_rep1	input_rep2	input_rep3	meninges1	meninges2	meninges3	meninges4	meninges5	meninges6	meninges7	meninges8	meninges9	meninges10
gRNA_893	Arid5b	426.746369121438	484.3395209381752	265.3921722831352	11424.375412288575	2627.1330635943536	238.8176685515043	88.86102161556323	647.1387524392995	208.9297899109498	144.7496064916188	190.47880354264115	34.37540718712324	8172.901390808797
gRNA_894	Arid5b	439.6689704399041	299.03883905115424	165.67447317759326	1080.4998001591296	138.118715282069	2227.176010087063	335.4956938546775	211.23223373389598	617.3256510260817	221.38175110482877	2901.627107299567	304.46789222880585	2971.1842354969704
gRNA_897	Arid5b	288.5045875750567	180.67496736120694	197.6467399311639	829.4745940615541	5029.823214855345	2806.7784416277923	302.8528695877359	13920.204203063746	40.76678827530728	20.959219039510415	14.285910265698087	14.73231736590996	45.75452143209964
gRNA_898	Arid5b	103.38081054772866	157.8184955865964	150.47087779827297	897.6879652837213	112.22145616668105	904.2871269871569	417.1027545220315	654.8199245750776	112.83664611915407	37.98858450911263	12.698586902842743	4.91077245530332	211.61466162346082
gRNA_899	Arid5b	194.74059661316326	332.5072441496911	477.3481784536594	13189.737459518265	512.1902358376725	1100.1712820911996	54.40470711156932	17.282637305500582	105.55686249856349	152.6093136314352	20.63520371711946	11.458469062374412	25.736918305556046
gRNA_900	Arid5b	482.64413296410527	293.86892281642093	257.79037459347506	1263.3116350345379	7702.995850210389	469.5853033316096	304.6663598247882	38.40586067889018	355.2534406848206	164.39887434115983	1266.6840435585636	166.96626348031288	892.2131679259429
gRNA_902	Arid5b	713.748328636208	691.1361703275085	1198.1774652614336	1429.752260816626	140.99618851711207	1811.25759856478	413.47577404792685	604.8923056925204	42.95072336148445	2950.010079811091	6385.801888767044	522.1788044139197	57.193151790124546
gRNA_903	Arid5b	529.8266540571093	494.4072525531822	244.37543749407482	54.57069697773382	25.897259115387936	5431.089451103873	364.51153764751444	222.75399193756306	205.2898981006545	1451.4259184860962	242.86047451686747	11.458469062374412	323.1413076142037
gRNA_904	Arid5b	474.22941582649946	601.614989210284	500.1535715226399	488.40773795071766	1772.523512786552	4376.5350270506015	261.14259413553276	151.70314968161622	765.8332368861296	29169.99309823862	5628.648644685046	739.8897165990335	3028.3773872870947
gRNA_905	Arid5b	607.9633131920206	473.45548675978927	228.0539306898045	510.2360167418112	345.29678820517245	1202.1383765289206	620.2136610718902	915.9797771915308	5904.632494661024	1163.236656692828	63.492934514213715	1065.6376228008205	394.6327473518594
gRNA_906	Arid5b	147.25754990810185	187.7495895771578	141.08042182869278	1328.7964714078184	359.68415438038795	134.16722952331702	5.440470711156932	520.399412198962	305.7509120648046	79.90702258813346	12.698586902842743	1.6369241517677733	85.78972768518682
gRNA_907	Arid5b	476.63362072295826	733.311802768754	856.0965692267268	613.9203409995055	83.44672381625001	308.58462790362915	301.0393793506836	81349.37379699123	206.01787646271356	95.62643686776627	69.84222796563509	793.90821360737	160.14082501234873
gRNA_908	Arid5b	826.1449075456571	585.2889379427049	765.545743805775	109.14139395546763	23.01978588034483	984.787464701147	239.38071129090503	253.4786804806752	107.0128192226816	126.4102898320472	106.35066531130798	19.64308982121328	326.00096520370994
gRNA_909	Arid5b	1073.4774862688569	396.7230458021682	351.0241874343069	19148.857569486798	5867.167926252889	1019.6709443772095	594.8247977531579	981.2697403456441	375.6368348224742	584.8932063213375	428.57730797094257	568.0126806634173	1698.636608166699
gRNA_910	Arid5b	210.96897966426022	101.22151785898943	72.44066033676143	5.457069697773382	446.0083514316811	21.466756723730725	5.440470711156932	1.920293033944509	5.09584853441341	702.7888134185836	104.76334194845263	4.91077245530332	62.912466969137
gRNA_911	Arid5b	532.8319101776829	408.69548339839275	321.5113258156263	1418.8381214210792	903.5265958035346	265.6511144561677	382.64644001803754	1357.647174998768	9090.993785393523	3657.3837223945675	1676.2134711752421	8867.218130126028	1898.8126394321348
gRNA_912	Arid5b	111.79552768533448	114.55445972751222	143.76340924857283	60.0277666755072	14.387366175215519	13.416722952331703	10.880941422313864	134.42051237611562	2.1839350861771756	13.75448749467871	3.174646725710686	3.2738483035355466	28.596575895062273
gRNA_913	Arid5b	222.68947853449689	188.8379929949964	310.3322115661261	27.28534848886691	14.387366175215519	32.20013508559609	168.6545920458649	122.89875417244858	172.53087180799687	4286.16029357988	561.9124704507914	13.095393214142186	34.31589107407473
gRNA_914	Arid5b	558.677112814615	403.7976680181191	318.38117382576627	433.83704097298386	342.41931497012934	13086.671567704343	7112.508709719163	1576.560580868442	110.6527110329769	51.088096408806635	1219.0643426729034	224.25860879218493	203.03568885494212
gRNA_915	Arid5b	271.3746276877877	256.591105755449	181.77239769687358	16.371209093320147	305.012162914569	56.350236399793154	253.8886331873235	512.7182400631839	64.06209586119715	221.38175110482877	41.27040743423892	21.280013972981052	20011.88381136458
gRNA_916	Arid5b	30.052561205735074	52.787565765171905	49.635267267780975	182.8118348754083	201.42312645301726	1145.7881401291274	743.5309971914473	9336.464731038202	203.8339413765364	98.24633924770507	7.936616814276714	312.6525129876447	237.35157992901685
gRNA_917	Arid5b	132.83232052934903	141.22034346455783	210.39093017559415	231.92546215536873	1211.4162319531467	77.81699312352387	96.11498256377247	21.1232233733896	584.566624733424	1170.4413882376598	884.139113110426	852.8374830710098	1158.1613237500221
gRNA_918	Arid5b	58.00144312706869	170.33513489174027	120.51085160961237	32.74241818664029	330.90942202995694	50.98354721886047	823.3245676217491	216.9931128357295	147.05162913592983	415.9095028152848	4722.287004494645	1404.4809222167494	71.49143973765568
gRNA_919	Arid5b	391.8853981227854	272.9171570230279	183.56105597679363	160.98355608431476	633.0441117094829	220.03425641823992	239.38071129090503	67.21025618805781	474.64189206250614	113.96575352733788	96.82672513417592	36.01233133889101	69712.7327169828
gRNA_920	Arid5b	560.7807920990165	236.72774337989463	334.9262629150266	223.73985760870866	446.0083514316811	6979.379279802952	933.94747208194	72.97113528989134	497.937199648396	641.2211074900217	319.05199593392393	1974.1305270319347	2207.6556590988075
gRNA_921	Arid5b	733.5830190319931	624.1993601304348	829.2666950279263	182.8118348754083	489.17044995732766	635.9526679405227	348.19012551404364	2498.301237161806	500.84911309663227	5526.684070480903	1057.1573596616583	309.37866468410914	397.4924049413656
gRNA_922	Arid5b	201.65268569048234	661.2050763369471	430.8430631757385	190.99743942206837	189.91323351284484	139.53391870424971	116.06337517134789	2949.570100138766	1172.7731412771434	567.8638408517353	161.906983011245	26.190786428284373	26386.06057837396
gRNA_923	Arid5b	31.555189266021827	46.257145258140326	43.15138100307085	24.55681363998022	1700.5866819104745	335.4180738082926	63.47215829683088	32.644981577056654	214.75361680742228	16836.80264467671	2276.2217023345615	65.47696607071093	88.64938527469305
gRNA_924	Arid5b	146.3559730719298	178.2260596710701	142.1983332536428	21.828278791093528	1418.5943048762501	101.96709443772095	29.01584379283697	387.8991928567908	1295.073506103065	229.89643383962988	34.921113982817545	162.05549102500956	54.33349420061832
gRNA_925	Arid5b	122.6144497193991	97.41210589655434	98.15262311061193	136.42674244433454	9820.816151202112	635.9526679405227	368.1385181216191	55.688497984390764	191.4583092215324	2024.5295640977092	941.2827541732183	612.2096327611472	10034.538481577352
gRNA_926	Arid5b	336.8892111162902	309.3786715206209	263.6035140032152	412.00876218189035	224.4429123333621	24093.75107779727	781.6142921695459	1240.5092999281528	384.3725751671829	451.93316053944335	79.36616814276715	93.30467665076307	80.07041250617436
gRNA_927	Arid5b	209.46635160397346	199.17782546446307	179.98373941695354	873.1311516437411	155.3835546923276	472.26864792207596	275.6505160319512	750.834576272303	269.35199396185163	1221.5294846464665	62692.923539334624	8942.516641107346	346.0185683302535
gRNA_928	Arid5b	76.33350546256709	93.33059307965961	51.87109011768102	5.457069697773382	319.39952908978455	727.1863840163783	466.06699092244384	549.2038077081296	490.6574160278054	148.0244844665423	46.03237752280494	8.184620758838866	188.737400907411
gRNA_929	Asxl1	80.24033841931265	148.02286482604904	114.47412991488225	1970.0021608961908	23.01978588034483	185.1507767421775	25.38886331873235	38.40586067889018	197.28213611800487	2998.478273839959	622.2307582392945	31.101558883587693	18799.388993413937
gRNA_930	Asxl1	337.1897367283475	386.6553141871612	600.7655997681418	72748.19614101696	3970.913064359483	214.66756723730725	32.642824266941595	30.724688543112144	248.968599824198	153.91926482140462	860.3292626675959	441.96952097729877	652.0019304074199
gRNA_931	Asxl1	302.92981695380956	470.19027650627345	560.073623899961	12409.37649273667	739.5106214060777	13065.204810980613	395.34087167740375	3973.086287231189	440.4269090457304	110.69087555241438	15.873233628553429	523.8157285656874	631.9843272808762
gRNA_932	Asxl1	333.282903771602	350.73800139848754	408.9319992467181	103.68432425769426	1490.5311357523278	158.3173308375141	184.9760041793357	3214.570538823108	789.8565228340785	539.6998902673932	79.36616814276715	32.738483035355465	131.54424911728645
gRNA_933	Asxl1	411.7200885185705	150.19967166172623	241.24528550421476	251.02520609757556	181.28081380771553	571.5523977693306	1595.8714086060334	626.01552906591	339.23791671952125	515.4657932529593	119.04925221415071	5305.271175879353	11055.436241031075
gRNA_934	Asxl1	271.3746276877877	172.2398408729578	298.0351858916759	46.385092431073744	215.8104926282328	257.6010806847687	7620.28597609381	2079.677355761903	183.45054723888273	72.70229104330176	42.857730797094256	165.3293393285451	102.94767322222418
gRNA_935	Asxl1	469.4210060335818	444.06859447814713	511.33268577214005	4679.437265840675	457.5182443718535	1969.574929402294	152.3331799123941	554.9646868099632	350.15759215040714	200.42253206531834	276.19426513682964	36.01233133889101	245.93055269753555
gRNA_936	Asxl1	249.13573239554376	255.77480319207004	255.77813402856503	633.0200849417123	23.01978588034483	630.58597875959	237.5672210538527	205.47135463206246	531.4242043031127	1559.496891658572	379.37028372242696	5452.594349538453	2210.5153166883138
gRNA_937	Asxl1	548.7597676167225	495.22355511656116	309.21430014117607	1653.4921184253346	9512.9265150525	42490.761590034504	2983.191439951051	170.9060800210613	968.2112215385479	2849.1438381834473	2682.5764832255295	495.9880179856353	6182.579708512463
gRNA_938	Asxl1	505.1835538684066	385.0227090604033	339.1743263298367	390.1804833907968	1913.519701303664	115.38381739005266	270.2100453207943	647.1387524392995	179.0826770665284	1353.1795792383912	944.457400898929	689.1450678942325	77.21075491666814
gRNA_939	Asxl1	152.66701092513418	200.5383297367613	267.40441284804524	100.95578940880756	109.34398293163794	34.88347967606243	476.9479323447577	53.768204950446254	103.3729274123863	41.26346248403613	1822.2472205579336	16403.616924864855	992.3011835586609
gRNA_940	Asxl1	1641.1703674451924	900.6538282614382	667.6167029801531	2024.5728578739247	16246.213885053365	19899.68348289838	1079.0266910461248	695.1460782879122	500.84911309663227	182.08321540574673	334.92522956247734	62.203117767175385	9951.608411481671
gRNA_941	Asxl1	703.2299322142007	941.1968555759258	1051.0603217380108	99757.9626101463	2353.773106265259	225.40094559917262	1073.586220334968	103.69582383300349	275.17582085832413	220.72677550984406	315.8773492082132	2247.4968603771526	7194.898495197668
gRNA_942	Asxl1	847.1817003896717	674.2659173510102	1078.7845250767712	100.95578940880756	661.8188440599139	128.80054034238435	1202.344027165682	960.1465169722545	444.7947792180848	17891.31335260208	3214.3298097820693	112.94776647197635	18848.003172435543
gRNA_943	Asxl1	497.6704135669728	376.5875825721542	401.5537838420479	2311.069017007027	11155.963732262113	1803.207564793381	10188.188151759881	1108.0090805859818	442.6108441319076	136.2349237568177	36.50843734567289	10140.745120201356	5667.841342401342
gRNA_944	Asxl1	0.0	2.993109399056139	5.58955712475011	0.0	215.8104926282328	16.100067542798044	0.0	7.681172135778036	40.038809913248215	9.169658329785808	226.98724088831403	22.916938124748825	191.5970584969172
gRNA_945	Asxl1	391.584872510728	194.00790922972973	160.53208062282317	261.93934549312235	84848.053281716	4312.134756879409	551.3010320639024	188.18871732656189	1596.4565479955154	290.1541885782223	74.60419805420112	371.58178245128454	94.3687004537055
gRNA_946	Asxl1	395.49170546747354	363.7988424125507	290.8805527719957	256.4822757953489	451.7632979017673	1081.3878699579352	181.34902370523108	19.20293033944509	130.30812680857147	2489.5622365368467	4901.654544497299	412.5048862454789	3400.1328739229043
gRNA_947	Asxl1	24.64310018870276	45.44084269476138	44.49287471301088	21.828278791093528	235.95280527353452	16.100067542798044	159.58714086060334	11.521758203667055	158.69928292887477	280.3295546534518	39.683084071383576	4.91077245530332	314.562334845685
gRNA_948	Asxl1	323.9666097978241	277.54287154884196	299.8238441715959	199.18304396872844	28.774732350431037	179.78408756124483	27.20235355578466	1104.1684945180928	390.92438042571445	418.5294051952236	74.60419805420112	81.84620758838867	34.31589107407473
gRNA_949	Asxl1	110.89395084916242	228.02051603718584	91.4451545609118	73.67044091994066	256.09511791883625	69.76695935212486	34.4563145039939	706.6678364915794	254.06444835861143	142.12970411168	20.63520371711946	1.6369241517677733	4895.733793234661
gRNA_950	Asxl1	154.16963898542093	197.27311948324552	109.10815507512216	139.15527729322125	192.79070674788795	32.20013508559609	87.04753137851091	1083.045271144703	243.14477292772554	60.912730333577144	20841.555754290654	2936.6419282713855	523.3173388796396
gRNA_951	Asxl1	192.33639171670447	106.93563580264205	61.48512837225121	338.33832126194966	480.5380302521983	32586.53670662324	986.538688956457	184.34813125867288	209.65776827300886	89.07668091791926	25.397173805685487	4.91077245530332	48.614179021605864
gRNA_952	Asxl1	370.2475540546561	542.0249020836208	539.0568891109007	73.67044091994066	978.3408999146553	1089.4379037293343	273.8370257948989	10008.56729291878	1395.5345200672152	2551.784918060393	365.0843734567289	795.5451377591378	969.4239228426111
gRNA_953	Asxl1	233.80892618061887	162.98841182132975	330.2310349302365	613.9203409995055	20.142312645301725	26.833445904663407	1804.4227858670492	433.986225671459	425.86734180454926	68.77243747339355	203.1773904454839	18.006165669445505	520.4576812901333
gRNA_954	Asxl1	519.6087832471594	119.45227510778591	52.76541925764104	92.77018486214749	189.91323351284484	120.75050657098532	9.067451185261554	61.44937708622429	331.2301547368716	79.90702258813346	14.285910265698087	29.46463473181992	14.298287947531136
gRNA_955	Asxl1	103.681336159786	66.39260848815435	54.10691296758107	117.32699850212771	258.97259115387936	10.733378361865363	27.20235355578466	122.89875417244858	264.9841237894973	143.4396553016494	68.25490460277975	721.8835509295881	82.93007009568059
gRNA_956	Asxl1	268.97042279132893	125.43849390589818	110.22606650007216	68.21337122216727	494.92539642741383	83.18368230445657	264.76957460963735	29662.76649534083	192.9142659456505	88.42170532293457	19.047880354264116	9.82154491060664	108.66698840123664
gRNA_957	Asxl1	83.5461201519435	94.69109735195785	62.15587522722122	20900.576942472053	120.85387587181036	139.53391870424971	228.49976986859116	38.40586067889018	206.01787646271356	240.37604335938508	912.7109336418222	81.84620758838867	274.5271285925978
gRNA_958	Asxl1	79.03823597108324	121.0848802345438	53.212583827621046	35.47095303552698	11.509892940172415	24.150101314197066	103.36894351198171	38.40586067889018	578.0148194748924	303.2537004779163	153.97036619696826	1059.0899261937493	40.03520625308718
gRNA_959	Asxl2	461.9078657321481	380.94119624350856	296.2465276117558	728.5188046527464	3099.0386741414227	426.6517898841482	26522.294716890043	1893.4089314692858	254.79242672067048	249.5457016891709	206.35203717119458	2555.238600909494	162256.97162858333
gRNA_960	Asxl2	396.3932823036456	348.56119456281033	238.56229808433469	20665.9229454678	100.71156322650863	126.11719575191802	438.86463736665917	698.9866643558013	175.4427852562331	2225.6070717580124	406.3547808909678	350.3017684783035	466.12418708951503
gRNA_961	Asxl2	607.3622619679059	242.1697604690876	201.89480334597397	245.5681363998022	955.3211140343104	3579.5816836820986	6670.017091878399	1467.103877933605	3431.6899987464017	10452.10054476585	1677.8007945380975	10805.336325819071	2608.0077216296795
gRNA_962	Asxl2	793.9886670555206	803.2417223648838	452.75412710475894	401.09462278634356	903.5265958035346	327.36804003689355	1575.923015998458	334.13098790634456	441.88286576984854	268.5399939437272	2166.696390297543	206.25244312273944	317.4219924351912
gRNA_963	Asxl2	316.15294388433296	326.24892449711916	224.47661412996442	8212.88989514894	46.03957176068966	6029.475294777867	683.6858193687211	48.00732584861272	959.4754811938392	4214.112978131563	558.7378237250807	21.280013972981052	51.47383661111209
gRNA_964	Asxl2	225.0936834309557	365.70354839376824	213.0739175954742	458.3938546129641	2483.2594018421987	198.5674996945092	281.09098674310815	236.1960431751746	445.52275758014383	176.18843505088444	322.2266426596346	1065.6376228008205	97.22835804321173
gRNA_965	Asxl2	961.9824841955797	1120.7834195192943	929.4315587034483	343.7953909597231	169.7709208675431	34349.49410255963	1539.6532112574118	2102.7208721692373	3075.7085796995225	626.8116444003583	471.43503876803686	15791.40729210371	935.1080317685363
gRNA_966	Asxl2	433.35793258669975	227.7484151827262	163.21506804270322	13.642674244433454	20.142312645301725	7982.950156637364	1465.300111538267	1073.4438059749805	15.287545603240229	321.59301713748795	65.08025787706906	4.91077245530332	17.157945537037364
gRNA_967	Asxl2	66.41616026467452	213.59917075082447	141.7511686836628	837.6601986082142	1070.4200434360346	703.0362827021812	406.2218130997176	17995.066021093993	259.8882752550839	79.25204699314875	53.96899433708166	40.92310379419433	391.77308976235315
gRNA_968	Asxl2	380.76595047666336	325.70472278819983	223.1351204200244	283546.61296145606	1056.0326772608191	144.9006078851824	61.65866805977856	105.61611686694799	208.20181154889073	19527.44238887386	2800.038412076825	3106.8820400552336	354.5975410987722
gRNA_969	Asxl2	608.5643644161353	937.3874436134907	640.1160819263827	113095.04095150446	207.17807292310349	295.1679049512975	1051.8243374903402	1509.3503246803841	3309.3896339204803	1006.6974894914846	147.62107274554688	2227.8537705559393	268.80781341358534
gRNA_970	Asxl2	127.4228595123167	355.0916150698419	217.5455632952743	2761.277267073331	14.387366175215519	185.1507767421775	126.94431659366175	372.53684858523474	237.32094603125307	142.78467970666472	17.460556991408772	1.6369241517677733	80.07041250617436
gRNA_971	Asxl2	67.91878832496127	151.28807507956483	159.19058691288313	226.46839245759534	2460.239615961854	5804.074349178695	1751.831568992532	80.65230742566938	18.199459051476463	56.98287676366894	15.873233628553429	4.91077245530332	554.7735723642081
gRNA_972	Asxl2	528.9250772209373	213.59917075082447	102.84785109540202	177.3547651776349	290.6247967393535	29.516790495129747	9.067451185261554	5.7608791018335275	1606.648245064342	341.89726058201364	4006.4041678468857	384.6771756654267	265.94815582407915
gRNA_973	Asxl2	375.35648945963106	318.630100572249	122.0759276045424	600.277666755072	1125.0920349018536	206.61753346590822	59.84517782272626	48.00732584861272	1232.467366965986	700.1689110386449	5506.424745745185	1131.1145888715314	62.912466969137
gRNA_975	Asxl2	719.1577896532403	490.32573973628746	351.0241874343069	338.33832126194966	48.917044995732766	1881.0245579169048	1583.1769769466673	328.37010880451106	254.06444835861143	62.877657118531246	8123.920971093645	1186.7700100316356	2885.394507811783
gRNA_976	Asxl2	511.49459172161096	361.89413643133315	204.57779076585402	289.2246939819892	97.83408999146553	18.783412133264385	70.72611924504012	101.77553079905898	55.32635551648845	177.49838624085382	382.5449304481376	40.92310379419433	28.596575895062273
gRNA_977	Asxl2	631.4043109324939	372.2339689007998	242.13961464417477	49.11362727996044	37.40715205556035	26.833445904663407	393.5273814403514	151.70314968161622	187.8184174112371	48.468194028867835	11.1112635399874	374.8556307548201	91.50904286419927
gRNA_980	Asxl2	859.2027248719658	688.4151617829119	444.2580002751387	1983.6448351406243	454.64077113681043	1352.4056735950358	119.69035564545251	683.6243200842453	669.7400930943338	10630.253906601689	17490.716135303024	1632.0133793124699	431.8082960154403
gRNA_981	Asxl2	279.1882936012788	633.4507891820629	533.4673319861505	515.6930864395846	184.15828704275864	123.43385116145167	1144.312339580008	63129.633490925735	299.19910680627305	130.9951189969401	85.71546159418851	45675.094606776176	2330.6209354475754
gRNA_982	Asxl2	830.0517405024027	547.4669191728137	494.7875966828797	141.88381214210793	37.40715205556035	34.88347967606243	453.3725592630777	134.42051237611562	208.9297899109498	310.458432022748	53.96899433708166	4422.969058076524	786.4058371142125
gRNA_983	Asxl2	183.6211489670413	388.01581845945947	167.9102960274933	46.385092431073744	549.5973878932328	163.68402001844677	128.75780683071406	107.53640990089251	217.6655302556585	2949.355104216106	482.5463023080242	788.9974411520667	10809.505688333538
gRNA_984	Asxl2	320.9613536772506	564.337172149312	346.99970630448684	95.49871971103418	172.64839410258622	214.66756723730725	148.70619943828947	1284.6760397088765	303.5669769786274	142.12970411168	479.37165558231356	124.40623553435077	34.31589107407473
gRNA_985	Asxl2	290.3077412474008	263.9378288258595	164.33297946765325	174.62623032874822	172.64839410258622	10397.96028805707	364.51153764751444	11.521758203667055	159.4272612909338	117.24063150226138	1947.6457662235057	509.0834111997775	45.75452143209964
gRNA_986	Asxl2	446.88158512928055	917.7961820923961	682.1495515045034	728.5188046527464	11682.541334275002	12689.536568315325	7507.8495813965665	2264.0254870205763	469.54604352809275	213.52204396501236	1149.2221147072682	9923.03420801624	780.6865219352001
gRNA_987	Asxl2	460.10471205980394	179.85866479782797	73.55857176171145	308.3244379241961	138.118715282069	56.350236399793154	23.575373081680038	497.35589579162786	24.02328594794893	252.1656040691097	15355.766212262588	3088.8758743857884	877.9148799784118
gRNA_988	Asxl2	283.0951265580244	207.0687502437929	118.72219332969235	163.71209093320147	440.25340496159487	26.833445904663407	273.8370257948989	357.17450431367865	2427.079859104901	452.58813613442805	9.523940177132058	8.184620758838866	3929.1695279815563
gRNA_989	Asxl2	622.3885425707733	229.65312116394375	73.11140719173144	73.67044091994066	446.0083514316811	222.71760100870628	607.519229412524	5991.314265906868	567.0951440440066	112.65580233736848	12.698586902842743	4.91077245530332	3417.2908194599418
gRNA_990	Atm	244.92837382674085	382.30170051580683	175.51209371715345	109.14139395546763	966.8310069744829	177.10074297077847	181.34902370523108	176.66695912289484	206.01787646271356	43.88336486397493	11.1112635399874	2905.5403693877975	368.89582904630333
gRNA_991	Atm	183.32062335498395	70.74622215950873	103.07143338039204	335.609786413063	8.632419705129312	77.81699312352387	7.253960948209243	330.2904018384555	279.5436910306785	133.6150213768789	188.89148017978582	857.7482555263132	9408.273469475487
gRNA_994	Atm	369.94702844259876	390.73682700405595	185.12613197172365	54.57069697773382	276.237430564138	75.13364853305754	58.03168758567394	12840.999517986931	230.76914077272156	339.2773582020748	128.5731923912828	312.6525129876447	54.33349420061832
gRNA_995	Atm	196.84427589756473	191.28690068513325	174.17060000721344	103.68432425769426	23.01978588034483	1304.1054709666416	1884.2163562973508	860.2912792071401	294.8312366339187	138.1998505417718	642.8659619564139	340.48022356769684	2656.621900651285
gRNA_996	Atm	195.9426990613927	200.81043059122095	197.42315764617388	215.5542530620486	11.509892940172415	767.4365528733734	41.71027545220315	1.920293033944509	115.7485595673903	24.234097014433917	15.873233628553429	3.2738483035355466	94.3687004537055
gRNA_997	Atm	435.4616118711012	250.60488695733673	397.0821381422478	100.95578940880756	293.5022699743966	195.88415510404286	233.9402405797481	731.631645932858	254.06444835861143	2184.343609273976	3490.5240749188993	9594.012453510919	34195.78545531547
gRNA_998	Atm	904.882617904683	556.1741465155226	521.3938885966903	15631.776149271853	238.8302785085776	16510.619265139394	2865.314574542651	620.2546499640764	293.3752799098006	462.4127700591985	112.69995876272935	3558.673105943139	3105.588142203763
gRNA_1001	Atm	451.0889436980834	315.09278946427355	406.025429541848	321.9671121686295	20.142312645301725	195.88415510404286	87.04753137851091	355.2542112797342	280.2716693927375	83.83687615804166	782.550417887684	820.0990000356544	102.94767322222418
gRNA_1002	Atm	341.39709529715043	297.1341330699367	179.76015713196355	212.8257182131619	149.6286082222414	488.368715464874	9553.466568791573	641.377873337466	270.8079506859698	252.8205796640944	58.73096442564769	672.7758263765548	80.07041250617436
gRNA_1003	Atm	17.731011111383694	175.23295027201394	65.06244493209128	13.642674244433454	11.509892940172415	93.91706066632193	3206.2507391084855	570.3270310815192	128.1241917223943	36.023657724158525	82.54081486847784	13.095393214142186	2.8596575895062273
gRNA_1004	Atm	181.51746968263984	165.16521865700693	65.50960950207129	87.31311516437411	955.3211140343104	75.13364853305754	12.694431659366176	583.7690823191307	494.2973078381007	103.48614400758268	3.174646725710686	3859.8671498684093	285.9657589506227
gRNA_1005	Atm	100.6760800392125	36.461514497592965	24.37046906391048	242.8396015509155	1150.9892940172415	566.1857085883979	168.6545920458649	514.6385330971284	278.8157126686194	64.18760830850064	3.174646725710686	3.2738483035355466	1309.723175993852
gRNA_1006	Atm	287.00195951476996	266.658837370456	100.16486367552197	188.2689045731817	8.632419705129312	72.4503039425912	174.09506275702182	11.521758203667055	99.73303560209102	28.16395058434212	4.761970088566029	502.53571459270637	697.7564518395195
gRNA_1007	Atm	169.19591958828846	177.6818579621508	146.44639666845288	38.19948788441367	900.6491225684915	13389.88950642704	540.4200906415886	410.9427092641249	347.2456787021709	356.96169926666175	185.71683345407513	188.2462774532939	51.47383661111209
gRNA_1012	Atm	264.46253861046864	214.9596750231227	148.68221951835292	673.9481076750127	25.897259115387936	37.56682426652877	12.694431659366176	368.69626251734576	248.24062146213896	1892.2244939107998	1109.5390306358847	76.93543513308535	2336.3402506265875
gRNA_1013	Atm	711.6446493518065	491.1420422996664	480.03116587353946	70.94190607105396	264.72753762396553	45.61685803792779	291.971928165422	301.48600632928793	131.7640835326896	443.41847780464224	112.69995876272935	21.280013972981052	846.4586464938433
gRNA_1015	Atm	23.140472128416008	220.12959125785602	103.07143338039204	392.9090182396835	11.509892940172415	13.416722952331703	59.84517782272626	168.9857869871168	184.90650396300086	193.21780052048663	26.98449716854083	1.6369241517677733	60.05280937963077
gRNA_1016	Atm	402.10326893273526	360.80573301349455	281.7136790874055	15940.100587196048	218.68796586327588	2181.559152049135	1514.2643479386795	161.30461485133875	390.19640206365534	168.32872791106803	36.50843734567289	19.64308982121328	42.89486384259341
gRNA_1019	Atm	529.8266540571093	238.63244936111215	353.26001028420694	261.93934549312235	60.42693793590518	284.4345265894321	435.2376568925546	860.2912792071401	639.8929802499124	1078.089829344817	17649.44847158856	1591.0902755182756	65.77212455864323
gRNA_1020	Atm	255.14624463669077	653.8583532665365	701.3776280136439	1285.1399138256315	1021.5029984403019	96.60040525678826	29.01584379283697	88.33347956144742	306.47889042686364	80.56199818311816	25.397173805685487	643.3111916447349	1009.4591290956982
gRNA_1021	Atm	497.0693623428581	571.1396935108032	339.3979086148267	221.01132275982198	77.6917773461638	2334.509793705716	562.1819734862163	520.399412198962	512.4967668895772	123.13541185712369	209.52668389690527	1296.4439282000765	5796.525933929122
gRNA_1022	Atm	395.19117985541624	533.5897755953716	362.8740485387772	41951.223301632876	845.9771311026725	96.60040525678826	246.63467223911425	53.768204950446254	3741.8087809835606	739.4674467377268	223.81259416260335	36.01233133889101	42.89486384259341
gRNA_1023	Atm	345.60445386595336	372.5060697552595	286.1853247872056	731.2473395016332	837.3447113975432	5758.457491140767	505.96377613759466	145.94227057978267	316.6705874956905	5328.226465200539	1192.0798455043625	535.2741976280619	65.77212455864323
gRNA_1024	Atm	442.0731753363629	461.7551500180243	237.22080437439467	469.30799400851083	31.652205585474142	29.516790495129747	29.01584379283697	165.14520091922776	198.73809284212297	137.5448749467871	9890.611873951642	921.5882974452563	1229.6527634876777
gRNA_1025	Atm	399.3985384242191	372.5060697552595	252.64798203870498	35.47095303552698	37.40715205556035	120.75050657098532	3467.393333244018	226.59457800545206	193.64224430770957	2082.167416456363	334.92522956247734	13.095393214142186	31.4562334845685
gRNA_1026	Atm	322.16345612547997	194.00790922972973	554.484066775211	212.8257182131619	26895.74232794789	2009.8250982592892	11174.72684071634	998.5523776511446	481.92167568309674	167.67375231608332	115.87460548844004	4889.492441330339	1895.9529818426288
gRNA_1027	Atm	516.3030015145285	294.6852253797999	317.03968011582623	11468.031969870763	1104.949722256552	75.13364853305754	600.2652684643149	72.97113528989134	453.5305195627935	1105.5988043341745	6123.893533895913	1474.8686607427637	165.86014019136118
